iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2019_frequency
mhw,Latn,mhw_Latn,Mbukushu, ,Zs,SPACE,34622,2,"2018,2019",574,34048
mhw,Latn,mhw_Latn,Mbukushu,a,Ll,LATIN SMALL LETTER A,26643,2,"2018,2019",332,26311
mhw,Latn,mhw_Latn,Mbukushu,h,Ll,LATIN SMALL LETTER H,16305,2,"2018,2019",208,16097
mhw,Latn,mhw_Latn,Mbukushu,e,Ll,LATIN SMALL LETTER E,16286,2,"2018,2019",265,16021
mhw,Latn,mhw_Latn,Mbukushu,i,Ll,LATIN SMALL LETTER I,16264,2,"2018,2019",249,16015
mhw,Latn,mhw_Latn,Mbukushu,u,Ll,LATIN SMALL LETTER U,15051,2,"2018,2019",202,14849
mhw,Latn,mhw_Latn,Mbukushu,n,Ll,LATIN SMALL LETTER N,12886,2,"2018,2019",224,12662
mhw,Latn,mhw_Latn,Mbukushu,o,Ll,LATIN SMALL LETTER O,10237,2,"2018,2019",180,10057
mhw,Latn,mhw_Latn,Mbukushu,r,Ll,LATIN SMALL LETTER R,9815,2,"2018,2019",130,9685
mhw,Latn,mhw_Latn,Mbukushu,m,Ll,LATIN SMALL LETTER M,9314,2,"2018,2019",98,9216
mhw,Latn,mhw_Latn,Mbukushu,g,Ll,LATIN SMALL LETTER G,8974,2,"2018,2019",110,8864
mhw,Latn,mhw_Latn,Mbukushu,k,Ll,LATIN SMALL LETTER K,8817,2,"2018,2019",150,8667
mhw,Latn,mhw_Latn,Mbukushu,y,Ll,LATIN SMALL LETTER Y,7202,2,"2018,2019",102,7100
mhw,Latn,mhw_Latn,Mbukushu,d,Ll,LATIN SMALL LETTER D,6328,2,"2018,2019",140,6188
mhw,Latn,mhw_Latn,Mbukushu,t,Ll,LATIN SMALL LETTER T,6041,2,"2018,2019",114,5927
mhw,Latn,mhw_Latn,Mbukushu,w,Ll,LATIN SMALL LETTER W,5106,2,"2018,2019",96,5010
mhw,Latn,mhw_Latn,Mbukushu,s,Ll,LATIN SMALL LETTER S,4328,2,"2018,2019",50,4278
mhw,Latn,mhw_Latn,Mbukushu,p,Ll,LATIN SMALL LETTER P,2842,2,"2018,2019",36,2806
mhw,Latn,mhw_Latn,Mbukushu,b,Ll,LATIN SMALL LETTER B,2718,2,"2018,2019",36,2682
mhw,Latn,mhw_Latn,Mbukushu,.,Po,FULL STOP,2676,2,"2018,2019",42,2634
mhw,Latn,mhw_Latn,Mbukushu,",",Po,COMMA,1813,2,"2018,2019",24,1789
mhw,Latn,mhw_Latn,Mbukushu,N,Lu,LATIN CAPITAL LETTER N,1300,2,"2018,2019",11,1289
mhw,Latn,mhw_Latn,Mbukushu,M,Lu,LATIN CAPITAL LETTER M,1003,2,"2018,2019",10,993
mhw,Latn,mhw_Latn,Mbukushu,J,Lu,LATIN CAPITAL LETTER J,846,2,"2018,2019",4,842
mhw,Latn,mhw_Latn,Mbukushu,l,Ll,LATIN SMALL LETTER L,681,2,"2018,2019",27,654
mhw,Latn,mhw_Latn,Mbukushu,f,Ll,LATIN SMALL LETTER F,658,2,"2018,2019",6,652
mhw,Latn,mhw_Latn,Mbukushu,v,Ll,LATIN SMALL LETTER V,630,2,"2018,2019",18,612
mhw,Latn,mhw_Latn,Mbukushu,1,Nd,DIGIT ONE,603,1,2019,0,603
mhw,Latn,mhw_Latn,Mbukushu,-,Pd,HYPHEN-MINUS,469,2,"2018,2019",2,467
mhw,Latn,mhw_Latn,Mbukushu,:,Po,COLON,430,2,"2018,2019",3,427
mhw,Latn,mhw_Latn,Mbukushu,H,Lu,LATIN CAPITAL LETTER H,427,2,"2018,2019",6,421
mhw,Latn,mhw_Latn,Mbukushu,A,Lu,LATIN CAPITAL LETTER A,421,2,"2018,2019",3,418
mhw,Latn,mhw_Latn,Mbukushu,j,Ll,LATIN SMALL LETTER J,421,2,"2018,2019",16,405
mhw,Latn,mhw_Latn,Mbukushu,G,Lu,LATIN CAPITAL LETTER G,415,2,"2018,2019",9,406
mhw,Latn,mhw_Latn,Mbukushu,S,Lu,LATIN CAPITAL LETTER S,402,2,"2018,2019",3,399
mhw,Latn,mhw_Latn,Mbukushu,E,Lu,LATIN CAPITAL LETTER E,388,2,"2018,2019",7,381
mhw,Latn,mhw_Latn,Mbukushu,“,Pi,LEFT DOUBLE QUOTATION MARK,382,2,"2018,2019",3,379
mhw,Latn,mhw_Latn,Mbukushu,T,Lu,LATIN CAPITAL LETTER T,374,2,"2018,2019",18,356
mhw,Latn,mhw_Latn,Mbukushu,”,Pf,RIGHT DOUBLE QUOTATION MARK,373,2,"2018,2019",3,370
mhw,Latn,mhw_Latn,Mbukushu,|,Sm,VERTICAL LINE,360,1,2019,0,360
mhw,Latn,mhw_Latn,Mbukushu,2,Nd,DIGIT TWO,341,1,2019,0,341
mhw,Latn,mhw_Latn,Mbukushu,P,Lu,LATIN CAPITAL LETTER P,306,2,"2018,2019",1,305
mhw,Latn,mhw_Latn,Mbukushu,K,Lu,LATIN CAPITAL LETTER K,294,2,"2018,2019",8,286
mhw,Latn,mhw_Latn,Mbukushu,D,Lu,LATIN CAPITAL LETTER D,241,2,"2018,2019",12,229
