iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl, ,Zs,SPACE,83,1,2018,83
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,i,Ll,LATIN SMALL LETTER I,60,1,2018,60
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,a,Ll,LATIN SMALL LETTER A,59,1,2018,59
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,n,Ll,LATIN SMALL LETTER N,50,1,2018,50
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,e,Ll,LATIN SMALL LETTER E,46,1,2018,46
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,j,Ll,LATIN SMALL LETTER J,34,1,2018,34
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,t,Ll,LATIN SMALL LETTER T,34,1,2018,34
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,o,Ll,LATIN SMALL LETTER O,30,1,2018,30
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,̱,Mn,COMBINING MACRON BELOW,24,1,2018,24
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,k,Ll,LATIN SMALL LETTER K,23,1,2018,23
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,m,Ll,LATIN SMALL LETTER M,20,1,2018,20
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,w,Ll,LATIN SMALL LETTER W,14,1,2018,14
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,s,Ll,LATIN SMALL LETTER S,12,1,2018,12
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,l,Ll,LATIN SMALL LETTER L,12,1,2018,12
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,g,Ll,LATIN SMALL LETTER G,9,1,2018,9
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,h,Ll,LATIN SMALL LETTER H,9,1,2018,9
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,p,Ll,LATIN SMALL LETTER P,9,1,2018,9
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,y,Ll,LATIN SMALL LETTER Y,8,1,2018,8
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,c,Ll,LATIN SMALL LETTER C,8,1,2018,8
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,á,Ll,LATIN SMALL LETTER A WITH ACUTE,7,1,2018,7
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,.,Po,FULL STOP,7,1,2018,7
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,d,Ll,LATIN SMALL LETTER D,5,1,2018,5
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,x,Ll,LATIN SMALL LETTER X,4,1,2018,4
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,J,Lu,LATIN CAPITAL LETTER J,4,1,2018,4
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,I,Lu,LATIN CAPITAL LETTER I,4,1,2018,4
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,r,Ll,LATIN SMALL LETTER R,4,1,2018,4
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,u,Ll,LATIN SMALL LETTER U,4,1,2018,4
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,v,Ll,LATIN SMALL LETTER V,3,1,2018,3
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,",",Po,COMMA,3,1,2018,3
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,ʼ,Lm,MODIFIER LETTER APOSTROPHE,3,1,2018,3
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,W,Lu,LATIN CAPITAL LETTER W,2,1,2018,2
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,N,Lu,LATIN CAPITAL LETTER N,2,1,2018,2
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,b,Ll,LATIN SMALL LETTER B,2,1,2018,2
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,B,Lu,LATIN CAPITAL LETTER B,2,1,2018,2
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,í,Ll,LATIN SMALL LETTER I WITH ACUTE,2,1,2018,2
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,X,Lu,LATIN CAPITAL LETTER X,2,1,2018,2
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,P,Lu,LATIN CAPITAL LETTER P,1,1,2018,1
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,D,Lu,LATIN CAPITAL LETTER D,1,1,2018,1
nhk,Latn,nhk_Latn,Isthmus-Cosoleacaque Nahuatl,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,1,1,2018,1
