iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2020_frequency,year_2023_frequency,year_2024_frequency
mxt,Latn,mxt_Latn,Jamiltepec Mixtec, ,Zs,SPACE,314772,8,"2013,2014,2016,2017,2018,2020,2023,2024",283827,6878,5046,10786,663,667,2605,4300
mxt,Latn,mxt_Latn,Jamiltepec Mixtec,a,Ll,LATIN SMALL LETTER A,210890,8,"2013,2014,2016,2017,2018,2020,2023,2024",190399,4629,3475,6983,468,453,1799,2684
mxt,Latn,mxt_Latn,Jamiltepec Mixtec,c,Ll,LATIN SMALL LETTER C,121287,8,"2013,2014,2016,2017,2018,2020,2023,2024",110067,2639,1915,4106,259,99,528,1674
mxt,Latn,mxt_Latn,Jamiltepec Mixtec,h,Ll,LATIN SMALL LETTER H,106104,8,"2013,2014,2016,2017,2018,2020,2023,2024",96102,2204,1701,3712,181,101,524,1579
mxt,Latn,mxt_Latn,Jamiltepec Mixtec,u,Ll,LATIN SMALL LETTER U,99699,8,"2013,2014,2016,2017,2018,2020,2023,2024",89832,2351,1571,3183,201,225,1042,1294
mxt,Latn,mxt_Latn,Jamiltepec Mixtec,i,Ll,LATIN SMALL LETTER I,99308,8,"2013,2014,2016,2017,2018,2020,2023,2024",89448,2147,1619,3506,157,165,847,1419
mxt,Latn,mxt_Latn,Jamiltepec Mixtec,n,Ll,LATIN SMALL LETTER N,85006,8,"2013,2014,2016,2017,2018,2020,2023,2024",76759,1866,1458,2744,105,232,686,1156
mxt,Latn,mxt_Latn,Jamiltepec Mixtec,o,Ll,LATIN SMALL LETTER O,60293,8,"2013,2014,2016,2017,2018,2020,2023,2024",54012,1221,976,2309,95,105,477,1098
mxt,Latn,mxt_Latn,Jamiltepec Mixtec,t,Ll,LATIN SMALL LETTER T,59372,8,"2013,2014,2016,2017,2018,2020,2023,2024",53609,1331,947,2028,86,142,473,756
mxt,Latn,mxt_Latn,Jamiltepec Mixtec,y,Ll,LATIN SMALL LETTER Y,59094,8,"2013,2014,2016,2017,2018,2020,2023,2024",52939,1341,899,2298,63,122,524,908
mxt,Latn,mxt_Latn,Jamiltepec Mixtec,r,Ll,LATIN SMALL LETTER R,42566,8,"2013,2014,2016,2017,2018,2020,2023,2024",38630,975,759,1320,156,65,226,435
mxt,Latn,mxt_Latn,Jamiltepec Mixtec,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,38097,8,"2013,2014,2016,2017,2018,2020,2023,2024",34207,824,561,1372,50,74,456,553
mxt,Latn,mxt_Latn,Jamiltepec Mixtec,v,Ll,LATIN SMALL LETTER V,30985,8,"2013,2014,2016,2017,2018,2020,2023,2024",27719,685,474,1134,73,95,373,432
