iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2021_frequency
ldn,Latn,ldn_Latn,Láadan, ,Zs,SPACE,334,1,2021,334
ldn,Latn,ldn_Latn,Láadan,e,Ll,LATIN SMALL LETTER E,189,1,2021,189
ldn,Latn,ldn_Latn,Láadan,a,Ll,LATIN SMALL LETTER A,175,1,2021,175
ldn,Latn,ldn_Latn,Láadan,i,Ll,LATIN SMALL LETTER I,141,1,2021,141
ldn,Latn,ldn_Latn,Láadan,h,Ll,LATIN SMALL LETTER H,131,1,2021,131
ldn,Latn,ldn_Latn,Láadan,o,Ll,LATIN SMALL LETTER O,124,1,2021,124
ldn,Latn,ldn_Latn,Láadan,l,Ll,LATIN SMALL LETTER L,101,1,2021,101
ldn,Latn,ldn_Latn,Láadan,.,Po,FULL STOP,94,1,2021,94
ldn,Latn,ldn_Latn,Láadan,n,Ll,LATIN SMALL LETTER N,93,1,2021,93
ldn,Latn,ldn_Latn,Láadan,t,Ll,LATIN SMALL LETTER T,92,1,2021,92
ldn,Latn,ldn_Latn,Láadan,w,Ll,LATIN SMALL LETTER W,79,1,2021,79
ldn,Latn,ldn_Latn,Láadan,m,Ll,LATIN SMALL LETTER M,71,1,2021,71
ldn,Latn,ldn_Latn,Láadan,r,Ll,LATIN SMALL LETTER R,66,1,2021,66
ldn,Latn,ldn_Latn,Láadan,s,Ll,LATIN SMALL LETTER S,61,1,2021,61
ldn,Latn,ldn_Latn,Láadan,d,Ll,LATIN SMALL LETTER D,57,1,2021,57
ldn,Latn,ldn_Latn,Láadan,á,Ll,LATIN SMALL LETTER A WITH ACUTE,30,1,2021,30
ldn,Latn,ldn_Latn,Láadan,B,Lu,LATIN CAPITAL LETTER B,29,1,2021,29
ldn,Latn,ldn_Latn,Láadan,u,Ll,LATIN SMALL LETTER U,27,1,2021,27
ldn,Latn,ldn_Latn,Láadan,b,Ll,LATIN SMALL LETTER B,25,1,2021,25
ldn,Latn,ldn_Latn,Láadan,T,Lu,LATIN CAPITAL LETTER T,24,1,2021,24
ldn,Latn,ldn_Latn,Láadan,í,Ll,LATIN SMALL LETTER I WITH ACUTE,20,1,2021,20
ldn,Latn,ldn_Latn,Láadan,g,Ll,LATIN SMALL LETTER G,20,1,2021,20
ldn,Latn,ldn_Latn,Láadan,c,Ll,LATIN SMALL LETTER C,20,1,2021,20
ldn,Latn,ldn_Latn,Láadan,y,Ll,LATIN SMALL LETTER Y,18,1,2021,18
ldn,Latn,ldn_Latn,Láadan,I,Lu,LATIN CAPITAL LETTER I,18,1,2021,18
ldn,Latn,ldn_Latn,Láadan,v,Ll,LATIN SMALL LETTER V,15,1,2021,15
ldn,Latn,ldn_Latn,Láadan,p,Ll,LATIN SMALL LETTER P,13,1,2021,13
ldn,Latn,ldn_Latn,Láadan,',Po,APOSTROPHE,13,1,2021,13
ldn,Latn,ldn_Latn,Láadan,k,Ll,LATIN SMALL LETTER K,7,1,2021,7
ldn,Latn,ldn_Latn,Láadan,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,6,1,2021,6
ldn,Latn,ldn_Latn,Láadan,?,Po,QUESTION MARK,6,1,2021,6
ldn,Latn,ldn_Latn,Láadan,N,Lu,LATIN CAPITAL LETTER N,5,1,2021,5
ldn,Latn,ldn_Latn,Láadan,W,Lu,LATIN CAPITAL LETTER W,5,1,2021,5
ldn,Latn,ldn_Latn,Láadan,A,Lu,LATIN CAPITAL LETTER A,5,1,2021,5
ldn,Latn,ldn_Latn,Láadan,G,Lu,LATIN CAPITAL LETTER G,5,1,2021,5
ldn,Latn,ldn_Latn,Láadan,E,Lu,LATIN CAPITAL LETTER E,5,1,2021,5
ldn,Latn,ldn_Latn,Láadan,f,Ll,LATIN SMALL LETTER F,4,1,2021,4
ldn,Latn,ldn_Latn,Láadan,L,Lu,LATIN CAPITAL LETTER L,4,1,2021,4
ldn,Latn,ldn_Latn,Láadan,M,Lu,LATIN CAPITAL LETTER M,3,1,2021,3
ldn,Latn,ldn_Latn,Láadan,O,Lu,LATIN CAPITAL LETTER O,3,1,2021,3
ldn,Latn,ldn_Latn,Láadan,U,Lu,LATIN CAPITAL LETTER U,2,1,2021,2
ldn,Latn,ldn_Latn,Láadan,z,Ll,LATIN SMALL LETTER Z,2,1,2021,2
ldn,Latn,ldn_Latn,Láadan,D,Lu,LATIN CAPITAL LETTER D,2,1,2021,2
ldn,Latn,ldn_Latn,Láadan,H,Lu,LATIN CAPITAL LETTER H,2,1,2021,2
ldn,Latn,ldn_Latn,Láadan,",",Po,COMMA,2,1,2021,2
ldn,Latn,ldn_Latn,Láadan,P,Lu,LATIN CAPITAL LETTER P,2,1,2021,2
ldn,Latn,ldn_Latn,Láadan,é,Ll,LATIN SMALL LETTER E WITH ACUTE,2,1,2021,2
ldn,Latn,ldn_Latn,Láadan,Y,Lu,LATIN CAPITAL LETTER Y,1,1,2021,1
ldn,Latn,ldn_Latn,Láadan,S,Lu,LATIN CAPITAL LETTER S,1,1,2021,1
ldn,Latn,ldn_Latn,Láadan,C,Lu,LATIN CAPITAL LETTER C,1,1,2021,1
ldn,Latn,ldn_Latn,Láadan,;,Po,SEMICOLON,1,1,2021,1
ldn,Latn,ldn_Latn,Láadan,Z,Lu,LATIN CAPITAL LETTER Z,1,1,2021,1
