iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2023_frequency
mbl,Latn,mbl_Latn,Maxakalí, ,Zs,SPACE,118872,6,"2014,2017,2018,2019,2021,2023",1229,2705,77,64310,429,50122
mbl,Latn,mbl_Latn,Maxakalí,x,Ll,LATIN SMALL LETTER X,43643,6,"2014,2017,2018,2019,2021,2023",397,1021,2,23559,190,18474
mbl,Latn,mbl_Latn,Maxakalí,t,Ll,LATIN SMALL LETTER T,39750,6,"2014,2017,2018,2019,2021,2023",461,779,78,21918,110,16404
mbl,Latn,mbl_Latn,Maxakalí,',Po,APOSTROPHE,37699,5,"2014,2017,2019,2021,2023",396,806,0,20153,169,16175
mbl,Latn,mbl_Latn,Maxakalí,p,Ll,LATIN SMALL LETTER P,37636,6,"2014,2017,2018,2019,2021,2023",373,942,2,19889,176,16254
mbl,Latn,mbl_Latn,Maxakalí,ã,Ll,LATIN SMALL LETTER A WITH TILDE,37047,5,"2014,2017,2019,2021,2023",403,894,0,19446,165,16139
mbl,Latn,mbl_Latn,Maxakalí,a,Ll,LATIN SMALL LETTER A,34057,6,"2014,2017,2018,2019,2021,2023",353,746,45,18737,120,14056
mbl,Latn,mbl_Latn,Maxakalí,u,Ll,LATIN SMALL LETTER U,32738,6,"2014,2017,2018,2019,2021,2023",321,834,2,17442,123,14016
mbl,Latn,mbl_Latn,Maxakalí,k,Ll,LATIN SMALL LETTER K,31887,6,"2014,2017,2018,2019,2021,2023",310,831,2,17176,107,13461
mbl,Latn,mbl_Latn,Maxakalí,m,Ll,LATIN SMALL LETTER M,31406,6,"2014,2017,2018,2019,2021,2023",297,802,2,16942,122,13241
mbl,Latn,mbl_Latn,Maxakalí,y,Ll,LATIN SMALL LETTER Y,26770,6,"2014,2017,2018,2019,2021,2023",266,670,2,14618,106,11108
mbl,Latn,mbl_Latn,Maxakalí,h,Ll,LATIN SMALL LETTER H,25177,6,"2014,2017,2018,2019,2021,2023",234,549,2,13544,86,10762
mbl,Latn,mbl_Latn,Maxakalí,o,Ll,LATIN SMALL LETTER O,22806,6,"2014,2017,2018,2019,2021,2023",254,607,6,12484,108,9347
mbl,Latn,mbl_Latn,Maxakalí,n,Ll,LATIN SMALL LETTER N,22015,6,"2014,2017,2018,2019,2021,2023",294,478,4,12024,61,9154
mbl,Latn,mbl_Latn,Maxakalí,e,Ll,LATIN SMALL LETTER E,19808,6,"2014,2017,2018,2019,2021,2023",249,404,2,11369,69,7715
mbl,Latn,mbl_Latn,Maxakalí,ũ,Ll,LATIN SMALL LETTER U WITH TILDE,18598,5,"2014,2017,2019,2021,2023",201,625,0,9858,73,7841
mbl,Latn,mbl_Latn,Maxakalí,",",Po,COMMA,17320,5,"2014,2017,2019,2021,2023",162,386,0,9227,56,7489
mbl,Latn,mbl_Latn,Maxakalí,i,Ll,LATIN SMALL LETTER I,14482,6,"2014,2017,2018,2019,2021,2023",193,335,3,7867,39,6045
mbl,Latn,mbl_Latn,Maxakalí,g,Ll,LATIN SMALL LETTER G,12904,6,"2014,2017,2018,2019,2021,2023",107,385,3,6993,83,5333
mbl,Latn,mbl_Latn,Maxakalí,õ,Ll,LATIN SMALL LETTER O WITH TILDE,11734,5,"2014,2017,2019,2021,2023",123,185,0,6487,44,4895
mbl,Latn,mbl_Latn,Maxakalí,ĩ,Ll,LATIN SMALL LETTER I WITH TILDE,8293,5,"2014,2017,2019,2021,2023",73,157,0,4634,37,3392
mbl,Latn,mbl_Latn,Maxakalí,.,Po,FULL STOP,7620,6,"2014,2017,2018,2019,2021,2023",105,187,4,4170,36,3118
mbl,Latn,mbl_Latn,Maxakalí,T,Lu,LATIN CAPITAL LETTER T,4606,5,"2014,2017,2019,2021,2023",73,214,0,2444,12,1863
mbl,Latn,mbl_Latn,Maxakalí,Y,Lu,LATIN CAPITAL LETTER Y,4077,5,"2014,2017,2019,2021,2023",75,74,0,2536,18,1374
mbl,Latn,mbl_Latn,Maxakalí,K,Lu,LATIN CAPITAL LETTER K,2325,6,"2014,2017,2018,2019,2021,2023",37,68,1,1317,7,895
mbl,Latn,mbl_Latn,Maxakalí,H,Lu,LATIN CAPITAL LETTER H,2254,5,"2014,2017,2019,2021,2023",46,37,0,1353,5,813
mbl,Latn,mbl_Latn,Maxakalí,ẽ,Ll,LATIN SMALL LETTER E WITH TILDE,2042,5,"2014,2017,2019,2021,2023",32,50,0,1127,2,831
mbl,Latn,mbl_Latn,Maxakalí,:,Po,COLON,2018,5,"2014,2017,2019,2021,2023",35,41,0,1195,3,744
mbl,Latn,mbl_Latn,Maxakalí,1,Nd,DIGIT ONE,1962,6,"2014,2017,2018,2019,2021,2023",17,57,2,1055,11,820
mbl,Latn,mbl_Latn,Maxakalí,-,Pd,HYPHEN-MINUS,1961,5,"2014,2017,2019,2021,2023",23,96,0,1020,6,816
mbl,Latn,mbl_Latn,Maxakalí,2,Nd,DIGIT TWO,1679,6,"2014,2017,2018,2019,2021,2023",15,31,2,919,2,710
mbl,Latn,mbl_Latn,Maxakalí,Ã,Lu,LATIN CAPITAL LETTER A WITH TILDE,1486,5,"2014,2017,2019,2021,2023",20,29,0,795,6,636
mbl,Latn,mbl_Latn,Maxakalí,—,Pd,EM DASH,1322,3,"2014,2019,2023",25,0,0,787,0,510
mbl,Latn,mbl_Latn,Maxakalí,P,Lu,LATIN CAPITAL LETTER P,1268,5,"2014,2017,2019,2021,2023",14,13,0,757,6,478
mbl,Latn,mbl_Latn,Maxakalí,3,Nd,DIGIT THREE,1162,6,"2014,2017,2018,2019,2021,2023",15,12,2,659,2,472
mbl,Latn,mbl_Latn,Maxakalí,4,Nd,DIGIT FOUR,874,6,"2014,2017,2018,2019,2021,2023",15,11,2,505,2,339
mbl,Latn,mbl_Latn,Maxakalí,Ũ,Lu,LATIN CAPITAL LETTER U WITH TILDE,796,5,"2014,2017,2019,2021,2023",8,25,0,409,11,343
mbl,Latn,mbl_Latn,Maxakalí,?,Po,QUESTION MARK,722,4,"2014,2017,2019,2023",18,3,0,435,0,266
mbl,Latn,mbl_Latn,Maxakalí,5,Nd,DIGIT FIVE,666,6,"2014,2017,2018,2019,2021,2023",7,10,2,388,2,257
mbl,Latn,mbl_Latn,Maxakalí,0,Nd,DIGIT ZERO,640,6,"2014,2017,2018,2019,2021,2023",5,9,2,342,1,281
mbl,Latn,mbl_Latn,Maxakalí,“,Pi,LEFT DOUBLE QUOTATION MARK,628,5,"2014,2017,2019,2021,2023",3,18,0,311,3,293
