iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
kua,Latn,kua_Latn,Kuanyama, ,Zs,SPACE,2239297,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",5068,2292,201614,807586,359121,161898,220056,140595,115720,150619,74728
kua,Latn,kua_Latn,Kuanyama,a,Ll,LATIN SMALL LETTER A,1830683,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",4663,2004,157869,635792,317979,126249,169920,111041,105343,133307,66516
kua,Latn,kua_Latn,Kuanyama,o,Ll,LATIN SMALL LETTER O,1340512,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",3619,1517,112171,457995,247381,92364,123940,77519,78593,95875,49538
kua,Latn,kua_Latn,Kuanyama,e,Ll,LATIN SMALL LETTER E,944513,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2424,1173,83044,334847,160959,66041,91112,62221,48338,62653,31701
kua,Latn,kua_Latn,Kuanyama,i,Ll,LATIN SMALL LETTER I,926346,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2383,1027,80439,328975,155561,64848,87262,56936,51261,64631,33023
kua,Latn,kua_Latn,Kuanyama,n,Ll,LATIN SMALL LETTER N,836641,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2367,1026,70892,292175,146385,58882,78811,52248,46400,57521,29934
kua,Latn,kua_Latn,Kuanyama,l,Ll,LATIN SMALL LETTER L,756926,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1817,754,68296,275826,125897,53357,72396,45225,38298,50067,24993
kua,Latn,kua_Latn,Kuanyama,u,Ll,LATIN SMALL LETTER U,693124,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1698,731,61018,247856,118209,48735,68618,42458,34529,46013,23259
kua,Latn,kua_Latn,Kuanyama,k,Ll,LATIN SMALL LETTER K,611286,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1457,599,52563,210963,107388,42322,57163,35353,35162,45326,22990
kua,Latn,kua_Latn,Kuanyama,h,Ll,LATIN SMALL LETTER H,514710,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1241,536,45858,186653,84160,36566,49313,29816,28886,34357,17324
kua,Latn,kua_Latn,Kuanyama,m,Ll,LATIN SMALL LETTER M,465733,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",1356,647,38384,154611,87664,31628,42616,30059,26352,34748,17668
kua,Latn,kua_Latn,Kuanyama,t,Ll,LATIN SMALL LETTER T,367583,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",878,399,30659,125820,63243,25441,35707,21538,22211,27725,13962
kua,Latn,kua_Latn,Kuanyama,w,Ll,LATIN SMALL LETTER W,334247,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",955,354,27841,112623,58089,22869,31870,19715,20407,26082,13442
kua,Latn,kua_Latn,Kuanyama,s,Ll,LATIN SMALL LETTER S,332046,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",783,335,28994,114305,53209,23010,31962,22934,19693,24584,12237
kua,Latn,kua_Latn,Kuanyama,d,Ll,LATIN SMALL LETTER D,296623,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",857,392,24268,100719,55055,20743,27716,18484,17221,20508,10660
kua,Latn,kua_Latn,Kuanyama,v,Ll,LATIN SMALL LETTER V,254716,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",566,254,22723,88961,43590,16825,23161,16512,14517,18485,9122
kua,Latn,kua_Latn,Kuanyama,g,Ll,LATIN SMALL LETTER G,247415,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",665,278,21062,88477,41687,17563,23482,14101,14094,16842,9164
kua,Latn,kua_Latn,Kuanyama,y,Ll,LATIN SMALL LETTER Y,242963,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",605,295,21156,86415,42295,16854,22804,15523,12764,16327,7925
kua,Latn,kua_Latn,Kuanyama,p,Ll,LATIN SMALL LETTER P,217511,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",739,290,17653,72443,40024,14768,20159,13039,13492,16413,8491
kua,Latn,kua_Latn,Kuanyama,f,Ll,LATIN SMALL LETTER F,143071,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",414,156,11854,48798,24881,9703,12976,8544,9118,11094,5533
kua,Latn,kua_Latn,Kuanyama,.,Po,FULL STOP,128355,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",238,124,12626,49599,16249,10277,13807,7809,5612,7977,4037
kua,Latn,kua_Latn,Kuanyama,b,Ll,LATIN SMALL LETTER B,120003,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",318,113,10675,43790,20656,8544,10689,6961,6213,7848,4196
kua,Latn,kua_Latn,Kuanyama,O,Lu,LATIN CAPITAL LETTER O,113128,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",321,105,10849,46170,12182,10510,12136,6975,4428,6213,3239
kua,Latn,kua_Latn,Kuanyama,",",Po,COMMA,102358,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",271,156,8986,36421,21427,7192,10047,6868,3628,4731,2631
kua,Latn,kua_Latn,Kuanyama,1,Nd,DIGIT ONE,42049,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",56,38,5114,19624,3029,3327,5050,2385,1207,1491,728
kua,Latn,kua_Latn,Kuanyama,r,Ll,LATIN SMALL LETTER R,41121,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",160,54,3470,12977,7205,3029,3689,3338,2528,2984,1687
kua,Latn,kua_Latn,Kuanyama,N,Lu,LATIN CAPITAL LETTER N,35123,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",145,59,2742,12180,6393,3740,3348,1951,1526,1939,1100
kua,Latn,kua_Latn,Kuanyama,J,Lu,LATIN CAPITAL LETTER J,32806,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",10,22,4118,16122,1309,2752,4043,2415,274,1270,471
kua,Latn,kua_Latn,Kuanyama,j,Ll,LATIN SMALL LETTER J,32531,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",102,36,2374,9658,7089,2133,2758,2120,2161,2587,1513
kua,Latn,kua_Latn,Kuanyama,E,Lu,LATIN CAPITAL LETTER E,31156,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",67,25,2985,12787,4162,2428,3332,2037,956,1622,755
kua,Latn,kua_Latn,Kuanyama,K,Lu,LATIN CAPITAL LETTER K,30805,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",75,16,3030,12514,3931,2341,3452,2269,1100,1437,640
kua,Latn,kua_Latn,Kuanyama,A,Lu,LATIN CAPITAL LETTER A,29146,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",100,27,2655,10960,4685,2684,3240,1979,819,1345,652
kua,Latn,kua_Latn,Kuanyama,:,Po,COLON,27643,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",45,33,3634,13679,779,2335,3684,2238,124,836,256
kua,Latn,kua_Latn,Kuanyama,2,Nd,DIGIT TWO,25101,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",79,26,2639,10032,2229,1920,2865,1625,1245,1707,734
kua,Latn,kua_Latn,Kuanyama,M,Lu,LATIN CAPITAL LETTER M,23548,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",44,19,2257,8593,3647,1931,2635,1644,854,1297,627
kua,Latn,kua_Latn,Kuanyama,?,Po,QUESTION MARK,18168,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",8,5,2455,9639,912,1489,2335,867,91,282,85
kua,Latn,kua_Latn,Kuanyama,0,Nd,DIGIT ZERO,17972,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",125,24,1260,5100,3692,1316,1674,756,1374,1872,779
kua,Latn,kua_Latn,Kuanyama,S,Lu,LATIN CAPITAL LETTER S,16392,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",88,21,1135,4541,3645,1318,1391,1018,1079,1396,760
kua,Latn,kua_Latn,Kuanyama,L,Lu,LATIN CAPITAL LETTER L,15460,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",32,7,1522,6827,1923,1314,1725,1077,237,551,245
kua,Latn,kua_Latn,Kuanyama,I,Lu,LATIN CAPITAL LETTER I,14107,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",75,12,1285,5253,2239,1243,1581,989,376,679,375
kua,Latn,kua_Latn,Kuanyama,3,Nd,DIGIT THREE,14077,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",40,13,1593,6255,982,1062,1689,1040,406,712,285
kua,Latn,kua_Latn,Kuanyama,“,Pi,LEFT DOUBLE QUOTATION MARK,13840,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,16,1265,5119,1016,899,1404,1570,718,1234,597
kua,Latn,kua_Latn,Kuanyama,”,Pf,RIGHT DOUBLE QUOTATION MARK,13625,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,14,1264,5080,974,885,1387,1535,696,1211,577
