iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
dua,Latn,dua_Latn,Duala, ,Zs,SPACE,188011,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",214,6689,2973,146553,7763,4748,16399,1358,1314
dua,Latn,dua_Latn,Duala,a,Ll,LATIN SMALL LETTER A,106467,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",134,3915,1851,82472,4538,2753,9260,755,789
dua,Latn,dua_Latn,Duala,e,Ll,LATIN SMALL LETTER E,90139,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",104,3129,1396,70059,3366,2107,8462,760,756
dua,Latn,dua_Latn,Duala,o,Ll,LATIN SMALL LETTER O,72162,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",73,2718,1280,55469,3305,1989,6257,514,557
dua,Latn,dua_Latn,Duala,n,Ll,LATIN SMALL LETTER N,67415,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",77,2605,1113,51959,3027,1821,5758,538,517
dua,Latn,dua_Latn,Duala,̱,Mn,COMBINING MACRON BELOW,56009,7,"2014,2017,2018,2019,2022,2023,2024",65,230,630,48267,0,0,6006,319,492
dua,Latn,dua_Latn,Duala,b,Ll,LATIN SMALL LETTER B,50487,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",56,1505,682,39964,1800,1083,4655,331,411
dua,Latn,dua_Latn,Duala,m,Ll,LATIN SMALL LETTER M,44858,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",75,1904,629,34656,2002,1113,3749,348,382
dua,Latn,dua_Latn,Duala,i,Ll,LATIN SMALL LETTER I,43015,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",47,1603,718,32888,2246,1272,3609,259,373
dua,Latn,dua_Latn,Duala,l,Ll,LATIN SMALL LETTER L,30024,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",48,1027,550,23079,1225,844,2848,184,219
dua,Latn,dua_Latn,Duala,d,Ll,LATIN SMALL LETTER D,25798,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",35,975,437,19991,1103,716,2181,180,180
dua,Latn,dua_Latn,Duala,s,Ll,LATIN SMALL LETTER S,22698,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",24,969,539,17006,1115,778,1905,161,201
dua,Latn,dua_Latn,Duala,t,Ll,LATIN SMALL LETTER T,22106,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",28,958,451,16551,1197,784,1802,163,172
dua,Latn,dua_Latn,Duala,u,Ll,LATIN SMALL LETTER U,19908,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",40,1110,413,14767,1048,727,1518,132,153
dua,Latn,dua_Latn,Duala,w,Ll,LATIN SMALL LETTER W,13981,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",24,463,224,10983,440,249,1346,139,113
dua,Latn,dua_Latn,Duala,g,Ll,LATIN SMALL LETTER G,13785,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",12,630,272,10414,644,364,1236,80,133
dua,Latn,dua_Latn,Duala,k,Ll,LATIN SMALL LETTER K,13727,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",19,448,188,10769,536,294,1263,114,96
dua,Latn,dua_Latn,Duala,.,Po,FULL STOP,10857,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",13,318,162,8614,333,247,1073,31,66
dua,Latn,dua_Latn,Duala,p,Ll,LATIN SMALL LETTER P,9822,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",8,493,211,7331,520,342,771,91,55
dua,Latn,dua_Latn,Duala,",",Po,COMMA,8355,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",5,390,128,6694,330,106,615,56,31
dua,Latn,dua_Latn,Duala,j,Ll,LATIN SMALL LETTER J,8060,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",7,319,198,6319,286,135,662,65,69
dua,Latn,dua_Latn,Duala,y,Ll,LATIN SMALL LETTER Y,7305,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",5,225,110,5292,622,384,584,39,44
dua,Latn,dua_Latn,Duala,ń,Ll,LATIN SMALL LETTER N WITH ACUTE,6047,7,"2014,2017,2018,2019,2022,2023,2024",4,43,81,5206,0,0,639,24,50
dua,Latn,dua_Latn,Duala,’,Pf,RIGHT SINGLE QUOTATION MARK,5558,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",6,63,79,4505,209,165,495,18,18
dua,Latn,dua_Latn,Duala,á,Ll,LATIN SMALL LETTER A WITH ACUTE,5096,8,"2014,2017,2018,2019,2020,2022,2023,2024",4,32,72,4535,1,0,424,2,26
dua,Latn,dua_Latn,Duala,r,Ll,LATIN SMALL LETTER R,4820,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",1,465,255,2351,776,678,224,34,36
dua,Latn,dua_Latn,Duala,N,Lu,LATIN CAPITAL LETTER N,4415,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,170,74,3479,147,116,343,57,27
dua,Latn,dua_Latn,Duala,B,Lu,LATIN CAPITAL LETTER B,3995,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,113,42,3226,83,78,395,32,26
dua,Latn,dua_Latn,Duala,M,Lu,LATIN CAPITAL LETTER M,3463,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",4,149,40,2586,155,147,307,36,39
dua,Latn,dua_Latn,Duala,1,Nd,DIGIT ONE,3453,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,36,49,2875,14,7,458,2,10
dua,Latn,dua_Latn,Duala,Y,Lu,LATIN CAPITAL LETTER Y,3157,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,33,63,2579,43,35,357,7,40
dua,Latn,dua_Latn,Duala,E,Lu,LATIN CAPITAL LETTER E,2866,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,104,63,2258,74,53,279,10,25
dua,Latn,dua_Latn,Duala,h,Ll,LATIN SMALL LETTER H,2851,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,73,112,1947,195,161,264,65,34
dua,Latn,dua_Latn,Duala,L,Lu,LATIN CAPITAL LETTER L,2814,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,76,51,2167,91,84,325,12,8
dua,Latn,dua_Latn,Duala,A,Lu,LATIN CAPITAL LETTER A,2807,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,115,73,2210,104,101,193,10,1
dua,Latn,dua_Latn,Duala,:,Po,COLON,2782,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",3,143,30,2196,53,48,294,5,10
dua,Latn,dua_Latn,Duala,O,Lu,LATIN CAPITAL LETTER O,2766,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",3,64,56,2246,46,35,293,9,14
dua,Latn,dua_Latn,Duala,v,Ll,LATIN SMALL LETTER V,2349,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",1,110,115,1598,114,103,264,6,38
dua,Latn,dua_Latn,Duala,2,Nd,DIGIT TWO,1967,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,33,24,1617,8,6,264,4,11
dua,Latn,dua_Latn,Duala,?,Po,QUESTION MARK,1863,7,"2017,2018,2019,2020,2021,2022,2024",0,42,39,1538,16,15,198,0,15
dua,Latn,dua_Latn,Duala,D,Lu,LATIN CAPITAL LETTER D,1806,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",7,81,41,1254,98,82,207,10,26
dua,Latn,dua_Latn,Duala,K,Lu,LATIN CAPITAL LETTER K,1515,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,38,10,1213,72,46,124,6,6
dua,Latn,dua_Latn,Duala,c,Ll,LATIN SMALL LETTER C,1428,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,180,67,466,344,321,27,13,10
dua,Latn,dua_Latn,Duala,S,Lu,LATIN CAPITAL LETTER S,1418,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",1,112,31,874,118,121,145,11,5
dua,Latn,dua_Latn,Duala,(,Ps,LEFT PARENTHESIS,1376,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,20,43,1151,8,8,118,27,1
dua,Latn,dua_Latn,Duala,),Pe,RIGHT PARENTHESIS,1370,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,20,43,1145,8,8,118,27,1
dua,Latn,dua_Latn,Duala,3,Nd,DIGIT THREE,1185,7,"2017,2018,2019,2020,2021,2022,2023",0,12,18,980,7,8,159,1,0
dua,Latn,dua_Latn,Duala,T,Lu,LATIN CAPITAL LETTER T,1149,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,38,24,855,75,65,77,9,6
dua,Latn,dua_Latn,Duala,P,Lu,LATIN CAPITAL LETTER P,1036,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,26,11,663,132,110,88,1,3
dua,Latn,dua_Latn,Duala,“,Pi,LEFT DOUBLE QUOTATION MARK,1035,7,"2017,2018,2019,2020,2022,2023,2024",0,4,12,963,2,0,50,1,3
dua,Latn,dua_Latn,Duala,I,Lu,LATIN CAPITAL LETTER I,1034,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",1,22,11,851,40,34,71,2,2
dua,Latn,dua_Latn,Duala,”,Pf,RIGHT DOUBLE QUOTATION MARK,1028,6,"2017,2018,2019,2022,2023,2024",0,2,12,960,0,0,50,1,3
dua,Latn,dua_Latn,Duala,ṅ,Ll,LATIN SMALL LETTER N WITH DOT ABOVE,1027,7,"2014,2017,2018,2019,2022,2023,2024",4,13,6,873,0,0,113,5,13
dua,Latn,dua_Latn,Duala,4,Nd,DIGIT FOUR,1000,7,"2017,2018,2019,2020,2021,2022,2023",0,8,9,834,3,3,142,1,0
dua,Latn,dua_Latn,Duala,é,Ll,LATIN SMALL LETTER E WITH ACUTE,992,7,"2017,2018,2019,2020,2021,2022,2024",0,97,178,365,178,155,13,0,6
dua,Latn,dua_Latn,Duala,0,Nd,DIGIT ZERO,977,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,23,10,797,21,7,111,2,6
dua,Latn,dua_Latn,Duala,J,Lu,LATIN CAPITAL LETTER J,963,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,37,22,757,29,28,78,2,8
dua,Latn,dua_Latn,Duala,5,Nd,DIGIT FIVE,931,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,14,12,789,7,7,98,1,3
dua,Latn,dua_Latn,Duala,è,Ll,LATIN SMALL LETTER E WITH GRAVE,830,7,"2017,2018,2019,2020,2021,2022,2024",0,264,136,207,110,68,30,0,15
dua,Latn,dua_Latn,Duala,f,Ll,LATIN SMALL LETTER F,763,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,82,24,367,127,133,24,3,3
dua,Latn,dua_Latn,Duala,-,Pd,HYPHEN-MINUS,726,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",3,112,22,452,30,18,81,3,5
dua,Latn,dua_Latn,Duala,9,Nd,DIGIT NINE,716,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",1,19,11,588,2,1,90,2,2
dua,Latn,dua_Latn,Duala,W,Lu,LATIN CAPITAL LETTER W,706,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",1,17,6,569,28,23,54,7,1
dua,Latn,dua_Latn,Duala,ō,Ll,LATIN SMALL LETTER O WITH MACRON,701,6,"2014,2017,2018,2019,2022,2024",1,8,5,610,0,0,70,0,7
dua,Latn,dua_Latn,Duala,—,Pd,EM DASH,688,6,"2017,2018,2019,2020,2022,2024",0,4,8,570,3,0,99,0,4
dua,Latn,dua_Latn,Duala,6,Nd,DIGIT SIX,687,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,21,6,579,4,2,72,2,1
dua,Latn,dua_Latn,Duala,7,Nd,DIGIT SEVEN,650,7,"2017,2018,2019,2020,2021,2022,2023",0,5,9,552,5,7,71,1,0
dua,Latn,dua_Latn,Duala,8,Nd,DIGIT EIGHT,572,7,"2017,2018,2019,2020,2021,2022,2023",0,6,13,461,4,2,84,2,0
dua,Latn,dua_Latn,Duala,;,Po,SEMICOLON,524,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,18,6,414,18,2,64,1,1
dua,Latn,dua_Latn,Duala,G,Lu,LATIN CAPITAL LETTER G,498,6,"2017,2018,2019,2020,2021,2022",0,17,12,381,21,29,38,0,0
dua,Latn,dua_Latn,Duala,ī,Ll,LATIN SMALL LETTER I WITH MACRON,467,4,"2018,2019,2022,2024",0,0,3,421,0,0,39,0,4
dua,Latn,dua_Latn,Duala,|,Sm,VERTICAL LINE,425,6,"2017,2018,2019,2020,2021,2023",0,14,15,127,123,122,0,24,0
dua,Latn,dua_Latn,Duala,R,Lu,LATIN CAPITAL LETTER R,414,7,"2017,2018,2019,2020,2021,2022,2023",0,26,23,240,56,36,30,3,0
dua,Latn,dua_Latn,Duala,U,Lu,LATIN CAPITAL LETTER U,384,6,"2017,2018,2019,2020,2021,2022",0,14,4,266,33,34,33,0,0
dua,Latn,dua_Latn,Duala,!,Po,EXCLAMATION MARK,372,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,35,10,285,9,7,21,4,1
dua,Latn,dua_Latn,Duala,H,Lu,LATIN CAPITAL LETTER H,285,7,"2014,2017,2018,2019,2020,2021,2022",1,6,14,220,14,19,11,0,0
