iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
tet,Latn,tet_Latn,Tetum, ,Zs,SPACE,1442018,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",24910,3838,2174,32217,226163,58003,82213,635082,286323,29214,20729,41152
tet,Latn,tet_Latn,Tetum,a,Ll,LATIN SMALL LETTER A,1172175,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",20007,2781,1809,26475,182735,47350,74435,504480,232448,24253,17156,38246
tet,Latn,tet_Latn,Tetum,i,Ll,LATIN SMALL LETTER I,698989,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",12036,1901,928,15821,108468,28269,36436,312968,140689,13848,9843,17782
tet,Latn,tet_Latn,Tetum,e,Ll,LATIN SMALL LETTER E,671864,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",12020,1598,646,15242,101287,24083,25894,317553,140701,13577,7767,11496
tet,Latn,tet_Latn,Tetum,n,Ll,LATIN SMALL LETTER N,628033,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",10998,1481,830,14665,98224,24165,33583,280667,125304,12600,8687,16829
tet,Latn,tet_Latn,Tetum,u,Ll,LATIN SMALL LETTER U,442000,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",7632,987,607,9970,66378,15542,21655,204082,90131,8896,5370,10750
tet,Latn,tet_Latn,Tetum,o,Ll,LATIN SMALL LETTER O,422099,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",7085,1419,719,9830,68185,17196,25586,184435,80772,7883,6178,12811
tet,Latn,tet_Latn,Tetum,s,Ll,LATIN SMALL LETTER S,386581,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",6932,1044,394,8991,59834,15053,20135,174399,78588,7881,4963,8367
tet,Latn,tet_Latn,Tetum,r,Ll,LATIN SMALL LETTER R,385471,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",6773,1066,424,8741,59353,13686,15419,182539,78623,7279,4726,6842
tet,Latn,tet_Latn,Tetum,t,Ll,LATIN SMALL LETTER T,372173,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",6176,1122,467,7878,57163,12986,16393,172407,76975,7638,4510,8458
tet,Latn,tet_Latn,Tetum,l,Ll,LATIN SMALL LETTER L,259488,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",4710,764,317,5954,39954,9926,14439,116390,51005,5192,3537,7300
tet,Latn,tet_Latn,Tetum,k,Ll,LATIN SMALL LETTER K,238481,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",4427,594,404,5309,37911,9243,17967,96110,47147,4655,3955,10759
tet,Latn,tet_Latn,Tetum,m,Ll,LATIN SMALL LETTER M,225941,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",3696,729,278,5067,33234,8277,14741,97590,45926,4707,3427,8269
tet,Latn,tet_Latn,Tetum,h,Ll,LATIN SMALL LETTER H,219543,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",3739,602,480,5192,39625,11325,10639,92822,42715,4557,3054,4793
tet,Latn,tet_Latn,Tetum,d,Ll,LATIN SMALL LETTER D,207090,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",3270,441,202,4726,30428,7437,8164,98735,43395,4193,2401,3698
tet,Latn,tet_Latn,Tetum,b,Ll,LATIN SMALL LETTER B,169806,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",2886,402,236,3785,26164,7298,8133,76745,34647,3434,2212,3864
tet,Latn,tet_Latn,Tetum,",",Po,COMMA,115530,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1012,248,124,1211,11921,3938,6550,57429,25936,2212,1474,3475
tet,Latn,tet_Latn,Tetum,',Po,APOSTROPHE,105241,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1765,172,168,2314,16826,4862,1757,50891,23455,1957,901,173
tet,Latn,tet_Latn,Tetum,p,Ll,LATIN SMALL LETTER P,103153,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1749,202,56,2007,14699,2794,1512,55244,22010,1872,802,206
tet,Latn,tet_Latn,Tetum,.,Po,FULL STOP,79789,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1182,220,64,1532,11933,3143,5526,37254,13068,1483,1228,3156
tet,Latn,tet_Latn,Tetum,f,Ll,LATIN SMALL LETTER F,64391,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",1070,173,66,1459,10304,2818,2690,28683,13313,1445,969,1401
tet,Latn,tet_Latn,Tetum,v,Ll,LATIN SMALL LETTER V,49416,12,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024",901,69,42,1056,6906,1275,655,25929,11158,901,425,99
