iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
rmn,Grek,rmn_Grek,Balkan Romani, ,Zs,SPACE,731057,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",140,126103,449629,42548,7755,84805,828,11157,5354,2738
rmn,Grek,rmn_Grek,Balkan Romani,á,Ll,LATIN SMALL LETTER A WITH ACUTE,189125,4,"2016,2017,2018,2019",0,30298,146298,11542,987,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,ï,Ll,LATIN SMALL LETTER I WITH DIAERESIS,158336,4,"2016,2017,2018,2019",0,25194,122312,10024,806,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,ô,Ll,LATIN SMALL LETTER O WITH CIRCUMFLEX,155087,5,"2016,2017,2018,2019,2022",0,25257,119617,9323,889,0,0,1,0,0
rmn,Grek,rmn_Grek,Balkan Romani,α,Ll,GREEK SMALL LETTER ALPHA,150815,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",64,17273,67673,7278,2023,46438,266,6185,2652,963
rmn,Grek,rmn_Grek,Balkan Romani,é,Ll,LATIN SMALL LETTER E WITH ACUTE,139189,7,"2016,2017,2018,2019,2022,2023,2024",0,21640,108160,8594,750,0,0,14,17,14
rmn,Grek,rmn_Grek,Balkan Romani,í,Ll,LATIN SMALL LETTER I WITH ACUTE,120999,5,"2016,2017,2018,2019,2022",0,20262,92906,7234,596,0,0,1,0,0
rmn,Grek,rmn_Grek,Balkan Romani,å,Ll,LATIN SMALL LETTER A WITH RING ABOVE,120765,5,"2016,2017,2018,2019,2022",0,19285,93499,7384,596,0,0,1,0,0
rmn,Grek,rmn_Grek,Balkan Romani,τ,Ll,GREEK SMALL LETTER TAU,118189,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",6,14881,56035,5664,1165,31965,160,5387,2152,774
rmn,Grek,rmn_Grek,Balkan Romani,ι,Ll,GREEK SMALL LETTER IOTA,110401,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",33,16306,49521,5393,1605,29612,245,4604,2130,952
rmn,Grek,rmn_Grek,Balkan Romani,ο,Ll,GREEK SMALL LETTER OMICRON,107373,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",24,13653,55783,5169,1021,24876,167,4127,1867,686
rmn,Grek,rmn_Grek,Balkan Romani,ν,Ll,GREEK SMALL LETTER NU,97850,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,12462,41439,4111,1223,31758,117,4467,1741,530
rmn,Grek,rmn_Grek,Balkan Romani,ε,Ll,GREEK SMALL LETTER EPSILON,92441,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",6,10109,43852,4812,1209,24933,174,4802,2165,379
rmn,Grek,rmn_Grek,Balkan Romani,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,85173,4,"2016,2017,2018,2019",0,14437,64837,5423,476,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,84518,5,"2016,2017,2018,2019,2022",0,14024,64845,5050,596,0,0,3,0,0
rmn,Grek,rmn_Grek,Balkan Romani,ê,Ll,LATIN SMALL LETTER E WITH CIRCUMFLEX,79335,4,"2016,2017,2018,2019",0,13690,60640,4650,355,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,ç,Ll,LATIN SMALL LETTER C WITH CEDILLA,74963,5,"2016,2017,2018,2019,2022",0,11347,58108,4957,550,0,0,1,0,0
rmn,Grek,rmn_Grek,Balkan Romani,ò,Ll,LATIN SMALL LETTER O WITH GRAVE,73236,4,"2016,2017,2018,2019",0,12756,55349,4657,474,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,õ,Ll,LATIN SMALL LETTER O WITH TILDE,71776,4,"2016,2017,2018,2019",0,12340,54605,4477,354,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,ð,Ll,LATIN SMALL LETTER ETH,71222,4,"2016,2017,2018,2019",0,11180,55428,4290,324,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,ρ,Ll,GREEK SMALL LETTER RHO,70578,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",9,10980,30001,3536,673,20229,81,3193,1420,456
rmn,Grek,rmn_Grek,Balkan Romani,σ,Ll,GREEK SMALL LETTER SIGMA,70215,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",15,10260,30485,3584,920,20696,132,2712,999,412
rmn,Grek,rmn_Grek,Balkan Romani,ì,Ll,LATIN SMALL LETTER I WITH GRAVE,65392,4,"2016,2017,2018,2019",0,10880,49787,4259,466,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,κ,Ll,GREEK SMALL LETTER KAPPA,64307,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",27,9043,28280,3072,592,19521,86,2437,925,324
rmn,Grek,rmn_Grek,Balkan Romani,ü,Ll,LATIN SMALL LETTER U WITH DIAERESIS,59890,4,"2016,2017,2018,2019",0,9322,46865,3365,338,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,ë,Ll,LATIN SMALL LETTER E WITH DIAERESIS,56059,4,"2016,2017,2018,2019",0,9950,42493,3408,208,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,μ,Ll,GREEK SMALL LETTER MU,52510,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",5,6942,25678,3095,556,13004,62,2034,773,361
rmn,Grek,rmn_Grek,Balkan Romani,λ,Ll,GREEK SMALL LETTER LAMDA,48899,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,7085,19580,2202,466,16336,80,2036,853,261
rmn,Grek,rmn_Grek,Balkan Romani,π,Ll,GREEK SMALL LETTER PI,48849,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",60,6150,24524,2437,828,11942,79,1741,736,352
rmn,Grek,rmn_Grek,Balkan Romani,.,Po,FULL STOP,45970,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,7968,26511,3691,739,5903,40,627,236,254
rmn,Grek,rmn_Grek,Balkan Romani,ß,Ll,LATIN SMALL LETTER SHARP S,45815,4,"2016,2017,2018,2019",0,7525,35022,3019,249,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,ς,Ll,GREEK SMALL LETTER FINAL SIGMA,45096,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,5972,23343,1941,296,12424,79,535,194,312
rmn,Grek,rmn_Grek,Balkan Romani,υ,Ll,GREEK SMALL LETTER UPSILON,43306,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,6379,23293,1740,378,7488,82,2465,1013,466
rmn,Grek,rmn_Grek,Balkan Romani,η,Ll,GREEK SMALL LETTER ETA,40992,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,8391,24916,2018,742,4367,119,191,83,163
rmn,Grek,rmn_Grek,Balkan Romani,",",Po,COMMA,39888,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,7564,25255,2228,249,3736,9,531,232,84
rmn,Grek,rmn_Grek,Balkan Romani,ά,Ll,GREEK SMALL LETTER ALPHA WITH TONOS,39222,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",10,5398,14753,1828,522,15021,99,1216,123,252
rmn,Grek,rmn_Grek,Balkan Romani,έ,Ll,GREEK SMALL LETTER EPSILON WITH TONOS,36499,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",10,4012,11759,1597,335,17764,51,712,87,172
rmn,Grek,rmn_Grek,Balkan Romani,ý,Ll,LATIN SMALL LETTER Y WITH ACUTE,35851,4,"2016,2017,2018,2019",0,6482,27217,1966,186,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,ã,Ll,LATIN SMALL LETTER A WITH TILDE,33865,4,"2016,2017,2018,2019",0,5563,26034,2065,203,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,ί,Ll,GREEK SMALL LETTER IOTA WITH TONOS,32372,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,5764,15273,1388,279,8735,65,549,109,208
rmn,Grek,rmn_Grek,Balkan Romani,ä,Ll,LATIN SMALL LETTER A WITH DIAERESIS,31769,4,"2016,2017,2018,2019",0,5081,24386,2129,173,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,þ,Ll,LATIN SMALL LETTER THORN,28772,4,"2016,2017,2018,2019",0,4639,22507,1424,202,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,ό,Ll,GREEK SMALL LETTER OMICRON WITH TONOS,27923,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,4753,14643,1493,326,5939,39,456,117,157
rmn,Grek,rmn_Grek,Balkan Romani,ù,Ll,LATIN SMALL LETTER U WITH GRAVE,27830,5,"2016,2017,2018,2019,2022",0,4388,21628,1668,145,0,0,1,0,0
rmn,Grek,rmn_Grek,Balkan Romani,γ,Ll,GREEK SMALL LETTER GAMMA,26486,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,4315,12335,1259,300,7038,83,805,213,138
rmn,Grek,rmn_Grek,Balkan Romani,è,Ll,LATIN SMALL LETTER E WITH GRAVE,20851,5,"2016,2017,2018,2019,2022",0,4253,15178,1266,151,0,0,3,0,0
rmn,Grek,rmn_Grek,Balkan Romani,Ü,Lu,LATIN CAPITAL LETTER U WITH DIAERESIS,19715,4,"2016,2017,2018,2019",0,3602,14473,1555,85,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,Ý,Lu,LATIN CAPITAL LETTER Y WITH ACUTE,18912,4,"2016,2017,2018,2019",0,3318,14135,1392,67,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,δ,Ll,GREEK SMALL LETTER DELTA,18288,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,3547,10923,1057,212,2249,18,92,58,130
rmn,Grek,rmn_Grek,Balkan Romani,β,Ll,GREEK SMALL LETTER BETA,17661,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",5,1374,3942,853,207,10270,40,726,179,65
rmn,Grek,rmn_Grek,Balkan Romani,ω,Ll,GREEK SMALL LETTER OMEGA,16754,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",31,3192,9521,769,183,2597,64,221,112,64
rmn,Grek,rmn_Grek,Balkan Romani,ή,Ll,GREEK SMALL LETTER ETA WITH TONOS,16630,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,3169,9651,1026,178,2324,17,102,66,96
rmn,Grek,rmn_Grek,Balkan Romani,χ,Ll,GREEK SMALL LETTER CHI,16276,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,2711,7631,718,112,4546,31,323,67,136
rmn,Grek,rmn_Grek,Balkan Romani,ö,Ll,LATIN SMALL LETTER O WITH DIAERESIS,15719,4,"2016,2017,2018,2019",0,2988,11669,972,90,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,Ι,Lu,GREEK CAPITAL LETTER IOTA,14871,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",2,7776,2922,664,151,2982,40,222,101,11
rmn,Grek,rmn_Grek,Balkan Romani,Þ,Lu,LATIN CAPITAL LETTER THORN,14870,4,"2016,2017,2018,2019",0,2589,10929,1259,93,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,Α,Lu,GREEK CAPITAL LETTER ALPHA,13241,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,4034,4962,766,631,2444,81,219,91,12
rmn,Grek,rmn_Grek,Balkan Romani,â,Ll,LATIN SMALL LETTER A WITH CIRCUMFLEX,13042,5,"2016,2017,2018,2019,2022",0,3827,8439,715,53,0,0,8,0,0
rmn,Grek,rmn_Grek,Balkan Romani,θ,Ll,GREEK SMALL LETTER THETA,13014,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,2411,6432,541,281,3154,21,84,31,58
rmn,Grek,rmn_Grek,Balkan Romani,0,Nd,DIGIT ZERO,12888,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,1227,8915,1900,160,587,12,60,16,11
rmn,Grek,rmn_Grek,Balkan Romani,Ε,Lu,GREEK CAPITAL LETTER EPSILON,12822,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,5654,4658,776,133,1366,63,96,65,8
rmn,Grek,rmn_Grek,Balkan Romani,1,Nd,DIGIT ONE,12128,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,1278,6512,1367,280,2561,29,66,8,27
rmn,Grek,rmn_Grek,Balkan Romani,Ο,Lu,GREEK CAPITAL LETTER OMICRON,11899,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,5831,3089,498,570,1706,47,70,68,20
rmn,Grek,rmn_Grek,Balkan Romani,φ,Ll,GREEK SMALL LETTER PHI,11732,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",5,1788,5438,597,99,3029,5,488,207,76
rmn,Grek,rmn_Grek,Balkan Romani,ύ,Ll,GREEK SMALL LETTER UPSILON WITH TONOS,11685,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,2568,6770,460,95,1386,14,219,61,112
rmn,Grek,rmn_Grek,Balkan Romani,Á,Lu,LATIN CAPITAL LETTER A WITH ACUTE,11342,4,"2016,2017,2018,2019",0,1604,8334,1207,197,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,-,Pd,HYPHEN-MINUS,10917,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,1658,5528,494,149,2720,10,221,117,19
rmn,Grek,rmn_Grek,Balkan Romani,Τ,Lu,GREEK CAPITAL LETTER TAU,9744,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,4458,3498,510,135,928,36,94,56,28
rmn,Grek,rmn_Grek,Balkan Romani,Κ,Lu,GREEK CAPITAL LETTER KAPPA,9460,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,4035,3027,450,376,1327,16,147,52,30
rmn,Grek,rmn_Grek,Balkan Romani,Å,Lu,LATIN CAPITAL LETTER A WITH RING ABOVE,9344,4,"2016,2017,2018,2019",0,1176,6908,1086,174,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,Σ,Lu,GREEK CAPITAL LETTER SIGMA,9121,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,2469,3263,515,435,2125,68,148,79,19
rmn,Grek,rmn_Grek,Balkan Romani,î,Ll,LATIN SMALL LETTER I WITH CIRCUMFLEX,9086,6,"2016,2017,2018,2019,2022,2023",0,2492,5705,415,40,0,0,273,161,0
rmn,Grek,rmn_Grek,Balkan Romani,æ,Ll,LATIN SMALL LETTER AE,8916,5,"2016,2017,2018,2019,2020",0,2943,5502,443,27,1,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,Π,Lu,GREEK CAPITAL LETTER PI,8616,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,4041,2951,453,198,782,26,101,44,17
rmn,Grek,rmn_Grek,Balkan Romani,Ó,Lu,LATIN CAPITAL LETTER O WITH ACUTE,8540,4,"2016,2017,2018,2019",0,1319,5949,1058,214,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,ζ,Ll,GREEK SMALL LETTER ZETA,8536,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,876,2824,402,391,3316,19,509,137,62
rmn,Grek,rmn_Grek,Balkan Romani,2,Nd,DIGIT TWO,8497,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,895,4961,959,203,1391,11,50,15,12
rmn,Grek,rmn_Grek,Balkan Romani,ώ,Ll,GREEK SMALL LETTER OMEGA WITH TONOS,8261,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,1842,5168,332,131,627,11,31,33,85
rmn,Grek,rmn_Grek,Balkan Romani,Ô,Lu,LATIN CAPITAL LETTER O WITH CIRCUMFLEX,7705,4,"2016,2017,2018,2019",0,1250,5560,764,131,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,÷,Sm,DIVISION SIGN,7531,4,"2016,2017,2018,2019",0,1276,5512,725,18,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,Ν,Lu,GREEK CAPITAL LETTER NU,7381,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,2817,1867,301,154,1886,36,206,89,22
rmn,Grek,rmn_Grek,Balkan Romani,Μ,Lu,GREEK CAPITAL LETTER MU,7206,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",51,2683,2249,426,259,1241,27,175,66,29
rmn,Grek,rmn_Grek,Balkan Romani,Ê,Lu,LATIN CAPITAL LETTER E WITH CIRCUMFLEX,7002,4,"2016,2017,2018,2019",0,1123,5079,714,86,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,Η,Lu,GREEK CAPITAL LETTER ETA,6965,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,3998,1704,198,400,591,40,14,14,5
rmn,Grek,rmn_Grek,Balkan Romani,Ï,Lu,LATIN CAPITAL LETTER I WITH DIAERESIS,6865,4,"2016,2017,2018,2019",0,1021,4653,1044,147,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,Ð,Lu,LATIN CAPITAL LETTER ETH,6580,4,"2016,2017,2018,2019",0,878,4871,755,76,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,Ρ,Lu,GREEK CAPITAL LETTER RHO,6241,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",3,3975,1176,169,184,571,26,83,53,1
rmn,Grek,rmn_Grek,Balkan Romani,Δ,Lu,GREEK CAPITAL LETTER DELTA,5869,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,3260,1333,333,535,342,18,20,19,9
rmn,Grek,rmn_Grek,Balkan Romani,Λ,Lu,GREEK CAPITAL LETTER LAMDA,5601,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,3554,1115,185,196,471,24,43,10,3
rmn,Grek,rmn_Grek,Balkan Romani,),Pe,RIGHT PARENTHESIS,5594,8,"2016,2017,2018,2019,2020,2022,2023,2024",0,743,3214,597,124,845,0,67,1,3
rmn,Grek,rmn_Grek,Balkan Romani,:,Po,COLON,5555,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,820,2196,514,91,1860,1,41,9,23
rmn,Grek,rmn_Grek,Balkan Romani,Ì,Lu,LATIN CAPITAL LETTER I WITH GRAVE,5420,4,"2016,2017,2018,2019",0,910,3855,540,115,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,É,Lu,LATIN CAPITAL LETTER E WITH ACUTE,5235,5,"2016,2017,2018,2019,2023",0,770,3522,794,148,0,0,0,1,0
rmn,Grek,rmn_Grek,Balkan Romani,Ç,Lu,LATIN CAPITAL LETTER C WITH CEDILLA,5141,4,"2016,2017,2018,2019",0,803,3581,623,134,0,0,0,0,0
rmn,Grek,rmn_Grek,Balkan Romani,»,Pf,RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK,4960,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,743,3351,182,10,642,5,21,4,2
rmn,Grek,rmn_Grek,Balkan Romani,«,Pi,LEFT-POINTING DOUBLE ANGLE QUOTATION MARK,4954,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,728,3344,187,11,643,5,28,6,2
rmn,Grek,rmn_Grek,Balkan Romani,3,Nd,DIGIT THREE,4943,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,423,2814,722,131,806,6,29,3,9
rmn,Grek,rmn_Grek,Balkan Romani,5,Nd,DIGIT FIVE,4793,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,403,2993,649,122,594,5,23,3,1
rmn,Grek,rmn_Grek,Balkan Romani,ξ,Ll,GREEK SMALL LETTER XI,4667,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",1,813,2549,150,488,487,9,70,61,39
rmn,Grek,rmn_Grek,Balkan Romani,Γ,Lu,GREEK CAPITAL LETTER GAMMA,4557,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,2039,1163,169,241,827,8,88,13,9
rmn,Grek,rmn_Grek,Balkan Romani,4,Nd,DIGIT FOUR,4532,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",0,516,2660,516,101,672,4,26,34,3
rmn,Grek,rmn_Grek,Balkan Romani,(,Ps,LEFT PARENTHESIS,4458,8,"2016,2017,2018,2019,2020,2022,2023,2024",0,571,2432,384,123,875,0,68,1,4
rmn,Grek,rmn_Grek,Balkan Romani,Ä,Lu,LATIN CAPITAL LETTER A WITH DIAERESIS,4356,4,"2016,2017,2018,2019",0,665,3161,469,61,0,0,0,0,0
