iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
bzi,Thai,bzi_Thai,Bisu, ,Zs,SPACE,110169,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",80,763,892,31,572,21642,80437,5559,193
bzi,Thai,bzi_Thai,Bisu,า,Lo,THAI CHARACTER SARA AA,77405,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",58,490,708,15,653,16405,55147,3833,96
bzi,Thai,bzi_Thai,Bisu,ง,Lo,THAI CHARACTER NGO NGU,45435,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",24,249,397,14,38,9675,32766,2221,51
bzi,Thai,bzi_Thai,Bisu,่,Mn,THAI CHARACTER MAI EK,39085,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",32,161,353,8,190,7942,28614,1753,32
bzi,Thai,bzi_Thai,Bisu,อ,Lo,THAI CHARACTER O ANG,37328,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",32,261,364,14,80,7377,27351,1809,40
bzi,Thai,bzi_Thai,Bisu,้,Mn,THAI CHARACTER MAI THO,31528,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",28,160,277,10,8,6573,22737,1694,41
bzi,Thai,bzi_Thai,Bisu,น,Lo,THAI CHARACTER NO NU,27959,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",55,120,279,16,264,6090,19923,1199,13
bzi,Thai,bzi_Thai,Bisu,แ,Lo,THAI CHARACTER SARA AE,20205,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",11,73,204,9,20,4276,14621,988,3
bzi,Thai,bzi_Thai,Bisu,ย,Lo,THAI CHARACTER YO YAK,19092,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",20,248,142,6,221,4253,13330,859,13
bzi,Thai,bzi_Thai,Bisu,ม,Lo,THAI CHARACTER MO MA,18049,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",25,145,159,7,59,3839,12894,897,24
bzi,Thai,bzi_Thai,Bisu,ี,Mn,THAI CHARACTER SARA II,16742,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",21,101,109,3,53,3583,12090,780,2
bzi,Thai,bzi_Thai,Bisu,เ,Lo,THAI CHARACTER SARA E,15386,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",20,184,93,12,108,3387,10629,881,72
bzi,Thai,bzi_Thai,Bisu,ก,Lo,THAI CHARACTER KO KAI,13503,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",36,58,106,8,432,2860,9446,548,9
bzi,Thai,bzi_Thai,Bisu,ล,Lo,THAI CHARACTER LO LING,12841,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",20,79,101,4,70,2817,9109,610,31
bzi,Thai,bzi_Thai,Bisu,ว,Lo,THAI CHARACTER WO WAEN,11863,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",19,66,125,4,36,2231,8771,593,18
bzi,Thai,bzi_Thai,Bisu,จ,Lo,THAI CHARACTER CHO CHAN,11299,8,"2014,2017,2018,2019,2020,2021,2022,2023",8,39,137,2,205,2295,8207,406,0
bzi,Thai,bzi_Thai,Bisu,ู,Mn,THAI CHARACTER SARA UU,9625,8,"2014,2017,2018,2019,2020,2021,2022,2023",10,38,92,2,31,2022,7050,380,0
bzi,Thai,bzi_Thai,Bisu,บ,Lo,THAI CHARACTER BO BAIMAI,8994,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",13,95,119,4,40,1782,6404,523,14
bzi,Thai,bzi_Thai,Bisu,ื,Mn,THAI CHARACTER SARA UEE,8762,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,37,83,2,2,1766,6403,447,20
bzi,Thai,bzi_Thai,Bisu,ช,Lo,THAI CHARACTER CHO CHANG,8028,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",4,43,40,4,23,1557,5950,406,1
bzi,Thai,bzi_Thai,Bisu,ค,Lo,THAI CHARACTER KHO KHWAI,7658,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",17,38,26,4,30,1594,5566,372,11
bzi,Thai,bzi_Thai,Bisu,ป,Lo,THAI CHARACTER PO PLA,7470,8,"2014,2017,2018,2019,2020,2021,2022,2023",7,21,50,2,28,1731,5288,343,0
bzi,Thai,bzi_Thai,Bisu,ฮ,Lo,THAI CHARACTER HO NOKHUK,7195,7,"2017,2018,2019,2020,2021,2022,2023",0,47,78,1,22,1414,5208,425,0
bzi,Thai,bzi_Thai,Bisu,.,Po,FULL STOP,6268,6,"2014,2017,2018,2021,2022,2023",6,78,53,0,0,1350,4508,273,0
bzi,Thai,bzi_Thai,Bisu,ิ,Mn,THAI CHARACTER SARA I,6042,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",7,42,34,3,84,1416,4163,291,2
bzi,Thai,bzi_Thai,Bisu,ต,Lo,THAI CHARACTER TO TAO,5823,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",10,9,33,8,38,1225,4151,318,31
bzi,Thai,bzi_Thai,Bisu,ซ,Lo,THAI CHARACTER SO SO,5692,7,"2014,2017,2018,2020,2021,2022,2023",2,63,34,0,38,1171,4050,334,0
bzi,Thai,bzi_Thai,Bisu,พ,Lo,THAI CHARACTER PHO PHAN,5384,8,"2014,2017,2018,2019,2020,2021,2022,2023",3,24,49,5,8,1242,3806,247,0
bzi,Thai,bzi_Thai,Bisu,โ,Lo,THAI CHARACTER SARA O,5331,8,"2014,2017,2018,2020,2021,2022,2023,2024",13,98,54,0,230,999,3706,229,2
bzi,Thai,bzi_Thai,Bisu,ฺ,Mn,THAI CHARACTER PHINTHU,4824,5,"2017,2018,2021,2022,2023",0,12,39,0,0,838,3610,325,0
bzi,Thai,bzi_Thai,Bisu,",",Po,COMMA,4802,5,"2017,2018,2021,2022,2023",0,18,46,0,0,977,3545,216,0
bzi,Thai,bzi_Thai,Bisu,ร,Lo,THAI CHARACTER RO RUA,4363,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",20,76,10,11,85,935,3003,210,13
bzi,Thai,bzi_Thai,Bisu,ด,Lo,THAI CHARACTER DO DEK,3646,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",23,56,13,8,34,677,2646,178,11
bzi,Thai,bzi_Thai,Bisu,a,Ll,LATIN SMALL LETTER A,3222,6,"2017,2018,2019,2022,2023,2024",0,33,2,7,0,0,3042,127,11
bzi,Thai,bzi_Thai,Bisu,ท,Lo,THAI CHARACTER THO THAHAN,3062,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",12,12,22,1,12,485,2143,334,41
bzi,Thai,bzi_Thai,Bisu,ส,Lo,THAI CHARACTER SO SUA,2502,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",14,27,4,1,53,577,1662,143,21
bzi,Thai,bzi_Thai,Bisu,ไ,Lo,THAI CHARACTER SARA AI MAIMALAI,2418,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",11,1,10,4,12,505,1715,159,1
bzi,Thai,bzi_Thai,Bisu,1,Nd,DIGIT ONE,2006,7,"2017,2018,2019,2021,2022,2023,2024",0,20,14,1,0,369,1483,109,10
bzi,Thai,bzi_Thai,Bisu,ะ,Lo,THAI CHARACTER SARA A,1685,8,"2014,2017,2018,2019,2020,2021,2022,2023",11,6,5,6,14,363,1227,53,0
bzi,Thai,bzi_Thai,Bisu,์,Mn,THAI CHARACTER THANTHAKHAT,1637,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",3,34,2,2,52,376,1100,64,4
bzi,Thai,bzi_Thai,Bisu,n,Ll,LATIN SMALL LETTER N,1412,4,"2017,2019,2022,2023",0,20,0,2,0,0,1387,3,0
bzi,Thai,bzi_Thai,Bisu,i,Ll,LATIN SMALL LETTER I,1374,5,"2017,2018,2019,2022,2023",0,6,2,2,0,0,1361,3,0
bzi,Thai,bzi_Thai,Bisu,o,Ll,LATIN SMALL LETTER O,1364,6,"2017,2018,2019,2022,2023,2024",0,20,1,2,0,0,1019,260,62
bzi,Thai,bzi_Thai,Bisu,2,Nd,DIGIT TWO,1358,7,"2014,2017,2018,2021,2022,2023,2024",1,9,15,0,0,209,1033,89,2
bzi,Thai,bzi_Thai,Bisu,ั,Mn,THAI CHARACTER MAI HAN-AKAT,1277,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",28,50,3,8,34,110,964,77,3
bzi,Thai,bzi_Thai,Bisu,e,Ll,LATIN SMALL LETTER E,1252,5,"2017,2018,2019,2022,2023",0,37,2,8,0,0,1142,63,0
bzi,Thai,bzi_Thai,Bisu,t,Ll,LATIN SMALL LETTER T,1115,6,"2017,2018,2019,2022,2023,2024",0,22,2,5,0,0,754,279,53
bzi,Thai,bzi_Thai,Bisu,s,Ll,LATIN SMALL LETTER S,1047,5,"2017,2019,2022,2023,2024",0,4,0,1,0,0,837,163,42
bzi,Thai,bzi_Thai,Bisu,ญ,Lo,THAI CHARACTER YO YING,1042,8,"2014,2017,2018,2020,2021,2022,2023,2024",2,2,20,0,2,210,764,41,1
bzi,Thai,bzi_Thai,Bisu,l,Ll,LATIN SMALL LETTER L,1008,6,"2017,2018,2019,2022,2023,2024",0,6,1,2,0,0,760,198,41
bzi,Thai,bzi_Thai,Bisu,g,Ll,LATIN SMALL LETTER G,952,6,"2017,2018,2019,2022,2023,2024",0,4,1,1,0,0,661,218,67
bzi,Thai,bzi_Thai,Bisu,а,Ll,CYRILLIC SMALL LETTER A,844,1,2022,0,0,0,0,0,0,844,0,0
bzi,Thai,bzi_Thai,Bisu,r,Ll,LATIN SMALL LETTER R,821,6,"2017,2018,2019,2022,2023,2024",0,11,2,2,0,0,785,18,3
bzi,Thai,bzi_Thai,Bisu,�,So,REPLACEMENT CHARACTER,726,1,2022,0,0,0,0,0,0,726,0,0
bzi,Thai,bzi_Thai,Bisu,о,Ll,CYRILLIC SMALL LETTER O,700,1,2022,0,0,0,0,0,0,700,0,0
bzi,Thai,bzi_Thai,Bisu,ə,Ll,LATIN SMALL LETTER SCHWA,695,1,2022,0,0,0,0,0,0,695,0,0
bzi,Thai,bzi_Thai,Bisu,ถ,Lo,THAI CHARACTER THO THUNG,684,7,"2014,2018,2019,2021,2022,2023,2024",7,0,2,1,0,22,597,45,10
bzi,Thai,bzi_Thai,Bisu,y,Ll,LATIN SMALL LETTER Y,681,5,"2017,2018,2019,2022,2023",0,7,1,1,0,0,668,4,0
bzi,Thai,bzi_Thai,Bisu,3,Nd,DIGIT THREE,672,6,"2017,2018,2019,2021,2022,2023",0,3,9,1,0,97,504,58,0
bzi,Thai,bzi_Thai,Bisu,u,Ll,LATIN SMALL LETTER U,638,4,"2017,2022,2023,2024",0,7,0,0,0,0,528,92,11
bzi,Thai,bzi_Thai,Bisu,_,Pc,LOW LINE,622,3,"2014,2019,2022",486,0,0,133,0,0,3,0,0
bzi,Thai,bzi_Thai,Bisu,P,Lu,LATIN CAPITAL LETTER P,607,4,"2017,2022,2023,2024",0,9,0,0,0,0,533,61,4
bzi,Thai,bzi_Thai,Bisu,ห,Lo,THAI CHARACTER HO HIP,594,8,"2014,2017,2019,2020,2021,2022,2023,2024",15,22,0,3,14,74,413,44,9
bzi,Thai,bzi_Thai,Bisu,p,Ll,LATIN SMALL LETTER P,585,6,"2017,2018,2019,2022,2023,2024",0,1,1,1,0,0,320,196,66
bzi,Thai,bzi_Thai,Bisu,е,Ll,CYRILLIC SMALL LETTER IE,577,1,2022,0,0,0,0,0,0,577,0,0
bzi,Thai,bzi_Thai,Bisu,и,Ll,CYRILLIC SMALL LETTER I,554,1,2022,0,0,0,0,0,0,554,0,0
bzi,Thai,bzi_Thai,Bisu,ข,Lo,THAI CHARACTER KHO KHAI,552,6,"2014,2019,2021,2022,2023,2024",7,0,0,1,0,33,347,125,39
bzi,Thai,bzi_Thai,Bisu,G,Lu,LATIN CAPITAL LETTER G,547,5,"2017,2019,2022,2023,2024",0,6,0,2,0,0,495,41,3
bzi,Thai,bzi_Thai,Bisu,k,Ll,LATIN SMALL LETTER K,541,3,"2017,2022,2023",0,9,0,0,0,0,516,16,0
bzi,Thai,bzi_Thai,Bisu,d,Ll,LATIN SMALL LETTER D,538,5,"2017,2018,2019,2022,2023",0,1,1,1,0,0,531,4,0
bzi,Thai,bzi_Thai,Bisu,4,Nd,DIGIT FOUR,533,5,"2017,2018,2021,2022,2023",0,6,4,0,0,82,415,26,0
bzi,Thai,bzi_Thai,Bisu,5,Nd,DIGIT FIVE,480,6,"2017,2018,2019,2021,2022,2023",0,3,3,3,0,83,364,24,0
bzi,Thai,bzi_Thai,Bisu,0,Nd,DIGIT ZERO,474,6,"2017,2018,2021,2022,2023,2024",0,2,3,0,0,57,365,46,1
bzi,Thai,bzi_Thai,Bisu,н,Ll,CYRILLIC SMALL LETTER EN,460,1,2022,0,0,0,0,0,0,460,0,0
bzi,Thai,bzi_Thai,Bisu,m,Ll,LATIN SMALL LETTER M,449,4,"2017,2019,2022,2023",0,23,0,2,0,0,413,11,0
bzi,Thai,bzi_Thai,Bisu,:,Po,COLON,442,3,"2021,2022,2023",0,0,0,0,0,42,369,31,0
bzi,Thai,bzi_Thai,Bisu,“,Pi,LEFT DOUBLE QUOTATION MARK,441,5,"2017,2018,2021,2022,2023",0,3,9,0,0,54,358,17,0
bzi,Thai,bzi_Thai,Bisu,ึ,Mn,THAI CHARACTER SARA UE,431,4,"2014,2017,2019,2022",1,13,0,1,0,0,416,0,0
bzi,Thai,bzi_Thai,Bisu,6,Nd,DIGIT SIX,428,6,"2017,2018,2021,2022,2023,2024",0,2,3,0,0,74,310,34,5
bzi,Thai,bzi_Thai,Bisu,ธ,Lo,THAI CHARACTER THO THONG,427,8,"2014,2017,2018,2019,2020,2021,2022,2023",5,5,6,1,2,124,277,7,0
bzi,Thai,bzi_Thai,Bisu,р,Ll,CYRILLIC SMALL LETTER ER,425,1,2022,0,0,0,0,0,0,425,0,0
bzi,Thai,bzi_Thai,Bisu,7,Nd,DIGIT SEVEN,412,5,"2017,2018,2021,2022,2023",0,2,3,0,0,89,295,23,0
bzi,Thai,bzi_Thai,Bisu,J,Lu,LATIN CAPITAL LETTER J,412,2,"2022,2023",0,0,0,0,0,0,411,1,0
bzi,Thai,bzi_Thai,Bisu,”,Pf,RIGHT DOUBLE QUOTATION MARK,405,5,"2017,2018,2021,2022,2023",0,3,5,0,0,52,328,17,0
bzi,Thai,bzi_Thai,Bisu,8,Nd,DIGIT EIGHT,404,6,"2017,2018,2021,2022,2023,2024",0,2,3,0,0,63,260,71,5
bzi,Thai,bzi_Thai,Bisu,т,Ll,CYRILLIC SMALL LETTER TE,381,1,2022,0,0,0,0,0,0,381,0,0
bzi,Thai,bzi_Thai,Bisu,c,Ll,LATIN SMALL LETTER C,360,3,"2022,2023,2024",0,0,0,0,0,0,354,4,2
bzi,Thai,bzi_Thai,Bisu,с,Ll,CYRILLIC SMALL LETTER ES,360,1,2022,0,0,0,0,0,0,360,0,0
bzi,Thai,bzi_Thai,Bisu,!,Po,EXCLAMATION MARK,357,5,"2017,2018,2021,2022,2023",0,11,1,0,0,51,289,5,0
bzi,Thai,bzi_Thai,Bisu,в,Ll,CYRILLIC SMALL LETTER VE,345,1,2022,0,0,0,0,0,0,345,0,0
bzi,Thai,bzi_Thai,Bisu,9,Nd,DIGIT NINE,345,6,"2017,2018,2021,2022,2023,2024",0,2,3,0,0,53,268,15,4
bzi,Thai,bzi_Thai,Bisu,ุ,Mn,THAI CHARACTER SARA U,327,8,"2014,2017,2019,2020,2021,2022,2023,2024",5,7,0,1,18,44,227,22,3
bzi,Thai,bzi_Thai,Bisu,A,Lu,LATIN CAPITAL LETTER A,324,4,"2017,2022,2023,2024",0,14,0,0,0,0,303,5,2
bzi,Thai,bzi_Thai,Bisu,็,Mn,THAI CHARACTER MAITAIKHU,316,7,"2014,2019,2020,2021,2022,2023,2024",5,0,0,3,6,7,162,101,32
bzi,Thai,bzi_Thai,Bisu,л,Ll,CYRILLIC SMALL LETTER EL,297,1,2022,0,0,0,0,0,0,297,0,0
bzi,Thai,bzi_Thai,Bisu,ı,Ll,LATIN SMALL LETTER DOTLESS I,260,1,2022,0,0,0,0,0,0,260,0,0
bzi,Thai,bzi_Thai,Bisu,ฟ,Lo,THAI CHARACTER FO FAN,256,8,"2014,2017,2019,2020,2021,2022,2023,2024",1,13,0,1,12,49,153,25,2
bzi,Thai,bzi_Thai,Bisu,ศ,Lo,THAI CHARACTER SO SALA,255,4,"2017,2021,2022,2023",0,7,0,0,0,73,168,7,0
