iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
bhg,Latn,bhg_Latn,Binandere, ,Zs,SPACE,87366,5,"2013,2019,2021,2022,2023",3509,39141,829,3363,40524
bhg,Latn,bhg_Latn,Binandere,a,Ll,LATIN SMALL LETTER A,78532,5,"2013,2019,2021,2022,2023",2909,35234,830,3032,36527
bhg,Latn,bhg_Latn,Binandere,i,Ll,LATIN SMALL LETTER I,49721,5,"2013,2019,2021,2022,2023",1765,22653,384,1792,23127
bhg,Latn,bhg_Latn,Binandere,e,Ll,LATIN SMALL LETTER E,45574,5,"2013,2019,2021,2022,2023",1823,21169,326,1776,20480
bhg,Latn,bhg_Latn,Binandere,o,Ll,LATIN SMALL LETTER O,37911,5,"2013,2019,2021,2022,2023",1613,17236,375,1437,17250
bhg,Latn,bhg_Latn,Binandere,d,Ll,LATIN SMALL LETTER D,31361,5,"2013,2019,2021,2022,2023",1032,14746,305,1172,14106
bhg,Latn,bhg_Latn,Binandere,n,Ll,LATIN SMALL LETTER N,24437,5,"2013,2019,2021,2022,2023",571,11449,184,958,11275
bhg,Latn,bhg_Latn,Binandere,m,Ll,LATIN SMALL LETTER M,20956,5,"2013,2019,2021,2022,2023",362,9517,238,805,10034
bhg,Latn,bhg_Latn,Binandere,r,Ll,LATIN SMALL LETTER R,20734,5,"2013,2019,2021,2022,2023",1030,9483,147,752,9322
bhg,Latn,bhg_Latn,Binandere,t,Ll,LATIN SMALL LETTER T,16862,5,"2013,2019,2021,2022,2023",883,7905,95,596,7383
bhg,Latn,bhg_Latn,Binandere,b,Ll,LATIN SMALL LETTER B,14710,5,"2013,2019,2021,2022,2023",527,6784,99,590,6710
bhg,Latn,bhg_Latn,Binandere,s,Ll,LATIN SMALL LETTER S,12612,5,"2013,2019,2021,2022,2023",427,6417,129,357,5282
bhg,Latn,bhg_Latn,Binandere,u,Ll,LATIN SMALL LETTER U,11311,5,"2013,2019,2021,2022,2023",441,5503,80,365,4922
bhg,Latn,bhg_Latn,Binandere,g,Ll,LATIN SMALL LETTER G,11304,5,"2013,2019,2021,2022,2023",315,5540,66,386,4997
bhg,Latn,bhg_Latn,Binandere,w,Ll,LATIN SMALL LETTER W,10187,5,"2013,2019,2021,2022,2023",335,4303,153,439,4957
