iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2019_frequency,year_2022_frequency
csk,Latn,csk_Latn,Jola-Kasa, ,Zs,SPACE,21958,5,"2013,2014,2017,2019,2022",1128,56,18428,1633,713
csk,Latn,csk_Latn,Jola-Kasa,a,Ll,LATIN SMALL LETTER A,17921,5,"2013,2014,2017,2019,2022",975,33,14849,1393,671
csk,Latn,csk_Latn,Jola-Kasa,u,Ll,LATIN SMALL LETTER U,13368,5,"2013,2014,2017,2019,2022",528,28,11353,1032,427
csk,Latn,csk_Latn,Jola-Kasa,l,Ll,LATIN SMALL LETTER L,9125,5,"2013,2014,2017,2019,2022",412,15,7653,733,312
csk,Latn,csk_Latn,Jola-Kasa,i,Ll,LATIN SMALL LETTER I,8990,5,"2013,2014,2017,2019,2022",440,24,7380,802,344
csk,Latn,csk_Latn,Jola-Kasa,o,Ll,LATIN SMALL LETTER O,7668,5,"2013,2014,2017,2019,2022",414,28,6407,591,228
csk,Latn,csk_Latn,Jola-Kasa,n,Ll,LATIN SMALL LETTER N,6735,5,"2013,2014,2017,2019,2022",280,20,5734,462,239
csk,Latn,csk_Latn,Jola-Kasa,e,Ll,LATIN SMALL LETTER E,6355,5,"2013,2014,2017,2019,2022",311,19,5292,497,236
csk,Latn,csk_Latn,Jola-Kasa,m,Ll,LATIN SMALL LETTER M,5998,5,"2013,2014,2017,2019,2022",244,12,4998,531,213
csk,Latn,csk_Latn,Jola-Kasa,k,Ll,LATIN SMALL LETTER K,5947,5,"2013,2014,2017,2019,2022",333,21,4979,433,181
csk,Latn,csk_Latn,Jola-Kasa,b,Ll,LATIN SMALL LETTER B,4351,5,"2013,2014,2017,2019,2022",261,13,3550,349,178
csk,Latn,csk_Latn,Jola-Kasa,t,Ll,LATIN SMALL LETTER T,3737,5,"2013,2014,2017,2019,2022",189,13,3030,358,147
csk,Latn,csk_Latn,Jola-Kasa,w,Ll,LATIN SMALL LETTER W,2287,5,"2013,2014,2017,2019,2022",113,5,1897,190,82
csk,Latn,csk_Latn,Jola-Kasa,y,Ll,LATIN SMALL LETTER Y,2177,5,"2013,2014,2017,2019,2022",125,7,1736,223,86
csk,Latn,csk_Latn,Jola-Kasa,h,Ll,LATIN SMALL LETTER H,2080,5,"2013,2014,2017,2019,2022",82,2,1767,160,69
csk,Latn,csk_Latn,Jola-Kasa,j,Ll,LATIN SMALL LETTER J,2059,5,"2013,2014,2017,2019,2022",62,7,1723,201,66
csk,Latn,csk_Latn,Jola-Kasa,s,Ll,LATIN SMALL LETTER S,1834,5,"2013,2014,2017,2019,2022",169,4,1495,117,49
csk,Latn,csk_Latn,Jola-Kasa,",",Po,COMMA,1548,5,"2013,2014,2017,2019,2022",81,3,1281,130,53
csk,Latn,csk_Latn,Jola-Kasa,.,Po,FULL STOP,1442,5,"2013,2014,2017,2019,2022",116,5,1153,120,48
csk,Latn,csk_Latn,Jola-Kasa,f,Ll,LATIN SMALL LETTER F,1361,5,"2013,2014,2017,2019,2022",66,3,1156,99,37
csk,Latn,csk_Latn,Jola-Kasa,á,Ll,LATIN SMALL LETTER A WITH ACUTE,927,4,"2013,2017,2019,2022",31,0,773,78,45
csk,Latn,csk_Latn,Jola-Kasa,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,861,5,"2013,2014,2017,2019,2022",29,2,751,62,17
csk,Latn,csk_Latn,Jola-Kasa,A,Lu,LATIN CAPITAL LETTER A,818,5,"2013,2014,2017,2019,2022",74,3,617,81,43
csk,Latn,csk_Latn,Jola-Kasa,ŋ,Ll,LATIN SMALL LETTER ENG,803,5,"2013,2014,2017,2019,2022",42,3,654,76,28
csk,Latn,csk_Latn,Jola-Kasa,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,788,5,"2013,2014,2017,2019,2022",29,2,684,42,31
csk,Latn,csk_Latn,Jola-Kasa,é,Ll,LATIN SMALL LETTER E WITH ACUTE,700,4,"2013,2017,2019,2022",16,0,617,51,16
csk,Latn,csk_Latn,Jola-Kasa,í,Ll,LATIN SMALL LETTER I WITH ACUTE,577,5,"2013,2014,2017,2019,2022",18,3,498,45,13
csk,Latn,csk_Latn,Jola-Kasa,:,Po,COLON,532,5,"2013,2014,2017,2019,2022",10,1,448,56,17
csk,Latn,csk_Latn,Jola-Kasa,g,Ll,LATIN SMALL LETTER G,485,5,"2013,2014,2017,2019,2022",4,2,433,29,17
csk,Latn,csk_Latn,Jola-Kasa,Y,Lu,LATIN CAPITAL LETTER Y,471,5,"2013,2014,2017,2019,2022",17,1,426,19,8
csk,Latn,csk_Latn,Jola-Kasa,̥,Mn,COMBINING RING BELOW,461,4,"2013,2017,2019,2022",4,0,397,47,13
csk,Latn,csk_Latn,Jola-Kasa,—,Pd,EM DASH,420,4,"2013,2017,2019,2022",4,0,370,37,9
csk,Latn,csk_Latn,Jola-Kasa,1,Nd,DIGIT ONE,411,5,"2013,2014,2017,2019,2022",31,4,309,53,14
csk,Latn,csk_Latn,Jola-Kasa,B,Lu,LATIN CAPITAL LETTER B,404,5,"2013,2014,2017,2019,2022",30,2,320,34,18
csk,Latn,csk_Latn,Jola-Kasa,M,Lu,LATIN CAPITAL LETTER M,374,5,"2013,2014,2017,2019,2022",39,2,297,29,7
csk,Latn,csk_Latn,Jola-Kasa,2,Nd,DIGIT TWO,370,4,"2013,2017,2019,2022",22,0,291,42,15
