iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency
tul,Latn,tul_Latn,Tula, ,Zs,SPACE,631,1,2019,631
tul,Latn,tul_Latn,Tula,i,Ll,LATIN SMALL LETTER I,363,1,2019,363
tul,Latn,tul_Latn,Tula,a,Ll,LATIN SMALL LETTER A,316,1,2019,316
tul,Latn,tul_Latn,Tula,̱,Mn,COMBINING MACRON BELOW,214,1,2019,214
tul,Latn,tul_Latn,Tula,n,Ll,LATIN SMALL LETTER N,204,1,2019,204
tul,Latn,tul_Latn,Tula,u,Ll,LATIN SMALL LETTER U,175,1,2019,175
tul,Latn,tul_Latn,Tula,k,Ll,LATIN SMALL LETTER K,147,1,2019,147
tul,Latn,tul_Latn,Tula,e,Ll,LATIN SMALL LETTER E,142,1,2019,142
tul,Latn,tul_Latn,Tula,w,Ll,LATIN SMALL LETTER W,111,1,2019,111
tul,Latn,tul_Latn,Tula,m,Ll,LATIN SMALL LETTER M,98,1,2019,98
tul,Latn,tul_Latn,Tula,b,Ll,LATIN SMALL LETTER B,88,1,2019,88
tul,Latn,tul_Latn,Tula,t,Ll,LATIN SMALL LETTER T,81,1,2019,81
tul,Latn,tul_Latn,Tula,y,Ll,LATIN SMALL LETTER Y,66,1,2019,66
tul,Latn,tul_Latn,Tula,d,Ll,LATIN SMALL LETTER D,64,1,2019,64
tul,Latn,tul_Latn,Tula,r,Ll,LATIN SMALL LETTER R,60,1,2019,60
tul,Latn,tul_Latn,Tula,l,Ll,LATIN SMALL LETTER L,49,1,2019,49
tul,Latn,tul_Latn,Tula,",",Po,COMMA,47,1,2019,47
tul,Latn,tul_Latn,Tula,s,Ll,LATIN SMALL LETTER S,41,1,2019,41
tul,Latn,tul_Latn,Tula,Y,Lu,LATIN CAPITAL LETTER Y,38,1,2019,38
tul,Latn,tul_Latn,Tula,h,Ll,LATIN SMALL LETTER H,36,1,2019,36
tul,Latn,tul_Latn,Tula,c,Ll,LATIN SMALL LETTER C,36,1,2019,36
tul,Latn,tul_Latn,Tula,o,Ll,LATIN SMALL LETTER O,36,1,2019,36
tul,Latn,tul_Latn,Tula,g,Ll,LATIN SMALL LETTER G,30,1,2019,30
tul,Latn,tul_Latn,Tula,.,Po,FULL STOP,30,1,2019,30
tul,Latn,tul_Latn,Tula,f,Ll,LATIN SMALL LETTER F,29,1,2019,29
tul,Latn,tul_Latn,Tula,N,Lu,LATIN CAPITAL LETTER N,17,1,2019,17
tul,Latn,tul_Latn,Tula,M,Lu,LATIN CAPITAL LETTER M,14,1,2019,14
tul,Latn,tul_Latn,Tula,1,Nd,DIGIT ONE,13,1,2019,13
tul,Latn,tul_Latn,Tula,B,Lu,LATIN CAPITAL LETTER B,10,1,2019,10
tul,Latn,tul_Latn,Tula,K,Lu,LATIN CAPITAL LETTER K,8,1,2019,8
tul,Latn,tul_Latn,Tula,”,Pf,RIGHT DOUBLE QUOTATION MARK,8,1,2019,8
tul,Latn,tul_Latn,Tula,2,Nd,DIGIT TWO,8,1,2019,8
tul,Latn,tul_Latn,Tula,“,Pi,LEFT DOUBLE QUOTATION MARK,8,1,2019,8
tul,Latn,tul_Latn,Tula,A,Lu,LATIN CAPITAL LETTER A,6,1,2019,6
tul,Latn,tul_Latn,Tula,T,Lu,LATIN CAPITAL LETTER T,4,1,2019,4
tul,Latn,tul_Latn,Tula,3,Nd,DIGIT THREE,3,1,2019,3
tul,Latn,tul_Latn,Tula,7,Nd,DIGIT SEVEN,2,1,2019,2
tul,Latn,tul_Latn,Tula,0,Nd,DIGIT ZERO,2,1,2019,2
tul,Latn,tul_Latn,Tula,9,Nd,DIGIT NINE,2,1,2019,2
tul,Latn,tul_Latn,Tula,8,Nd,DIGIT EIGHT,2,1,2019,2
tul,Latn,tul_Latn,Tula,R,Lu,LATIN CAPITAL LETTER R,2,1,2019,2
tul,Latn,tul_Latn,Tula,6,Nd,DIGIT SIX,2,1,2019,2
tul,Latn,tul_Latn,Tula,5,Nd,DIGIT FIVE,2,1,2019,2
tul,Latn,tul_Latn,Tula,4,Nd,DIGIT FOUR,2,1,2019,2
tul,Latn,tul_Latn,Tula,W,Lu,LATIN CAPITAL LETTER W,2,1,2019,2
tul,Latn,tul_Latn,Tula,D,Lu,LATIN CAPITAL LETTER D,2,1,2019,2
tul,Latn,tul_Latn,Tula,?,Po,QUESTION MARK,1,1,2019,1
tul,Latn,tul_Latn,Tula,’,Pf,RIGHT SINGLE QUOTATION MARK,1,1,2019,1
tul,Latn,tul_Latn,Tula,S,Lu,LATIN CAPITAL LETTER S,1,1,2019,1
tul,Latn,tul_Latn,Tula,F,Lu,LATIN CAPITAL LETTER F,1,1,2019,1
tul,Latn,tul_Latn,Tula,‘,Pi,LEFT SINGLE QUOTATION MARK,1,1,2019,1
