iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
ady,Cyrl,ady_Cyrl,Adyghe,э,Ll,CYRILLIC SMALL LETTER E,2753305,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",953,192,4131,190918,173707,337399,405874,334704,369173,516939,419315
ady,Cyrl,ady_Cyrl,Adyghe, ,Zs,SPACE,2418333,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",967,229,3341,185558,154655,286323,352834,291367,325062,450380,367617
ady,Cyrl,ady_Cyrl,Adyghe,ы,Ll,CYRILLIC SMALL LETTER YERU,1439142,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",525,143,2236,107867,91425,171546,214458,174404,190286,267510,218742
ady,Cyrl,ady_Cyrl,Adyghe,ъ,Ll,CYRILLIC SMALL LETTER HARD SIGN,1437844,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",743,117,2151,108234,90884,171747,211133,172276,190904,270843,218812
ady,Cyrl,ady_Cyrl,Adyghe,а,Ll,CYRILLIC SMALL LETTER A,1059705,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",359,105,1591,79268,67371,127710,154486,126672,141010,199600,161533
ady,Cyrl,ady_Cyrl,Adyghe,р,Ll,CYRILLIC SMALL LETTER ER,880900,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",341,89,1236,60109,54968,108491,130660,106882,118950,164062,135112
ady,Cyrl,ady_Cyrl,Adyghe,у,Ll,CYRILLIC SMALL LETTER U,879125,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",355,60,1175,67198,56562,104047,129716,107151,118740,163248,130873
ady,Cyrl,ady_Cyrl,Adyghe,х,Ll,CYRILLIC SMALL LETTER HA,847703,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",374,70,1340,60060,53858,105928,125620,101403,112783,156636,129631
ady,Cyrl,ady_Cyrl,Adyghe,г,Ll,CYRILLIC SMALL LETTER GHE,840780,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",329,80,1243,59202,53223,101544,123581,101489,111929,160231,127929
ady,Cyrl,ady_Cyrl,Adyghe,I,Lu,LATIN CAPITAL LETTER I,815148,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",14,0,1215,36484,50908,106970,124399,98390,110850,155017,130901
ady,Cyrl,ady_Cyrl,Adyghe,к,Ll,CYRILLIC SMALL LETTER KA,799379,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",285,57,1126,55016,50668,97081,117224,96023,106953,152437,122509
ady,Cyrl,ady_Cyrl,Adyghe,м,Ll,CYRILLIC SMALL LETTER EM,778147,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",183,88,1055,50548,49344,96709,117550,95308,104718,142059,120585
ady,Cyrl,ady_Cyrl,Adyghe,и,Ll,CYRILLIC SMALL LETTER I,674714,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",220,112,723,47693,42382,82098,99372,82731,91106,125211,103066
ady,Cyrl,ady_Cyrl,Adyghe,т,Ll,CYRILLIC SMALL LETTER TE,546047,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",139,24,704,38384,34182,67313,80615,66238,72993,102040,83415
ady,Cyrl,ady_Cyrl,Adyghe,н,Ll,CYRILLIC SMALL LETTER EN,524037,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",99,45,551,32870,31970,65856,79762,65400,69482,95569,82433
ady,Cyrl,ady_Cyrl,Adyghe,о,Ll,CYRILLIC SMALL LETTER O,520641,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",111,73,615,31830,32237,64114,78561,63338,69718,98084,81960
ady,Cyrl,ady_Cyrl,Adyghe,е,Ll,CYRILLIC SMALL LETTER IE,426999,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",58,11,431,23004,26875,54104,64033,53046,58364,80362,66711
ady,Cyrl,ady_Cyrl,Adyghe,л,Ll,CYRILLIC SMALL LETTER EL,416268,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",131,26,513,28376,26578,50866,61079,50299,56830,78388,63182
ady,Cyrl,ady_Cyrl,Adyghe,з,Ll,CYRILLIC SMALL LETTER ZE,410491,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",97,17,561,28919,26719,48445,61924,49979,54156,77220,62454
ady,Cyrl,ady_Cyrl,Adyghe,п,Ll,CYRILLIC SMALL LETTER PE,381328,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",99,23,611,27373,23565,46956,57076,46935,51528,68650,58512
ady,Cyrl,ady_Cyrl,Adyghe,с,Ll,CYRILLIC SMALL LETTER ES,359839,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",96,64,436,24337,22562,42404,53134,44175,49918,68046,54667
ady,Cyrl,ady_Cyrl,Adyghe,щ,Ll,CYRILLIC SMALL LETTER SHCHA,309561,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",118,13,532,23803,19162,38109,45816,37162,40173,57133,47540
ady,Cyrl,ady_Cyrl,Adyghe,ь,Ll,CYRILLIC SMALL LETTER SOFT SIGN,300098,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",87,35,411,24884,19509,35417,43209,36196,39537,56290,44523
ady,Cyrl,ady_Cyrl,Adyghe,д,Ll,CYRILLIC SMALL LETTER DE,299002,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",71,13,425,21033,19331,34880,44240,36260,40387,57745,44617
ady,Cyrl,ady_Cyrl,Adyghe,ш,Ll,CYRILLIC SMALL LETTER SHA,291416,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",103,27,388,21865,18560,35007,43768,34968,39542,53602,43586
ady,Cyrl,ady_Cyrl,Adyghe,ф,Ll,CYRILLIC SMALL LETTER EF,255223,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",92,57,301,16931,15847,31366,38345,31463,33989,47624,39208
ady,Cyrl,ady_Cyrl,Adyghe,",",Po,COMMA,235473,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",135,4,375,19549,15488,26750,33293,27694,32862,44958,34365
ady,Cyrl,ady_Cyrl,Adyghe,.,Po,FULL STOP,221812,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",88,37,351,16062,13776,25101,32994,27358,30760,41455,33830
ady,Cyrl,ady_Cyrl,Adyghe,ж,Ll,CYRILLIC SMALL LETTER ZHE,189867,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",99,21,302,15836,12345,21023,27246,22294,25006,37175,28520
ady,Cyrl,ady_Cyrl,Adyghe,б,Ll,CYRILLIC SMALL LETTER BE,168269,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",70,8,252,12946,11115,20180,24460,20385,22766,31780,24307
ady,Cyrl,ady_Cyrl,Adyghe,А,Lu,CYRILLIC CAPITAL LETTER A,96633,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",31,6,161,7259,6482,11707,13594,11454,13503,18237,14199
ady,Cyrl,ady_Cyrl,Adyghe,ц,Ll,CYRILLIC SMALL LETTER TSE,90637,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",24,6,96,5610,5498,11450,13677,11353,12298,16075,14550
ady,Cyrl,ady_Cyrl,Adyghe,-,Pd,HYPHEN-MINUS,86830,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",10,0,84,4450,5408,10063,13443,10993,11387,16794,14198
ady,Cyrl,ady_Cyrl,Adyghe,я,Ll,CYRILLIC SMALL LETTER YA,82436,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",30,19,96,5641,5103,10299,11985,9918,11052,15341,12952
ady,Cyrl,ady_Cyrl,Adyghe,ч,Ll,CYRILLIC SMALL LETTER CHE,74706,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",41,16,124,6545,4702,8613,10630,8731,10053,13874,11377
ady,Cyrl,ady_Cyrl,Adyghe,в,Ll,CYRILLIC SMALL LETTER VE,67783,10,"2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",0,9,40,2511,4124,8524,10126,8864,9962,12527,11096
ady,Cyrl,ady_Cyrl,Adyghe,1,Nd,DIGIT ONE,50312,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",35,0,24,7295,5691,3728,8001,7451,5328,7517,5242
ady,Cyrl,ady_Cyrl,Adyghe,К,Lu,CYRILLIC CAPITAL LETTER KA,44421,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",12,0,83,2549,2991,5711,6618,5376,6193,8548,6340
ady,Cyrl,ady_Cyrl,Adyghe,М,Lu,CYRILLIC CAPITAL LETTER EM,42307,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",17,8,54,2487,2789,5477,6391,5094,5760,7965,6265
ady,Cyrl,ady_Cyrl,Adyghe,й,Ll,CYRILLIC SMALL LETTER SHORT I,32754,10,"2013,2016,2017,2018,2019,2020,2021,2022,2023,2024",10,0,63,2297,2197,3771,5109,3703,4349,6326,4929
