iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
cwe,Latn,cwe_Latn,Kwere,a,Ll,LATIN SMALL LETTER A,92575,7,"2017,2018,2019,2020,2021,2022,2023",418,52263,7058,16558,1285,12805,2188
cwe,Latn,cwe_Latn,Kwere, ,Zs,SPACE,87717,7,"2017,2018,2019,2020,2021,2022,2023",367,47339,6457,17376,1308,12569,2301
cwe,Latn,cwe_Latn,Kwere,i,Ll,LATIN SMALL LETTER I,47256,7,"2017,2018,2019,2020,2021,2022,2023",217,25801,3568,9313,694,6332,1331
cwe,Latn,cwe_Latn,Kwere,u,Ll,LATIN SMALL LETTER U,40804,7,"2017,2018,2019,2020,2021,2022,2023",130,21668,2893,8337,625,6053,1098
cwe,Latn,cwe_Latn,Kwere,n,Ll,LATIN SMALL LETTER N,38837,7,"2017,2018,2019,2020,2021,2022,2023",98,21283,2870,7394,531,5719,942
cwe,Latn,cwe_Latn,Kwere,l,Ll,LATIN SMALL LETTER L,34522,7,"2017,2018,2019,2020,2021,2022,2023",180,18930,2703,6572,487,4774,876
cwe,Latn,cwe_Latn,Kwere,e,Ll,LATIN SMALL LETTER E,34107,7,"2017,2018,2019,2020,2021,2022,2023",231,18902,2765,5896,369,5185,759
cwe,Latn,cwe_Latn,Kwere,w,Ll,LATIN SMALL LETTER W,31242,7,"2017,2018,2019,2020,2021,2022,2023",129,17180,2374,5833,324,4582,820
cwe,Latn,cwe_Latn,Kwere,o,Ll,LATIN SMALL LETTER O,28503,7,"2017,2018,2019,2020,2021,2022,2023",104,15320,2222,5598,386,4123,750
cwe,Latn,cwe_Latn,Kwere,k,Ll,LATIN SMALL LETTER K,24767,7,"2017,2018,2019,2020,2021,2022,2023",174,13766,1927,4667,274,3358,601
cwe,Latn,cwe_Latn,Kwere,m,Ll,LATIN SMALL LETTER M,21964,7,"2017,2018,2019,2020,2021,2022,2023",134,12214,1645,3882,375,3231,483
cwe,Latn,cwe_Latn,Kwere,h,Ll,LATIN SMALL LETTER H,19827,7,"2017,2018,2019,2020,2021,2022,2023",54,10892,1539,3589,247,2964,542
cwe,Latn,cwe_Latn,Kwere,g,Ll,LATIN SMALL LETTER G,16732,7,"2017,2018,2019,2020,2021,2022,2023",41,8928,1295,3295,261,2475,437
cwe,Latn,cwe_Latn,Kwere,y,Ll,LATIN SMALL LETTER Y,16491,7,"2017,2018,2019,2020,2021,2022,2023",64,9198,1283,2790,241,2504,411
