iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
ctu,Latn,ctu_Latn,Chol, ,Zs,SPACE,231328,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",420,1424,1669,29940,146235,24781,5961,9045,1549,10304
ctu,Latn,ctu_Latn,Chol,i,Ll,LATIN SMALL LETTER I,111601,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",191,757,834,15541,70675,11969,2691,3590,678,4675
ctu,Latn,ctu_Latn,Chol,a,Ll,LATIN SMALL LETTER A,98077,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",220,525,831,13026,58855,12770,2650,3885,1005,4310
ctu,Latn,ctu_Latn,Chol,l,Ll,LATIN SMALL LETTER L,72360,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",131,384,617,9560,44379,9132,1940,2726,585,2906
ctu,Latn,ctu_Latn,Chol,e,Ll,LATIN SMALL LETTER E,64640,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",151,401,527,8165,39077,8384,1740,2649,770,2776
ctu,Latn,ctu_Latn,Chol,c,Ll,LATIN SMALL LETTER C,63716,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",120,388,352,8835,41247,5639,1649,2037,309,3140
ctu,Latn,ctu_Latn,Chol,t,Ll,LATIN SMALL LETTER T,59975,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",125,362,536,7711,38053,6461,1553,2115,447,2612
ctu,Latn,ctu_Latn,Chol,o,Ll,LATIN SMALL LETTER O,59094,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",120,261,352,8107,36497,7164,1476,2308,541,2268
ctu,Latn,ctu_Latn,Chol,',Po,APOSTROPHE,56150,8,"2013,2014,2017,2018,2019,2021,2022,2024",73,446,260,3726,45304,0,1189,1779,0,3373
ctu,Latn,ctu_Latn,Chol,n,Ll,LATIN SMALL LETTER N,44568,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",115,320,204,5675,28567,4471,1060,1669,354,2133
ctu,Latn,ctu_Latn,Chol,b,Ll,LATIN SMALL LETTER B,42931,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",97,245,259,5633,27714,4470,1102,1418,215,1778
ctu,Latn,ctu_Latn,Chol,j,Ll,LATIN SMALL LETTER J,42647,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",65,235,428,6190,26761,4421,1029,1357,202,1959
ctu,Latn,ctu_Latn,Chol,u,Ll,LATIN SMALL LETTER U,38323,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",81,256,238,4536,24385,4290,954,1504,330,1749
ctu,Latn,ctu_Latn,Chol,y,Ll,LATIN SMALL LETTER Y,37346,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",51,219,419,3802,22750,5534,1296,1411,260,1604
ctu,Latn,ctu_Latn,Chol,m,Ll,LATIN SMALL LETTER M,35610,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",80,149,281,5727,21122,4322,928,1316,307,1378
ctu,Latn,ctu_Latn,Chol,ʌ,Ll,LATIN SMALL LETTER TURNED V,34573,9,"2013,2014,2017,2018,2019,2020,2021,2022,2024",43,313,32,4092,24981,1697,753,890,0,1772
ctu,Latn,ctu_Latn,Chol,h,Ll,LATIN SMALL LETTER H,33553,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",81,227,227,4097,21973,3067,915,1029,175,1762
ctu,Latn,ctu_Latn,Chol,s,Ll,LATIN SMALL LETTER S,30100,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",44,212,234,3530,18785,3462,807,1224,468,1334
ctu,Latn,ctu_Latn,Chol,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,20749,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",21,91,277,3074,11645,3166,704,862,191,718
ctu,Latn,ctu_Latn,Chol,.,Po,FULL STOP,16137,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",42,122,58,1973,10737,1574,414,506,94,617
ctu,Latn,ctu_Latn,Chol,p,Ll,LATIN SMALL LETTER P,11449,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",42,38,104,1591,6663,1628,268,487,203,425
ctu,Latn,ctu_Latn,Chol,r,Ll,LATIN SMALL LETTER R,11297,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",26,48,71,1281,6200,1927,269,689,311,475
ctu,Latn,ctu_Latn,Chol,q,Ll,LATIN SMALL LETTER Q,9394,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",15,73,9,980,6559,681,216,312,36,513
ctu,Latn,ctu_Latn,Chol,x,Ll,LATIN SMALL LETTER X,7200,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",7,29,41,1045,4664,587,226,264,43,294
