iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency
bzd,Latn,bzd_Latn,Bribri, ,Zs,SPACE,80185,8,"2013,2014,2015,2017,2018,2019,2021,2022",262,2010,1171,450,81,477,32315,43419
bzd,Latn,bzd_Latn,Bribri,e,Ll,LATIN SMALL LETTER E,33352,8,"2013,2014,2015,2017,2018,2019,2021,2022",139,825,464,159,33,207,13339,18186
bzd,Latn,bzd_Latn,Bribri,a,Ll,LATIN SMALL LETTER A,33241,8,"2013,2014,2015,2017,2018,2019,2021,2022",144,749,606,180,40,206,13358,17958
bzd,Latn,bzd_Latn,Bribri,k,Ll,LATIN SMALL LETTER K,26873,8,"2013,2014,2015,2017,2018,2019,2021,2022",114,553,364,146,40,168,10933,14555
bzd,Latn,bzd_Latn,Bribri,̱,Mn,COMBINING MACRON BELOW,25376,8,"2013,2014,2015,2017,2018,2019,2021,2022",83,572,408,158,56,138,9919,14042
bzd,Latn,bzd_Latn,Bribri,i,Ll,LATIN SMALL LETTER I,22834,8,"2013,2014,2015,2017,2018,2019,2021,2022",105,617,360,130,30,180,9336,12076
bzd,Latn,bzd_Latn,Bribri,',Po,APOSTROPHE,21236,6,"2013,2014,2015,2019,2021,2022",45,492,317,0,0,45,8730,11607
bzd,Latn,bzd_Latn,Bribri,t,Ll,LATIN SMALL LETTER T,19765,8,"2013,2014,2015,2017,2018,2019,2021,2022",75,511,338,105,17,130,8245,10344
bzd,Latn,bzd_Latn,Bribri,s,Ll,LATIN SMALL LETTER S,17678,8,"2013,2014,2015,2017,2018,2019,2021,2022",56,344,221,117,21,110,7179,9630
bzd,Latn,bzd_Latn,Bribri,ö,Ll,LATIN SMALL LETTER O WITH DIAERESIS,15562,8,"2013,2014,2015,2017,2018,2019,2021,2022",41,433,248,95,21,63,6438,8223
bzd,Latn,bzd_Latn,Bribri,ë,Ll,LATIN SMALL LETTER E WITH DIAERESIS,12122,8,"2013,2014,2015,2017,2018,2019,2021,2022",19,189,123,41,2,32,4867,6849
