iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
skg,Latn,skg_Latn,Sakalava Malagasy,a,Ll,LATIN SMALL LETTER A,324542,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",818,104396,88829,125789,2436,1999,116,118,41
skg,Latn,skg_Latn,Sakalava Malagasy, ,Zs,SPACE,302554,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",762,99211,82395,115916,2297,1630,132,162,49
skg,Latn,skg_Latn,Sakalava Malagasy,o,Ll,LATIN SMALL LETTER O,135132,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",492,44464,37511,50814,972,762,53,41,23
skg,Latn,skg_Latn,Sakalava Malagasy,y,Ll,LATIN SMALL LETTER Y,126066,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",223,41692,34767,47601,964,711,40,55,13
skg,Latn,skg_Latn,Sakalava Malagasy,n,Ll,LATIN SMALL LETTER N,123191,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",488,39267,34243,47567,772,724,48,60,22
skg,Latn,skg_Latn,Sakalava Malagasy,i,Ll,LATIN SMALL LETTER I,108884,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",284,34981,29666,42447,751,636,47,50,22
skg,Latn,skg_Latn,Sakalava Malagasy,t,Ll,LATIN SMALL LETTER T,90030,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",99,29175,23966,35504,619,571,44,45,7
skg,Latn,skg_Latn,Sakalava Malagasy,h,Ll,LATIN SMALL LETTER H,69119,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",200,22514,18617,26950,433,352,16,25,12
skg,Latn,skg_Latn,Sakalava Malagasy,e,Ll,LATIN SMALL LETTER E,67391,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",220,21927,18548,25867,392,339,32,56,10
skg,Latn,skg_Latn,Sakalava Malagasy,r,Ll,LATIN SMALL LETTER R,64570,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",103,20647,17647,25160,559,374,34,35,11
skg,Latn,skg_Latn,Sakalava Malagasy,m,Ll,LATIN SMALL LETTER M,59602,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",153,18963,16120,23458,455,395,28,17,13
skg,Latn,skg_Latn,Sakalava Malagasy,s,Ll,LATIN SMALL LETTER S,54183,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",89,17657,14429,21234,416,299,31,21,7
skg,Latn,skg_Latn,Sakalava Malagasy,l,Ll,LATIN SMALL LETTER L,41211,9,"2016,2017,2018,2019,2020,2021,2022,2023,2024",154,13237,11519,15626,366,242,18,44,5
