iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2018_frequency,year_2019_frequency,year_2022_frequency,year_2023_frequency
cco,Latn,cco_Latn,Comaltepec Chinantec, ,Zs,SPACE,345999,7,"2013,2014,2016,2018,2019,2022,2023",64,2039,236144,1943,85267,4033,16509
cco,Latn,cco_Latn,Comaltepec Chinantec,a,Ll,LATIN SMALL LETTER A,129130,7,"2013,2014,2016,2018,2019,2022,2023",21,803,87308,679,32978,1805,5536
cco,Latn,cco_Latn,Comaltepec Chinantec,i,Ll,LATIN SMALL LETTER I,95675,7,"2013,2014,2016,2018,2019,2022,2023",23,649,65478,554,23279,1081,4611
cco,Latn,cco_Latn,Comaltepec Chinantec,e,Ll,LATIN SMALL LETTER E,89677,7,"2013,2014,2016,2018,2019,2022,2023",19,514,60401,687,22945,1084,4027
cco,Latn,cco_Latn,Comaltepec Chinantec,n,Ll,LATIN SMALL LETTER N,84977,7,"2013,2014,2016,2018,2019,2022,2023",14,518,57097,447,22200,1180,3521
cco,Latn,cco_Latn,Comaltepec Chinantec,̱,Mn,COMBINING MACRON BELOW,77140,7,"2013,2014,2016,2018,2019,2022,2023",15,535,52739,317,18835,887,3812
cco,Latn,cco_Latn,Comaltepec Chinantec,ɨ,Ll,LATIN SMALL LETTER I WITH STROKE,75893,7,"2013,2014,2016,2018,2019,2022,2023",12,461,51843,272,18679,862,3764
cco,Latn,cco_Latn,Comaltepec Chinantec,ˋ,Lm,MODIFIER LETTER GRAVE ACCENT,74471,7,"2013,2014,2016,2018,2019,2022,2023",11,430,50677,294,18564,999,3496
cco,Latn,cco_Latn,Comaltepec Chinantec,ˈ,Lm,MODIFIER LETTER VERTICAL LINE,69966,2,"2016,2018",0,0,69620,346,0,0,0
cco,Latn,cco_Latn,Comaltepec Chinantec,j,Ll,LATIN SMALL LETTER J,67602,7,"2013,2014,2016,2018,2019,2022,2023",13,380,45674,227,17393,776,3139
cco,Latn,cco_Latn,Comaltepec Chinantec,o,Ll,LATIN SMALL LETTER O,67426,7,"2013,2014,2016,2018,2019,2022,2023",14,412,46459,484,15969,764,3324
cco,Latn,cco_Latn,Comaltepec Chinantec,g,Ll,LATIN SMALL LETTER G,60923,7,"2013,2014,2016,2018,2019,2022,2023",12,373,41516,295,14912,789,3026
cco,Latn,cco_Latn,Comaltepec Chinantec,u,Ll,LATIN SMALL LETTER U,48235,7,"2013,2014,2016,2018,2019,2022,2023",11,255,32938,252,11769,637,2373
cco,Latn,cco_Latn,Comaltepec Chinantec,s,Ll,LATIN SMALL LETTER S,47035,7,"2013,2014,2016,2018,2019,2022,2023",9,311,32448,432,10820,485,2530
cco,Latn,cco_Latn,Comaltepec Chinantec,l,Ll,LATIN SMALL LETTER L,45753,7,"2013,2014,2016,2018,2019,2022,2023",6,274,31053,277,11364,569,2210
cco,Latn,cco_Latn,Comaltepec Chinantec,d,Ll,LATIN SMALL LETTER D,41404,7,"2013,2014,2016,2018,2019,2022,2023",10,294,28541,332,9560,457,2210
cco,Latn,cco_Latn,Comaltepec Chinantec,c,Ll,LATIN SMALL LETTER C,40596,7,"2013,2014,2016,2018,2019,2022,2023",9,272,28054,201,9702,458,1900
cco,Latn,cco_Latn,Comaltepec Chinantec,ˉ,Lm,MODIFIER LETTER MACRON,39718,7,"2013,2014,2016,2018,2019,2022,2023",9,235,27099,125,9899,512,1839
cco,Latn,cco_Latn,Comaltepec Chinantec,̃,Mn,COMBINING TILDE,36894,7,"2013,2014,2016,2018,2019,2022,2023",3,225,25272,120,9183,392,1699
cco,Latn,cco_Latn,Comaltepec Chinantec,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,33816,4,"2014,2019,2022,2023",0,512,0,0,27062,1550,4692
cco,Latn,cco_Latn,Comaltepec Chinantec,ˊ,Lm,MODIFIER LETTER ACUTE ACCENT,32832,7,"2013,2014,2016,2018,2019,2022,2023",4,191,22562,126,7830,382,1737
cco,Latn,cco_Latn,Comaltepec Chinantec,m,Ll,LATIN SMALL LETTER M,27522,7,"2013,2014,2016,2018,2019,2022,2023",4,146,18563,159,6984,362,1304
cco,Latn,cco_Latn,Comaltepec Chinantec,á,Ll,LATIN SMALL LETTER A WITH ACUTE,24770,7,"2013,2014,2016,2018,2019,2022,2023",2,173,16477,87,6544,311,1176
cco,Latn,cco_Latn,Comaltepec Chinantec,é,Ll,LATIN SMALL LETTER E WITH ACUTE,23943,7,"2013,2014,2016,2018,2019,2022,2023",8,126,16322,77,5965,347,1098
cco,Latn,cco_Latn,Comaltepec Chinantec,í,Ll,LATIN SMALL LETTER I WITH ACUTE,22506,7,"2013,2014,2016,2018,2019,2022,2023",9,152,15273,75,5686,293,1018
cco,Latn,cco_Latn,Comaltepec Chinantec,́,Mn,COMBINING ACUTE ACCENT,21215,7,"2013,2014,2016,2018,2019,2022,2023",3,90,14430,62,5402,290,938
cco,Latn,cco_Latn,Comaltepec Chinantec,r,Ll,LATIN SMALL LETTER R,19624,7,"2013,2014,2016,2018,2019,2022,2023",3,87,13657,228,4407,188,1054
cco,Latn,cco_Latn,Comaltepec Chinantec,f,Ll,LATIN SMALL LETTER F,16193,6,"2014,2016,2018,2019,2022,2023",0,83,11321,105,3681,184,819
cco,Latn,cco_Latn,Comaltepec Chinantec,J,Lu,LATIN CAPITAL LETTER J,16192,7,"2013,2014,2016,2018,2019,2022,2023",3,153,11096,91,3881,172,796
cco,Latn,cco_Latn,Comaltepec Chinantec,q,Ll,LATIN SMALL LETTER Q,14762,7,"2013,2014,2016,2018,2019,2022,2023",4,79,10157,45,3604,204,669
cco,Latn,cco_Latn,Comaltepec Chinantec,b,Ll,LATIN SMALL LETTER B,14688,6,"2014,2016,2018,2019,2022,2023",0,87,9822,92,3792,151,744
cco,Latn,cco_Latn,Comaltepec Chinantec,",",Po,COMMA,14520,7,"2013,2014,2016,2018,2019,2022,2023",4,74,9823,111,3585,204,719
cco,Latn,cco_Latn,Comaltepec Chinantec,t,Ll,LATIN SMALL LETTER T,13883,7,"2013,2014,2016,2018,2019,2022,2023",3,66,9526,280,3133,145,730
cco,Latn,cco_Latn,Comaltepec Chinantec,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,13587,7,"2013,2014,2016,2018,2019,2022,2023",5,110,9648,78,2902,87,757
cco,Latn,cco_Latn,Comaltepec Chinantec,ˆ,Lm,MODIFIER LETTER CIRCUMFLEX ACCENT,13401,7,"2013,2014,2016,2018,2019,2022,2023",5,55,8946,47,3534,154,660
cco,Latn,cco_Latn,Comaltepec Chinantec,ʉ,Ll,LATIN SMALL LETTER U BAR,12497,7,"2013,2014,2016,2018,2019,2022,2023",1,57,8552,35,3151,172,529
cco,Latn,cco_Latn,Comaltepec Chinantec,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,11793,7,"2013,2014,2016,2018,2019,2022,2023",2,72,8048,50,2872,169,580
cco,Latn,cco_Latn,Comaltepec Chinantec,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,10859,6,"2014,2016,2018,2019,2022,2023",0,61,7375,53,2660,119,591
cco,Latn,cco_Latn,Comaltepec Chinantec,.,Po,FULL STOP,9822,7,"2013,2014,2016,2018,2019,2022,2023",4,58,6649,59,2428,121,503
cco,Latn,cco_Latn,Comaltepec Chinantec,ˇ,Lm,CARON,7263,7,"2013,2014,2016,2018,2019,2022,2023",5,57,4844,17,1953,104,283
cco,Latn,cco_Latn,Comaltepec Chinantec,ø,Ll,LATIN SMALL LETTER O WITH STROKE,6439,7,"2013,2014,2016,2018,2019,2022,2023",1,20,4193,17,1868,75,265
cco,Latn,cco_Latn,Comaltepec Chinantec,F,Lu,LATIN CAPITAL LETTER F,4833,7,"2013,2014,2016,2018,2019,2022,2023",2,48,3107,10,1431,97,138
cco,Latn,cco_Latn,Comaltepec Chinantec,1,Nd,DIGIT ONE,3541,7,"2013,2014,2016,2018,2019,2022,2023",1,23,2195,26,997,49,250
cco,Latn,cco_Latn,Comaltepec Chinantec,ǿ,Ll,LATIN SMALL LETTER O WITH STROKE AND ACUTE,3270,6,"2014,2016,2018,2019,2022,2023",0,8,2304,16,721,35,186
cco,Latn,cco_Latn,Comaltepec Chinantec,D,Lu,LATIN CAPITAL LETTER D,2914,7,"2013,2014,2016,2018,2019,2022,2023",1,10,1836,3,903,75,86
cco,Latn,cco_Latn,Comaltepec Chinantec,2,Nd,DIGIT TWO,2762,7,"2013,2014,2016,2018,2019,2022,2023",2,16,1855,28,623,22,216
cco,Latn,cco_Latn,Comaltepec Chinantec,ü,Ll,LATIN SMALL LETTER U WITH DIAERESIS,2700,7,"2013,2014,2016,2018,2019,2022,2023",1,27,1824,5,685,34,124
cco,Latn,cco_Latn,Comaltepec Chinantec,:,Po,COLON,2290,7,"2013,2014,2016,2018,2019,2022,2023",2,36,1623,13,394,7,215
cco,Latn,cco_Latn,Comaltepec Chinantec,3,Nd,DIGIT THREE,1883,6,"2014,2016,2018,2019,2022,2023",0,17,1296,24,390,9,147
cco,Latn,cco_Latn,Comaltepec Chinantec,C,Lu,LATIN CAPITAL LETTER C,1658,6,"2014,2016,2018,2019,2022,2023",0,3,1357,6,251,14,27
cco,Latn,cco_Latn,Comaltepec Chinantec,—,Pd,EM DASH,1599,6,"2013,2014,2016,2018,2019,2023",1,30,1222,9,224,0,113
cco,Latn,cco_Latn,Comaltepec Chinantec,y,Ll,LATIN SMALL LETTER Y,1507,6,"2014,2016,2018,2019,2022,2023",0,4,992,48,369,20,74
cco,Latn,cco_Latn,Comaltepec Chinantec,h,Ll,LATIN SMALL LETTER H,1477,6,"2014,2016,2018,2019,2022,2023",0,1,946,203,256,23,48
cco,Latn,cco_Latn,Comaltepec Chinantec,4,Nd,DIGIT FOUR,1436,7,"2013,2014,2016,2018,2019,2022,2023",2,15,954,8,326,9,122
cco,Latn,cco_Latn,Comaltepec Chinantec,I,Lu,LATIN CAPITAL LETTER I,1198,6,"2014,2016,2018,2019,2022,2023",0,9,893,16,219,6,55
