iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency,year_2020_frequency,year_2022_frequency,year_2023_frequency
kdh,Latn,kdh_Latn,Tem, ,Zs,SPACE,4836,4,"2019,2020,2022,2023",401,404,3480,551
kdh,Latn,kdh_Latn,Tem,a,Ll,LATIN SMALL LETTER A,2388,4,"2019,2020,2022,2023",287,280,1495,326
kdh,Latn,kdh_Latn,Tem,́,Mn,COMBINING ACUTE ACCENT,2214,4,"2019,2020,2022,2023",210,199,1555,250
kdh,Latn,kdh_Latn,Tem,ɩ,Ll,LATIN SMALL LETTER IOTA,2173,4,"2019,2020,2022,2023",225,207,1474,267
kdh,Latn,kdh_Latn,Tem,á,Ll,LATIN SMALL LETTER A WITH ACUTE,1554,4,"2019,2020,2022,2023",154,150,1077,173
kdh,Latn,kdh_Latn,Tem,n,Ll,LATIN SMALL LETTER N,1543,4,"2019,2020,2022,2023",109,102,1188,144
kdh,Latn,kdh_Latn,Tem,ɛ,Ll,LATIN SMALL LETTER OPEN E,1541,4,"2019,2020,2022,2023",126,125,1135,155
kdh,Latn,kdh_Latn,Tem,ɔ,Ll,LATIN SMALL LETTER OPEN O,1344,4,"2019,2020,2022,2023",93,88,1037,126
kdh,Latn,kdh_Latn,Tem,ʊ,Ll,LATIN SMALL LETTER UPSILON,979,4,"2019,2020,2022,2023",128,125,587,139
kdh,Latn,kdh_Latn,Tem,b,Ll,LATIN SMALL LETTER B,865,4,"2019,2020,2022,2023",73,72,630,90
kdh,Latn,kdh_Latn,Tem,l,Ll,LATIN SMALL LETTER L,851,4,"2019,2020,2022,2023",107,101,521,122
kdh,Latn,kdh_Latn,Tem,r,Ll,LATIN SMALL LETTER R,727,4,"2019,2020,2022,2023",99,99,409,120
kdh,Latn,kdh_Latn,Tem,s,Ll,LATIN SMALL LETTER S,689,4,"2019,2020,2022,2023",73,68,450,98
kdh,Latn,kdh_Latn,Tem,w,Ll,LATIN SMALL LETTER W,663,4,"2019,2020,2022,2023",68,65,443,87
kdh,Latn,kdh_Latn,Tem,k,Ll,LATIN SMALL LETTER K,654,4,"2019,2020,2022,2023",40,41,515,58
kdh,Latn,kdh_Latn,Tem,m,Ll,LATIN SMALL LETTER M,597,4,"2019,2020,2022,2023",42,41,458,56
kdh,Latn,kdh_Latn,Tem,e,Ll,LATIN SMALL LETTER E,588,4,"2019,2020,2022,2023",43,40,426,79
kdh,Latn,kdh_Latn,Tem,i,Ll,LATIN SMALL LETTER I,565,4,"2019,2020,2022,2023",48,48,399,70
kdh,Latn,kdh_Latn,Tem,d,Ll,LATIN SMALL LETTER D,551,4,"2019,2020,2022,2023",36,36,419,60
kdh,Latn,kdh_Latn,Tem,y,Ll,LATIN SMALL LETTER Y,509,4,"2019,2020,2022,2023",57,51,337,64
kdh,Latn,kdh_Latn,Tem,g,Ll,LATIN SMALL LETTER G,459,4,"2019,2020,2022,2023",32,33,358,36
kdh,Latn,kdh_Latn,Tem,ɖ,Ll,LATIN SMALL LETTER D WITH TAIL,440,4,"2019,2020,2022,2023",28,30,346,36
kdh,Latn,kdh_Latn,Tem,o,Ll,LATIN SMALL LETTER O,439,4,"2019,2020,2022,2023",44,43,275,77
kdh,Latn,kdh_Latn,Tem,.,Po,FULL STOP,434,4,"2019,2020,2022,2023",29,32,326,47
kdh,Latn,kdh_Latn,Tem,t,Ll,LATIN SMALL LETTER T,406,4,"2019,2020,2022,2023",29,30,292,55
kdh,Latn,kdh_Latn,Tem,",",Po,COMMA,399,4,"2019,2020,2022,2023",34,33,287,45
kdh,Latn,kdh_Latn,Tem,í,Ll,LATIN SMALL LETTER I WITH ACUTE,342,4,"2019,2020,2022,2023",35,34,229,44
kdh,Latn,kdh_Latn,Tem,u,Ll,LATIN SMALL LETTER U,324,4,"2019,2020,2022,2023",34,33,217,40
kdh,Latn,kdh_Latn,Tem,z,Ll,LATIN SMALL LETTER Z,321,4,"2019,2020,2022,2023",32,31,218,40
kdh,Latn,kdh_Latn,Tem,é,Ll,LATIN SMALL LETTER E WITH ACUTE,273,4,"2019,2020,2022,2023",22,22,208,21
kdh,Latn,kdh_Latn,Tem,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,233,4,"2019,2020,2022,2023",26,27,153,27
kdh,Latn,kdh_Latn,Tem,Y,Lu,LATIN CAPITAL LETTER Y,233,4,"2019,2020,2022,2023",29,29,147,28
