iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2022_frequency
fuv,Arab,fuv_Arab,Nigerian Fulfulde, ,Zs,SPACE,7694,1,2022,7694
fuv,Arab,fuv_Arab,Nigerian Fulfulde,َ,Mn,ARABIC FATHA,4514,1,2022,4514
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ْ,Mn,ARABIC SUKUN,3622,1,2022,3622
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ٛ,Mn,ARABIC VOWEL SIGN INVERTED SMALL V ABOVE,3230,1,2022,3230
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ن,Lo,ARABIC LETTER NOON,3039,1,2022,3039
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ٜ,Mn,ARABIC VOWEL SIGN DOT BELOW,2893,1,2022,2893
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ِ,Mn,ARABIC KASRA,2824,1,2022,2824
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ا,Lo,ARABIC LETTER ALEF,2285,1,2022,2285
fuv,Arab,fuv_Arab,Nigerian Fulfulde,م,Lo,ARABIC LETTER MEEM,2164,1,2022,2164
fuv,Arab,fuv_Arab,Nigerian Fulfulde,و,Lo,ARABIC LETTER WAW,1739,1,2022,1739
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ُ,Mn,ARABIC DAMMA,1733,1,2022,1733
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ي,Lo,ARABIC LETTER YEH,1414,1,2022,1414
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ل,Lo,ARABIC LETTER LAM,1406,1,2022,1406
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ط,Lo,ARABIC LETTER TAH,1303,1,2022,1303
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ک,Lo,ARABIC LETTER KEHEH,1263,1,2022,1263
fuv,Arab,fuv_Arab,Nigerian Fulfulde,د,Lo,ARABIC LETTER DAL,1161,1,2022,1161
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ر,Lo,ARABIC LETTER REH,1154,1,2022,1154
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ّ,Mn,ARABIC SHADDA,989,1,2022,989
fuv,Arab,fuv_Arab,Nigerian Fulfulde,غ,Lo,ARABIC LETTER GHAIN,865,1,2022,865
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ت,Lo,ARABIC LETTER TEH,855,1,2022,855
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ٻ,Lo,ARABIC LETTER BEEH,705,1,2022,705
fuv,Arab,fuv_Arab,Nigerian Fulfulde,س,Lo,ARABIC LETTER SEEN,647,1,2022,647
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ح,Lo,ARABIC LETTER HAH,518,1,2022,518
fuv,Arab,fuv_Arab,Nigerian Fulfulde,؞,Po,ARABIC TRIPLE DOT PUNCTUATION MARK,506,1,2022,506
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ع,Lo,ARABIC LETTER AIN,503,1,2022,503
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ب,Lo,ARABIC LETTER BEH,489,1,2022,489
fuv,Arab,fuv_Arab,Nigerian Fulfulde,،,Po,ARABIC COMMA,460,1,2022,460
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ى,Lo,ARABIC LETTER ALEF MAKSURA,390,1,2022,390
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ٰ,Mn,ARABIC LETTER SUPERSCRIPT ALEF,390,1,2022,390
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ج,Lo,ARABIC LETTER JEEM,317,1,2022,317
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ه,Lo,ARABIC LETTER HEH,187,1,2022,187
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ف,Lo,ARABIC LETTER FEH,169,1,2022,169
fuv,Arab,fuv_Arab,Nigerian Fulfulde,1,Nd,DIGIT ONE,162,1,2022,162
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ش,Lo,ARABIC LETTER SHEEN,113,1,2022,113
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ݧ,Lo,ARABIC LETTER NOON WITH TWO DOTS BELOW,108,1,2022,108
fuv,Arab,fuv_Arab,Nigerian Fulfulde,2,Nd,DIGIT TWO,84,1,2022,84
fuv,Arab,fuv_Arab,Nigerian Fulfulde,5,Nd,DIGIT FIVE,39,1,2022,39
fuv,Arab,fuv_Arab,Nigerian Fulfulde,ڤ,Lo,ARABIC LETTER VEH,37,1,2022,37
fuv,Arab,fuv_Arab,Nigerian Fulfulde,3,Nd,DIGIT THREE,34,1,2022,34
fuv,Arab,fuv_Arab,Nigerian Fulfulde,6,Nd,DIGIT SIX,34,1,2022,34
fuv,Arab,fuv_Arab,Nigerian Fulfulde,4,Nd,DIGIT FOUR,30,1,2022,30
fuv,Arab,fuv_Arab,Nigerian Fulfulde,9,Nd,DIGIT NINE,29,1,2022,29
fuv,Arab,fuv_Arab,Nigerian Fulfulde,پ,Lo,ARABIC LETTER PEH,28,1,2022,28
fuv,Arab,fuv_Arab,Nigerian Fulfulde,0,Nd,DIGIT ZERO,27,1,2022,27
fuv,Arab,fuv_Arab,Nigerian Fulfulde,8,Nd,DIGIT EIGHT,27,1,2022,27
fuv,Arab,fuv_Arab,Nigerian Fulfulde,7,Nd,DIGIT SEVEN,26,1,2022,26
fuv,Arab,fuv_Arab,Nigerian Fulfulde,«,Pi,LEFT-POINTING DOUBLE ANGLE QUOTATION MARK,15,1,2022,15
fuv,Arab,fuv_Arab,Nigerian Fulfulde,»,Pf,RIGHT-POINTING DOUBLE ANGLE QUOTATION MARK,15,1,2022,15
fuv,Arab,fuv_Arab,Nigerian Fulfulde,‐,Pd,HYPHEN,9,1,2022,9
fuv,Arab,fuv_Arab,Nigerian Fulfulde,!,Po,EXCLAMATION MARK,6,1,2022,6
fuv,Arab,fuv_Arab,Nigerian Fulfulde,؟,Po,ARABIC QUESTION MARK,5,1,2022,5
fuv,Arab,fuv_Arab,Nigerian Fulfulde,-,Pd,HYPHEN-MINUS,4,1,2022,4
fuv,Arab,fuv_Arab,Nigerian Fulfulde,:,Po,COLON,3,1,2022,3
fuv,Arab,fuv_Arab,Nigerian Fulfulde,؛,Po,ARABIC SEMICOLON,1,1,2022,1
