iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2020_frequency
kpq,Latn,kpq_Latn,Korupun-Sela, ,Zs,SPACE,472,1,2020,472
kpq,Latn,kpq_Latn,Korupun-Sela,a,Ll,LATIN SMALL LETTER A,280,1,2020,280
kpq,Latn,kpq_Latn,Korupun-Sela,n,Ll,LATIN SMALL LETTER N,177,1,2020,177
kpq,Latn,kpq_Latn,Korupun-Sela,e,Ll,LATIN SMALL LETTER E,171,1,2020,171
kpq,Latn,kpq_Latn,Korupun-Sela,i,Ll,LATIN SMALL LETTER I,162,1,2020,162
kpq,Latn,kpq_Latn,Korupun-Sela,g,Ll,LATIN SMALL LETTER G,138,1,2020,138
kpq,Latn,kpq_Latn,Korupun-Sela,m,Ll,LATIN SMALL LETTER M,122,1,2020,122
kpq,Latn,kpq_Latn,Korupun-Sela,o,Ll,LATIN SMALL LETTER O,113,1,2020,113
kpq,Latn,kpq_Latn,Korupun-Sela,d,Ll,LATIN SMALL LETTER D,110,1,2020,110
kpq,Latn,kpq_Latn,Korupun-Sela,b,Ll,LATIN SMALL LETTER B,91,1,2020,91
kpq,Latn,kpq_Latn,Korupun-Sela,s,Ll,LATIN SMALL LETTER S,79,1,2020,79
kpq,Latn,kpq_Latn,Korupun-Sela,u,Ll,LATIN SMALL LETTER U,76,1,2020,76
kpq,Latn,kpq_Latn,Korupun-Sela,l,Ll,LATIN SMALL LETTER L,76,1,2020,76
kpq,Latn,kpq_Latn,Korupun-Sela,",",Po,COMMA,55,1,2020,55
kpq,Latn,kpq_Latn,Korupun-Sela,r,Ll,LATIN SMALL LETTER R,33,1,2020,33
kpq,Latn,kpq_Latn,Korupun-Sela,Y,Lu,LATIN CAPITAL LETTER Y,27,1,2020,27
kpq,Latn,kpq_Latn,Korupun-Sela,A,Lu,LATIN CAPITAL LETTER A,26,1,2020,26
kpq,Latn,kpq_Latn,Korupun-Sela,y,Ll,LATIN SMALL LETTER Y,23,1,2020,23
kpq,Latn,kpq_Latn,Korupun-Sela,h,Ll,LATIN SMALL LETTER H,21,1,2020,21
