iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2015_frequency,year_2019_frequency,year_2020_frequency
are,Latn,are_Latn,Western Arrarnta,a,Ll,LATIN SMALL LETTER A,33670,3,"2015,2019,2020",185,28394,5091
are,Latn,are_Latn,Western Arrarnta, ,Zs,SPACE,16209,3,"2015,2019,2020",139,13631,2439
are,Latn,are_Latn,Western Arrarnta,r,Ll,LATIN SMALL LETTER R,15387,3,"2015,2019,2020",109,12844,2434
are,Latn,are_Latn,Western Arrarnta,n,Ll,LATIN SMALL LETTER N,13358,3,"2015,2019,2020",88,11237,2033
are,Latn,are_Latn,Western Arrarnta,t,Ll,LATIN SMALL LETTER T,9293,3,"2015,2019,2020",61,7803,1429
are,Latn,are_Latn,Western Arrarnta,k,Ll,LATIN SMALL LETTER K,7710,3,"2015,2019,2020",48,6392,1270
are,Latn,are_Latn,Western Arrarnta,i,Ll,LATIN SMALL LETTER I,6808,3,"2015,2019,2020",44,5669,1095
are,Latn,are_Latn,Western Arrarnta,l,Ll,LATIN SMALL LETTER L,6518,3,"2015,2019,2020",41,5505,972
are,Latn,are_Latn,Western Arrarnta,h,Ll,LATIN SMALL LETTER H,5109,3,"2015,2019,2020",34,4302,773
are,Latn,are_Latn,Western Arrarnta,e,Ll,LATIN SMALL LETTER E,4291,3,"2015,2019,2020",63,3563,665
are,Latn,are_Latn,Western Arrarnta,u,Ll,LATIN SMALL LETTER U,4051,3,"2015,2019,2020",15,3341,695
are,Latn,are_Latn,Western Arrarnta,g,Ll,LATIN SMALL LETTER G,3972,3,"2015,2019,2020",21,3366,585
are,Latn,are_Latn,Western Arrarnta,j,Ll,LATIN SMALL LETTER J,3657,3,"2015,2019,2020",13,3031,613
are,Latn,are_Latn,Western Arrarnta,m,Ll,LATIN SMALL LETTER M,2519,3,"2015,2019,2020",14,2177,328
are,Latn,are_Latn,Western Arrarnta,p,Ll,LATIN SMALL LETTER P,1810,3,"2015,2019,2020",5,1501,304
are,Latn,are_Latn,Western Arrarnta,.,Po,FULL STOP,1752,3,"2015,2019,2020",12,1480,260
are,Latn,are_Latn,Western Arrarnta,",",Po,COMMA,1707,3,"2015,2019,2020",10,1435,262
are,Latn,are_Latn,Western Arrarnta,A,Lu,LATIN CAPITAL LETTER A,986,3,"2015,2019,2020",15,844,127
