iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2015_frequency,year_2017_frequency,year_2018_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
cnk,Latn,cnk_Latn,Khumi Chin, ,Zs,SPACE,444463,9,"2013,2015,2017,2018,2020,2021,2022,2023,2024",11089,2235,458,681,5593,232721,59586,130565,1535
cnk,Latn,cnk_Latn,Khumi Chin,a,Ll,LATIN SMALL LETTER A,322434,9,"2013,2015,2017,2018,2020,2021,2022,2023,2024",6216,1088,432,519,4292,169825,42641,96274,1147
cnk,Latn,cnk_Latn,Khumi Chin,h,Ll,LATIN SMALL LETTER H,254537,9,"2013,2015,2017,2018,2020,2021,2022,2023,2024",5205,1041,174,273,1715,134773,34167,76318,871
cnk,Latn,cnk_Latn,Khumi Chin,e,Ll,LATIN SMALL LETTER E,148472,9,"2013,2015,2017,2018,2020,2021,2022,2023,2024",2067,385,128,247,1555,78207,20721,44644,518
cnk,Latn,cnk_Latn,Khumi Chin,n,Ll,LATIN SMALL LETTER N,147440,9,"2013,2015,2017,2018,2020,2021,2022,2023,2024",3604,686,133,185,2346,76616,18707,44554,609
cnk,Latn,cnk_Latn,Khumi Chin,i,Ll,LATIN SMALL LETTER I,114922,9,"2013,2015,2017,2018,2020,2021,2022,2023,2024",2836,623,132,167,2767,60227,14655,33093,422
cnk,Latn,cnk_Latn,Khumi Chin,t,Ll,LATIN SMALL LETTER T,100348,9,"2013,2015,2017,2018,2020,2021,2022,2023,2024",2267,445,99,192,927,52139,13421,30501,357
cnk,Latn,cnk_Latn,Khumi Chin,o,Ll,LATIN SMALL LETTER O,95700,9,"2013,2015,2017,2018,2020,2021,2022,2023,2024",1874,429,75,91,447,51351,12454,28638,341
cnk,Latn,cnk_Latn,Khumi Chin,k,Ll,LATIN SMALL LETTER K,91468,9,"2013,2015,2017,2018,2020,2021,2022,2023,2024",1663,236,43,95,685,49219,12106,27144,277
cnk,Latn,cnk_Latn,Khumi Chin,l,Ll,LATIN SMALL LETTER L,78121,9,"2013,2015,2017,2018,2020,2021,2022,2023,2024",1868,374,84,144,798,42399,10095,22125,234
cnk,Latn,cnk_Latn,Khumi Chin,m,Ll,LATIN SMALL LETTER M,72945,9,"2013,2015,2017,2018,2020,2021,2022,2023,2024",1171,357,69,89,742,38939,9201,22124,253
cnk,Latn,cnk_Latn,Khumi Chin,g,Ll,LATIN SMALL LETTER G,71585,9,"2013,2015,2017,2018,2020,2021,2022,2023,2024",1789,334,55,112,777,37523,9116,21565,314
cnk,Latn,cnk_Latn,Khumi Chin,u,Ll,LATIN SMALL LETTER U,70526,9,"2013,2015,2017,2018,2020,2021,2022,2023,2024",1246,215,67,124,905,37411,9724,20631,203
cnk,Latn,cnk_Latn,Khumi Chin,p,Ll,LATIN SMALL LETTER P,38141,9,"2013,2015,2017,2018,2020,2021,2022,2023,2024",629,123,67,73,536,19992,5182,11428,111
cnk,Latn,cnk_Latn,Khumi Chin,.,Po,FULL STOP,26853,9,"2013,2015,2017,2018,2020,2021,2022,2023,2024",430,103,17,28,203,14370,3405,8203,94
cnk,Latn,cnk_Latn,Khumi Chin,s,Ll,LATIN SMALL LETTER S,22299,9,"2013,2015,2017,2018,2020,2021,2022,2023,2024",433,79,41,36,394,12123,2999,6144,50
cnk,Latn,cnk_Latn,Khumi Chin,d,Ll,LATIN SMALL LETTER D,21785,9,"2013,2015,2017,2018,2020,2021,2022,2023,2024",444,60,33,35,132,11493,2873,6616,99
cnk,Latn,cnk_Latn,Khumi Chin,r,Ll,LATIN SMALL LETTER R,21747,9,"2013,2015,2017,2018,2020,2021,2022,2023,2024",421,74,35,52,535,11732,2911,5929,58
