iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2019_frequency
atq,Latn,atq_Latn,Aralle-Tabulahan,a,Ll,LATIN SMALL LETTER A,1272,2,"2017,2019",637,635
atq,Latn,atq_Latn,Aralle-Tabulahan, ,Zs,SPACE,1035,2,"2017,2019",505,530
atq,Latn,atq_Latn,Aralle-Tabulahan,n,Ll,LATIN SMALL LETTER N,594,2,"2017,2019",297,297
atq,Latn,atq_Latn,Aralle-Tabulahan,i,Ll,LATIN SMALL LETTER I,430,2,"2017,2019",216,214
atq,Latn,atq_Latn,Aralle-Tabulahan,u,Ll,LATIN SMALL LETTER U,302,2,"2017,2019",151,151
atq,Latn,atq_Latn,Aralle-Tabulahan,e,Ll,LATIN SMALL LETTER E,296,2,"2017,2019",149,147
atq,Latn,atq_Latn,Aralle-Tabulahan,h,Ll,LATIN SMALL LETTER H,269,2,"2017,2019",135,134
atq,Latn,atq_Latn,Aralle-Tabulahan,m,Ll,LATIN SMALL LETTER M,254,2,"2017,2019",127,127
atq,Latn,atq_Latn,Aralle-Tabulahan,d,Ll,LATIN SMALL LETTER D,251,2,"2017,2019",126,125
atq,Latn,atq_Latn,Aralle-Tabulahan,o,Ll,LATIN SMALL LETTER O,207,2,"2017,2019",104,103
atq,Latn,atq_Latn,Aralle-Tabulahan,l,Ll,LATIN SMALL LETTER L,205,2,"2017,2019",103,102
atq,Latn,atq_Latn,Aralle-Tabulahan,s,Ll,LATIN SMALL LETTER S,200,2,"2017,2019",100,100
atq,Latn,atq_Latn,Aralle-Tabulahan,g,Ll,LATIN SMALL LETTER G,195,2,"2017,2019",98,97
atq,Latn,atq_Latn,Aralle-Tabulahan,p,Ll,LATIN SMALL LETTER P,175,2,"2017,2019",88,87
atq,Latn,atq_Latn,Aralle-Tabulahan,t,Ll,LATIN SMALL LETTER T,144,2,"2017,2019",73,71
atq,Latn,atq_Latn,Aralle-Tabulahan,',Po,APOSTROPHE,140,2,"2017,2019",70,70
atq,Latn,atq_Latn,Aralle-Tabulahan,b,Ll,LATIN SMALL LETTER B,116,2,"2017,2019",58,58
atq,Latn,atq_Latn,Aralle-Tabulahan,",",Po,COMMA,110,2,"2017,2019",55,55
atq,Latn,atq_Latn,Aralle-Tabulahan,k,Ll,LATIN SMALL LETTER K,106,2,"2017,2019",53,53
atq,Latn,atq_Latn,Aralle-Tabulahan,ä,Ll,LATIN SMALL LETTER A WITH DIAERESIS,90,2,"2017,2019",45,45
atq,Latn,atq_Latn,Aralle-Tabulahan,r,Ll,LATIN SMALL LETTER R,80,2,"2017,2019",41,39
atq,Latn,atq_Latn,Aralle-Tabulahan,Y,Lu,LATIN CAPITAL LETTER Y,60,2,"2017,2019",30,30
atq,Latn,atq_Latn,Aralle-Tabulahan,A,Lu,LATIN CAPITAL LETTER A,58,2,"2017,2019",29,29
atq,Latn,atq_Latn,Aralle-Tabulahan,.,Po,FULL STOP,48,2,"2017,2019",24,24
atq,Latn,atq_Latn,Aralle-Tabulahan,y,Ll,LATIN SMALL LETTER Y,47,2,"2017,2019",24,23
atq,Latn,atq_Latn,Aralle-Tabulahan,M,Lu,LATIN CAPITAL LETTER M,35,2,"2017,2019",18,17
atq,Latn,atq_Latn,Aralle-Tabulahan,I,Lu,LATIN CAPITAL LETTER I,32,2,"2017,2019",16,16
atq,Latn,atq_Latn,Aralle-Tabulahan,P,Lu,LATIN CAPITAL LETTER P,30,2,"2017,2019",15,15
atq,Latn,atq_Latn,Aralle-Tabulahan,D,Lu,LATIN CAPITAL LETTER D,28,2,"2017,2019",14,14
