iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2015_frequency,year_2017_frequency,year_2019_frequency
btt,Latn,btt_Latn,Bete-Bendi, ,Zs,SPACE,5444,3,"2015,2017,2019",70,4729,645
btt,Latn,btt_Latn,Bete-Bendi,a,Ll,LATIN SMALL LETTER A,2221,3,"2015,2017,2019",55,1838,328
btt,Latn,btt_Latn,Bete-Bendi,i,Ll,LATIN SMALL LETTER I,1881,3,"2015,2017,2019",33,1676,172
btt,Latn,btt_Latn,Bete-Bendi,e,Ll,LATIN SMALL LETTER E,1778,3,"2015,2017,2019",25,1548,205
btt,Latn,btt_Latn,Bete-Bendi,n,Ll,LATIN SMALL LETTER N,1769,3,"2015,2017,2019",42,1582,145
btt,Latn,btt_Latn,Bete-Bendi,y,Ll,LATIN SMALL LETTER Y,1008,3,"2015,2017,2019",19,883,106
btt,Latn,btt_Latn,Bete-Bendi,l,Ll,LATIN SMALL LETTER L,932,3,"2015,2017,2019",11,827,94
btt,Latn,btt_Latn,Bete-Bendi,u,Ll,LATIN SMALL LETTER U,911,3,"2015,2017,2019",10,794,107
btt,Latn,btt_Latn,Bete-Bendi,g,Ll,LATIN SMALL LETTER G,858,3,"2015,2017,2019",29,773,56
btt,Latn,btt_Latn,Bete-Bendi,m,Ll,LATIN SMALL LETTER M,835,3,"2015,2017,2019",8,697,130
btt,Latn,btt_Latn,Bete-Bendi,b,Ll,LATIN SMALL LETTER B,830,3,"2015,2017,2019",5,719,106
btt,Latn,btt_Latn,Bete-Bendi,h,Ll,LATIN SMALL LETTER H,705,3,"2015,2017,2019",6,590,109
btt,Latn,btt_Latn,Bete-Bendi,o,Ll,LATIN SMALL LETTER O,532,3,"2015,2017,2019",6,445,81
btt,Latn,btt_Latn,Bete-Bendi,U,Lu,LATIN CAPITAL LETTER U,524,3,"2015,2017,2019",2,423,99
btt,Latn,btt_Latn,Bete-Bendi,w,Ll,LATIN SMALL LETTER W,473,3,"2015,2017,2019",3,415,55
btt,Latn,btt_Latn,Bete-Bendi,k,Ll,LATIN SMALL LETTER K,453,3,"2015,2017,2019",13,379,61
btt,Latn,btt_Latn,Bete-Bendi,s,Ll,LATIN SMALL LETTER S,444,3,"2015,2017,2019",10,356,78
btt,Latn,btt_Latn,Bete-Bendi,t,Ll,LATIN SMALL LETTER T,371,3,"2015,2017,2019",13,300,58
btt,Latn,btt_Latn,Bete-Bendi,d,Ll,LATIN SMALL LETTER D,340,3,"2015,2017,2019",12,280,48
btt,Latn,btt_Latn,Bete-Bendi,',Po,APOSTROPHE,272,2,"2017,2019",0,257,15
btt,Latn,btt_Latn,Bete-Bendi,.,Po,FULL STOP,267,3,"2015,2017,2019",3,232,32
btt,Latn,btt_Latn,Bete-Bendi,",",Po,COMMA,250,3,"2015,2017,2019",3,238,9
btt,Latn,btt_Latn,Bete-Bendi,è,Ll,LATIN SMALL LETTER E WITH GRAVE,242,3,"2015,2017,2019",3,217,22
btt,Latn,btt_Latn,Bete-Bendi,r,Ll,LATIN SMALL LETTER R,221,3,"2015,2017,2019",10,179,32
btt,Latn,btt_Latn,Bete-Bendi,-,Pd,HYPHEN-MINUS,198,3,"2015,2017,2019",5,186,7
btt,Latn,btt_Latn,Bete-Bendi,f,Ll,LATIN SMALL LETTER F,155,2,"2017,2019",0,141,14
btt,Latn,btt_Latn,Bete-Bendi,p,Ll,LATIN SMALL LETTER P,151,3,"2015,2017,2019",8,131,12
btt,Latn,btt_Latn,Bete-Bendi,à,Ll,LATIN SMALL LETTER A WITH GRAVE,109,2,"2017,2019",0,103,6
btt,Latn,btt_Latn,Bete-Bendi,j,Ll,LATIN SMALL LETTER J,108,2,"2017,2019",0,76,32
btt,Latn,btt_Latn,Bete-Bendi,ù,Ll,LATIN SMALL LETTER U WITH GRAVE,104,3,"2015,2017,2019",2,97,5
btt,Latn,btt_Latn,Bete-Bendi,1,Nd,DIGIT ONE,94,3,"2015,2017,2019",1,79,14
btt,Latn,btt_Latn,Bete-Bendi,ì,Ll,LATIN SMALL LETTER I WITH GRAVE,91,2,"2017,2019",0,90,1
btt,Latn,btt_Latn,Bete-Bendi,z,Ll,LATIN SMALL LETTER Z,77,2,"2017,2019",0,43,34
btt,Latn,btt_Latn,Bete-Bendi,A,Lu,LATIN CAPITAL LETTER A,76,3,"2015,2017,2019",1,48,27
btt,Latn,btt_Latn,Bete-Bendi,;,Po,SEMICOLON,70,2,"2017,2019",0,40,30
btt,Latn,btt_Latn,Bete-Bendi,K,Lu,LATIN CAPITAL LETTER K,53,3,"2015,2017,2019",1,49,3
btt,Latn,btt_Latn,Bete-Bendi,B,Lu,LATIN CAPITAL LETTER B,52,3,"2015,2017,2019",5,46,1
btt,Latn,btt_Latn,Bete-Bendi,2,Nd,DIGIT TWO,51,3,"2015,2017,2019",2,40,9
btt,Latn,btt_Latn,Bete-Bendi,ı,Ll,LATIN SMALL LETTER DOTLESS I,35,1,2017,0,35,0
btt,Latn,btt_Latn,Bete-Bendi,á,Ll,LATIN SMALL LETTER A WITH ACUTE,31,2,"2017,2019",0,30,1
btt,Latn,btt_Latn,Bete-Bendi,ā,Ll,LATIN SMALL LETTER A WITH MACRON,21,2,"2017,2019",0,19,2
btt,Latn,btt_Latn,Bete-Bendi,M,Lu,LATIN CAPITAL LETTER M,21,2,"2017,2019",0,20,1
btt,Latn,btt_Latn,Bete-Bendi,4,Nd,DIGIT FOUR,18,2,"2017,2019",0,15,3
btt,Latn,btt_Latn,Bete-Bendi,5,Nd,DIGIT FIVE,18,3,"2015,2017,2019",1,14,3
btt,Latn,btt_Latn,Bete-Bendi,3,Nd,DIGIT THREE,18,2,"2017,2019",0,15,3
btt,Latn,btt_Latn,Bete-Bendi,I,Lu,LATIN CAPITAL LETTER I,17,2,"2017,2019",0,10,7
btt,Latn,btt_Latn,Bete-Bendi,L,Lu,LATIN CAPITAL LETTER L,16,2,"2017,2019",0,15,1
btt,Latn,btt_Latn,Bete-Bendi,E,Lu,LATIN CAPITAL LETTER E,15,2,"2017,2019",0,8,7
btt,Latn,btt_Latn,Bete-Bendi,H,Lu,LATIN CAPITAL LETTER H,15,2,"2017,2019",0,14,1
btt,Latn,btt_Latn,Bete-Bendi,6,Nd,DIGIT SIX,15,3,"2015,2017,2019",1,12,2
btt,Latn,btt_Latn,Bete-Bendi,7,Nd,DIGIT SEVEN,14,2,"2017,2019",0,12,2
btt,Latn,btt_Latn,Bete-Bendi,8,Nd,DIGIT EIGHT,14,2,"2017,2019",0,12,2
btt,Latn,btt_Latn,Bete-Bendi,9,Nd,DIGIT NINE,14,2,"2017,2019",0,12,2
btt,Latn,btt_Latn,Bete-Bendi,0,Nd,DIGIT ZERO,13,2,"2017,2019",0,11,2
btt,Latn,btt_Latn,Bete-Bendi,/,Po,SOLIDUS,10,1,2017,0,10,0
btt,Latn,btt_Latn,Bete-Bendi,G,Lu,LATIN CAPITAL LETTER G,9,2,"2015,2017",1,8,0
btt,Latn,btt_Latn,Bete-Bendi,ī,Ll,LATIN SMALL LETTER I WITH MACRON,9,2,"2017,2019",0,6,3
btt,Latn,btt_Latn,Bete-Bendi,J,Lu,LATIN CAPITAL LETTER J,8,2,"2015,2017",1,7,0
btt,Latn,btt_Latn,Bete-Bendi,"""",Po,QUOTATION MARK,8,2,"2017,2019",0,4,4
btt,Latn,btt_Latn,Bete-Bendi,ò,Ll,LATIN SMALL LETTER O WITH GRAVE,7,1,2017,0,7,0
btt,Latn,btt_Latn,Bete-Bendi,ē,Ll,LATIN SMALL LETTER E WITH MACRON,5,2,"2017,2019",0,4,1
btt,Latn,btt_Latn,Bete-Bendi,:,Po,COLON,5,2,"2017,2019",0,4,1
btt,Latn,btt_Latn,Bete-Bendi,í,Ll,LATIN SMALL LETTER I WITH ACUTE,5,1,2017,0,5,0
btt,Latn,btt_Latn,Bete-Bendi,N,Lu,LATIN CAPITAL LETTER N,5,2,"2017,2019",0,3,2
btt,Latn,btt_Latn,Bete-Bendi,ě,Ll,LATIN SMALL LETTER E WITH CARON,5,2,"2017,2019",0,4,1
btt,Latn,btt_Latn,Bete-Bendi,P,Lu,LATIN CAPITAL LETTER P,4,2,"2015,2017",1,3,0
btt,Latn,btt_Latn,Bete-Bendi,ū,Ll,LATIN SMALL LETTER U WITH MACRON,4,2,"2017,2019",0,2,2
btt,Latn,btt_Latn,Bete-Bendi,T,Lu,LATIN CAPITAL LETTER T,4,1,2017,0,4,0
btt,Latn,btt_Latn,Bete-Bendi,é,Ll,LATIN SMALL LETTER E WITH ACUTE,3,2,"2017,2019",0,2,1
btt,Latn,btt_Latn,Bete-Bendi,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,3,2,"2017,2019",0,2,1
btt,Latn,btt_Latn,Bete-Bendi,ō,Ll,LATIN SMALL LETTER O WITH MACRON,3,1,2017,0,3,0
btt,Latn,btt_Latn,Bete-Bendi,Ù,Lu,LATIN CAPITAL LETTER U WITH GRAVE,3,1,2017,0,3,0
btt,Latn,btt_Latn,Bete-Bendi,(,Ps,LEFT PARENTHESIS,3,3,"2015,2017,2019",1,1,1
btt,Latn,btt_Latn,Bete-Bendi,),Pe,RIGHT PARENTHESIS,2,2,"2017,2019",0,1,1
btt,Latn,btt_Latn,Bete-Bendi,F,Lu,LATIN CAPITAL LETTER F,2,2,"2017,2019",0,1,1
btt,Latn,btt_Latn,Bete-Bendi,î,Ll,LATIN SMALL LETTER I WITH CIRCUMFLEX,2,1,2017,0,2,0
btt,Latn,btt_Latn,Bete-Bendi,D,Lu,LATIN CAPITAL LETTER D,2,1,2017,0,2,0
btt,Latn,btt_Latn,Bete-Bendi,‘,Pi,LEFT SINGLE QUOTATION MARK,2,1,2015,2,0,0
btt,Latn,btt_Latn,Bete-Bendi,?,Po,QUESTION MARK,2,1,2017,0,2,0
btt,Latn,btt_Latn,Bete-Bendi,S,Lu,LATIN CAPITAL LETTER S,1,1,2015,1,0,0
btt,Latn,btt_Latn,Bete-Bendi,ǎ,Ll,LATIN SMALL LETTER A WITH CARON,1,1,2017,0,1,0
btt,Latn,btt_Latn,Bete-Bendi,C,Lu,LATIN CAPITAL LETTER C,1,1,2017,0,1,0
btt,Latn,btt_Latn,Bete-Bendi,Ì,Lu,LATIN CAPITAL LETTER I WITH GRAVE,1,1,2017,0,1,0
