iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2023_frequency
gun,Latn,gun_Latn,Mbyá Guaraní, ,Zs,SPACE,200122,8,"2013,2014,2016,2017,2018,2019,2020,2023",166824,10936,404,10893,8611,1558,369,527
gun,Latn,gun_Latn,Mbyá Guaraní,a,Ll,LATIN SMALL LETTER A,134619,8,"2013,2014,2016,2017,2018,2019,2020,2023",112351,7220,270,7513,5572,1118,200,375
gun,Latn,gun_Latn,Mbyá Guaraní,e,Ll,LATIN SMALL LETTER E,131686,8,"2013,2014,2016,2017,2018,2019,2020,2023",111201,6922,325,5878,5853,1001,178,328
gun,Latn,gun_Latn,Mbyá Guaraní,o,Ll,LATIN SMALL LETTER O,66569,8,"2013,2014,2016,2017,2018,2019,2020,2023",55884,3943,134,3433,2328,526,117,204
gun,Latn,gun_Latn,Mbyá Guaraní,r,Ll,LATIN SMALL LETTER R,60209,8,"2013,2014,2016,2017,2018,2019,2020,2023",50301,3133,140,3070,2892,457,80,136
gun,Latn,gun_Latn,Mbyá Guaraní,u,Ll,LATIN SMALL LETTER U,56645,8,"2013,2014,2016,2017,2018,2019,2020,2023",47665,3012,94,2867,2428,370,81,128
gun,Latn,gun_Latn,Mbyá Guaraní,i,Ll,LATIN SMALL LETTER I,51518,8,"2013,2014,2016,2017,2018,2019,2020,2023",42597,2777,118,3166,2213,396,99,152
gun,Latn,gun_Latn,Mbyá Guaraní,',Po,APOSTROPHE,50627,7,"2013,2014,2016,2017,2018,2019,2023",44044,2955,124,768,2237,482,0,17
gun,Latn,gun_Latn,Mbyá Guaraní,v,Ll,LATIN SMALL LETTER V,39360,8,"2013,2014,2016,2017,2018,2019,2020,2023",33206,2171,73,1804,1643,363,44,56
gun,Latn,gun_Latn,Mbyá Guaraní,y,Ll,LATIN SMALL LETTER Y,38014,8,"2013,2014,2016,2017,2018,2019,2020,2023",31417,2144,64,2027,1817,394,86,65
gun,Latn,gun_Latn,Mbyá Guaraní,p,Ll,LATIN SMALL LETTER P,34896,8,"2013,2014,2016,2017,2018,2019,2020,2023",29579,1917,110,1467,1478,196,55,94
gun,Latn,gun_Latn,Mbyá Guaraní,m,Ll,LATIN SMALL LETTER M,33831,8,"2013,2014,2016,2017,2018,2019,2020,2023",28053,1896,59,2038,1351,254,40,140
gun,Latn,gun_Latn,Mbyá Guaraní,k,Ll,LATIN SMALL LETTER K,27115,8,"2013,2014,2016,2017,2018,2019,2020,2023",22722,1483,53,1394,1207,178,35,43
