iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
aau,Latn,aau_Latn,Abau, ,Zs,SPACE,517142,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",155,351644,3843,65330,59420,12174,124,17280,7172
aau,Latn,aau_Latn,Abau,o,Ll,LATIN SMALL LETTER O,257625,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",81,176756,1865,31365,29071,6021,38,8967,3461
aau,Latn,aau_Latn,Abau,e,Ll,LATIN SMALL LETTER E,235532,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",81,158091,1594,30463,28709,6006,16,7454,3118
aau,Latn,aau_Latn,Abau,a,Ll,LATIN SMALL LETTER A,228497,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",72,158898,1547,27813,25912,5127,64,6156,2908
aau,Latn,aau_Latn,Abau,k,Ll,LATIN SMALL LETTER K,192439,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",60,137687,1453,21579,18925,3873,47,6142,2673
aau,Latn,aau_Latn,Abau,n,Ll,LATIN SMALL LETTER N,164180,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",62,112807,1213,20696,18347,3681,47,5186,2141
aau,Latn,aau_Latn,Abau,w,Ll,LATIN SMALL LETTER W,163321,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",51,115818,1261,18608,16606,3395,2,5344,2236
aau,Latn,aau_Latn,Abau,y,Ll,LATIN SMALL LETTER Y,138037,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",46,98036,1027,15736,13782,2659,25,4930,1796
aau,Latn,aau_Latn,Abau,m,Ll,LATIN SMALL LETTER M,131089,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",20,91493,794,15186,14756,3021,12,4080,1727
aau,Latn,aau_Latn,Abau,i,Ll,LATIN SMALL LETTER I,129993,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",42,89233,852,15998,15099,3137,33,3873,1726
aau,Latn,aau_Latn,Abau,r,Ll,LATIN SMALL LETTER R,120221,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",39,78655,872,15797,15693,3388,28,4263,1486
aau,Latn,aau_Latn,Abau,s,Ll,LATIN SMALL LETTER S,112375,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",43,75619,683,15173,13615,2998,25,2642,1577
aau,Latn,aau_Latn,Abau,h,Ll,LATIN SMALL LETTER H,111755,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",38,75643,793,14416,13230,2802,38,3361,1434
aau,Latn,aau_Latn,Abau,u,Ll,LATIN SMALL LETTER U,61593,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",28,43402,423,7228,6595,1413,5,1652,847
aau,Latn,aau_Latn,Abau,p,Ll,LATIN SMALL LETTER P,57486,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",26,39936,521,6862,6377,1232,5,1713,814
aau,Latn,aau_Latn,Abau,-,Pd,HYPHEN-MINUS,55985,8,"2013,2016,2017,2018,2019,2020,2022,2023",7,40257,463,6281,5566,1095,0,1557,759
aau,Latn,aau_Latn,Abau,",",Po,COMMA,53209,7,"2016,2017,2018,2019,2020,2022,2023",0,37409,416,6409,5669,1181,0,1422,703
aau,Latn,aau_Latn,Abau,l,Ll,LATIN SMALL LETTER L,52137,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",23,33754,354,6393,7210,1419,19,2282,683
aau,Latn,aau_Latn,Abau,.,Po,FULL STOP,27660,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",1,18948,250,3648,3092,632,7,718,364
aau,Latn,aau_Latn,Abau,d,Ll,LATIN SMALL LETTER D,13516,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",4,6557,164,2591,3040,683,8,322,147
aau,Latn,aau_Latn,Abau,H,Lu,LATIN CAPITAL LETTER H,13045,8,"2013,2016,2017,2018,2019,2020,2022,2023",4,8725,82,1788,1618,356,0,293,179
aau,Latn,aau_Latn,Abau,t,Ll,LATIN SMALL LETTER T,12800,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",10,3249,83,3541,4086,1062,16,693,60
aau,Latn,aau_Latn,Abau,S,Lu,LATIN CAPITAL LETTER S,11981,8,"2013,2016,2017,2018,2019,2020,2022,2023",1,7880,51,1748,1574,332,0,252,143
aau,Latn,aau_Latn,Abau,1,Nd,DIGIT ONE,10732,8,"2013,2016,2017,2018,2019,2020,2022,2023",1,7133,64,1270,1349,234,0,483,198
aau,Latn,aau_Latn,Abau,G,Lu,LATIN CAPITAL LETTER G,8372,7,"2016,2017,2018,2019,2020,2022,2023",0,5220,89,1161,1276,221,0,291,114
aau,Latn,aau_Latn,Abau,J,Lu,LATIN CAPITAL LETTER J,7070,7,"2016,2017,2018,2019,2020,2022,2023",0,4787,22,796,868,270,0,174,153
aau,Latn,aau_Latn,Abau,2,Nd,DIGIT TWO,6929,8,"2016,2017,2018,2019,2020,2021,2022,2023",0,4930,46,731,642,125,4,299,152
aau,Latn,aau_Latn,Abau,3,Nd,DIGIT THREE,4272,8,"2013,2016,2017,2018,2019,2020,2022,2023",3,3064,12,439,432,88,0,121,113
aau,Latn,aau_Latn,Abau,P,Lu,LATIN CAPITAL LETTER P,4205,8,"2013,2016,2017,2018,2019,2020,2022,2023",4,2893,19,507,465,103,0,132,82
aau,Latn,aau_Latn,Abau,:,Po,COLON,4161,7,"2016,2017,2018,2019,2020,2022,2023",0,2916,13,367,341,33,0,341,150
aau,Latn,aau_Latn,Abau,b,Ll,LATIN SMALL LETTER B,3878,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",10,869,33,1183,1393,329,8,44,9
aau,Latn,aau_Latn,Abau,g,Ll,LATIN SMALL LETTER G,3680,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",9,797,52,745,1634,392,7,34,10
aau,Latn,aau_Latn,Abau,K,Lu,LATIN CAPITAL LETTER K,3542,7,"2016,2017,2018,2019,2020,2022,2023",0,1912,31,553,699,148,0,151,48
aau,Latn,aau_Latn,Abau,c,Ll,LATIN SMALL LETTER C,3331,7,"2013,2017,2018,2019,2020,2021,2022",4,0,23,1219,1652,421,3,9,0
aau,Latn,aau_Latn,Abau,4,Nd,DIGIT FOUR,3235,7,"2016,2017,2018,2019,2020,2022,2023",0,2322,12,341,327,49,0,107,77
aau,Latn,aau_Latn,Abau,“,Pi,LEFT DOUBLE QUOTATION MARK,3021,7,"2016,2017,2018,2019,2020,2022,2023",0,2261,3,356,241,80,0,25,55
aau,Latn,aau_Latn,Abau,”,Pf,RIGHT DOUBLE QUOTATION MARK,2982,7,"2016,2017,2018,2019,2020,2022,2023",0,2224,3,356,240,80,0,25,54
aau,Latn,aau_Latn,Abau,A,Lu,LATIN CAPITAL LETTER A,2920,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",2,1938,34,411,328,64,3,67,73
aau,Latn,aau_Latn,Abau,U,Lu,LATIN CAPITAL LETTER U,2893,7,"2016,2017,2018,2019,2020,2022,2023",0,1637,36,543,460,117,0,64,36
aau,Latn,aau_Latn,Abau,M,Lu,LATIN CAPITAL LETTER M,2857,8,"2013,2016,2017,2018,2019,2020,2022,2023",1,2121,8,229,289,42,0,129,38
aau,Latn,aau_Latn,Abau,E,Lu,LATIN CAPITAL LETTER E,2764,8,"2013,2016,2017,2018,2019,2020,2022,2023",2,967,1,687,822,197,0,59,29
aau,Latn,aau_Latn,Abau,*,Po,ASTERISK,2756,3,"2016,2022,2023",0,2510,0,0,0,0,0,167,79
aau,Latn,aau_Latn,Abau,5,Nd,DIGIT FIVE,2586,7,"2016,2017,2018,2019,2020,2022,2023",0,1819,11,267,290,45,0,101,53
aau,Latn,aau_Latn,Abau,0,Nd,DIGIT ZERO,2347,7,"2016,2017,2018,2019,2020,2022,2023",0,1580,9,281,301,58,0,71,47
aau,Latn,aau_Latn,Abau,6,Nd,DIGIT SIX,2217,7,"2016,2017,2018,2019,2020,2022,2023",0,1575,10,231,212,34,0,105,50
aau,Latn,aau_Latn,Abau,f,Ll,LATIN SMALL LETTER F,2215,8,"2013,2016,2017,2018,2019,2020,2022,2023",5,518,5,754,696,176,0,44,17
aau,Latn,aau_Latn,Abau,N,Lu,LATIN CAPITAL LETTER N,2197,9,"2013,2016,2017,2018,2019,2020,2021,2022,2023",2,992,37,465,512,132,1,42,14
aau,Latn,aau_Latn,Abau,T,Lu,LATIN CAPITAL LETTER T,2112,8,"2016,2017,2018,2019,2020,2021,2022,2023",0,372,1,760,745,190,1,25,18
