iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2023_frequency
nfa,Latn,nfa_Latn,Dhao, ,Zs,SPACE,73119,5,"2017,2019,2020,2021,2023",7146,289,20160,20789,24735
nfa,Latn,nfa_Latn,Dhao,a,Ll,LATIN SMALL LETTER A,61938,5,"2017,2019,2020,2021,2023",6474,202,17354,17121,20787
nfa,Latn,nfa_Latn,Dhao,u,Ll,LATIN SMALL LETTER U,23362,5,"2017,2019,2020,2021,2023",2166,60,6746,6728,7662
nfa,Latn,nfa_Latn,Dhao,i,Ll,LATIN SMALL LETTER I,21718,5,"2017,2019,2020,2021,2023",1845,105,6580,6406,6782
nfa,Latn,nfa_Latn,Dhao,e,Ll,LATIN SMALL LETTER E,20107,5,"2017,2019,2020,2021,2023",2061,95,5208,5393,7350
nfa,Latn,nfa_Latn,Dhao,è,Ll,LATIN SMALL LETTER E WITH GRAVE,19239,5,"2017,2019,2020,2021,2023",1741,23,5181,5862,6432
nfa,Latn,nfa_Latn,Dhao,n,Ll,LATIN SMALL LETTER N,16180,5,"2017,2019,2020,2021,2023",1525,92,3982,4724,5857
nfa,Latn,nfa_Latn,Dhao,d,Ll,LATIN SMALL LETTER D,14714,5,"2017,2019,2020,2021,2023",1535,56,4030,4199,4894
nfa,Latn,nfa_Latn,Dhao,h,Ll,LATIN SMALL LETTER H,14547,5,"2017,2019,2020,2021,2023",1518,48,4086,4027,4868
nfa,Latn,nfa_Latn,Dhao,m,Ll,LATIN SMALL LETTER M,11379,5,"2017,2019,2020,2021,2023",1159,46,3588,2997,3589
nfa,Latn,nfa_Latn,Dhao,r,Ll,LATIN SMALL LETTER R,11082,5,"2017,2019,2020,2021,2023",1124,33,3068,3324,3533
nfa,Latn,nfa_Latn,Dhao,s,Ll,LATIN SMALL LETTER S,11033,5,"2017,2019,2020,2021,2023",1205,64,3136,3108,3520
nfa,Latn,nfa_Latn,Dhao,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,10043,5,"2017,2019,2020,2021,2023",81,32,3631,2918,3381
nfa,Latn,nfa_Latn,Dhao,o,Ll,LATIN SMALL LETTER O,9231,5,"2017,2019,2020,2021,2023",983,75,2616,2574,2983
