iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
ote,Latn,ote_Latn,Mezquital Otomi, ,Zs,SPACE,546764,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",257791,22522,5409,13260,43583,30694,13787,53645,53094,9633,43346
ote,Latn,ote_Latn,Mezquital Otomi,a,Ll,LATIN SMALL LETTER A,297266,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",147187,12980,3062,7314,20503,18578,8487,22544,24995,5386,26230
ote,Latn,ote_Latn,Mezquital Otomi,i,Ll,LATIN SMALL LETTER I,161540,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",72995,6329,1465,4075,14931,9250,4763,16959,16252,2703,11818
ote,Latn,ote_Latn,Mezquital Otomi,n,Ll,LATIN SMALL LETTER N,152449,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",68855,6216,1413,4073,13697,8840,4654,15812,14195,2875,11819
ote,Latn,ote_Latn,Mezquital Otomi,e,Ll,LATIN SMALL LETTER E,137604,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",54764,5010,1490,4407,15126,8184,5570,18182,13100,3039,8732
ote,Latn,ote_Latn,Mezquital Otomi,u,Ll,LATIN SMALL LETTER U,117916,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",56211,5049,1173,2645,8996,6326,2565,10560,11588,2208,10595
ote,Latn,ote_Latn,Mezquital Otomi,o,Ll,LATIN SMALL LETTER O,94449,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",34559,2776,1001,3253,11436,6447,4308,13236,9454,2138,5841
ote,Latn,ote_Latn,Mezquital Otomi,h,Ll,LATIN SMALL LETTER H,90114,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",45895,3817,1010,1824,5899,4756,1298,7038,9009,1513,8055
ote,Latn,ote_Latn,Mezquital Otomi,r,Ll,LATIN SMALL LETTER R,88254,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",34281,3003,765,3152,10085,6349,4428,10560,8101,1959,5571
ote,Latn,ote_Latn,Mezquital Otomi,t,Ll,LATIN SMALL LETTER T,86772,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",35802,2987,875,2664,9057,5449,3619,10199,8503,1656,5961
ote,Latn,ote_Latn,Mezquital Otomi,d,Ll,LATIN SMALL LETTER D,78911,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",35587,3131,771,2019,7231,4454,2019,8373,7655,1548,6123
ote,Latn,ote_Latn,Mezquital Otomi,',Po,APOSTROPHE,78465,10,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023",62317,4481,736,2013,3020,1472,1995,1582,731,118,0
ote,Latn,ote_Latn,Mezquital Otomi,g,Ll,LATIN SMALL LETTER G,67586,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",33521,3069,636,1493,4453,3589,1425,4876,6647,1109,6768
ote,Latn,ote_Latn,Mezquital Otomi,m,Ll,LATIN SMALL LETTER M,66778,11,"2013,2014,2016,2017,2018,2019,2020,2021,2022,2023,2024",30905,2717,632,1772,5700,3902,1610,6426,6566,1120,5428
