iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2019_frequency,year_2020_frequency
gud,Latn,gud_Latn,Yocoboué Dida, ,Zs,SPACE,4453,4,"2014,2017,2019,2020",1261,894,564,1734
gud,Latn,gud_Latn,Yocoboué Dida,a,Ll,LATIN SMALL LETTER A,3247,4,"2014,2017,2019,2020",806,705,406,1330
gud,Latn,gud_Latn,Yocoboué Dida,l,Ll,LATIN SMALL LETTER L,1793,4,"2014,2017,2019,2020",519,322,290,662
gud,Latn,gud_Latn,Yocoboué Dida,n,Ll,LATIN SMALL LETTER N,1220,4,"2014,2017,2019,2020",371,250,135,464
gud,Latn,gud_Latn,Yocoboué Dida,ɩ,Ll,LATIN SMALL LETTER IOTA,1194,4,"2014,2017,2019,2020",292,260,178,464
gud,Latn,gud_Latn,Yocoboué Dida,',Po,APOSTROPHE,1013,3,"2014,2019,2020",372,0,167,474
gud,Latn,gud_Latn,Yocoboué Dida,ɔ,Ll,LATIN SMALL LETTER OPEN O,862,4,"2014,2017,2019,2020",322,111,115,314
gud,Latn,gud_Latn,Yocoboué Dida,y,Ll,LATIN SMALL LETTER Y,718,4,"2014,2017,2019,2020",214,101,82,321
gud,Latn,gud_Latn,Yocoboué Dida,‐,Pd,HYPHEN,709,4,"2014,2017,2019,2020",216,185,56,252
gud,Latn,gud_Latn,Yocoboué Dida,i,Ll,LATIN SMALL LETTER I,648,4,"2014,2017,2019,2020",196,87,95,270
gud,Latn,gud_Latn,Yocoboué Dida,ɛ,Ll,LATIN SMALL LETTER OPEN E,639,4,"2014,2017,2019,2020",164,148,103,224
gud,Latn,gud_Latn,Yocoboué Dida,ʋ,Ll,LATIN SMALL LETTER V WITH HOOK,623,4,"2014,2017,2019,2020",165,145,96,217
gud,Latn,gud_Latn,Yocoboué Dida,k,Ll,LATIN SMALL LETTER K,548,4,"2014,2017,2019,2020",131,146,67,204
gud,Latn,gud_Latn,Yocoboué Dida,e,Ll,LATIN SMALL LETTER E,474,4,"2014,2017,2019,2020",180,60,47,187
gud,Latn,gud_Latn,Yocoboué Dida,m,Ll,LATIN SMALL LETTER M,418,4,"2014,2017,2019,2020",93,63,53,209
gud,Latn,gud_Latn,Yocoboué Dida,b,Ll,LATIN SMALL LETTER B,395,4,"2014,2017,2019,2020",106,78,46,165
gud,Latn,gud_Latn,Yocoboué Dida,",",Po,COMMA,353,4,"2014,2017,2019,2020",97,94,37,125
gud,Latn,gud_Latn,Yocoboué Dida,o,Ll,LATIN SMALL LETTER O,339,4,"2014,2017,2019,2020",77,47,57,158
gud,Latn,gud_Latn,Yocoboué Dida,t,Ll,LATIN SMALL LETTER T,337,4,"2014,2017,2019,2020",88,115,27,107
gud,Latn,gud_Latn,Yocoboué Dida,c,Ll,LATIN SMALL LETTER C,297,4,"2014,2017,2019,2020",105,39,27,126
gud,Latn,gud_Latn,Yocoboué Dida,g,Ll,LATIN SMALL LETTER G,285,4,"2014,2017,2019,2020",86,85,20,94
gud,Latn,gud_Latn,Yocoboué Dida,h,Ll,LATIN SMALL LETTER H,277,4,"2014,2017,2019,2020",90,43,25,119
gud,Latn,gud_Latn,Yocoboué Dida,.,Po,FULL STOP,250,4,"2014,2017,2019,2020",73,48,32,97
gud,Latn,gud_Latn,Yocoboué Dida,‘,Pi,LEFT SINGLE QUOTATION MARK,236,1,2017,0,236,0,0
gud,Latn,gud_Latn,Yocoboué Dida,p,Ll,LATIN SMALL LETTER P,230,4,"2014,2017,2019,2020",54,65,26,85
gud,Latn,gud_Latn,Yocoboué Dida,u,Ll,LATIN SMALL LETTER U,229,4,"2014,2017,2019,2020",59,53,25,92
gud,Latn,gud_Latn,Yocoboué Dida,z,Ll,LATIN SMALL LETTER Z,221,4,"2014,2017,2019,2020",78,19,45,79
gud,Latn,gud_Latn,Yocoboué Dida,s,Ll,LATIN SMALL LETTER S,201,4,"2014,2017,2019,2020",35,47,37,82
