iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency
yuz,Latn,yuz_Latn,Yuracare,a,Ll,LATIN SMALL LETTER A,1127,1,2013,1127
yuz,Latn,yuz_Latn,Yuracare, ,Zs,SPACE,676,1,2013,676
yuz,Latn,yuz_Latn,Yuracare,t,Ll,LATIN SMALL LETTER T,415,1,2013,415
yuz,Latn,yuz_Latn,Yuracare,i,Ll,LATIN SMALL LETTER I,372,1,2013,372
yuz,Latn,yuz_Latn,Yuracare,s,Ll,LATIN SMALL LETTER S,298,1,2013,298
yuz,Latn,yuz_Latn,Yuracare,u,Ll,LATIN SMALL LETTER U,236,1,2013,236
yuz,Latn,yuz_Latn,Yuracare,m,Ll,LATIN SMALL LETTER M,226,1,2013,226
yuz,Latn,yuz_Latn,Yuracare,j,Ll,LATIN SMALL LETTER J,212,1,2013,212
yuz,Latn,yuz_Latn,Yuracare,h,Ll,LATIN SMALL LETTER H,208,1,2013,208
yuz,Latn,yuz_Latn,Yuracare,c,Ll,LATIN SMALL LETTER C,198,1,2013,198
yuz,Latn,yuz_Latn,Yuracare,e,Ll,LATIN SMALL LETTER E,181,1,2013,181
yuz,Latn,yuz_Latn,Yuracare,n,Ll,LATIN SMALL LETTER N,156,1,2013,156
yuz,Latn,yuz_Latn,Yuracare,o,Ll,LATIN SMALL LETTER O,143,1,2013,143
yuz,Latn,yuz_Latn,Yuracare,l,Ll,LATIN SMALL LETTER L,136,1,2013,136
yuz,Latn,yuz_Latn,Yuracare,.,Po,FULL STOP,136,1,2013,136
yuz,Latn,yuz_Latn,Yuracare,b,Ll,LATIN SMALL LETTER B,94,1,2013,94
yuz,Latn,yuz_Latn,Yuracare,r,Ll,LATIN SMALL LETTER R,90,1,2013,90
yuz,Latn,yuz_Latn,Yuracare,ë,Ll,LATIN SMALL LETTER E WITH DIAERESIS,72,1,2013,72
yuz,Latn,yuz_Latn,Yuracare,A,Lu,LATIN CAPITAL LETTER A,64,1,2013,64
yuz,Latn,yuz_Latn,Yuracare,J,Lu,LATIN CAPITAL LETTER J,58,1,2013,58
yuz,Latn,yuz_Latn,Yuracare,d,Ll,LATIN SMALL LETTER D,46,1,2013,46
yuz,Latn,yuz_Latn,Yuracare,M,Lu,LATIN CAPITAL LETTER M,33,1,2013,33
yuz,Latn,yuz_Latn,Yuracare,p,Ll,LATIN SMALL LETTER P,30,1,2013,30
yuz,Latn,yuz_Latn,Yuracare,",",Po,COMMA,30,1,2013,30
yuz,Latn,yuz_Latn,Yuracare,í,Ll,LATIN SMALL LETTER I WITH ACUTE,28,1,2013,28
yuz,Latn,yuz_Latn,Yuracare,1,Nd,DIGIT ONE,27,1,2013,27
yuz,Latn,yuz_Latn,Yuracare,z,Ll,LATIN SMALL LETTER Z,26,1,2013,26
yuz,Latn,yuz_Latn,Yuracare,E,Lu,LATIN CAPITAL LETTER E,26,1,2013,26
yuz,Latn,yuz_Latn,Yuracare,D,Lu,LATIN CAPITAL LETTER D,22,1,2013,22
yuz,Latn,yuz_Latn,Yuracare,S,Lu,LATIN CAPITAL LETTER S,22,1,2013,22
yuz,Latn,yuz_Latn,Yuracare,y,Ll,LATIN SMALL LETTER Y,18,1,2013,18
yuz,Latn,yuz_Latn,Yuracare,2,Nd,DIGIT TWO,18,1,2013,18
yuz,Latn,yuz_Latn,Yuracare,ü,Ll,LATIN SMALL LETTER U WITH DIAERESIS,18,1,2013,18
yuz,Latn,yuz_Latn,Yuracare,L,Lu,LATIN CAPITAL LETTER L,14,1,2013,14
yuz,Latn,yuz_Latn,Yuracare,v,Ll,LATIN SMALL LETTER V,12,1,2013,12
yuz,Latn,yuz_Latn,Yuracare,B,Lu,LATIN CAPITAL LETTER B,12,1,2013,12
yuz,Latn,yuz_Latn,Yuracare,q,Ll,LATIN SMALL LETTER Q,12,1,2013,12
yuz,Latn,yuz_Latn,Yuracare,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,12,1,2013,12
yuz,Latn,yuz_Latn,Yuracare,f,Ll,LATIN SMALL LETTER F,10,1,2013,10
yuz,Latn,yuz_Latn,Yuracare,I,Lu,LATIN CAPITAL LETTER I,10,1,2013,10
yuz,Latn,yuz_Latn,Yuracare,R,Lu,LATIN CAPITAL LETTER R,10,1,2013,10
yuz,Latn,yuz_Latn,Yuracare,-,Pd,HYPHEN-MINUS,10,1,2013,10
yuz,Latn,yuz_Latn,Yuracare,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,8,1,2013,8
yuz,Latn,yuz_Latn,Yuracare,é,Ll,LATIN SMALL LETTER E WITH ACUTE,8,1,2013,8
yuz,Latn,yuz_Latn,Yuracare,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,6,1,2013,6
yuz,Latn,yuz_Latn,Yuracare,5,Nd,DIGIT FIVE,6,1,2013,6
yuz,Latn,yuz_Latn,Yuracare,3,Nd,DIGIT THREE,6,1,2013,6
yuz,Latn,yuz_Latn,Yuracare,á,Ll,LATIN SMALL LETTER A WITH ACUTE,6,1,2013,6
yuz,Latn,yuz_Latn,Yuracare,U,Lu,LATIN CAPITAL LETTER U,6,1,2013,6
yuz,Latn,yuz_Latn,Yuracare,”,Pf,RIGHT DOUBLE QUOTATION MARK,6,1,2013,6
yuz,Latn,yuz_Latn,Yuracare,N,Lu,LATIN CAPITAL LETTER N,6,1,2013,6
yuz,Latn,yuz_Latn,Yuracare,4,Nd,DIGIT FOUR,6,1,2013,6
yuz,Latn,yuz_Latn,Yuracare,“,Pi,LEFT DOUBLE QUOTATION MARK,6,1,2013,6
yuz,Latn,yuz_Latn,Yuracare,g,Ll,LATIN SMALL LETTER G,6,1,2013,6
yuz,Latn,yuz_Latn,Yuracare,Z,Lu,LATIN CAPITAL LETTER Z,6,1,2013,6
yuz,Latn,yuz_Latn,Yuracare,’,Pf,RIGHT SINGLE QUOTATION MARK,4,1,2013,4
yuz,Latn,yuz_Latn,Yuracare,‘,Pi,LEFT SINGLE QUOTATION MARK,4,1,2013,4
yuz,Latn,yuz_Latn,Yuracare,C,Lu,LATIN CAPITAL LETTER C,4,1,2013,4
yuz,Latn,yuz_Latn,Yuracare,6,Nd,DIGIT SIX,4,1,2013,4
yuz,Latn,yuz_Latn,Yuracare,0,Nd,DIGIT ZERO,4,1,2013,4
yuz,Latn,yuz_Latn,Yuracare,9,Nd,DIGIT NINE,4,1,2013,4
yuz,Latn,yuz_Latn,Yuracare,8,Nd,DIGIT EIGHT,4,1,2013,4
yuz,Latn,yuz_Latn,Yuracare,7,Nd,DIGIT SEVEN,4,1,2013,4
yuz,Latn,yuz_Latn,Yuracare,O,Lu,LATIN CAPITAL LETTER O,4,1,2013,4
yuz,Latn,yuz_Latn,Yuracare,F,Lu,LATIN CAPITAL LETTER F,4,1,2013,4
yuz,Latn,yuz_Latn,Yuracare,:,Po,COLON,4,1,2013,4
yuz,Latn,yuz_Latn,Yuracare,T,Lu,LATIN CAPITAL LETTER T,2,1,2013,2
