iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2022_frequency,year_2023_frequency
car,Latn,car_Latn,Galibi Carib, ,Zs,SPACE,219218,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",178945,4587,3051,6494,913,159,10038,10843,4188
car,Latn,car_Latn,Galibi Carib,o,Ll,LATIN SMALL LETTER O,197211,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",162317,3921,2809,5871,739,164,8192,9566,3632
car,Latn,car_Latn,Galibi Carib,a,Ll,LATIN SMALL LETTER A,181203,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",147824,3644,2582,5501,706,140,8435,8861,3510
car,Latn,car_Latn,Galibi Carib,n,Ll,LATIN SMALL LETTER N,119992,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",98002,2308,1539,3786,562,93,5337,5939,2426
car,Latn,car_Latn,Galibi Carib,r,Ll,LATIN SMALL LETTER R,83813,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",68272,1650,1184,2548,383,69,3997,4207,1503
car,Latn,car_Latn,Galibi Carib,',Po,APOSTROPHE,79297,7,"2013,2014,2016,2019,2020,2022,2023",67919,1707,1211,0,0,45,3241,3707,1467
car,Latn,car_Latn,Galibi Carib,m,Ll,LATIN SMALL LETTER M,76532,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",62192,1721,1040,2312,299,69,3656,3812,1431
car,Latn,car_Latn,Galibi Carib,y,Ll,LATIN SMALL LETTER Y,71297,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",58900,1497,940,1581,248,54,3319,3317,1441
car,Latn,car_Latn,Galibi Carib,k,Ll,LATIN SMALL LETTER K,69672,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",57970,1245,980,1908,253,52,2884,3089,1291
car,Latn,car_Latn,Galibi Carib,e,Ll,LATIN SMALL LETTER E,68898,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",55935,1419,907,2536,324,56,3076,3339,1306
car,Latn,car_Latn,Galibi Carib,t,Ll,LATIN SMALL LETTER T,62131,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",50959,1243,901,1996,264,51,2710,2874,1133
car,Latn,car_Latn,Galibi Carib,p,Ll,LATIN SMALL LETTER P,57406,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",47511,1171,802,1727,191,51,2374,2632,947
car,Latn,car_Latn,Galibi Carib,i,Ll,LATIN SMALL LETTER I,56921,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",46744,1140,815,1424,210,37,2670,2782,1099
car,Latn,car_Latn,Galibi Carib,u,Ll,LATIN SMALL LETTER U,39108,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",31867,812,588,1131,211,23,1957,1772,747
car,Latn,car_Latn,Galibi Carib,w,Ll,LATIN SMALL LETTER W,38626,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",31783,877,582,1059,132,25,1642,1773,753
car,Latn,car_Latn,Galibi Carib,s,Ll,LATIN SMALL LETTER S,29158,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",23609,581,449,910,142,19,1579,1276,593
car,Latn,car_Latn,Galibi Carib,.,Po,FULL STOP,21947,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",18118,429,340,535,77,13,899,1069,467
car,Latn,car_Latn,Galibi Carib,j,Ll,LATIN SMALL LETTER J,15288,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",12354,354,193,390,49,11,725,844,368
car,Latn,car_Latn,Galibi Carib,",",Po,COMMA,10575,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",8732,167,138,385,45,11,421,474,202
car,Latn,car_Latn,Galibi Carib,b,Ll,LATIN SMALL LETTER B,9449,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",7811,221,141,359,23,10,316,427,141
car,Latn,car_Latn,Galibi Carib,M,Lu,LATIN CAPITAL LETTER M,8292,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",6774,160,111,177,28,9,368,459,206
car,Latn,car_Latn,Galibi Carib,T,Lu,LATIN CAPITAL LETTER T,6491,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",5021,133,112,266,62,5,449,312,131
car,Latn,car_Latn,Galibi Carib,I,Lu,LATIN CAPITAL LETTER I,5760,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",5011,144,101,67,15,2,160,179,81
car,Latn,car_Latn,Galibi Carib,1,Nd,DIGIT ONE,5318,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",3826,94,68,219,34,2,533,433,109
car,Latn,car_Latn,Galibi Carib,d,Ll,LATIN SMALL LETTER D,4883,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",3969,97,59,196,41,4,171,258,88
car,Latn,car_Latn,Galibi Carib,A,Lu,LATIN CAPITAL LETTER A,3767,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",3035,83,58,192,22,2,143,153,79
car,Latn,car_Latn,Galibi Carib,2,Nd,DIGIT TWO,3668,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",2821,69,54,143,17,7,241,251,65
car,Latn,car_Latn,Galibi Carib,J,Lu,LATIN CAPITAL LETTER J,3540,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",2846,69,74,177,27,2,142,139,64
car,Latn,car_Latn,Galibi Carib,"""",Po,QUOTATION MARK,3415,3,"2013,2014,2016",3299,62,54,0,0,0,0,0,0
car,Latn,car_Latn,Galibi Carib,:,Po,COLON,3391,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",2474,64,40,185,33,4,295,244,52
car,Latn,car_Latn,Galibi Carib,g,Ll,LATIN SMALL LETTER G,3364,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",2654,100,52,187,20,4,156,149,42
car,Latn,car_Latn,Galibi Carib,3,Nd,DIGIT THREE,2530,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",1991,46,31,95,19,9,128,177,34
car,Latn,car_Latn,Galibi Carib,K,Lu,LATIN CAPITAL LETTER K,2517,8,"2013,2014,2016,2017,2018,2020,2022,2023",1836,52,30,106,10,0,261,165,57
car,Latn,car_Latn,Galibi Carib,P,Lu,LATIN CAPITAL LETTER P,2139,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",1707,33,38,147,7,2,111,71,23
car,Latn,car_Latn,Galibi Carib,O,Lu,LATIN CAPITAL LETTER O,1972,8,"2013,2014,2016,2017,2018,2020,2022,2023",1416,33,23,323,18,0,76,59,24
car,Latn,car_Latn,Galibi Carib,4,Nd,DIGIT FOUR,1878,8,"2013,2014,2016,2017,2018,2020,2022,2023",1433,38,19,82,22,0,122,126,36
car,Latn,car_Latn,Galibi Carib,l,Ll,LATIN SMALL LETTER L,1655,8,"2013,2014,2016,2017,2018,2020,2022,2023",1349,43,32,52,7,0,108,57,7
car,Latn,car_Latn,Galibi Carib,5,Nd,DIGIT FIVE,1459,8,"2013,2014,2016,2017,2018,2020,2022,2023",1111,33,15,65,5,0,95,102,33
car,Latn,car_Latn,Galibi Carib,E,Lu,LATIN CAPITAL LETTER E,1459,8,"2013,2014,2016,2017,2018,2020,2022,2023",1081,48,12,122,12,0,81,80,23
car,Latn,car_Latn,Galibi Carib,’,Pf,RIGHT SINGLE QUOTATION MARK,1356,5,"2017,2018,2020,2022,2023",0,0,0,1191,139,0,13,10,3
car,Latn,car_Latn,Galibi Carib,S,Lu,LATIN CAPITAL LETTER S,1316,8,"2013,2014,2016,2017,2018,2020,2022,2023",1090,40,31,34,3,0,48,48,22
car,Latn,car_Latn,Galibi Carib,?,Po,QUESTION MARK,1310,8,"2013,2014,2016,2017,2018,2020,2022,2023",1054,47,15,107,12,0,14,45,16
car,Latn,car_Latn,Galibi Carib,6,Nd,DIGIT SIX,1236,8,"2013,2014,2016,2017,2018,2020,2022,2023",952,23,14,41,8,0,87,90,21
car,Latn,car_Latn,Galibi Carib,7,Nd,DIGIT SEVEN,1130,8,"2013,2014,2016,2017,2018,2020,2022,2023",881,23,13,33,9,0,81,68,22
car,Latn,car_Latn,Galibi Carib,8,Nd,DIGIT EIGHT,1080,8,"2013,2014,2016,2017,2018,2020,2022,2023",832,21,13,31,5,0,83,72,23
car,Latn,car_Latn,Galibi Carib,9,Nd,DIGIT NINE,1045,8,"2013,2014,2016,2017,2018,2020,2022,2023",788,20,13,39,5,0,75,85,20
car,Latn,car_Latn,Galibi Carib,0,Nd,DIGIT ZERO,1038,8,"2013,2014,2016,2017,2018,2020,2022,2023",769,23,13,68,7,0,70,70,18
car,Latn,car_Latn,Galibi Carib,h,Ll,LATIN SMALL LETTER H,732,9,"2013,2014,2016,2017,2018,2019,2020,2022,2023",385,6,15,264,20,1,13,14,14
car,Latn,car_Latn,Galibi Carib,Y,Lu,LATIN CAPITAL LETTER Y,671,8,"2013,2014,2016,2017,2018,2020,2022,2023",536,18,8,29,7,0,25,35,13
car,Latn,car_Latn,Galibi Carib,N,Lu,LATIN CAPITAL LETTER N,668,8,"2013,2014,2016,2017,2018,2020,2022,2023",472,19,9,108,15,0,11,25,9
car,Latn,car_Latn,Galibi Carib,!,Po,EXCLAMATION MARK,625,8,"2013,2014,2016,2017,2018,2020,2022,2023",543,19,15,16,1,0,8,21,2
car,Latn,car_Latn,Galibi Carib,ï,Ll,LATIN SMALL LETTER I WITH DIAERESIS,544,2,"2017,2018",0,0,0,526,18,0,0,0,0
car,Latn,car_Latn,Galibi Carib,-,Pd,HYPHEN-MINUS,471,8,"2013,2014,2016,2017,2018,2020,2022,2023",287,9,2,35,6,0,99,31,2
