iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin, ,Zs,SPACE,67966,7,"2014,2018,2019,2021,2022,2023,2024",1254,130,24902,526,7333,25781,8040
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,e,Ll,LATIN SMALL LETTER E,35911,7,"2014,2018,2019,2021,2022,2023,2024",654,45,13493,293,3833,13421,4172
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,n,Ll,LATIN SMALL LETTER N,33552,7,"2014,2018,2019,2021,2022,2023,2024",613,49,12348,258,3857,12420,4007
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,i,Ll,LATIN SMALL LETTER I,31885,7,"2014,2018,2019,2021,2022,2023,2024",656,34,11499,242,3524,12167,3763
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,r,Ll,LATIN SMALL LETTER R,29120,7,"2014,2018,2019,2021,2022,2023,2024",419,22,10323,176,3215,11191,3774
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,a,Ll,LATIN SMALL LETTER A,26991,7,"2014,2018,2019,2021,2022,2023,2024",436,74,9698,264,2792,10679,3048
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,o,Ll,LATIN SMALL LETTER O,21594,7,"2014,2018,2019,2021,2022,2023,2024",417,36,7885,168,2309,8194,2585
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,s,Ll,LATIN SMALL LETTER S,14466,7,"2014,2018,2019,2021,2022,2023,2024",262,25,5531,105,1489,5420,1634
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,k,Ll,LATIN SMALL LETTER K,13147,7,"2014,2018,2019,2021,2022,2023,2024",235,18,4628,135,1273,5344,1514
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,l,Ll,LATIN SMALL LETTER L,12674,7,"2014,2018,2019,2021,2022,2023,2024",237,12,4717,110,1312,4838,1448
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,u,Ll,LATIN SMALL LETTER U,12587,7,"2014,2018,2019,2021,2022,2023,2024",267,34,4847,79,1338,4499,1523
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,m,Ll,LATIN SMALL LETTER M,12386,7,"2014,2018,2019,2021,2022,2023,2024",169,40,4421,125,1238,4965,1428
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,g,Ll,LATIN SMALL LETTER G,11199,7,"2014,2018,2019,2021,2022,2023,2024",162,8,4180,92,1205,4299,1253
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,t,Ll,LATIN SMALL LETTER T,10665,7,"2014,2018,2019,2021,2022,2023,2024",200,38,4030,96,1029,4095,1177
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,p,Ll,LATIN SMALL LETTER P,8783,7,"2014,2018,2019,2021,2022,2023,2024",123,11,3062,81,919,3508,1079
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,v,Ll,LATIN SMALL LETTER V,5810,7,"2014,2018,2019,2021,2022,2023,2024",142,1,2157,45,688,2141,636
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,j,Ll,LATIN SMALL LETTER J,5356,6,"2014,2019,2021,2022,2023,2024",76,0,1825,48,649,2051,707
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,w,Ll,LATIN SMALL LETTER W,4995,7,"2014,2018,2019,2021,2022,2023,2024",135,3,1870,33,589,1821,544
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,b,Ll,LATIN SMALL LETTER B,4709,7,"2014,2018,2019,2021,2022,2023,2024",91,1,1585,16,643,1784,589
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,",",Po,COMMA,4207,7,"2014,2018,2019,2021,2022,2023,2024",116,3,1513,42,466,1570,497
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,.,Po,FULL STOP,3669,7,"2014,2018,2019,2021,2022,2023,2024",69,10,1336,32,363,1446,413
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,̃,Mn,COMBINING TILDE,2980,7,"2014,2018,2019,2021,2022,2023,2024",53,13,1140,15,294,1096,369
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,K,Lu,LATIN CAPITAL LETTER K,2565,7,"2014,2018,2019,2021,2022,2023,2024",40,8,968,24,313,935,277
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,A,Lu,LATIN CAPITAL LETTER A,1358,7,"2014,2018,2019,2021,2022,2023,2024",26,3,545,2,80,474,228
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,N,Lu,LATIN CAPITAL LETTER N,1248,7,"2014,2018,2019,2021,2022,2023,2024",52,8,484,20,103,443,138
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,-,Pd,HYPHEN-MINUS,1134,6,"2014,2019,2021,2022,2023,2024",16,0,383,9,112,493,121
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,1,Nd,DIGIT ONE,1099,6,"2014,2019,2021,2022,2023,2024",17,0,413,12,109,421,127
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,d,Ll,LATIN SMALL LETTER D,847,6,"2014,2019,2021,2022,2023,2024",9,0,328,11,102,295,102
upv,Latn,upv_Latn,Uripiv-Wala-Rano-Atchin,I,Lu,LATIN CAPITAL LETTER I,789,7,"2014,2018,2019,2021,2022,2023,2024",35,4,335,4,99,229,83
