iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency
bmv,Latn,bmv_Latn,Bum, ,Zs,SPACE,601,1,2017,601
bmv,Latn,bmv_Latn,Bum,a,Ll,LATIN SMALL LETTER A,151,1,2017,151
bmv,Latn,bmv_Latn,Bum,n,Ll,LATIN SMALL LETTER N,139,1,2017,139
bmv,Latn,bmv_Latn,Bum,m,Ll,LATIN SMALL LETTER M,110,1,2017,110
bmv,Latn,bmv_Latn,Bum,w,Ll,LATIN SMALL LETTER W,109,1,2017,109
bmv,Latn,bmv_Latn,Bum,b,Ll,LATIN SMALL LETTER B,99,1,2017,99
bmv,Latn,bmv_Latn,Bum,è,Ll,LATIN SMALL LETTER E WITH GRAVE,92,1,2017,92
bmv,Latn,bmv_Latn,Bum,i,Ll,LATIN SMALL LETTER I,88,1,2017,88
bmv,Latn,bmv_Latn,Bum,t,Ll,LATIN SMALL LETTER T,81,1,2017,81
bmv,Latn,bmv_Latn,Bum,h,Ll,LATIN SMALL LETTER H,76,1,2017,76
bmv,Latn,bmv_Latn,Bum,l,Ll,LATIN SMALL LETTER L,72,1,2017,72
bmv,Latn,bmv_Latn,Bum,à,Ll,LATIN SMALL LETTER A WITH GRAVE,71,1,2017,71
bmv,Latn,bmv_Latn,Bum,s,Ll,LATIN SMALL LETTER S,70,1,2017,70
bmv,Latn,bmv_Latn,Bum,e,Ll,LATIN SMALL LETTER E,63,1,2017,63
bmv,Latn,bmv_Latn,Bum,y,Ll,LATIN SMALL LETTER Y,61,1,2017,61
bmv,Latn,bmv_Latn,Bum,ù,Ll,LATIN SMALL LETTER U WITH GRAVE,60,1,2017,60
bmv,Latn,bmv_Latn,Bum,k,Ll,LATIN SMALL LETTER K,60,1,2017,60
bmv,Latn,bmv_Latn,Bum,",",Po,COMMA,58,1,2017,58
bmv,Latn,bmv_Latn,Bum,ô,Ll,LATIN SMALL LETTER O WITH CIRCUMFLEX,53,1,2017,53
bmv,Latn,bmv_Latn,Bum,ì,Ll,LATIN SMALL LETTER I WITH GRAVE,51,1,2017,51
bmv,Latn,bmv_Latn,Bum,u,Ll,LATIN SMALL LETTER U,50,1,2017,50
bmv,Latn,bmv_Latn,Bum,ò,Ll,LATIN SMALL LETTER O WITH GRAVE,43,1,2017,43
bmv,Latn,bmv_Latn,Bum,o,Ll,LATIN SMALL LETTER O,32,1,2017,32
bmv,Latn,bmv_Latn,Bum,ɨ,Ll,LATIN SMALL LETTER I WITH STROKE,32,1,2017,32
bmv,Latn,bmv_Latn,Bum,J,Lu,LATIN CAPITAL LETTER J,31,1,2017,31
bmv,Latn,bmv_Latn,Bum,f,Ll,LATIN SMALL LETTER F,29,1,2017,29
bmv,Latn,bmv_Latn,Bum,g,Ll,LATIN SMALL LETTER G,26,1,2017,26
bmv,Latn,bmv_Latn,Bum,ə,Ll,LATIN SMALL LETTER SCHWA,22,1,2017,22
bmv,Latn,bmv_Latn,Bum,d,Ll,LATIN SMALL LETTER D,21,1,2017,21
bmv,Latn,bmv_Latn,Bum,.,Po,FULL STOP,19,1,2017,19
bmv,Latn,bmv_Latn,Bum,j,Ll,LATIN SMALL LETTER J,18,1,2017,18
bmv,Latn,bmv_Latn,Bum,ê,Ll,LATIN SMALL LETTER E WITH CIRCUMFLEX,14,1,2017,14
bmv,Latn,bmv_Latn,Bum,1,Nd,DIGIT ONE,13,1,2017,13
bmv,Latn,bmv_Latn,Bum,A,Lu,LATIN CAPITAL LETTER A,13,1,2017,13
bmv,Latn,bmv_Latn,Bum,â,Ll,LATIN SMALL LETTER A WITH CIRCUMFLEX,11,1,2017,11
bmv,Latn,bmv_Latn,Bum,S,Lu,LATIN CAPITAL LETTER S,11,1,2017,11
bmv,Latn,bmv_Latn,Bum,û,Ll,LATIN SMALL LETTER U WITH CIRCUMFLEX,11,1,2017,11
bmv,Latn,bmv_Latn,Bum,M,Lu,LATIN CAPITAL LETTER M,10,1,2017,10
bmv,Latn,bmv_Latn,Bum,2,Nd,DIGIT TWO,9,1,2017,9
bmv,Latn,bmv_Latn,Bum,Y,Lu,LATIN CAPITAL LETTER Y,9,1,2017,9
bmv,Latn,bmv_Latn,Bum,B,Lu,LATIN CAPITAL LETTER B,8,1,2017,8
bmv,Latn,bmv_Latn,Bum,L,Lu,LATIN CAPITAL LETTER L,7,1,2017,7
bmv,Latn,bmv_Latn,Bum,c,Ll,LATIN SMALL LETTER C,7,1,2017,7
bmv,Latn,bmv_Latn,Bum,À,Lu,LATIN CAPITAL LETTER A WITH GRAVE,7,1,2017,7
bmv,Latn,bmv_Latn,Bum,ŋ,Ll,LATIN SMALL LETTER ENG,7,1,2017,7
bmv,Latn,bmv_Latn,Bum,È,Lu,LATIN CAPITAL LETTER E WITH GRAVE,6,1,2017,6
bmv,Latn,bmv_Latn,Bum,H,Lu,LATIN CAPITAL LETTER H,5,1,2017,5
bmv,Latn,bmv_Latn,Bum,N,Lu,LATIN CAPITAL LETTER N,5,1,2017,5
bmv,Latn,bmv_Latn,Bum,D,Lu,LATIN CAPITAL LETTER D,5,1,2017,5
bmv,Latn,bmv_Latn,Bum,̀,Mn,COMBINING GRAVE ACCENT,4,1,2017,4
bmv,Latn,bmv_Latn,Bum,K,Lu,LATIN CAPITAL LETTER K,4,1,2017,4
bmv,Latn,bmv_Latn,Bum,4,Nd,DIGIT FOUR,3,1,2017,3
bmv,Latn,bmv_Latn,Bum,5,Nd,DIGIT FIVE,3,1,2017,3
bmv,Latn,bmv_Latn,Bum,W,Lu,LATIN CAPITAL LETTER W,3,1,2017,3
bmv,Latn,bmv_Latn,Bum,I,Lu,LATIN CAPITAL LETTER I,3,1,2017,3
bmv,Latn,bmv_Latn,Bum,̂,Mn,COMBINING CIRCUMFLEX ACCENT,3,1,2017,3
bmv,Latn,bmv_Latn,Bum,3,Nd,DIGIT THREE,3,1,2017,3
bmv,Latn,bmv_Latn,Bum,’,Pf,RIGHT SINGLE QUOTATION MARK,2,1,2017,2
