iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
yao,Latn,yao_Latn,Yao,a,Ll,LATIN SMALL LETTER A,261274,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",19447,6016,13281,37607,17073,72481,54388,538,40443
yao,Latn,yao_Latn,Yao, ,Zs,SPACE,249633,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",18715,5863,11967,35228,16981,73602,48475,448,38354
yao,Latn,yao_Latn,Yao,i,Ll,LATIN SMALL LETTER I,150756,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",11397,3551,8905,22970,10491,40836,29307,249,23050
yao,Latn,yao_Latn,Yao,e,Ll,LATIN SMALL LETTER E,118869,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",9211,2706,5963,18138,8698,33952,22192,243,17766
yao,Latn,yao_Latn,Yao,n,Ll,LATIN SMALL LETTER N,115198,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",7674,2453,5669,15042,7089,37902,20753,219,18397
yao,Latn,yao_Latn,Yao,u,Ll,LATIN SMALL LETTER U,109335,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",8880,3159,5496,17549,8457,25625,22123,226,17820
yao,Latn,yao_Latn,Yao,l,Ll,LATIN SMALL LETTER L,104158,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",8588,2358,5308,16782,7616,26343,20412,184,16567
yao,Latn,yao_Latn,Yao,k,Ll,LATIN SMALL LETTER K,80164,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",5872,2173,3913,10999,5341,20356,17597,128,13785
yao,Latn,yao_Latn,Yao,o,Ll,LATIN SMALL LETTER O,75383,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",5713,1692,3904,11068,4830,21450,14438,159,12129
yao,Latn,yao_Latn,Yao,m,Ll,LATIN SMALL LETTER M,72279,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",6084,1728,3521,11184,5251,16953,15233,147,12178
yao,Latn,yao_Latn,Yao,s,Ll,LATIN SMALL LETTER S,62294,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",4451,1548,2973,9064,4180,19301,12115,143,8519
yao,Latn,yao_Latn,Yao,w,Ll,LATIN SMALL LETTER W,60791,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",5741,2033,2875,10089,4956,13837,11648,97,9515
yao,Latn,yao_Latn,Yao,y,Ll,LATIN SMALL LETTER Y,50122,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",3978,982,2752,7563,3411,12540,10853,78,7965
yao,Latn,yao_Latn,Yao,t,Ll,LATIN SMALL LETTER T,47549,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",3000,1219,2241,6333,3312,17138,7869,97,6340
yao,Latn,yao_Latn,Yao,g,Ll,LATIN SMALL LETTER G,44325,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",3488,1015,2246,6772,3077,11268,9033,129,7297
yao,Latn,yao_Latn,Yao,j,Ll,LATIN SMALL LETTER J,36739,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",3447,750,1788,6209,2796,8147,7775,67,5760
yao,Latn,yao_Latn,Yao,c,Ll,LATIN SMALL LETTER C,36455,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",2366,885,1879,4469,2071,11084,7450,82,6169
yao,Latn,yao_Latn,Yao,h,Ll,LATIN SMALL LETTER H,33651,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",1820,798,1290,2093,396,13859,7004,51,6340
yao,Latn,yao_Latn,Yao,p,Ll,LATIN SMALL LETTER P,32999,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",2757,794,1522,5142,2310,8397,6515,57,5505
yao,Latn,yao_Latn,Yao,ŵ,Ll,LATIN SMALL LETTER W WITH CIRCUMFLEX,24606,8,"2017,2018,2019,2020,2021,2022,2023,2024",0,134,523,4186,2492,6815,5465,5,4986
yao,Latn,yao_Latn,Yao,d,Ll,LATIN SMALL LETTER D,23483,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",1443,555,1159,3000,1436,7860,4580,74,3376
yao,Latn,yao_Latn,Yao,b,Ll,LATIN SMALL LETTER B,20132,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",1400,401,988,2673,1098,6654,3706,46,3166
yao,Latn,yao_Latn,Yao,.,Po,FULL STOP,19780,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",1860,462,1013,3572,1576,4616,3869,31,2781
yao,Latn,yao_Latn,Yao,",",Po,COMMA,13388,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",722,258,492,1376,781,4705,2560,26,2468
yao,Latn,yao_Latn,Yao,M,Lu,LATIN CAPITAL LETTER M,11855,9,"2013,2017,2018,2019,2020,2021,2022,2023,2024",1824,262,739,2764,1038,1297,2805,21,1105
