iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
und,Bali,und_Bali,Undetermined,᭄,Mc,BALINESE ADEG ADEG,314660,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,27564,15455,221,2642,11201,44799,212683,93
und,Bali,und_Bali,Undetermined,ᬶ,Mn,BALINESE VOWEL SIGN ULU,193488,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,10695,5357,156,1323,6565,29408,139926,56
und,Bali,und_Bali,Undetermined,ᬦ,Lo,BALINESE LETTER NA,171605,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,10415,5217,113,1227,5606,25996,122966,63
und,Bali,und_Bali,Undetermined,ᬢ,Lo,BALINESE LETTER TA,130979,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,16186,8249,122,1156,4168,18430,82624,42
und,Bali,und_Bali,Undetermined,ᬸ,Mn,BALINESE VOWEL SIGN SUKU,129564,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,5380,2701,105,1349,4818,19585,95580,44
und,Bali,und_Bali,Undetermined,ᬫ,Lo,BALINESE LETTER MA,110958,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,10848,5441,91,679,3587,15207,75074,29
und,Bali,und_Bali,Undetermined,ᬓ,Lo,BALINESE LETTER KA,105714,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,5407,2713,113,1172,3840,16260,76165,42
und,Bali,und_Bali,Undetermined,᭞,Po,BALINESE CARIK SIKI,101990,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,2859,1522,14,1514,4425,16280,75335,39
und,Bali,und_Bali,Undetermined,ᬲ,Lo,BALINESE LETTER SA,95271,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,8348,4185,120,667,3055,13597,65256,41
und,Bali,und_Bali,Undetermined,ᬭ,Lo,BALINESE LETTER RA,89723,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,7760,3891,111,715,2721,13068,61421,34
und,Bali,und_Bali,Undetermined,ᬳ,Lo,BALINESE LETTER HA,83751,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",2,2958,1487,48,680,3037,11995,63516,28
