iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2015_frequency,year_2017_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency
zam,Latn,zam_Latn,Miahuatlán Zapotec, ,Zs,SPACE,49472,6,"2013,2015,2017,2019,2020,2021",104,2087,54,11531,15261,20435
zam,Latn,zam_Latn,Miahuatlán Zapotec,n,Ll,LATIN SMALL LETTER N,21391,6,"2013,2015,2017,2019,2020,2021",35,906,19,5065,6913,8453
zam,Latn,zam_Latn,Miahuatlán Zapotec,o,Ll,LATIN SMALL LETTER O,18805,6,"2013,2015,2017,2019,2020,2021",42,715,32,4363,5846,7807
zam,Latn,zam_Latn,Miahuatlán Zapotec,',Po,APOSTROPHE,17688,6,"2013,2015,2017,2019,2020,2021",30,743,17,4135,5410,7353
zam,Latn,zam_Latn,Miahuatlán Zapotec,e,Ll,LATIN SMALL LETTER E,15271,6,"2013,2015,2017,2019,2020,2021",32,619,16,4012,4629,5963
zam,Latn,zam_Latn,Miahuatlán Zapotec,a,Ll,LATIN SMALL LETTER A,14013,6,"2013,2015,2017,2019,2020,2021",26,648,19,3316,4267,5737
zam,Latn,zam_Latn,Miahuatlán Zapotec,c,Ll,LATIN SMALL LETTER C,11007,6,"2013,2015,2017,2019,2020,2021",21,452,5,2369,3538,4622
zam,Latn,zam_Latn,Miahuatlán Zapotec,l,Ll,LATIN SMALL LETTER L,10651,6,"2013,2015,2017,2019,2020,2021",12,429,14,2606,3314,4276
zam,Latn,zam_Latn,Miahuatlán Zapotec,i,Ll,LATIN SMALL LETTER I,9203,6,"2013,2015,2017,2019,2020,2021",27,470,18,1871,2865,3952
zam,Latn,zam_Latn,Miahuatlán Zapotec,u,Ll,LATIN SMALL LETTER U,6905,6,"2013,2015,2017,2019,2020,2021",7,276,4,1489,2065,3064
zam,Latn,zam_Latn,Miahuatlán Zapotec,t,Ll,LATIN SMALL LETTER T,6810,6,"2013,2015,2017,2019,2020,2021",13,321,6,1647,1988,2835
zam,Latn,zam_Latn,Miahuatlán Zapotec,m,Ll,LATIN SMALL LETTER M,6085,6,"2013,2015,2017,2019,2020,2021",9,304,7,1734,1743,2288
zam,Latn,zam_Latn,Miahuatlán Zapotec,d,Ll,LATIN SMALL LETTER D,6055,6,"2013,2015,2017,2019,2020,2021",13,247,4,1492,1934,2365
zam,Latn,zam_Latn,Miahuatlán Zapotec,x,Ll,LATIN SMALL LETTER X,5484,6,"2013,2015,2017,2019,2020,2021",8,233,17,1051,1818,2357
zam,Latn,zam_Latn,Miahuatlán Zapotec,s,Ll,LATIN SMALL LETTER S,5109,6,"2013,2015,2017,2019,2020,2021",9,253,1,1372,1657,1817
zam,Latn,zam_Latn,Miahuatlán Zapotec,r,Ll,LATIN SMALL LETTER R,4561,6,"2013,2015,2017,2019,2020,2021",27,209,5,1097,1326,1897
zam,Latn,zam_Latn,Miahuatlán Zapotec,g,Ll,LATIN SMALL LETTER G,4253,6,"2013,2015,2017,2019,2020,2021",8,119,4,958,1158,2006
zam,Latn,zam_Latn,Miahuatlán Zapotec,è,Ll,LATIN SMALL LETTER E WITH GRAVE,4224,6,"2013,2015,2017,2019,2020,2021",13,179,7,1159,1339,1527
zam,Latn,zam_Latn,Miahuatlán Zapotec,b,Ll,LATIN SMALL LETTER B,3948,6,"2013,2015,2017,2019,2020,2021",7,274,1,934,1085,1647
zam,Latn,zam_Latn,Miahuatlán Zapotec,y,Ll,LATIN SMALL LETTER Y,3929,6,"2013,2015,2017,2019,2020,2021",6,178,7,1086,1124,1528
zam,Latn,zam_Latn,Miahuatlán Zapotec,h,Ll,LATIN SMALL LETTER H,3910,6,"2013,2015,2017,2019,2020,2021",15,170,2,876,1240,1607
zam,Latn,zam_Latn,Miahuatlán Zapotec,.,Po,FULL STOP,2647,6,"2013,2015,2017,2019,2020,2021",9,140,3,695,827,973
zam,Latn,zam_Latn,Miahuatlán Zapotec,z,Ll,LATIN SMALL LETTER Z,2535,6,"2013,2015,2017,2019,2020,2021",2,93,4,630,825,981
zam,Latn,zam_Latn,Miahuatlán Zapotec,",",Po,COMMA,2195,6,"2013,2015,2017,2019,2020,2021",3,118,3,591,639,841
zam,Latn,zam_Latn,Miahuatlán Zapotec,p,Ll,LATIN SMALL LETTER P,2150,6,"2013,2015,2017,2019,2020,2021",11,101,2,484,628,924
zam,Latn,zam_Latn,Miahuatlán Zapotec,D,Lu,LATIN CAPITAL LETTER D,1926,6,"2013,2015,2017,2019,2020,2021",2,60,10,277,618,959
zam,Latn,zam_Latn,Miahuatlán Zapotec,à,Ll,LATIN SMALL LETTER A WITH GRAVE,1648,5,"2015,2017,2019,2020,2021",0,83,2,397,516,650
zam,Latn,zam_Latn,Miahuatlán Zapotec,q,Ll,LATIN SMALL LETTER Q,1551,6,"2013,2015,2017,2019,2020,2021",1,59,3,387,483,618
zam,Latn,zam_Latn,Miahuatlán Zapotec,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,1445,5,"2013,2015,2019,2020,2021",2,59,0,288,457,639
zam,Latn,zam_Latn,Miahuatlán Zapotec,J,Lu,LATIN CAPITAL LETTER J,1073,6,"2013,2015,2017,2019,2020,2021",2,97,1,371,328,274
zam,Latn,zam_Latn,Miahuatlán Zapotec,N,Lu,LATIN CAPITAL LETTER N,1049,6,"2013,2015,2017,2019,2020,2021",3,77,1,240,316,412
zam,Latn,zam_Latn,Miahuatlán Zapotec,C,Lu,LATIN CAPITAL LETTER C,885,5,"2013,2015,2019,2020,2021",7,73,0,198,271,336
