iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2022_frequency
naw,Latn,naw_Latn,Nawuri, ,Zs,SPACE,8227,1,2022,8227
naw,Latn,naw_Latn,Nawuri,a,Ll,LATIN SMALL LETTER A,4375,1,2022,4375
naw,Latn,naw_Latn,Nawuri,ɩ,Ll,LATIN SMALL LETTER IOTA,2756,1,2022,2756
naw,Latn,naw_Latn,Nawuri,n,Ll,LATIN SMALL LETTER N,2380,1,2022,2380
naw,Latn,naw_Latn,Nawuri,ɛ,Ll,LATIN SMALL LETTER OPEN E,2296,1,2022,2296
naw,Latn,naw_Latn,Nawuri,ʋ,Ll,LATIN SMALL LETTER V WITH HOOK,2013,1,2022,2013
naw,Latn,naw_Latn,Nawuri,m,Ll,LATIN SMALL LETTER M,1475,1,2022,1475
naw,Latn,naw_Latn,Nawuri,i,Ll,LATIN SMALL LETTER I,1438,1,2022,1438
naw,Latn,naw_Latn,Nawuri,k,Ll,LATIN SMALL LETTER K,1360,1,2022,1360
naw,Latn,naw_Latn,Nawuri,s,Ll,LATIN SMALL LETTER S,1133,1,2022,1133
naw,Latn,naw_Latn,Nawuri,ɔ,Ll,LATIN SMALL LETTER OPEN O,1121,1,2022,1121
naw,Latn,naw_Latn,Nawuri,b,Ll,LATIN SMALL LETTER B,1077,1,2022,1077
naw,Latn,naw_Latn,Nawuri,y,Ll,LATIN SMALL LETTER Y,1056,1,2022,1056
naw,Latn,naw_Latn,Nawuri,t,Ll,LATIN SMALL LETTER T,823,1,2022,823
naw,Latn,naw_Latn,Nawuri,l,Ll,LATIN SMALL LETTER L,808,1,2022,808
naw,Latn,naw_Latn,Nawuri,f,Ll,LATIN SMALL LETTER F,664,1,2022,664
naw,Latn,naw_Latn,Nawuri,w,Ll,LATIN SMALL LETTER W,570,1,2022,570
naw,Latn,naw_Latn,Nawuri,r,Ll,LATIN SMALL LETTER R,565,1,2022,565
naw,Latn,naw_Latn,Nawuri,u,Ll,LATIN SMALL LETTER U,549,1,2022,549
naw,Latn,naw_Latn,Nawuri,",",Po,COMMA,441,1,2022,441
naw,Latn,naw_Latn,Nawuri,g,Ll,LATIN SMALL LETTER G,440,1,2022,440
naw,Latn,naw_Latn,Nawuri,e,Ll,LATIN SMALL LETTER E,398,1,2022,398
naw,Latn,naw_Latn,Nawuri,p,Ll,LATIN SMALL LETTER P,356,1,2022,356
naw,Latn,naw_Latn,Nawuri,.,Po,FULL STOP,328,1,2022,328
naw,Latn,naw_Latn,Nawuri,Ɩ,Lu,LATIN CAPITAL LETTER IOTA,208,1,2022,208
naw,Latn,naw_Latn,Nawuri,o,Ll,LATIN SMALL LETTER O,204,1,2022,204
naw,Latn,naw_Latn,Nawuri,‐,Pd,HYPHEN,196,1,2022,196
naw,Latn,naw_Latn,Nawuri,d,Ll,LATIN SMALL LETTER D,190,1,2022,190
naw,Latn,naw_Latn,Nawuri,K,Lu,LATIN CAPITAL LETTER K,160,1,2022,160
naw,Latn,naw_Latn,Nawuri,1,Nd,DIGIT ONE,139,1,2022,139
naw,Latn,naw_Latn,Nawuri,ŋ,Ll,LATIN SMALL LETTER ENG,89,1,2022,89
naw,Latn,naw_Latn,Nawuri,N,Lu,LATIN CAPITAL LETTER N,87,1,2022,87
naw,Latn,naw_Latn,Nawuri,Y,Lu,LATIN CAPITAL LETTER Y,73,1,2022,73
naw,Latn,naw_Latn,Nawuri,A,Lu,LATIN CAPITAL LETTER A,70,1,2022,70
naw,Latn,naw_Latn,Nawuri,2,Nd,DIGIT TWO,69,1,2022,69
naw,Latn,naw_Latn,Nawuri,Ɔ,Lu,LATIN CAPITAL LETTER OPEN O,58,1,2022,58
naw,Latn,naw_Latn,Nawuri,F,Lu,LATIN CAPITAL LETTER F,39,1,2022,39
naw,Latn,naw_Latn,Nawuri,M,Lu,LATIN CAPITAL LETTER M,37,1,2022,37
naw,Latn,naw_Latn,Nawuri,L,Lu,LATIN CAPITAL LETTER L,32,1,2022,32
naw,Latn,naw_Latn,Nawuri,S,Lu,LATIN CAPITAL LETTER S,29,1,2022,29
naw,Latn,naw_Latn,Nawuri,P,Lu,LATIN CAPITAL LETTER P,28,1,2022,28
naw,Latn,naw_Latn,Nawuri,3,Nd,DIGIT THREE,25,1,2022,25
naw,Latn,naw_Latn,Nawuri,4,Nd,DIGIT FOUR,24,1,2022,24
naw,Latn,naw_Latn,Nawuri,5,Nd,DIGIT FIVE,24,1,2022,24
naw,Latn,naw_Latn,Nawuri,7,Nd,DIGIT SEVEN,23,1,2022,23
