iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
ksd,Latn,ksd_Latn,Kuanua, ,Zs,SPACE,905313,6,"2017,2018,2019,2021,2022,2023",34456,648340,2353,172111,46961,1092
ksd,Latn,ksd_Latn,Kuanua,a,Ll,LATIN SMALL LETTER A,834794,6,"2017,2018,2019,2021,2022,2023",33452,574822,1852,175378,48315,975
ksd,Latn,ksd_Latn,Kuanua,i,Ll,LATIN SMALL LETTER I,302345,6,"2017,2018,2019,2021,2022,2023",11341,211693,810,61880,16219,402
ksd,Latn,ksd_Latn,Kuanua,r,Ll,LATIN SMALL LETTER R,238913,6,"2017,2018,2019,2021,2022,2023",8703,173263,665,43880,12158,244
ksd,Latn,ksd_Latn,Kuanua,n,Ll,LATIN SMALL LETTER N,228968,6,"2017,2018,2019,2021,2022,2023",8008,163742,594,44113,12218,293
ksd,Latn,ksd_Latn,Kuanua,t,Ll,LATIN SMALL LETTER T,212515,6,"2017,2018,2019,2021,2022,2023",7872,152378,643,39718,11648,256
ksd,Latn,ksd_Latn,Kuanua,u,Ll,LATIN SMALL LETTER U,204081,6,"2017,2018,2019,2021,2022,2023",8264,140124,480,43311,11601,301
ksd,Latn,ksd_Latn,Kuanua,m,Ll,LATIN SMALL LETTER M,131391,6,"2017,2018,2019,2021,2022,2023",5070,92526,321,26282,7034,158
ksd,Latn,ksd_Latn,Kuanua,e,Ll,LATIN SMALL LETTER E,126042,6,"2017,2018,2019,2021,2022,2023",2929,103454,559,15315,3740,45
ksd,Latn,ksd_Latn,Kuanua,o,Ll,LATIN SMALL LETTER O,109238,6,"2017,2018,2019,2021,2022,2023",3466,83695,488,16448,5015,126
ksd,Latn,ksd_Latn,Kuanua,l,Ll,LATIN SMALL LETTER L,106406,6,"2017,2018,2019,2021,2022,2023",3775,76745,359,20160,5225,142
ksd,Latn,ksd_Latn,Kuanua,k,Ll,LATIN SMALL LETTER K,103294,6,"2017,2018,2019,2021,2022,2023",4076,70891,230,22003,5952,142
ksd,Latn,ksd_Latn,Kuanua,v,Ll,LATIN SMALL LETTER V,102279,6,"2017,2018,2019,2021,2022,2023",4724,69704,222,21266,6268,95
ksd,Latn,ksd_Latn,Kuanua,g,Ll,LATIN SMALL LETTER G,100347,6,"2017,2018,2019,2021,2022,2023",3995,69894,271,20689,5330,168
ksd,Latn,ksd_Latn,Kuanua,d,Ll,LATIN SMALL LETTER D,81515,6,"2017,2018,2019,2021,2022,2023",3073,58917,277,15144,4052,52
ksd,Latn,ksd_Latn,Kuanua,p,Ll,LATIN SMALL LETTER P,73656,6,"2017,2018,2019,2021,2022,2023",2681,51829,183,14828,4041,94
ksd,Latn,ksd_Latn,Kuanua,b,Ll,LATIN SMALL LETTER B,64269,6,"2017,2018,2019,2021,2022,2023",2105,46317,210,12278,3275,84
ksd,Latn,ksd_Latn,Kuanua,",",Po,COMMA,55761,6,"2017,2018,2019,2021,2022,2023",2353,38649,187,11419,3086,67
ksd,Latn,ksd_Latn,Kuanua,s,Ll,LATIN SMALL LETTER S,50489,6,"2017,2018,2019,2021,2022,2023",625,46177,215,2687,782,3
ksd,Latn,ksd_Latn,Kuanua,.,Po,FULL STOP,26267,6,"2017,2018,2019,2021,2022,2023",755,19354,81,4719,1328,30
ksd,Latn,ksd_Latn,Kuanua,h,Ll,LATIN SMALL LETTER H,23990,3,"2018,2019,2021",0,23823,148,19,0,0
ksd,Latn,ksd_Latn,Kuanua,M,Lu,LATIN CAPITAL LETTER M,14072,6,"2017,2018,2019,2021,2022,2023",418,9601,40,3177,808,28
ksd,Latn,ksd_Latn,Kuanua,1,Nd,DIGIT ONE,13612,6,"2017,2018,2019,2021,2022,2023",560,9734,44,2542,719,13
ksd,Latn,ksd_Latn,Kuanua,I,Lu,LATIN CAPITAL LETTER I,13359,6,"2017,2018,2019,2021,2022,2023",516,9786,32,2531,491,3
ksd,Latn,ksd_Latn,Kuanua,;,Po,SEMICOLON,12756,6,"2017,2018,2019,2021,2022,2023",523,8562,15,2758,883,15
ksd,Latn,ksd_Latn,Kuanua,c,Ll,LATIN SMALL LETTER C,10829,3,"2018,2019,2021",0,10745,83,1,0,0
ksd,Latn,ksd_Latn,Kuanua,T,Lu,LATIN CAPITAL LETTER T,10299,6,"2017,2018,2019,2021,2022,2023",285,8919,57,853,183,2
ksd,Latn,ksd_Latn,Kuanua,S,Lu,LATIN CAPITAL LETTER S,9203,6,"2017,2018,2019,2021,2022,2023",127,8025,41,862,141,7
ksd,Latn,ksd_Latn,Kuanua,L,Lu,LATIN CAPITAL LETTER L,8626,6,"2017,2018,2019,2021,2022,2023",366,5969,26,1787,471,7
ksd,Latn,ksd_Latn,Kuanua,A,Lu,LATIN CAPITAL LETTER A,8558,6,"2017,2018,2019,2021,2022,2023",598,5588,7,1920,444,1
ksd,Latn,ksd_Latn,Kuanua,2,Nd,DIGIT TWO,8182,6,"2017,2018,2019,2021,2022,2023",268,5773,22,1658,449,12
ksd,Latn,ksd_Latn,Kuanua,G,Lu,LATIN CAPITAL LETTER G,7635,6,"2017,2018,2019,2021,2022,2023",305,5793,44,1120,366,7
ksd,Latn,ksd_Latn,Kuanua,E,Lu,LATIN CAPITAL LETTER E,7192,6,"2017,2018,2019,2021,2022,2023",122,6486,35,439,108,2
ksd,Latn,ksd_Latn,Kuanua,V,Lu,LATIN CAPITAL LETTER V,7065,5,"2017,2018,2019,2021,2022",58,6918,39,40,10,0
ksd,Latn,ksd_Latn,Kuanua,w,Ll,LATIN SMALL LETTER W,6778,3,"2017,2018,2019",1,6729,48,0,0,0
ksd,Latn,ksd_Latn,Kuanua,',Po,APOSTROPHE,6721,3,"2018,2019,2021",0,6694,24,3,0,0
ksd,Latn,ksd_Latn,Kuanua,K,Lu,LATIN CAPITAL LETTER K,6492,6,"2017,2018,2019,2021,2022,2023",360,4948,39,926,217,2
ksd,Latn,ksd_Latn,Kuanua,:,Po,COLON,6443,6,"2017,2018,2019,2021,2022,2023",223,4755,25,1198,230,12
ksd,Latn,ksd_Latn,Kuanua,f,Ll,LATIN SMALL LETTER F,5687,4,"2017,2018,2019,2021",1,5655,30,1,0,0
ksd,Latn,ksd_Latn,Kuanua,D,Lu,LATIN CAPITAL LETTER D,5685,6,"2017,2018,2019,2021,2022,2023",119,4258,10,1118,170,10
ksd,Latn,ksd_Latn,Kuanua,N,Lu,LATIN CAPITAL LETTER N,4457,5,"2017,2018,2019,2021,2022",105,3811,23,433,85,0
ksd,Latn,ksd_Latn,Kuanua,3,Nd,DIGIT THREE,4346,6,"2017,2018,2019,2021,2022,2023",132,3014,19,916,262,3
ksd,Latn,ksd_Latn,Kuanua,U,Lu,LATIN CAPITAL LETTER U,4107,6,"2017,2018,2019,2021,2022,2023",146,3351,22,474,111,3
ksd,Latn,ksd_Latn,Kuanua,y,Ll,LATIN SMALL LETTER Y,4002,2,"2018,2019",0,3982,20,0,0,0
ksd,Latn,ksd_Latn,Kuanua,x,Ll,LATIN SMALL LETTER X,3966,2,"2018,2019",0,3944,22,0,0,0
ksd,Latn,ksd_Latn,Kuanua,B,Lu,LATIN CAPITAL LETTER B,3758,5,"2017,2018,2019,2021,2022",107,2869,20,667,95,0
ksd,Latn,ksd_Latn,Kuanua,P,Lu,LATIN CAPITAL LETTER P,3562,6,"2017,2018,2019,2021,2022,2023",123,2947,23,363,101,5
ksd,Latn,ksd_Latn,Kuanua,H,Lu,LATIN CAPITAL LETTER H,3412,2,"2018,2019",0,3392,20,0,0,0
ksd,Latn,ksd_Latn,Kuanua,4,Nd,DIGIT FOUR,3014,6,"2017,2018,2019,2021,2022,2023",114,2068,15,636,178,3
ksd,Latn,ksd_Latn,Kuanua,8,Nd,DIGIT EIGHT,2729,6,"2017,2018,2019,2021,2022,2023",90,2016,6,482,132,3
ksd,Latn,ksd_Latn,Kuanua,5,Nd,DIGIT FIVE,2615,6,"2017,2018,2019,2021,2022,2023",107,1766,8,575,156,3
ksd,Latn,ksd_Latn,Kuanua,0,Nd,DIGIT ZERO,2558,6,"2017,2018,2019,2021,2022,2023",81,1908,8,436,123,2
ksd,Latn,ksd_Latn,Kuanua,6,Nd,DIGIT SIX,2393,6,"2017,2018,2019,2021,2022,2023",98,1599,6,538,149,3
ksd,Latn,ksd_Latn,Kuanua,7,Nd,DIGIT SEVEN,2262,6,"2017,2018,2019,2021,2022,2023",93,1509,6,512,139,3
ksd,Latn,ksd_Latn,Kuanua,?,Po,QUESTION MARK,2199,6,"2017,2018,2019,2021,2022,2023",85,1489,8,532,84,1
ksd,Latn,ksd_Latn,Kuanua,9,Nd,DIGIT NINE,2057,6,"2017,2018,2019,2021,2022,2023",84,1384,7,453,127,2
ksd,Latn,ksd_Latn,Kuanua,-,Pd,HYPHEN-MINUS,1945,5,"2017,2018,2019,2021,2022",19,1726,6,183,11,0
ksd,Latn,ksd_Latn,Kuanua,J,Lu,LATIN CAPITAL LETTER J,1829,2,"2018,2019",0,1808,21,0,0,0
ksd,Latn,ksd_Latn,Kuanua,C,Lu,LATIN CAPITAL LETTER C,1800,2,"2018,2019",0,1766,34,0,0,0
ksd,Latn,ksd_Latn,Kuanua,R,Lu,LATIN CAPITAL LETTER R,1664,5,"2017,2018,2019,2021,2022",110,1239,4,265,46,0
ksd,Latn,ksd_Latn,Kuanua,W,Lu,LATIN CAPITAL LETTER W,1138,3,"2017,2018,2019",2,1134,2,0,0,0
ksd,Latn,ksd_Latn,Kuanua,),Pe,RIGHT PARENTHESIS,973,5,"2017,2018,2019,2021,2022",18,869,10,62,14,0
ksd,Latn,ksd_Latn,Kuanua,(,Ps,LEFT PARENTHESIS,973,5,"2017,2018,2019,2021,2022",18,868,10,63,14,0
ksd,Latn,ksd_Latn,Kuanua,q,Ll,LATIN SMALL LETTER Q,572,3,"2018,2019,2021",0,567,4,1,0,0
ksd,Latn,ksd_Latn,Kuanua,F,Lu,LATIN CAPITAL LETTER F,571,3,"2018,2019,2021",0,567,2,2,0,0
ksd,Latn,ksd_Latn,Kuanua,©,So,COPYRIGHT SIGN,569,2,"2018,2019",0,567,2,0,0,0
ksd,Latn,ksd_Latn,Kuanua,`,Sk,GRAVE ACCENT,569,2,"2018,2019",0,567,2,0,0,0
ksd,Latn,ksd_Latn,Kuanua,&,Po,AMPERSAND,558,2,"2018,2019",0,556,2,0,0,0
ksd,Latn,ksd_Latn,Kuanua,Y,Lu,LATIN CAPITAL LETTER Y,558,2,"2018,2019",0,556,2,0,0,0
ksd,Latn,ksd_Latn,Kuanua,O,Lu,LATIN CAPITAL LETTER O,528,4,"2017,2018,2021,2022",114,285,0,116,13,0
ksd,Latn,ksd_Latn,Kuanua,!,Po,EXCLAMATION MARK,311,5,"2017,2018,2019,2021,2022",21,201,1,84,4,0
ksd,Latn,ksd_Latn,Kuanua,”,Pf,RIGHT DOUBLE QUOTATION MARK,126,4,"2017,2018,2021,2022",12,70,0,42,2,0
ksd,Latn,ksd_Latn,Kuanua,“,Pi,LEFT DOUBLE QUOTATION MARK,117,4,"2017,2018,2021,2022",12,59,0,44,2,0
ksd,Latn,ksd_Latn,Kuanua,▼,So,BLACK DOWN-POINTING TRIANGLE,94,1,2018,0,94,0,0,0,0
ksd,Latn,ksd_Latn,Kuanua,z,Ll,LATIN SMALL LETTER Z,41,1,2018,0,41,0,0,0,0
ksd,Latn,ksd_Latn,Kuanua,Z,Lu,LATIN CAPITAL LETTER Z,11,2,"2018,2021",0,10,0,1,0,0
ksd,Latn,ksd_Latn,Kuanua,"""",Po,QUOTATION MARK,10,1,2021,0,0,0,10,0,0
ksd,Latn,ksd_Latn,Kuanua,],Pe,RIGHT SQUARE BRACKET,7,2,"2018,2021",0,6,0,1,0,0
ksd,Latn,ksd_Latn,Kuanua,*,Po,ASTERISK,6,3,"2017,2018,2022",4,1,0,0,1,0
ksd,Latn,ksd_Latn,Kuanua,[,Ps,LEFT SQUARE BRACKET,6,1,2018,0,6,0,0,0,0
ksd,Latn,ksd_Latn,Kuanua,+,Sm,PLUS SIGN,4,1,2019,0,0,4,0,0,0
ksd,Latn,ksd_Latn,Kuanua,—,Pd,EM DASH,2,2,"2018,2022",0,1,0,0,1,0
ksd,Latn,ksd_Latn,Kuanua,Q,Lu,LATIN CAPITAL LETTER Q,2,1,2019,0,0,2,0,0,0
ksd,Latn,ksd_Latn,Kuanua,‘,Pi,LEFT SINGLE QUOTATION MARK,2,1,2021,0,0,0,2,0,0
ksd,Latn,ksd_Latn,Kuanua,’,Pf,RIGHT SINGLE QUOTATION MARK,2,1,2021,0,0,0,2,0,0
