iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2019_frequency,year_2022_frequency
pad,Latn,pad_Latn,Paumarí,a,Ll,LATIN SMALL LETTER A,454952,6,"2013,2014,2016,2017,2019,2022",409896,25532,1985,4869,10250,2420
pad,Latn,pad_Latn,Paumarí,i,Ll,LATIN SMALL LETTER I,328475,6,"2013,2014,2016,2017,2019,2022",295418,18094,1545,4053,7469,1896
pad,Latn,pad_Latn,Paumarí, ,Zs,SPACE,243407,6,"2013,2014,2016,2017,2019,2022",219465,13594,1044,2684,5392,1228
pad,Latn,pad_Latn,Paumarí,n,Ll,LATIN SMALL LETTER N,130148,6,"2013,2014,2016,2017,2019,2022",117245,7193,621,1411,2895,783
pad,Latn,pad_Latn,Paumarí,o,Ll,LATIN SMALL LETTER O,106628,6,"2013,2014,2016,2017,2019,2022",96260,6020,532,1050,2231,535
pad,Latn,pad_Latn,Paumarí,h,Ll,LATIN SMALL LETTER H,100102,6,"2013,2014,2016,2017,2019,2022",90146,5859,438,1101,2082,476
pad,Latn,pad_Latn,Paumarí,k,Ll,LATIN SMALL LETTER K,97281,6,"2013,2014,2016,2017,2019,2022",87740,5186,434,1173,2200,548
pad,Latn,pad_Latn,Paumarí,r,Ll,LATIN SMALL LETTER R,81596,6,"2013,2014,2016,2017,2019,2022",73412,4520,425,945,1827,467
pad,Latn,pad_Latn,Paumarí,v,Ll,LATIN SMALL LETTER V,75040,6,"2013,2014,2016,2017,2019,2022",67485,4415,328,645,1716,451
pad,Latn,pad_Latn,Paumarí,',Po,APOSTROPHE,62463,6,"2013,2014,2016,2017,2019,2022",56226,3715,223,604,1391,304
pad,Latn,pad_Latn,Paumarí,d,Ll,LATIN SMALL LETTER D,60627,6,"2013,2014,2016,2017,2019,2022",54564,3395,245,648,1447,328
pad,Latn,pad_Latn,Paumarí,j,Ll,LATIN SMALL LETTER J,37285,6,"2013,2014,2016,2017,2019,2022",33570,2051,149,495,811,209
pad,Latn,pad_Latn,Paumarí,b,Ll,LATIN SMALL LETTER B,36118,6,"2013,2014,2016,2017,2019,2022",32566,2002,155,361,874,160
pad,Latn,pad_Latn,Paumarí,s,Ll,LATIN SMALL LETTER S,30897,6,"2013,2014,2016,2017,2019,2022",27869,1689,80,403,752,104
pad,Latn,pad_Latn,Paumarí,.,Po,FULL STOP,29377,6,"2013,2014,2016,2017,2019,2022",26456,1693,123,320,635,150
pad,Latn,pad_Latn,Paumarí,m,Ll,LATIN SMALL LETTER M,25348,6,"2013,2014,2016,2017,2019,2022",22974,1417,72,287,503,95
pad,Latn,pad_Latn,Paumarí,u,Ll,LATIN SMALL LETTER U,16690,6,"2013,2014,2016,2017,2019,2022",14985,958,53,215,436,43
pad,Latn,pad_Latn,Paumarí,e,Ll,LATIN SMALL LETTER E,16677,6,"2013,2014,2016,2017,2019,2022",15000,919,50,218,441,49
pad,Latn,pad_Latn,Paumarí,-,Pd,HYPHEN-MINUS,14158,6,"2013,2014,2016,2017,2019,2022",12653,739,80,234,368,84
pad,Latn,pad_Latn,Paumarí,t,Ll,LATIN SMALL LETTER T,14141,6,"2013,2014,2016,2017,2019,2022",12723,815,62,111,355,75
pad,Latn,pad_Latn,Paumarí,",",Po,COMMA,13680,6,"2013,2014,2016,2017,2019,2022",12339,843,39,141,278,40
pad,Latn,pad_Latn,Paumarí,D,Lu,LATIN CAPITAL LETTER D,8362,6,"2013,2014,2016,2017,2019,2022",7449,384,46,179,271,33
pad,Latn,pad_Latn,Paumarí,J,Lu,LATIN CAPITAL LETTER J,8322,6,"2013,2014,2016,2017,2019,2022",7511,528,26,84,154,19
pad,Latn,pad_Latn,Paumarí,g,Ll,LATIN SMALL LETTER G,8282,6,"2013,2014,2016,2017,2019,2022",7343,523,52,98,194,72
pad,Latn,pad_Latn,Paumarí,f,Ll,LATIN SMALL LETTER F,7462,6,"2013,2014,2016,2017,2019,2022",6739,406,37,73,150,57
pad,Latn,pad_Latn,Paumarí,p,Ll,LATIN SMALL LETTER P,6726,6,"2013,2014,2016,2017,2019,2022",6047,431,32,40,135,41
pad,Latn,pad_Latn,Paumarí,A,Lu,LATIN CAPITAL LETTER A,4578,6,"2013,2014,2016,2017,2019,2022",4129,251,20,71,77,30
pad,Latn,pad_Latn,Paumarí,H,Lu,LATIN CAPITAL LETTER H,4434,6,"2013,2014,2016,2017,2019,2022",4044,257,16,34,67,16
pad,Latn,pad_Latn,Paumarí,1,Nd,DIGIT ONE,3787,6,"2013,2014,2016,2017,2019,2022",3376,206,20,61,100,24
pad,Latn,pad_Latn,Paumarí,V,Lu,LATIN CAPITAL LETTER V,3749,6,"2013,2014,2016,2017,2019,2022",3402,235,13,9,74,16
