iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency,year_2020_frequency
mua,Latn,mua_Latn,Mundang, ,Zs,SPACE,1839,2,"2019,2020",1187,652
mua,Latn,mua_Latn,Mundang,a,Ll,LATIN SMALL LETTER A,982,2,"2019,2020",665,317
mua,Latn,mua_Latn,Mundang,o,Ll,LATIN SMALL LETTER O,475,2,"2019,2020",306,169
mua,Latn,mua_Latn,Mundang,e,Ll,LATIN SMALL LETTER E,433,2,"2019,2020",300,133
mua,Latn,mua_Latn,Mundang,ǝ,Ll,LATIN SMALL LETTER TURNED E,355,2,"2019,2020",210,145
mua,Latn,mua_Latn,Mundang,i,Ll,LATIN SMALL LETTER I,337,2,"2019,2020",202,135
mua,Latn,mua_Latn,Mundang,n,Ll,LATIN SMALL LETTER N,331,2,"2019,2020",182,149
mua,Latn,mua_Latn,Mundang,m,Ll,LATIN SMALL LETTER M,282,2,"2019,2020",176,106
mua,Latn,mua_Latn,Mundang,k,Ll,LATIN SMALL LETTER K,262,2,"2019,2020",166,96
mua,Latn,mua_Latn,Mundang,s,Ll,LATIN SMALL LETTER S,234,2,"2019,2020",129,105
mua,Latn,mua_Latn,Mundang,ŋ,Ll,LATIN SMALL LETTER ENG,215,2,"2019,2020",110,105
mua,Latn,mua_Latn,Mundang,y,Ll,LATIN SMALL LETTER Y,165,2,"2019,2020",128,37
mua,Latn,mua_Latn,Mundang,r,Ll,LATIN SMALL LETTER R,157,2,"2019,2020",98,59
mua,Latn,mua_Latn,Mundang,h,Ll,LATIN SMALL LETTER H,149,2,"2019,2020",93,56
mua,Latn,mua_Latn,Mundang,f,Ll,LATIN SMALL LETTER F,140,2,"2019,2020",88,52
mua,Latn,mua_Latn,Mundang,t,Ll,LATIN SMALL LETTER T,134,2,"2019,2020",90,44
mua,Latn,mua_Latn,Mundang,",",Po,COMMA,131,2,"2019,2020",70,61
mua,Latn,mua_Latn,Mundang,u,Ll,LATIN SMALL LETTER U,129,2,"2019,2020",83,46
mua,Latn,mua_Latn,Mundang,l,Ll,LATIN SMALL LETTER L,128,2,"2019,2020",84,44
mua,Latn,mua_Latn,Mundang,.,Po,FULL STOP,103,2,"2019,2020",60,43
mua,Latn,mua_Latn,Mundang,ɓ,Ll,LATIN SMALL LETTER B WITH HOOK,93,2,"2019,2020",80,13
mua,Latn,mua_Latn,Mundang,g,Ll,LATIN SMALL LETTER G,90,2,"2019,2020",80,10
mua,Latn,mua_Latn,Mundang,c,Ll,LATIN SMALL LETTER C,84,2,"2019,2020",28,56
mua,Latn,mua_Latn,Mundang,w,Ll,LATIN SMALL LETTER W,81,2,"2019,2020",55,26
mua,Latn,mua_Latn,Mundang,M,Lu,LATIN CAPITAL LETTER M,77,2,"2019,2020",48,29
mua,Latn,mua_Latn,Mundang,p,Ll,LATIN SMALL LETTER P,69,2,"2019,2020",48,21
mua,Latn,mua_Latn,Mundang,b,Ll,LATIN SMALL LETTER B,62,2,"2019,2020",30,32
mua,Latn,mua_Latn,Mundang,j,Ll,LATIN SMALL LETTER J,62,2,"2019,2020",20,42
mua,Latn,mua_Latn,Mundang,:,Po,COLON,58,2,"2019,2020",46,12
mua,Latn,mua_Latn,Mundang,z,Ll,LATIN SMALL LETTER Z,56,2,"2019,2020",39,17
mua,Latn,mua_Latn,Mundang,1,Nd,DIGIT ONE,54,2,"2019,2020",31,23
mua,Latn,mua_Latn,Mundang,d,Ll,LATIN SMALL LETTER D,45,2,"2019,2020",31,14
mua,Latn,mua_Latn,Mundang,Y,Lu,LATIN CAPITAL LETTER Y,37,1,2019,37,0
mua,Latn,mua_Latn,Mundang,2,Nd,DIGIT TWO,36,2,"2019,2020",20,16
mua,Latn,mua_Latn,Mundang,3,Nd,DIGIT THREE,28,2,"2019,2020",22,6
mua,Latn,mua_Latn,Mundang,ã,Ll,LATIN SMALL LETTER A WITH TILDE,28,2,"2019,2020",10,18
mua,Latn,mua_Latn,Mundang,F,Lu,LATIN CAPITAL LETTER F,26,2,"2019,2020",20,6
mua,Latn,mua_Latn,Mundang,S,Lu,LATIN CAPITAL LETTER S,24,2,"2019,2020",14,10
mua,Latn,mua_Latn,Mundang,ẽ,Ll,LATIN SMALL LETTER E WITH TILDE,24,2,"2019,2020",13,11
mua,Latn,mua_Latn,Mundang,4,Nd,DIGIT FOUR,23,2,"2019,2020",18,5
mua,Latn,mua_Latn,Mundang,',Po,APOSTROPHE,22,2,"2019,2020",8,14
mua,Latn,mua_Latn,Mundang,W,Lu,LATIN CAPITAL LETTER W,18,2,"2019,2020",15,3
mua,Latn,mua_Latn,Mundang,A,Lu,LATIN CAPITAL LETTER A,18,1,2019,18,0
mua,Latn,mua_Latn,Mundang,ɗ,Ll,LATIN SMALL LETTER D WITH HOOK,17,2,"2019,2020",12,5
mua,Latn,mua_Latn,Mundang,N,Lu,LATIN CAPITAL LETTER N,15,2,"2019,2020",12,3
mua,Latn,mua_Latn,Mundang,8,Nd,DIGIT EIGHT,14,2,"2019,2020",11,3
mua,Latn,mua_Latn,Mundang,5,Nd,DIGIT FIVE,13,2,"2019,2020",8,5
mua,Latn,mua_Latn,Mundang,D,Lu,LATIN CAPITAL LETTER D,13,1,2019,13,0
mua,Latn,mua_Latn,Mundang,Ɓ,Lu,LATIN CAPITAL LETTER B WITH HOOK,12,2,"2019,2020",11,1
mua,Latn,mua_Latn,Mundang,#,Po,NUMBER SIGN,11,2,"2019,2020",5,6
mua,Latn,mua_Latn,Mundang,P,Lu,LATIN CAPITAL LETTER P,11,2,"2019,2020",10,1
mua,Latn,mua_Latn,Mundang,?,Po,QUESTION MARK,11,1,2019,11,0
mua,Latn,mua_Latn,Mundang,K,Lu,LATIN CAPITAL LETTER K,10,2,"2019,2020",8,2
mua,Latn,mua_Latn,Mundang,T,Lu,LATIN CAPITAL LETTER T,10,2,"2019,2020",8,2
mua,Latn,mua_Latn,Mundang,6,Nd,DIGIT SIX,10,2,"2019,2020",5,5
mua,Latn,mua_Latn,Mundang,0,Nd,DIGIT ZERO,10,2,"2019,2020",6,4
mua,Latn,mua_Latn,Mundang,v,Ll,LATIN SMALL LETTER V,10,2,"2019,2020",7,3
mua,Latn,mua_Latn,Mundang,7,Nd,DIGIT SEVEN,9,2,"2019,2020",5,4
mua,Latn,mua_Latn,Mundang,9,Nd,DIGIT NINE,9,2,"2019,2020",5,4
mua,Latn,mua_Latn,Mundang,L,Lu,LATIN CAPITAL LETTER L,7,2,"2019,2020",3,4
mua,Latn,mua_Latn,Mundang,;,Po,SEMICOLON,5,2,"2019,2020",4,1
mua,Latn,mua_Latn,Mundang,G,Lu,LATIN CAPITAL LETTER G,5,1,2019,5,0
mua,Latn,mua_Latn,Mundang,-,Pd,HYPHEN-MINUS,5,2,"2019,2020",4,1
mua,Latn,mua_Latn,Mundang,C,Lu,LATIN CAPITAL LETTER C,4,1,2019,4,0
mua,Latn,mua_Latn,Mundang,(,Ps,LEFT PARENTHESIS,4,1,2019,4,0
mua,Latn,mua_Latn,Mundang,),Pe,RIGHT PARENTHESIS,4,1,2019,4,0
mua,Latn,mua_Latn,Mundang,R,Lu,LATIN CAPITAL LETTER R,4,1,2019,4,0
mua,Latn,mua_Latn,Mundang,E,Lu,LATIN CAPITAL LETTER E,4,1,2019,4,0
mua,Latn,mua_Latn,Mundang,Z,Lu,LATIN CAPITAL LETTER Z,4,1,2019,4,0
mua,Latn,mua_Latn,Mundang,B,Lu,LATIN CAPITAL LETTER B,3,2,"2019,2020",2,1
mua,Latn,mua_Latn,Mundang,I,Lu,LATIN CAPITAL LETTER I,3,1,2019,3,0
mua,Latn,mua_Latn,Mundang,̃,Mn,COMBINING TILDE,3,2,"2019,2020",1,2
mua,Latn,mua_Latn,Mundang,ĩ,Ll,LATIN SMALL LETTER I WITH TILDE,1,1,2019,1,0
mua,Latn,mua_Latn,Mundang,J,Lu,LATIN CAPITAL LETTER J,1,1,2019,1,0
mua,Latn,mua_Latn,Mundang,Ɗ,Lu,LATIN CAPITAL LETTER D WITH HOOK,1,1,2019,1,0
