iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency
chr,Latn,chr_Latn,Cherokee, ,Zs,SPACE,9716,1,2017,9716
chr,Latn,chr_Latn,Cherokee,i,Ll,LATIN SMALL LETTER I,5189,1,2017,5189
chr,Latn,chr_Latn,Cherokee,a,Ll,LATIN SMALL LETTER A,4013,1,2017,4013
chr,Latn,chr_Latn,Cherokee,e,Ll,LATIN SMALL LETTER E,3587,1,2017,3587
chr,Latn,chr_Latn,Cherokee,s,Ll,LATIN SMALL LETTER S,3446,1,2017,3446
chr,Latn,chr_Latn,Cherokee,n,Ll,LATIN SMALL LETTER N,3110,1,2017,3110
chr,Latn,chr_Latn,Cherokee,d,Ll,LATIN SMALL LETTER D,2073,1,2017,2073
chr,Latn,chr_Latn,Cherokee,u,Ll,LATIN SMALL LETTER U,1964,1,2017,1964
chr,Latn,chr_Latn,Cherokee,o,Ll,LATIN SMALL LETTER O,1962,1,2017,1962
chr,Latn,chr_Latn,Cherokee,v,Ll,LATIN SMALL LETTER V,1865,1,2017,1865
chr,Latn,chr_Latn,Cherokee,g,Ll,LATIN SMALL LETTER G,1853,1,2017,1853
chr,Latn,chr_Latn,Cherokee,l,Ll,LATIN SMALL LETTER L,1809,1,2017,1809
chr,Latn,chr_Latn,Cherokee,t,Ll,LATIN SMALL LETTER T,1695,1,2017,1695
chr,Latn,chr_Latn,Cherokee,h,Ll,LATIN SMALL LETTER H,1301,1,2017,1301
chr,Latn,chr_Latn,Cherokee,",",Po,COMMA,1054,1,2017,1054
chr,Latn,chr_Latn,Cherokee,y,Ll,LATIN SMALL LETTER Y,1026,1,2017,1026
chr,Latn,chr_Latn,Cherokee,Ꭰ,Lu,CHEROKEE LETTER A,826,1,2017,826
chr,Latn,chr_Latn,Cherokee,Ꮝ,Lu,CHEROKEE LETTER S,822,1,2017,822
chr,Latn,chr_Latn,Cherokee,w,Ll,LATIN SMALL LETTER W,653,1,2017,653
chr,Latn,chr_Latn,Cherokee,Ꭲ,Lu,CHEROKEE LETTER I,642,1,2017,642
chr,Latn,chr_Latn,Cherokee,Ꮒ,Lu,CHEROKEE LETTER NI,532,1,2017,532
chr,Latn,chr_Latn,Cherokee,Ꮧ,Lu,CHEROKEE LETTER DI,530,1,2017,530
chr,Latn,chr_Latn,Cherokee,Ꭴ,Lu,CHEROKEE LETTER U,530,1,2017,530
chr,Latn,chr_Latn,Cherokee,Ꮎ,Lu,CHEROKEE LETTER NA,527,1,2017,527
chr,Latn,chr_Latn,Cherokee,Ꭿ,Lu,CHEROKEE LETTER HI,511,1,2017,511
chr,Latn,chr_Latn,Cherokee,Ꮄ,Lu,CHEROKEE LETTER LE,509,1,2017,509
chr,Latn,chr_Latn,Cherokee,Ꭹ,Lu,CHEROKEE LETTER GI,500,1,2017,500
chr,Latn,chr_Latn,Cherokee,q,Ll,LATIN SMALL LETTER Q,481,1,2017,481
chr,Latn,chr_Latn,Cherokee,Ꭶ,Lu,CHEROKEE LETTER GA,464,1,2017,464
chr,Latn,chr_Latn,Cherokee,Ꮅ,Lu,CHEROKEE LETTER LI,418,1,2017,418
chr,Latn,chr_Latn,Cherokee,Ꮣ,Lu,CHEROKEE LETTER DA,411,1,2017,411
chr,Latn,chr_Latn,Cherokee,.,Po,FULL STOP,389,1,2017,389
chr,Latn,chr_Latn,Cherokee,r,Ll,LATIN SMALL LETTER R,378,1,2017,378
chr,Latn,chr_Latn,Cherokee,Ꮑ,Lu,CHEROKEE LETTER NE,373,1,2017,373
