iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2019_frequency,year_2022_frequency,year_2023_frequency
zae,Latn,zae_Latn,Yareni Zapotec, ,Zs,SPACE,36868,4,"2017,2019,2022,2023",58,1689,2456,32665
zae,Latn,zae_Latn,Yareni Zapotec,a,Ll,LATIN SMALL LETTER A,27389,4,"2017,2019,2022,2023",24,1294,1802,24269
zae,Latn,zae_Latn,Yareni Zapotec,e,Ll,LATIN SMALL LETTER E,19263,4,"2017,2019,2022,2023",41,1012,1028,17182
zae,Latn,zae_Latn,Yareni Zapotec,i,Ll,LATIN SMALL LETTER I,18247,4,"2017,2019,2022,2023",22,914,1180,16131
zae,Latn,zae_Latn,Yareni Zapotec,n,Ll,LATIN SMALL LETTER N,17311,4,"2017,2019,2022,2023",28,1075,1209,14999
zae,Latn,zae_Latn,Yareni Zapotec,u,Ll,LATIN SMALL LETTER U,9720,4,"2017,2019,2022,2023",16,338,835,8531
zae,Latn,zae_Latn,Yareni Zapotec,l,Ll,LATIN SMALL LETTER L,9270,4,"2017,2019,2022,2023",24,340,610,8296
zae,Latn,zae_Latn,Yareni Zapotec,t,Ll,LATIN SMALL LETTER T,9127,4,"2017,2019,2022,2023",9,348,551,8219
zae,Latn,zae_Latn,Yareni Zapotec,b,Ll,LATIN SMALL LETTER B,8044,4,"2017,2019,2022,2023",5,448,546,7045
zae,Latn,zae_Latn,Yareni Zapotec,k,Ll,LATIN SMALL LETTER K,6885,4,"2017,2019,2022,2023",10,262,435,6178
zae,Latn,zae_Latn,Yareni Zapotec,h,Ll,LATIN SMALL LETTER H,6234,4,"2017,2019,2022,2023",27,312,461,5434
zae,Latn,zae_Latn,Yareni Zapotec,s,Ll,LATIN SMALL LETTER S,4882,4,"2017,2019,2022,2023",11,227,236,4408
zae,Latn,zae_Latn,Yareni Zapotec,r,Ll,LATIN SMALL LETTER R,4814,4,"2017,2019,2022,2023",6,186,282,4340
zae,Latn,zae_Latn,Yareni Zapotec,g,Ll,LATIN SMALL LETTER G,3669,4,"2017,2019,2022,2023",7,121,361,3180
zae,Latn,zae_Latn,Yareni Zapotec,d,Ll,LATIN SMALL LETTER D,2997,4,"2017,2019,2022,2023",11,168,162,2656
zae,Latn,zae_Latn,Yareni Zapotec,o,Ll,LATIN SMALL LETTER O,2884,4,"2017,2019,2022,2023",15,151,237,2481
zae,Latn,zae_Latn,Yareni Zapotec,',Po,APOSTROPHE,2653,3,"2019,2022,2023",0,74,95,2484
zae,Latn,zae_Latn,Yareni Zapotec,x,Ll,LATIN SMALL LETTER X,2262,4,"2017,2019,2022,2023",1,101,157,2003
zae,Latn,zae_Latn,Yareni Zapotec,á,Ll,LATIN SMALL LETTER A WITH ACUTE,2049,3,"2019,2022,2023",0,103,121,1825
zae,Latn,zae_Latn,Yareni Zapotec,",",Po,COMMA,1916,4,"2017,2019,2022,2023",1,105,172,1638
zae,Latn,zae_Latn,Yareni Zapotec,.,Po,FULL STOP,1755,4,"2017,2019,2022,2023",2,106,96,1551
zae,Latn,zae_Latn,Yareni Zapotec,y,Ll,LATIN SMALL LETTER Y,1477,4,"2017,2019,2022,2023",4,57,134,1282
zae,Latn,zae_Latn,Yareni Zapotec,c,Ll,LATIN SMALL LETTER C,1245,4,"2017,2019,2022,2023",6,61,156,1022
zae,Latn,zae_Latn,Yareni Zapotec,í,Ll,LATIN SMALL LETTER I WITH ACUTE,1123,3,"2019,2022,2023",0,74,51,998
zae,Latn,zae_Latn,Yareni Zapotec,‐,Pd,HYPHEN,1001,3,"2019,2022,2023",0,147,31,823
zae,Latn,zae_Latn,Yareni Zapotec,T,Lu,LATIN CAPITAL LETTER T,863,3,"2019,2022,2023",0,44,41,778
zae,Latn,zae_Latn,Yareni Zapotec,w,Ll,LATIN SMALL LETTER W,843,3,"2019,2022,2023",0,28,56,759
zae,Latn,zae_Latn,Yareni Zapotec,D,Lu,LATIN CAPITAL LETTER D,690,4,"2017,2019,2022,2023",2,32,27,629
zae,Latn,zae_Latn,Yareni Zapotec,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,678,3,"2019,2022,2023",0,42,42,594
zae,Latn,zae_Latn,Yareni Zapotec,Y,Lu,LATIN CAPITAL LETTER Y,594,3,"2019,2022,2023",0,25,25,544
zae,Latn,zae_Latn,Yareni Zapotec,1,Nd,DIGIT ONE,576,3,"2019,2022,2023",0,38,23,515
zae,Latn,zae_Latn,Yareni Zapotec,m,Ll,LATIN SMALL LETTER M,558,4,"2017,2019,2022,2023",1,44,57,456
zae,Latn,zae_Latn,Yareni Zapotec,J,Lu,LATIN CAPITAL LETTER J,392,4,"2017,2019,2022,2023",1,69,10,312
zae,Latn,zae_Latn,Yareni Zapotec,p,Ll,LATIN SMALL LETTER P,356,3,"2019,2022,2023",0,24,45,287
zae,Latn,zae_Latn,Yareni Zapotec,A,Lu,LATIN CAPITAL LETTER A,347,3,"2019,2022,2023",0,31,24,292
zae,Latn,zae_Latn,Yareni Zapotec,2,Nd,DIGIT TWO,328,3,"2019,2022,2023",0,25,23,280
zae,Latn,zae_Latn,Yareni Zapotec,L,Lu,LATIN CAPITAL LETTER L,318,3,"2019,2022,2023",0,26,30,262
