iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency
nuy,Latn,nuy_Latn,Nunggubuyu,a,Ll,LATIN SMALL LETTER A,143721,5,"2017,2019,2020,2021,2022",50,106412,1044,29247,6968
nuy,Latn,nuy_Latn,Nunggubuyu,n,Ll,LATIN SMALL LETTER N,91387,5,"2017,2019,2020,2021,2022",41,67547,618,18803,4378
nuy,Latn,nuy_Latn,Nunggubuyu,u,Ll,LATIN SMALL LETTER U,73673,5,"2017,2019,2020,2021,2022",34,54713,377,14831,3718
nuy,Latn,nuy_Latn,Nunggubuyu, ,Zs,SPACE,65891,5,"2017,2019,2020,2021,2022",24,48406,573,13673,3215
nuy,Latn,nuy_Latn,Nunggubuyu,r,Ll,LATIN SMALL LETTER R,63781,5,"2017,2019,2020,2021,2022",25,46832,436,13284,3204
nuy,Latn,nuy_Latn,Nunggubuyu,g,Ll,LATIN SMALL LETTER G,59968,5,"2017,2019,2020,2021,2022",25,43960,487,12566,2930
nuy,Latn,nuy_Latn,Nunggubuyu,i,Ll,LATIN SMALL LETTER I,58787,5,"2017,2019,2020,2021,2022",27,43236,484,12311,2729
nuy,Latn,nuy_Latn,Nunggubuyu,-,Pd,HYPHEN-MINUS,48840,5,"2017,2019,2020,2021,2022",25,36173,259,10242,2141
nuy,Latn,nuy_Latn,Nunggubuyu,y,Ll,LATIN SMALL LETTER Y,36119,5,"2017,2019,2020,2021,2022",21,26905,295,7249,1649
nuy,Latn,nuy_Latn,Nunggubuyu,w,Ll,LATIN SMALL LETTER W,26683,5,"2017,2019,2020,2021,2022",15,19817,161,5560,1130
nuy,Latn,nuy_Latn,Nunggubuyu,b,Ll,LATIN SMALL LETTER B,21561,5,"2017,2019,2020,2021,2022",11,16103,240,4129,1078
nuy,Latn,nuy_Latn,Nunggubuyu,m,Ll,LATIN SMALL LETTER M,20969,5,"2017,2019,2020,2021,2022",5,15569,156,4151,1088
nuy,Latn,nuy_Latn,Nunggubuyu,j,Ll,LATIN SMALL LETTER J,13803,5,"2017,2019,2020,2021,2022",9,10339,3,2714,738
nuy,Latn,nuy_Latn,Nunggubuyu,l,Ll,LATIN SMALL LETTER L,11222,5,"2017,2019,2020,2021,2022",4,8306,229,2242,441
nuy,Latn,nuy_Latn,Nunggubuyu,",",Po,COMMA,9498,5,"2017,2019,2020,2021,2022",5,6869,45,2084,495
nuy,Latn,nuy_Latn,Nunggubuyu,.,Po,FULL STOP,9154,5,"2017,2019,2020,2021,2022",2,6704,51,1981,416
nuy,Latn,nuy_Latn,Nunggubuyu,d,Ll,LATIN SMALL LETTER D,8485,5,"2017,2019,2020,2021,2022",5,6053,169,1771,487
nuy,Latn,nuy_Latn,Nunggubuyu,h,Ll,LATIN SMALL LETTER H,6983,5,"2017,2019,2020,2021,2022",4,4773,234,1620,352
nuy,Latn,nuy_Latn,Nunggubuyu,N,Lu,LATIN CAPITAL LETTER N,3730,5,"2017,2019,2020,2021,2022",4,2629,12,884,201
nuy,Latn,nuy_Latn,Nunggubuyu,s,Ll,LATIN SMALL LETTER S,2616,4,"2019,2020,2021,2022",0,1943,12,564,97
nuy,Latn,nuy_Latn,Nunggubuyu,ṉ,Ll,LATIN SMALL LETTER N WITH LINE BELOW,2525,3,"2019,2021,2022",0,1890,0,516,119
nuy,Latn,nuy_Latn,Nunggubuyu,e,Ll,LATIN SMALL LETTER E,2400,4,"2019,2020,2021,2022",0,1736,40,557,67
nuy,Latn,nuy_Latn,Nunggubuyu,ḻ,Ll,LATIN SMALL LETTER L WITH LINE BELOW,2233,3,"2019,2021,2022",0,1584,0,521,128
nuy,Latn,nuy_Latn,Nunggubuyu,A,Lu,LATIN CAPITAL LETTER A,2092,4,"2019,2020,2021,2022",0,1641,5,399,47
nuy,Latn,nuy_Latn,Nunggubuyu,ḏ,Ll,LATIN SMALL LETTER D WITH LINE BELOW,2078,3,"2019,2021,2022",0,1391,0,540,147
nuy,Latn,nuy_Latn,Nunggubuyu,o,Ll,LATIN SMALL LETTER O,1773,5,"2017,2019,2020,2021,2022",2,1128,23,523,97
nuy,Latn,nuy_Latn,Nunggubuyu,W,Lu,LATIN CAPITAL LETTER W,1484,4,"2019,2020,2021,2022",0,1158,7,253,66
nuy,Latn,nuy_Latn,Nunggubuyu,1,Nd,DIGIT ONE,1468,4,"2017,2019,2021,2022",1,1085,0,310,72
nuy,Latn,nuy_Latn,Nunggubuyu,G,Lu,LATIN CAPITAL LETTER G,1322,5,"2017,2019,2020,2021,2022",1,878,33,349,61
nuy,Latn,nuy_Latn,Nunggubuyu,M,Lu,LATIN CAPITAL LETTER M,1278,4,"2019,2020,2021,2022",0,906,22,300,50
nuy,Latn,nuy_Latn,Nunggubuyu,J,Lu,LATIN CAPITAL LETTER J,1212,4,"2017,2019,2021,2022",1,918,0,268,25
nuy,Latn,nuy_Latn,Nunggubuyu,Y,Lu,LATIN CAPITAL LETTER Y,1194,4,"2019,2020,2021,2022",0,882,6,252,54
nuy,Latn,nuy_Latn,Nunggubuyu,“,Pi,LEFT DOUBLE QUOTATION MARK,936,4,"2019,2020,2021,2022",0,741,4,176,15
nuy,Latn,nuy_Latn,Nunggubuyu,2,Nd,DIGIT TWO,910,3,"2019,2021,2022",0,690,0,180,40
