iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency,year_2022_frequency
vut,Latn,vut_Latn,Vute, ,Zs,SPACE,1661,2,"2019,2022",495,1166
vut,Latn,vut_Latn,Vute,n,Ll,LATIN SMALL LETTER N,537,2,"2019,2022",145,392
vut,Latn,vut_Latn,Vute,ɨ,Ll,LATIN SMALL LETTER I WITH STROKE,482,2,"2019,2022",122,360
vut,Latn,vut_Latn,Vute,́,Mn,COMBINING ACUTE ACCENT,331,2,"2019,2022",98,233
vut,Latn,vut_Latn,Vute,à,Ll,LATIN SMALL LETTER A WITH GRAVE,246,2,"2019,2022",116,130
vut,Latn,vut_Latn,Vute,á,Ll,LATIN SMALL LETTER A WITH ACUTE,233,2,"2019,2022",74,159
vut,Latn,vut_Latn,Vute,í,Ll,LATIN SMALL LETTER I WITH ACUTE,215,2,"2019,2022",43,172
vut,Latn,vut_Latn,Vute,m,Ll,LATIN SMALL LETTER M,210,2,"2019,2022",64,146
vut,Latn,vut_Latn,Vute,k,Ll,LATIN SMALL LETTER K,195,2,"2019,2022",45,150
vut,Latn,vut_Latn,Vute,y,Ll,LATIN SMALL LETTER Y,192,2,"2019,2022",76,116
vut,Latn,vut_Latn,Vute,w,Ll,LATIN SMALL LETTER W,192,2,"2019,2022",49,143
vut,Latn,vut_Latn,Vute,b,Ll,LATIN SMALL LETTER B,188,2,"2019,2022",61,127
vut,Latn,vut_Latn,Vute,ŋ,Ll,LATIN SMALL LETTER ENG,183,2,"2019,2022",47,136
vut,Latn,vut_Latn,Vute,ɓ,Ll,LATIN SMALL LETTER B WITH HOOK,180,2,"2019,2022",29,151
vut,Latn,vut_Latn,Vute,a,Ll,LATIN SMALL LETTER A,165,2,"2019,2022",46,119
vut,Latn,vut_Latn,Vute,è,Ll,LATIN SMALL LETTER E WITH GRAVE,163,2,"2019,2022",71,92
vut,Latn,vut_Latn,Vute,ù,Ll,LATIN SMALL LETTER U WITH GRAVE,154,2,"2019,2022",41,113
vut,Latn,vut_Latn,Vute,g,Ll,LATIN SMALL LETTER G,149,2,"2019,2022",47,102
vut,Latn,vut_Latn,Vute,t,Ll,LATIN SMALL LETTER T,145,2,"2019,2022",40,105
vut,Latn,vut_Latn,Vute,r,Ll,LATIN SMALL LETTER R,139,2,"2019,2022",61,78
vut,Latn,vut_Latn,Vute,̀,Mn,COMBINING GRAVE ACCENT,130,2,"2019,2022",20,110
vut,Latn,vut_Latn,Vute,ò,Ll,LATIN SMALL LETTER O WITH GRAVE,129,2,"2019,2022",52,77
vut,Latn,vut_Latn,Vute,e,Ll,LATIN SMALL LETTER E,124,2,"2019,2022",19,105
vut,Latn,vut_Latn,Vute,u,Ll,LATIN SMALL LETTER U,119,2,"2019,2022",15,104
vut,Latn,vut_Latn,Vute,ì,Ll,LATIN SMALL LETTER I WITH GRAVE,117,2,"2019,2022",71,46
vut,Latn,vut_Latn,Vute,s,Ll,LATIN SMALL LETTER S,115,2,"2019,2022",69,46
vut,Latn,vut_Latn,Vute,d,Ll,LATIN SMALL LETTER D,113,2,"2019,2022",31,82
vut,Latn,vut_Latn,Vute,",",Po,COMMA,112,2,"2019,2022",22,90
vut,Latn,vut_Latn,Vute,̧,Mn,COMBINING CEDILLA,102,2,"2019,2022",14,88
vut,Latn,vut_Latn,Vute,é,Ll,LATIN SMALL LETTER E WITH ACUTE,100,2,"2019,2022",35,65
vut,Latn,vut_Latn,Vute,.,Po,FULL STOP,92,2,"2019,2022",28,64
vut,Latn,vut_Latn,Vute,ə,Ll,LATIN SMALL LETTER SCHWA,86,2,"2019,2022",28,58
vut,Latn,vut_Latn,Vute,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,80,2,"2019,2022",19,61
vut,Latn,vut_Latn,Vute,ɔ,Ll,LATIN SMALL LETTER OPEN O,75,2,"2019,2022",7,68
vut,Latn,vut_Latn,Vute,l,Ll,LATIN SMALL LETTER L,67,2,"2019,2022",28,39
vut,Latn,vut_Latn,Vute,i,Ll,LATIN SMALL LETTER I,56,2,"2019,2022",17,39
vut,Latn,vut_Latn,Vute,f,Ll,LATIN SMALL LETTER F,56,2,"2019,2022",49,7
vut,Latn,vut_Latn,Vute,h,Ll,LATIN SMALL LETTER H,55,2,"2019,2022",14,41
vut,Latn,vut_Latn,Vute,M,Lu,LATIN CAPITAL LETTER M,55,2,"2019,2022",15,40
vut,Latn,vut_Latn,Vute,o,Ll,LATIN SMALL LETTER O,48,2,"2019,2022",10,38
vut,Latn,vut_Latn,Vute,ɗ,Ll,LATIN SMALL LETTER D WITH HOOK,48,2,"2019,2022",6,42
vut,Latn,vut_Latn,Vute,â,Ll,LATIN SMALL LETTER A WITH CIRCUMFLEX,46,2,"2019,2022",36,10
vut,Latn,vut_Latn,Vute,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,41,2,"2019,2022",5,36
vut,Latn,vut_Latn,Vute,;,Po,SEMICOLON,40,2,"2019,2022",30,10
vut,Latn,vut_Latn,Vute,c,Ll,LATIN SMALL LETTER C,39,2,"2019,2022",6,33
vut,Latn,vut_Latn,Vute,1,Nd,DIGIT ONE,38,2,"2019,2022",15,23
vut,Latn,vut_Latn,Vute,2,Nd,DIGIT TWO,33,2,"2019,2022",11,22
