iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
tob,Latn,tob_Latn,Toba,a,Ll,LATIN SMALL LETTER A,35096,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",4295,4604,13161,6870,2314,878,192,688,1446,648
tob,Latn,tob_Latn,Toba, ,Zs,SPACE,27274,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",2873,3140,10739,5581,1834,670,179,579,1179,500
tob,Latn,tob_Latn,Toba,e,Ll,LATIN SMALL LETTER E,11400,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",848,1889,4314,2280,697,231,86,270,576,209
tob,Latn,tob_Latn,Toba,o,Ll,LATIN SMALL LETTER O,9518,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",835,1275,3546,1916,730,290,96,216,460,154
tob,Latn,tob_Latn,Toba,i,Ll,LATIN SMALL LETTER I,9150,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",1314,814,3420,1909,567,359,74,212,377,104
tob,Latn,tob_Latn,Toba,n,Ll,LATIN SMALL LETTER N,8812,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",948,1153,3301,1736,596,208,74,228,399,169
tob,Latn,tob_Latn,Toba,t,Ll,LATIN SMALL LETTER T,8158,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",1107,952,3119,1655,456,175,54,156,299,185
tob,Latn,tob_Latn,Toba,c,Ll,LATIN SMALL LETTER C,7256,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",945,980,2656,1319,511,189,51,147,351,107
tob,Latn,tob_Latn,Toba,u,Ll,LATIN SMALL LETTER U,6034,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",769,773,2304,1131,382,153,39,110,260,113
tob,Latn,tob_Latn,Toba,q,Ll,LATIN SMALL LETTER Q,5697,10,"2013,2014,2017,2018,2019,2020,2021,2022,2023,2024",807,741,1991,986,469,175,34,119,260,115
