iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2016_frequency,year_2019_frequency,year_2020_frequency,year_2023_frequency,year_2024_frequency
cot,Latn,cot_Latn,Caquinte,a,Ll,LATIN SMALL LETTER A,105832,6,"2014,2016,2019,2020,2023,2024",4773,3344,45845,8334,36311,7225
cot,Latn,cot_Latn,Caquinte,i,Ll,LATIN SMALL LETTER I,76402,6,"2014,2016,2019,2020,2023,2024",3112,1913,34078,6466,25557,5276
cot,Latn,cot_Latn,Caquinte,e,Ll,LATIN SMALL LETTER E,50255,6,"2014,2016,2019,2020,2023,2024",2546,1680,21846,3881,17020,3282
cot,Latn,cot_Latn,Caquinte, ,Zs,SPACE,43882,6,"2014,2016,2019,2020,2023,2024",2188,1502,19390,3666,14249,2887
cot,Latn,cot_Latn,Caquinte,t,Ll,LATIN SMALL LETTER T,40643,6,"2014,2016,2019,2020,2023,2024",2057,1381,18008,3228,13348,2621
cot,Latn,cot_Latn,Caquinte,n,Ll,LATIN SMALL LETTER N,34120,6,"2014,2016,2019,2020,2023,2024",1436,964,14718,2678,12190,2134
cot,Latn,cot_Latn,Caquinte,u,Ll,LATIN SMALL LETTER U,31765,6,"2014,2016,2019,2020,2023,2024",1316,821,13499,2465,11339,2325
cot,Latn,cot_Latn,Caquinte,o,Ll,LATIN SMALL LETTER O,27825,6,"2014,2016,2019,2020,2023,2024",1260,835,12457,2380,8918,1975
cot,Latn,cot_Latn,Caquinte,q,Ll,LATIN SMALL LETTER Q,24993,6,"2014,2016,2019,2020,2023,2024",995,635,10579,1892,9030,1862
cot,Latn,cot_Latn,Caquinte,c,Ll,LATIN SMALL LETTER C,24937,6,"2014,2016,2019,2020,2023,2024",1365,1004,10950,2010,7833,1775
cot,Latn,cot_Latn,Caquinte,r,Ll,LATIN SMALL LETTER R,24675,6,"2014,2016,2019,2020,2023,2024",1073,567,11362,2211,7769,1693
cot,Latn,cot_Latn,Caquinte,j,Ll,LATIN SMALL LETTER J,22690,6,"2014,2016,2019,2020,2023,2024",845,621,9955,1776,8077,1416
cot,Latn,cot_Latn,Caquinte,s,Ll,LATIN SMALL LETTER S,18930,6,"2014,2016,2019,2020,2023,2024",946,678,8599,1567,5837,1303
cot,Latn,cot_Latn,Caquinte,m,Ll,LATIN SMALL LETTER M,15474,6,"2014,2016,2019,2020,2023,2024",667,493,6647,1128,5475,1064
cot,Latn,cot_Latn,Caquinte,p,Ll,LATIN SMALL LETTER P,14189,6,"2014,2016,2019,2020,2023,2024",575,376,6051,1052,5032,1103
cot,Latn,cot_Latn,Caquinte,g,Ll,LATIN SMALL LETTER G,8269,6,"2014,2016,2019,2020,2023,2024",386,250,3582,681,2814,556
cot,Latn,cot_Latn,Caquinte,h,Ll,LATIN SMALL LETTER H,6728,6,"2014,2016,2019,2020,2023,2024",263,145,3146,591,2108,475
cot,Latn,cot_Latn,Caquinte,v,Ll,LATIN SMALL LETTER V,6207,6,"2014,2016,2019,2020,2023,2024",204,111,2786,554,2094,458
cot,Latn,cot_Latn,Caquinte,.,Po,FULL STOP,4823,6,"2014,2016,2019,2020,2023,2024",304,169,2182,438,1417,313
cot,Latn,cot_Latn,Caquinte,",",Po,COMMA,3983,6,"2014,2016,2019,2020,2023,2024",185,121,1736,293,1391,257
cot,Latn,cot_Latn,Caquinte,I,Lu,LATIN CAPITAL LETTER I,3438,6,"2014,2016,2019,2020,2023,2024",121,32,1725,364,963,233
cot,Latn,cot_Latn,Caquinte,A,Lu,LATIN CAPITAL LETTER A,2793,6,"2014,2016,2019,2020,2023,2024",101,105,1375,240,824,148
cot,Latn,cot_Latn,Caquinte,1,Nd,DIGIT ONE,1636,6,"2014,2016,2019,2020,2023,2024",53,14,837,170,470,92
cot,Latn,cot_Latn,Caquinte,y,Ll,LATIN SMALL LETTER Y,1296,6,"2014,2016,2019,2020,2023,2024",47,19,516,152,436,126
cot,Latn,cot_Latn,Caquinte,J,Lu,LATIN CAPITAL LETTER J,1050,6,"2014,2016,2019,2020,2023,2024",49,4,491,125,294,87
cot,Latn,cot_Latn,Caquinte,2,Nd,DIGIT TWO,981,6,"2014,2016,2019,2020,2023,2024",33,13,447,105,304,79
cot,Latn,cot_Latn,Caquinte,:,Po,COLON,632,6,"2014,2016,2019,2020,2023,2024",48,16,214,53,218,83
cot,Latn,cot_Latn,Caquinte,3,Nd,DIGIT THREE,626,6,"2014,2016,2019,2020,2023,2024",25,4,267,61,213,56
cot,Latn,cot_Latn,Caquinte,O,Lu,LATIN CAPITAL LETTER O,610,6,"2014,2016,2019,2020,2023,2024",45,46,294,63,145,17
cot,Latn,cot_Latn,Caquinte,C,Lu,LATIN CAPITAL LETTER C,603,6,"2014,2016,2019,2020,2023,2024",26,23,277,65,173,39
cot,Latn,cot_Latn,Caquinte,T,Lu,LATIN CAPITAL LETTER T,567,6,"2014,2016,2019,2020,2023,2024",57,43,273,48,133,13
cot,Latn,cot_Latn,Caquinte,Q,Lu,LATIN CAPITAL LETTER Q,559,6,"2014,2016,2019,2020,2023,2024",19,7,230,60,223,20
cot,Latn,cot_Latn,Caquinte,P,Lu,LATIN CAPITAL LETTER P,503,6,"2014,2016,2019,2020,2023,2024",12,3,266,59,143,20
cot,Latn,cot_Latn,Caquinte,4,Nd,DIGIT FOUR,479,6,"2014,2016,2019,2020,2023,2024",21,4,193,50,164,47
cot,Latn,cot_Latn,Caquinte,N,Lu,LATIN CAPITAL LETTER N,457,6,"2014,2016,2019,2020,2023,2024",22,10,214,35,162,14
cot,Latn,cot_Latn,Caquinte,5,Nd,DIGIT FIVE,399,6,"2014,2016,2019,2020,2023,2024",9,3,178,39,133,37
cot,Latn,cot_Latn,Caquinte,M,Lu,LATIN CAPITAL LETTER M,365,6,"2014,2016,2019,2020,2023,2024",14,9,185,25,95,37
cot,Latn,cot_Latn,Caquinte,6,Nd,DIGIT SIX,348,6,"2014,2016,2019,2020,2023,2024",6,3,165,34,118,22
