iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency
wba,Latn,wba_Latn,Warao,a,Ll,LATIN SMALL LETTER A,16626,8,"2014,2016,2017,2018,2019,2020,2021,2022",556,177,3045,1061,557,5106,2653,3471
wba,Latn,wba_Latn,Warao, ,Zs,SPACE,11057,8,"2014,2016,2017,2018,2019,2020,2021,2022",366,202,2005,739,392,3382,1783,2188
wba,Latn,wba_Latn,Warao,o,Ll,LATIN SMALL LETTER O,6153,8,"2014,2016,2017,2018,2019,2020,2021,2022",180,72,1303,317,180,1870,960,1271
wba,Latn,wba_Latn,Warao,i,Ll,LATIN SMALL LETTER I,5607,8,"2014,2016,2017,2018,2019,2020,2021,2022",212,73,1312,403,212,1637,808,950
wba,Latn,wba_Latn,Warao,e,Ll,LATIN SMALL LETTER E,4791,8,"2014,2016,2017,2018,2019,2020,2021,2022",130,104,759,344,130,1385,886,1053
wba,Latn,wba_Latn,Warao,t,Ll,LATIN SMALL LETTER T,4397,8,"2014,2016,2017,2018,2019,2020,2021,2022",128,77,782,280,128,1291,762,949
wba,Latn,wba_Latn,Warao,n,Ll,LATIN SMALL LETTER N,4376,8,"2014,2016,2017,2018,2019,2020,2021,2022",123,66,811,308,123,1233,768,944
wba,Latn,wba_Latn,Warao,k,Ll,LATIN SMALL LETTER K,3974,8,"2014,2016,2017,2018,2019,2020,2021,2022",75,22,824,279,75,1290,606,803
wba,Latn,wba_Latn,Warao,r,Ll,LATIN SMALL LETTER R,3582,8,"2014,2016,2017,2018,2019,2020,2021,2022",150,55,623,232,150,1041,584,747
wba,Latn,wba_Latn,Warao,u,Ll,LATIN SMALL LETTER U,3254,8,"2014,2016,2017,2018,2019,2020,2021,2022",72,60,602,215,72,1030,505,698
wba,Latn,wba_Latn,Warao,j,Ll,LATIN SMALL LETTER J,2733,8,"2014,2016,2017,2018,2019,2020,2021,2022",57,24,595,129,57,956,406,509
wba,Latn,wba_Latn,Warao,m,Ll,LATIN SMALL LETTER M,2577,8,"2014,2016,2017,2018,2019,2020,2021,2022",141,39,443,150,141,702,411,550
wba,Latn,wba_Latn,Warao,b,Ll,LATIN SMALL LETTER B,2254,8,"2014,2016,2017,2018,2019,2020,2021,2022",72,27,451,143,72,691,343,455
wba,Latn,wba_Latn,Warao,s,Ll,LATIN SMALL LETTER S,1937,8,"2014,2016,2017,2018,2019,2020,2021,2022",73,62,336,125,74,502,371,394
wba,Latn,wba_Latn,Warao,",",Po,COMMA,1451,8,"2014,2016,2017,2018,2019,2020,2021,2022",9,9,54,30,9,633,320,387
wba,Latn,wba_Latn,Warao,y,Ll,LATIN SMALL LETTER Y,1283,8,"2014,2016,2017,2018,2019,2020,2021,2022",11,11,253,65,11,445,188,299
wba,Latn,wba_Latn,Warao,.,Po,FULL STOP,1135,8,"2014,2016,2017,2018,2019,2020,2021,2022",75,18,302,71,76,263,153,177
wba,Latn,wba_Latn,Warao,d,Ll,LATIN SMALL LETTER D,967,8,"2014,2016,2017,2018,2019,2020,2021,2022",18,26,16,51,18,385,224,229
wba,Latn,wba_Latn,Warao,w,Ll,LATIN SMALL LETTER W,775,8,"2014,2016,2017,2018,2019,2020,2021,2022",27,18,143,47,27,253,111,149
wba,Latn,wba_Latn,Warao,l,Ll,LATIN SMALL LETTER L,518,8,"2014,2016,2017,2018,2019,2020,2021,2022",22,28,5,12,22,103,169,157
wba,Latn,wba_Latn,Warao,c,Ll,LATIN SMALL LETTER C,428,8,"2014,2016,2017,2018,2019,2020,2021,2022",13,20,5,15,13,106,132,124
wba,Latn,wba_Latn,Warao,T,Lu,LATIN CAPITAL LETTER T,403,8,"2014,2016,2017,2018,2019,2020,2021,2022",11,6,75,39,10,99,71,92
wba,Latn,wba_Latn,Warao,A,Lu,LATIN CAPITAL LETTER A,361,8,"2014,2016,2017,2018,2019,2020,2021,2022",37,6,108,76,36,47,21,30
wba,Latn,wba_Latn,Warao,D,Lu,LATIN CAPITAL LETTER D,234,8,"2014,2016,2017,2018,2019,2020,2021,2022",9,3,108,44,9,34,13,14
wba,Latn,wba_Latn,Warao,J,Lu,LATIN CAPITAL LETTER J,206,8,"2014,2016,2017,2018,2019,2020,2021,2022",34,4,35,32,34,38,13,16
wba,Latn,wba_Latn,Warao,p,Ll,LATIN SMALL LETTER P,184,6,"2016,2017,2018,2020,2021,2022",0,15,2,15,0,39,69,44
wba,Latn,wba_Latn,Warao,1,Nd,DIGIT ONE,155,8,"2014,2016,2017,2018,2019,2020,2021,2022",14,10,67,27,15,15,2,5
wba,Latn,wba_Latn,Warao,g,Ll,LATIN SMALL LETTER G,146,6,"2016,2017,2018,2020,2021,2022",0,13,2,14,0,38,40,39
wba,Latn,wba_Latn,Warao,í,Ll,LATIN SMALL LETTER I WITH ACUTE,143,8,"2014,2016,2017,2018,2019,2020,2021,2022",2,2,5,3,2,59,35,35
wba,Latn,wba_Latn,Warao,K,Lu,LATIN CAPITAL LETTER K,135,8,"2014,2016,2017,2018,2019,2020,2021,2022",4,1,48,23,4,31,7,17
wba,Latn,wba_Latn,Warao,h,Ll,LATIN SMALL LETTER H,120,8,"2014,2016,2017,2018,2019,2020,2021,2022",4,36,3,4,4,14,27,28
wba,Latn,wba_Latn,Warao,O,Lu,LATIN CAPITAL LETTER O,119,8,"2014,2016,2017,2018,2019,2020,2021,2022",3,1,54,29,2,13,8,9
wba,Latn,wba_Latn,Warao,:,Po,COLON,117,8,"2014,2016,2017,2018,2019,2020,2021,2022",3,7,22,24,4,12,24,21
wba,Latn,wba_Latn,Warao,z,Ll,LATIN SMALL LETTER Z,116,7,"2014,2016,2017,2019,2020,2021,2022",12,1,1,0,12,38,19,33
