iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2023_frequency,year_2024_frequency
kde,Latn,kde_Latn,Makonde,a,Ll,LATIN SMALL LETTER A,131183,8,"2013,2017,2018,2019,2020,2021,2023,2024",2147,279,1439,43506,65496,1176,13029,4111
kde,Latn,kde_Latn,Makonde, ,Zs,SPACE,107934,8,"2013,2017,2018,2019,2020,2021,2023,2024",1932,244,1248,31747,58701,1017,9834,3211
kde,Latn,kde_Latn,Makonde,n,Ll,LATIN SMALL LETTER N,65193,8,"2013,2017,2018,2019,2020,2021,2023,2024",1087,108,715,20759,36796,581,3912,1235
kde,Latn,kde_Latn,Makonde,u,Ll,LATIN SMALL LETTER U,55280,8,"2013,2017,2018,2019,2020,2021,2023,2024",907,133,713,18666,30088,566,3198,1009
kde,Latn,kde_Latn,Makonde,i,Ll,LATIN SMALL LETTER I,54521,8,"2013,2017,2018,2019,2020,2021,2023,2024",851,165,713,16893,27125,424,6262,2088
kde,Latn,kde_Latn,Makonde,l,Ll,LATIN SMALL LETTER L,45076,8,"2013,2017,2018,2019,2020,2021,2023,2024",806,86,460,13167,24304,440,4433,1380
kde,Latn,kde_Latn,Makonde,e,Ll,LATIN SMALL LETTER E,36928,8,"2013,2017,2018,2019,2020,2021,2023,2024",791,66,342,10393,21644,449,2455,788
kde,Latn,kde_Latn,Makonde,k,Ll,LATIN SMALL LETTER K,33892,8,"2013,2017,2018,2019,2020,2021,2023,2024",516,75,383,11752,18228,374,1973,591
kde,Latn,kde_Latn,Makonde,m,Ll,LATIN SMALL LETTER M,30198,8,"2013,2017,2018,2019,2020,2021,2023,2024",509,79,309,9943,15737,423,2459,739
kde,Latn,kde_Latn,Makonde,o,Ll,LATIN SMALL LETTER O,27256,8,"2013,2017,2018,2019,2020,2021,2023,2024",478,77,295,8519,13216,253,3377,1041
