iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2017_frequency,year_2018_frequency,year_2019_frequency
cui,Latn,cui_Latn,Cuiba,a,Ll,LATIN SMALL LETTER A,286424,3,"2017,2018,2019",320,285809,295
cui,Latn,cui_Latn,Cuiba, ,Zs,SPACE,215224,3,"2017,2018,2019",332,214655,237
cui,Latn,cui_Latn,Cuiba,e,Ll,LATIN SMALL LETTER E,137392,3,"2017,2018,2019",201,137050,141
cui,Latn,cui_Latn,Cuiba,i,Ll,LATIN SMALL LETTER I,110757,3,"2017,2018,2019",115,110486,156
cui,Latn,cui_Latn,Cuiba,n,Ll,LATIN SMALL LETTER N,104566,3,"2017,2018,2019",162,104286,118
cui,Latn,cui_Latn,Cuiba,o,Ll,LATIN SMALL LETTER O,102454,3,"2017,2018,2019",119,102188,147
cui,Latn,cui_Latn,Cuiba,p,Ll,LATIN SMALL LETTER P,82341,3,"2017,2018,2019",56,82179,106
cui,Latn,cui_Latn,Cuiba,t,Ll,LATIN SMALL LETTER T,78558,3,"2017,2018,2019",93,78383,82
cui,Latn,cui_Latn,Cuiba,c,Ll,LATIN SMALL LETTER C,54323,3,"2017,2018,2019",78,54170,75
cui,Latn,cui_Latn,Cuiba,b,Ll,LATIN SMALL LETTER B,47694,3,"2017,2018,2019",43,47593,58
cui,Latn,cui_Latn,Cuiba,x,Ll,LATIN SMALL LETTER X,45308,3,"2017,2018,2019",43,45225,40
cui,Latn,cui_Latn,Cuiba,u,Ll,LATIN SMALL LETTER U,42752,3,"2017,2018,2019",57,42639,56
cui,Latn,cui_Latn,Cuiba,s,Ll,LATIN SMALL LETTER S,42641,3,"2017,2018,2019",42,42562,37
cui,Latn,cui_Latn,Cuiba,m,Ll,LATIN SMALL LETTER M,36967,3,"2017,2018,2019",46,36878,43
cui,Latn,cui_Latn,Cuiba,r,Ll,LATIN SMALL LETTER R,32195,3,"2017,2018,2019",44,32113,38
cui,Latn,cui_Latn,Cuiba,y,Ll,LATIN SMALL LETTER Y,29854,3,"2017,2018,2019",70,29753,31
cui,Latn,cui_Latn,Cuiba,w,Ll,LATIN SMALL LETTER W,27983,3,"2017,2018,2019",69,27884,30
cui,Latn,cui_Latn,Cuiba,h,Ll,LATIN SMALL LETTER H,27010,3,"2017,2018,2019",70,26904,36
cui,Latn,cui_Latn,Cuiba,j,Ll,LATIN SMALL LETTER J,25690,3,"2017,2018,2019",30,25634,26
cui,Latn,cui_Latn,Cuiba,ʉ,Ll,LATIN SMALL LETTER U BAR,17098,3,"2017,2018,2019",24,17063,11
cui,Latn,cui_Latn,Cuiba,.,Po,FULL STOP,15826,3,"2017,2018,2019",6,15804,16
cui,Latn,cui_Latn,Cuiba,",",Po,COMMA,11831,3,"2017,2018,2019",27,11800,4
cui,Latn,cui_Latn,Cuiba,d,Ll,LATIN SMALL LETTER D,8108,3,"2017,2018,2019",27,8065,16
cui,Latn,cui_Latn,Cuiba,J,Lu,LATIN CAPITAL LETTER J,7563,2,"2018,2019",0,7559,4
cui,Latn,cui_Latn,Cuiba,N,Lu,LATIN CAPITAL LETTER N,5823,3,"2017,2018,2019",14,5807,2
cui,Latn,cui_Latn,Cuiba,B,Lu,LATIN CAPITAL LETTER B,5225,3,"2017,2018,2019",6,5212,7
cui,Latn,cui_Latn,Cuiba,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,5211,2,"2017,2018",5,5206,0
cui,Latn,cui_Latn,Cuiba,P,Lu,LATIN CAPITAL LETTER P,5080,3,"2017,2018,2019",5,5074,1
cui,Latn,cui_Latn,Cuiba,1,Nd,DIGIT ONE,3824,3,"2017,2018,2019",2,3818,4
cui,Latn,cui_Latn,Cuiba,M,Lu,LATIN CAPITAL LETTER M,3612,2,"2018,2019",0,3607,5
cui,Latn,cui_Latn,Cuiba,:,Po,COLON,3432,3,"2017,2018,2019",11,3419,2
cui,Latn,cui_Latn,Cuiba,2,Nd,DIGIT TWO,3110,3,"2017,2018,2019",22,3087,1
cui,Latn,cui_Latn,Cuiba,l,Ll,LATIN SMALL LETTER L,2564,3,"2017,2018,2019",26,2536,2
cui,Latn,cui_Latn,Cuiba,q,Ll,LATIN SMALL LETTER Q,2453,3,"2017,2018,2019",3,2449,1
cui,Latn,cui_Latn,Cuiba,3,Nd,DIGIT THREE,2256,3,"2017,2018,2019",8,2247,1
cui,Latn,cui_Latn,Cuiba,I,Lu,LATIN CAPITAL LETTER I,2038,3,"2017,2018,2019",9,2028,1
cui,Latn,cui_Latn,Cuiba,4,Nd,DIGIT FOUR,1627,2,"2018,2019",0,1625,2
cui,Latn,cui_Latn,Cuiba,D,Lu,LATIN CAPITAL LETTER D,1568,3,"2017,2018,2019",1,1563,4
cui,Latn,cui_Latn,Cuiba,—,Pd,EM DASH,1239,1,2018,0,1239,0
cui,Latn,cui_Latn,Cuiba,5,Nd,DIGIT FIVE,1139,2,"2017,2018",4,1135,0
cui,Latn,cui_Latn,Cuiba,T,Lu,LATIN CAPITAL LETTER T,1093,2,"2017,2018",11,1082,0
cui,Latn,cui_Latn,Cuiba,A,Lu,LATIN CAPITAL LETTER A,1071,3,"2017,2018,2019",7,1062,2
cui,Latn,cui_Latn,Cuiba,é,Ll,LATIN SMALL LETTER E WITH ACUTE,1046,3,"2017,2018,2019",1,1044,1
cui,Latn,cui_Latn,Cuiba,6,Nd,DIGIT SIX,962,3,"2017,2018,2019",1,959,2
cui,Latn,cui_Latn,Cuiba,“,Pi,LEFT DOUBLE QUOTATION MARK,925,2,"2018,2019",0,924,1
cui,Latn,cui_Latn,Cuiba,7,Nd,DIGIT SEVEN,861,1,2018,0,861,0
cui,Latn,cui_Latn,Cuiba,8,Nd,DIGIT EIGHT,843,2,"2017,2018",2,841,0
cui,Latn,cui_Latn,Cuiba,-,Pd,HYPHEN-MINUS,811,2,"2017,2018",6,805,0
cui,Latn,cui_Latn,Cuiba,9,Nd,DIGIT NINE,799,3,"2017,2018,2019",1,796,2
cui,Latn,cui_Latn,Cuiba,E,Lu,LATIN CAPITAL LETTER E,795,2,"2017,2018",6,789,0
cui,Latn,cui_Latn,Cuiba,S,Lu,LATIN CAPITAL LETTER S,781,1,2018,0,781,0
cui,Latn,cui_Latn,Cuiba,0,Nd,DIGIT ZERO,750,3,"2017,2018,2019",1,748,1
cui,Latn,cui_Latn,Cuiba,”,Pf,RIGHT DOUBLE QUOTATION MARK,729,1,2018,0,729,0
cui,Latn,cui_Latn,Cuiba,C,Lu,LATIN CAPITAL LETTER C,639,3,"2017,2018,2019",9,629,1
cui,Latn,cui_Latn,Cuiba,’,Pf,RIGHT SINGLE QUOTATION MARK,625,2,"2017,2018",9,616,0
cui,Latn,cui_Latn,Cuiba,‘,Pi,LEFT SINGLE QUOTATION MARK,622,2,"2017,2018",2,620,0
cui,Latn,cui_Latn,Cuiba,í,Ll,LATIN SMALL LETTER I WITH ACUTE,617,2,"2017,2018",3,614,0
cui,Latn,cui_Latn,Cuiba,¿,Po,INVERTED QUESTION MARK,610,1,2018,0,610,0
cui,Latn,cui_Latn,Cuiba,?,Po,QUESTION MARK,610,1,2018,0,610,0
cui,Latn,cui_Latn,Cuiba,v,Ll,LATIN SMALL LETTER V,602,3,"2017,2018,2019",5,595,2
cui,Latn,cui_Latn,Cuiba,f,Ll,LATIN SMALL LETTER F,541,2,"2017,2018",5,536,0
cui,Latn,cui_Latn,Cuiba,L,Lu,LATIN CAPITAL LETTER L,483,3,"2017,2018,2019",2,480,1
cui,Latn,cui_Latn,Cuiba,X,Lu,LATIN CAPITAL LETTER X,406,2,"2017,2018",1,405,0
cui,Latn,cui_Latn,Cuiba,g,Ll,LATIN SMALL LETTER G,372,2,"2017,2018",5,367,0
