iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
gdr,Latn,gdr_Latn,Wipi, ,Zs,SPACE,315372,5,"2018,2020,2021,2022,2023",297247,564,627,16076,858
gdr,Latn,gdr_Latn,Wipi,a,Ll,LATIN SMALL LETTER A,179133,5,"2018,2020,2021,2022,2023",168586,342,419,9308,478
gdr,Latn,gdr_Latn,Wipi,n,Ll,LATIN SMALL LETTER N,149605,5,"2018,2020,2021,2022,2023",140542,311,370,7947,435
gdr,Latn,gdr_Latn,Wipi,ɨ,Ll,LATIN SMALL LETTER I WITH STROKE,129617,5,"2018,2020,2021,2022,2023",121012,292,308,7607,398
gdr,Latn,gdr_Latn,Wipi,e,Ll,LATIN SMALL LETTER E,117523,5,"2018,2020,2021,2022,2023",110709,257,250,5998,309
gdr,Latn,gdr_Latn,Wipi,o,Ll,LATIN SMALL LETTER O,102258,5,"2018,2020,2021,2022,2023",96562,147,194,5131,224
gdr,Latn,gdr_Latn,Wipi,m,Ll,LATIN SMALL LETTER M,76143,5,"2018,2020,2021,2022,2023",71337,160,191,4249,206
gdr,Latn,gdr_Latn,Wipi,k,Ll,LATIN SMALL LETTER K,70595,5,"2018,2020,2021,2022,2023",66038,146,153,4101,157
gdr,Latn,gdr_Latn,Wipi,t,Ll,LATIN SMALL LETTER T,70408,5,"2018,2020,2021,2022,2023",66698,106,126,3318,160
gdr,Latn,gdr_Latn,Wipi,g,Ll,LATIN SMALL LETTER G,68737,5,"2018,2020,2021,2022,2023",64690,105,152,3587,203
gdr,Latn,gdr_Latn,Wipi,r,Ll,LATIN SMALL LETTER R,64244,5,"2018,2020,2021,2022,2023",60641,129,113,3217,144
gdr,Latn,gdr_Latn,Wipi,d,Ll,LATIN SMALL LETTER D,56167,5,"2018,2020,2021,2022,2023",52747,117,153,2991,159
gdr,Latn,gdr_Latn,Wipi,i,Ll,LATIN SMALL LETTER I,53608,5,"2018,2020,2021,2022,2023",50637,89,102,2591,189
gdr,Latn,gdr_Latn,Wipi,y,Ll,LATIN SMALL LETTER Y,46602,5,"2018,2020,2021,2022,2023",43723,95,102,2514,168
gdr,Latn,gdr_Latn,Wipi,w,Ll,LATIN SMALL LETTER W,36897,5,"2018,2020,2021,2022,2023",34668,43,125,1964,97
gdr,Latn,gdr_Latn,Wipi,s,Ll,LATIN SMALL LETTER S,34510,5,"2018,2020,2021,2022,2023",32830,59,75,1447,99
gdr,Latn,gdr_Latn,Wipi,u,Ll,LATIN SMALL LETTER U,30591,5,"2018,2020,2021,2022,2023",28855,47,54,1573,62
gdr,Latn,gdr_Latn,Wipi,b,Ll,LATIN SMALL LETTER B,29319,5,"2018,2020,2021,2022,2023",27526,51,58,1601,83
gdr,Latn,gdr_Latn,Wipi,p,Ll,LATIN SMALL LETTER P,29079,5,"2018,2020,2021,2022,2023",27415,41,37,1528,58
gdr,Latn,gdr_Latn,Wipi,j,Ll,LATIN SMALL LETTER J,21514,5,"2018,2020,2021,2022,2023",20312,26,33,1107,36
gdr,Latn,gdr_Latn,Wipi,l,Ll,LATIN SMALL LETTER L,19734,5,"2018,2020,2021,2022,2023",18505,33,45,1098,53
gdr,Latn,gdr_Latn,Wipi,.,Po,FULL STOP,15192,5,"2018,2020,2021,2022,2023",14303,26,34,780,49
gdr,Latn,gdr_Latn,Wipi,",",Po,COMMA,14320,5,"2018,2020,2021,2022,2023",13654,24,17,589,36
gdr,Latn,gdr_Latn,Wipi,S,Lu,LATIN CAPITAL LETTER S,7177,5,"2018,2020,2021,2022,2023",6862,13,12,277,13
gdr,Latn,gdr_Latn,Wipi,h,Ll,LATIN SMALL LETTER H,6501,2,"2018,2023",6480,0,0,0,21
gdr,Latn,gdr_Latn,Wipi,Ɨ,Lu,LATIN CAPITAL LETTER I WITH STROKE,6323,5,"2018,2020,2021,2022,2023",5987,10,10,306,10
gdr,Latn,gdr_Latn,Wipi,Y,Lu,LATIN CAPITAL LETTER Y,6153,5,"2018,2020,2021,2022,2023",5791,17,17,322,6
gdr,Latn,gdr_Latn,Wipi,',Po,APOSTROPHE,6075,5,"2018,2020,2021,2022,2023",5379,24,21,609,42
gdr,Latn,gdr_Latn,Wipi,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,5887,1,2018,5887,0,0,0,0
gdr,Latn,gdr_Latn,Wipi,T,Lu,LATIN CAPITAL LETTER T,5621,5,"2018,2020,2021,2022,2023",5355,13,3,239,11
gdr,Latn,gdr_Latn,Wipi,G,Lu,LATIN CAPITAL LETTER G,5141,5,"2018,2020,2021,2022,2023",4729,11,7,341,53
gdr,Latn,gdr_Latn,Wipi,1,Nd,DIGIT ONE,4923,5,"2018,2020,2021,2022,2023",4695,5,11,198,14
gdr,Latn,gdr_Latn,Wipi,K,Lu,LATIN CAPITAL LETTER K,3995,5,"2018,2020,2021,2022,2023",3763,6,7,210,9
gdr,Latn,gdr_Latn,Wipi,2,Nd,DIGIT TWO,3340,5,"2018,2020,2021,2022,2023",3207,2,2,125,4
gdr,Latn,gdr_Latn,Wipi,c,Ll,LATIN SMALL LETTER C,2916,1,2018,2916,0,0,0,0
gdr,Latn,gdr_Latn,Wipi,M,Lu,LATIN CAPITAL LETTER M,2640,5,"2018,2020,2021,2022,2023",2509,1,3,122,5
