iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency
nba,Latn,nba_Latn,Nyemba, ,Zs,SPACE,252687,8,"2014,2016,2017,2018,2019,2020,2021,2022",508,56,1489,97,545,214842,35076,74
nba,Latn,nba_Latn,Nyemba,a,Ll,LATIN SMALL LETTER A,179752,8,"2014,2016,2017,2018,2019,2020,2021,2022",341,19,1154,82,374,152690,25028,64
nba,Latn,nba_Latn,Nyemba,u,Ll,LATIN SMALL LETTER U,127988,8,"2014,2016,2017,2018,2019,2020,2021,2022",251,33,435,49,268,108877,18026,49
nba,Latn,nba_Latn,Nyemba,i,Ll,LATIN SMALL LETTER I,97969,8,"2014,2016,2017,2018,2019,2020,2021,2022",260,24,864,43,230,82465,14016,67
nba,Latn,nba_Latn,Nyemba,e,Ll,LATIN SMALL LETTER E,79997,8,"2014,2016,2017,2018,2019,2020,2021,2022",210,17,1114,36,152,68239,10212,17
nba,Latn,nba_Latn,Nyemba,n,Ll,LATIN SMALL LETTER N,78943,8,"2014,2016,2017,2018,2019,2020,2021,2022",192,15,885,32,171,66524,11108,16
nba,Latn,nba_Latn,Nyemba,k,Ll,LATIN SMALL LETTER K,65216,8,"2014,2016,2017,2018,2019,2020,2021,2022",132,1,3,23,150,55756,9127,24
nba,Latn,nba_Latn,Nyemba,l,Ll,LATIN SMALL LETTER L,59655,8,"2014,2016,2017,2018,2019,2020,2021,2022",146,16,482,25,111,50893,7958,24
nba,Latn,nba_Latn,Nyemba,v,Ll,LATIN SMALL LETTER V,53171,8,"2014,2016,2017,2018,2019,2020,2021,2022",81,2,40,19,109,45959,6954,7
nba,Latn,nba_Latn,Nyemba,m,Ll,LATIN SMALL LETTER M,49815,8,"2014,2016,2017,2018,2019,2020,2021,2022",105,13,272,21,113,41771,7504,16
nba,Latn,nba_Latn,Nyemba,o,Ll,LATIN SMALL LETTER O,47820,8,"2014,2016,2017,2018,2019,2020,2021,2022",133,13,592,18,98,40404,6545,17
nba,Latn,nba_Latn,Nyemba,t,Ll,LATIN SMALL LETTER T,35011,8,"2014,2016,2017,2018,2019,2020,2021,2022",66,16,484,21,63,29197,5155,9
nba,Latn,nba_Latn,Nyemba,s,Ll,LATIN SMALL LETTER S,30335,8,"2014,2016,2017,2018,2019,2020,2021,2022",76,9,566,16,63,25549,4040,16
nba,Latn,nba_Latn,Nyemba,g,Ll,LATIN SMALL LETTER G,24216,8,"2014,2016,2017,2018,2019,2020,2021,2022",52,3,82,8,57,20791,3219,4
nba,Latn,nba_Latn,Nyemba,h,Ll,LATIN SMALL LETTER H,20036,8,"2014,2016,2017,2018,2019,2020,2021,2022",27,1,56,9,33,17045,2863,2
nba,Latn,nba_Latn,Nyemba,c,Ll,LATIN SMALL LETTER C,17915,8,"2014,2016,2017,2018,2019,2020,2021,2022",37,14,93,2,38,15225,2504,2
nba,Latn,nba_Latn,Nyemba,.,Po,FULL STOP,14947,6,"2014,2017,2018,2019,2020,2021",28,0,13,8,47,12762,2089,0
nba,Latn,nba_Latn,Nyemba,b,Ll,LATIN SMALL LETTER B,11276,8,"2014,2016,2017,2018,2019,2020,2021,2022",24,11,38,11,22,9290,1868,12
nba,Latn,nba_Latn,Nyemba,d,Ll,LATIN SMALL LETTER D,11119,8,"2014,2016,2017,2018,2019,2020,2021,2022",23,6,377,6,15,8959,1730,3
nba,Latn,nba_Latn,Nyemba,y,Ll,LATIN SMALL LETTER Y,10596,7,"2014,2017,2018,2019,2020,2021,2022",32,0,2,9,27,8885,1624,17
nba,Latn,nba_Latn,Nyemba,p,Ll,LATIN SMALL LETTER P,9992,8,"2014,2016,2017,2018,2019,2020,2021,2022",22,10,276,5,13,8182,1482,2
