iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
mps,Latn,mps_Latn,Dadibi, ,Zs,SPACE,1239701,8,"2013,2017,2018,2019,2021,2022,2023,2024",1027,5031,817978,1050,233625,90766,72753,17471
mps,Latn,mps_Latn,Dadibi,a,Ll,LATIN SMALL LETTER A,907786,8,"2013,2017,2018,2019,2021,2022,2023,2024",831,3843,582663,767,180992,68247,56394,14049
mps,Latn,mps_Latn,Dadibi,i,Ll,LATIN SMALL LETTER I,556609,8,"2013,2017,2018,2019,2021,2022,2023,2024",411,2280,359084,489,110292,42385,33941,7727
mps,Latn,mps_Latn,Dadibi,e,Ll,LATIN SMALL LETTER E,524683,8,"2013,2017,2018,2019,2021,2022,2023,2024",431,1608,351638,461,96590,36702,29747,7506
mps,Latn,mps_Latn,Dadibi,o,Ll,LATIN SMALL LETTER O,472160,8,"2013,2017,2018,2019,2021,2022,2023,2024",236,2435,309093,329,90416,34459,29009,6183
mps,Latn,mps_Latn,Dadibi,g,Ll,LATIN SMALL LETTER G,303997,8,"2013,2017,2018,2019,2021,2022,2023,2024",237,1413,193296,189,60579,23810,19996,4477
mps,Latn,mps_Latn,Dadibi,d,Ll,LATIN SMALL LETTER D,274492,8,"2013,2017,2018,2019,2021,2022,2023,2024",176,1723,175440,258,54194,21296,17923,3482
mps,Latn,mps_Latn,Dadibi,l,Ll,LATIN SMALL LETTER L,269356,8,"2013,2017,2018,2019,2021,2022,2023,2024",193,930,173911,256,53685,20023,16389,3969
mps,Latn,mps_Latn,Dadibi,t,Ll,LATIN SMALL LETTER T,254844,8,"2013,2017,2018,2019,2021,2022,2023,2024",215,720,173639,215,45404,17688,13265,3698
mps,Latn,mps_Latn,Dadibi,b,Ll,LATIN SMALL LETTER B,252030,8,"2013,2017,2018,2019,2021,2022,2023,2024",206,1068,161354,220,51544,18668,15421,3549
mps,Latn,mps_Latn,Dadibi,m,Ll,LATIN SMALL LETTER M,213101,8,"2013,2017,2018,2019,2021,2022,2023,2024",224,759,138440,192,40817,16187,13141,3341
mps,Latn,mps_Latn,Dadibi,u,Ll,LATIN SMALL LETTER U,209079,8,"2013,2017,2018,2019,2021,2022,2023,2024",161,655,132713,204,43117,16035,13335,2859
mps,Latn,mps_Latn,Dadibi,s,Ll,LATIN SMALL LETTER S,193662,8,"2013,2017,2018,2019,2021,2022,2023,2024",120,602,136200,96,31651,12179,10565,2249
