iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2022_frequency,year_2023_frequency
knv,Latn,knv_Latn,Tabo,a,Ll,LATIN SMALL LETTER A,684063,5,"2018,2019,2020,2022,2023",607878,2252,5369,22439,46125
knv,Latn,knv_Latn,Tabo, ,Zs,SPACE,610868,5,"2018,2019,2020,2022,2023",548096,1988,4653,18168,37963
knv,Latn,knv_Latn,Tabo,o,Ll,LATIN SMALL LETTER O,434984,5,"2018,2019,2020,2022,2023",389035,1536,3534,13228,27651
knv,Latn,knv_Latn,Tabo,e,Ll,LATIN SMALL LETTER E,368901,5,"2018,2019,2020,2022,2023",335854,1022,2338,10217,19470
knv,Latn,knv_Latn,Tabo,i,Ll,LATIN SMALL LETTER I,293497,5,"2018,2019,2020,2022,2023",262901,848,2199,8629,18920
knv,Latn,knv_Latn,Tabo,m,Ll,LATIN SMALL LETTER M,221324,5,"2018,2019,2020,2022,2023",195750,810,1847,7441,15476
knv,Latn,knv_Latn,Tabo,l,Ll,LATIN SMALL LETTER L,217382,5,"2018,2019,2020,2022,2023",194857,648,1621,7223,13033
knv,Latn,knv_Latn,Tabo,n,Ll,LATIN SMALL LETTER N,204890,5,"2018,2019,2020,2022,2023",186750,516,1247,5402,10975
knv,Latn,knv_Latn,Tabo,꞉,Sk,MODIFIER LETTER COLON,204496,5,"2018,2019,2020,2022,2023",177133,849,1973,7695,16846
knv,Latn,knv_Latn,Tabo,t,Ll,LATIN SMALL LETTER T,192624,5,"2018,2019,2020,2022,2023",175583,461,1185,4976,10419
knv,Latn,knv_Latn,Tabo,b,Ll,LATIN SMALL LETTER B,191921,5,"2018,2019,2020,2022,2023",169563,713,1734,6067,13844
knv,Latn,knv_Latn,Tabo,k,Ll,LATIN SMALL LETTER K,137070,5,"2018,2019,2020,2022,2023",120215,509,1238,4834,10274
knv,Latn,knv_Latn,Tabo,u,Ll,LATIN SMALL LETTER U,132576,5,"2018,2019,2020,2022,2023",117879,379,1138,4056,9124
knv,Latn,knv_Latn,Tabo,d,Ll,LATIN SMALL LETTER D,111280,5,"2018,2019,2020,2022,2023",99239,390,935,3568,7148
knv,Latn,knv_Latn,Tabo,y,Ll,LATIN SMALL LETTER Y,72234,5,"2018,2019,2020,2022,2023",65160,179,476,2013,4406
knv,Latn,knv_Latn,Tabo,h,Ll,LATIN SMALL LETTER H,71991,5,"2018,2019,2020,2022,2023",62140,316,756,2236,6543
knv,Latn,knv_Latn,Tabo,w,Ll,LATIN SMALL LETTER W,69639,5,"2018,2019,2020,2022,2023",63767,169,388,2037,3278
knv,Latn,knv_Latn,Tabo,p,Ll,LATIN SMALL LETTER P,68663,5,"2018,2019,2020,2022,2023",61472,220,547,2083,4341
knv,Latn,knv_Latn,Tabo,g,Ll,LATIN SMALL LETTER G,60086,5,"2018,2019,2020,2022,2023",54497,127,369,1757,3336
knv,Latn,knv_Latn,Tabo,s,Ll,LATIN SMALL LETTER S,52889,5,"2018,2019,2020,2022,2023",50986,71,177,532,1123
knv,Latn,knv_Latn,Tabo,",",Po,COMMA,51898,5,"2018,2019,2020,2022,2023",46594,173,381,1557,3193
knv,Latn,knv_Latn,Tabo,r,Ll,LATIN SMALL LETTER R,30653,1,2018,30653,0,0,0,0
knv,Latn,knv_Latn,Tabo,.,Po,FULL STOP,25568,5,"2018,2019,2020,2022,2023",23232,65,190,713,1368
knv,Latn,knv_Latn,Tabo,G,Lu,LATIN CAPITAL LETTER G,15106,5,"2018,2019,2020,2022,2023",13490,62,144,506,904
knv,Latn,knv_Latn,Tabo,E,Lu,LATIN CAPITAL LETTER E,12744,5,"2018,2019,2020,2022,2023",12327,25,41,225,126
knv,Latn,knv_Latn,Tabo,1,Nd,DIGIT ONE,10514,5,"2018,2019,2020,2022,2023",8459,84,189,593,1189
knv,Latn,knv_Latn,Tabo,B,Lu,LATIN CAPITAL LETTER B,10272,5,"2018,2019,2020,2022,2023",8734,47,97,370,1024
knv,Latn,knv_Latn,Tabo,K,Lu,LATIN CAPITAL LETTER K,10089,5,"2018,2019,2020,2022,2023",8898,59,109,326,697
knv,Latn,knv_Latn,Tabo,Y,Lu,LATIN CAPITAL LETTER Y,9973,5,"2018,2019,2020,2022,2023",9106,29,85,232,521
knv,Latn,knv_Latn,Tabo,T,Lu,LATIN CAPITAL LETTER T,9853,5,"2018,2019,2020,2022,2023",9164,24,92,162,411
knv,Latn,knv_Latn,Tabo,c,Ll,LATIN SMALL LETTER C,9558,1,2018,9558,0,0,0,0
knv,Latn,knv_Latn,Tabo,N,Lu,LATIN CAPITAL LETTER N,7841,5,"2018,2019,2020,2022,2023",7395,27,37,167,215
knv,Latn,knv_Latn,Tabo,I,Lu,LATIN CAPITAL LETTER I,6729,5,"2018,2019,2020,2022,2023",6220,18,36,160,295
knv,Latn,knv_Latn,Tabo,2,Nd,DIGIT TWO,6639,5,"2018,2019,2020,2022,2023",5313,43,102,362,819
knv,Latn,knv_Latn,Tabo,H,Lu,LATIN CAPITAL LETTER H,6595,5,"2018,2019,2020,2022,2023",5845,28,66,183,473
knv,Latn,knv_Latn,Tabo,V,Lu,LATIN CAPITAL LETTER V,6447,1,2018,6447,0,0,0,0
knv,Latn,knv_Latn,Tabo,S,Lu,LATIN CAPITAL LETTER S,6194,5,"2018,2019,2020,2022,2023",5958,6,29,64,137
knv,Latn,knv_Latn,Tabo,',Po,APOSTROPHE,5706,1,2018,5706,0,0,0,0
knv,Latn,knv_Latn,Tabo,f,Ll,LATIN SMALL LETTER F,5235,1,2018,5235,0,0,0,0
knv,Latn,knv_Latn,Tabo,A,Lu,LATIN CAPITAL LETTER A,4892,5,"2018,2019,2020,2022,2023",4351,26,78,128,309
knv,Latn,knv_Latn,Tabo,v,Ll,LATIN SMALL LETTER V,4829,1,2018,4829,0,0,0,0
knv,Latn,knv_Latn,Tabo,P,Lu,LATIN CAPITAL LETTER P,4509,5,"2018,2019,2020,2022,2023",4085,7,26,62,329
knv,Latn,knv_Latn,Tabo,“,Pi,LEFT DOUBLE QUOTATION MARK,4257,4,"2018,2020,2022,2023",4006,0,3,87,161
knv,Latn,knv_Latn,Tabo,3,Nd,DIGIT THREE,3913,5,"2018,2019,2020,2022,2023",3225,18,40,212,418
knv,Latn,knv_Latn,Tabo,”,Pf,RIGHT DOUBLE QUOTATION MARK,3802,4,"2018,2020,2022,2023",3575,0,3,76,148
knv,Latn,knv_Latn,Tabo,D,Lu,LATIN CAPITAL LETTER D,3591,5,"2018,2019,2020,2022,2023",3310,17,27,91,146
knv,Latn,knv_Latn,Tabo,x,Ll,LATIN SMALL LETTER X,3349,1,2018,3349,0,0,0,0
knv,Latn,knv_Latn,Tabo,M,Lu,LATIN CAPITAL LETTER M,3338,5,"2018,2019,2020,2022,2023",2952,12,30,118,226
knv,Latn,knv_Latn,Tabo,4,Nd,DIGIT FOUR,3032,5,"2018,2019,2020,2022,2023",2465,13,40,167,347
knv,Latn,knv_Latn,Tabo,U,Lu,LATIN CAPITAL LETTER U,2971,5,"2018,2019,2020,2022,2023",2921,1,7,29,13
knv,Latn,knv_Latn,Tabo,!,Po,EXCLAMATION MARK,2873,5,"2018,2019,2020,2022,2023",2628,9,7,66,163
knv,Latn,knv_Latn,Tabo,W,Lu,LATIN CAPITAL LETTER W,2783,5,"2018,2019,2020,2022,2023",2671,7,11,55,39
knv,Latn,knv_Latn,Tabo,L,Lu,LATIN CAPITAL LETTER L,2767,5,"2018,2019,2020,2022,2023",2449,11,40,102,165
knv,Latn,knv_Latn,Tabo,-,Pd,HYPHEN-MINUS,2370,5,"2018,2019,2020,2022,2023",2058,6,36,103,167
knv,Latn,knv_Latn,Tabo,5,Nd,DIGIT FIVE,2357,5,"2018,2019,2020,2022,2023",1875,11,40,144,287
knv,Latn,knv_Latn,Tabo,0,Nd,DIGIT ZERO,2335,5,"2018,2019,2020,2022,2023",2007,9,26,94,199
knv,Latn,knv_Latn,Tabo,8,Nd,DIGIT EIGHT,2122,5,"2018,2019,2020,2022,2023",1816,13,26,81,186
knv,Latn,knv_Latn,Tabo,6,Nd,DIGIT SIX,2058,5,"2018,2019,2020,2022,2023",1627,16,40,114,261
knv,Latn,knv_Latn,Tabo,7,Nd,DIGIT SEVEN,1795,5,"2018,2019,2020,2022,2023",1465,6,30,84,210
knv,Latn,knv_Latn,Tabo,:,Po,COLON,1708,5,"2018,2019,2020,2022,2023",560,46,100,290,712
knv,Latn,knv_Latn,Tabo,9,Nd,DIGIT NINE,1634,5,"2018,2019,2020,2022,2023",1318,11,36,94,175
knv,Latn,knv_Latn,Tabo,?,Po,QUESTION MARK,1557,4,"2018,2019,2022,2023",1466,1,0,21,69
knv,Latn,knv_Latn,Tabo,J,Lu,LATIN CAPITAL LETTER J,1532,1,2018,1532,0,0,0,0
knv,Latn,knv_Latn,Tabo,C,Lu,LATIN CAPITAL LETTER C,1500,1,2018,1500,0,0,0,0
knv,Latn,knv_Latn,Tabo,R,Lu,LATIN CAPITAL LETTER R,1270,1,2018,1270,0,0,0,0
knv,Latn,knv_Latn,Tabo,O,Lu,LATIN CAPITAL LETTER O,1092,5,"2018,2019,2020,2022,2023",741,30,63,97,161
knv,Latn,knv_Latn,Tabo,‘,Pi,LEFT SINGLE QUOTATION MARK,767,4,"2018,2020,2022,2023",728,0,1,21,17
knv,Latn,knv_Latn,Tabo,’,Pf,RIGHT SINGLE QUOTATION MARK,756,4,"2018,2020,2022,2023",717,0,1,21,17
knv,Latn,knv_Latn,Tabo,F,Lu,LATIN CAPITAL LETTER F,718,1,2018,718,0,0,0,0
knv,Latn,knv_Latn,Tabo,✡,So,STAR OF DAVID,701,4,"2019,2020,2022,2023",0,28,55,158,460
knv,Latn,knv_Latn,Tabo,q,Ll,LATIN SMALL LETTER Q,550,1,2018,550,0,0,0,0
knv,Latn,knv_Latn,Tabo,©,So,COPYRIGHT SIGN,478,1,2018,478,0,0,0,0
knv,Latn,knv_Latn,Tabo,`,Sk,GRAVE ACCENT,478,1,2018,478,0,0,0,0
knv,Latn,knv_Latn,Tabo,&,Po,AMPERSAND,475,1,2018,475,0,0,0,0
knv,Latn,knv_Latn,Tabo,(,Ps,LEFT PARENTHESIS,475,1,2018,475,0,0,0,0
knv,Latn,knv_Latn,Tabo,),Pe,RIGHT PARENTHESIS,475,1,2018,475,0,0,0,0
knv,Latn,knv_Latn,Tabo,▼,So,BLACK DOWN-POINTING TRIANGLE,381,1,2018,381,0,0,0,0
knv,Latn,knv_Latn,Tabo,;,Po,SEMICOLON,372,5,"2018,2019,2020,2022,2023",23,14,36,105,194
knv,Latn,knv_Latn,Tabo,j,Ll,LATIN SMALL LETTER J,269,1,2018,269,0,0,0,0
knv,Latn,knv_Latn,Tabo,_,Pc,LOW LINE,239,1,2018,239,0,0,0,0
knv,Latn,knv_Latn,Tabo,—,Pd,EM DASH,23,1,2018,23,0,0,0,0
knv,Latn,knv_Latn,Tabo,*,Po,ASTERISK,18,2,"2022,2023",0,0,0,1,17
knv,Latn,knv_Latn,Tabo,z,Ll,LATIN SMALL LETTER Z,11,1,2018,11,0,0,0,0
knv,Latn,knv_Latn,Tabo,–,Pd,EN DASH,7,2,"2022,2023",0,0,0,1,6
knv,Latn,knv_Latn,Tabo,†,Po,DAGGER,5,1,2023,0,0,0,0,5
knv,Latn,knv_Latn,Tabo,+,Sm,PLUS SIGN,1,1,2018,1,0,0,0,0
