iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
hay,Latn,hay_Latn,Haya,a,Ll,LATIN SMALL LETTER A,215324,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",73203,70949,16393,25542,10287,15642,172,754,1366,967,49
hay,Latn,hay_Latn,Haya, ,Zs,SPACE,176177,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",61506,56927,13055,20473,7914,13073,159,699,1256,1069,46
hay,Latn,hay_Latn,Haya,i,Ll,LATIN SMALL LETTER I,110323,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",37648,36599,8375,13182,5044,7822,77,337,780,436,23
hay,Latn,hay_Latn,Haya,u,Ll,LATIN SMALL LETTER U,78403,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",26670,26220,6054,9369,3606,5117,81,273,613,386,14
hay,Latn,hay_Latn,Haya,n,Ll,LATIN SMALL LETTER N,74732,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",25721,24989,5665,9066,3129,4911,60,269,544,358,20
hay,Latn,hay_Latn,Haya,o,Ll,LATIN SMALL LETTER O,72850,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",24875,24385,5472,8967,3220,4654,32,301,639,270,35
hay,Latn,hay_Latn,Haya,e,Ll,LATIN SMALL LETTER E,72032,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",24761,23647,5585,8842,3029,4829,72,225,652,350,40
hay,Latn,hay_Latn,Haya,b,Ll,LATIN SMALL LETTER B,66575,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",22859,22230,5032,7915,3158,4500,17,167,393,290,14
hay,Latn,hay_Latn,Haya,k,Ll,LATIN SMALL LETTER K,59093,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",19915,19912,4417,7235,2548,3922,46,277,537,272,12
hay,Latn,hay_Latn,Haya,m,Ll,LATIN SMALL LETTER M,54259,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",18215,18055,4096,6663,2514,3949,37,177,298,233,22
hay,Latn,hay_Latn,Haya,r,Ll,LATIN SMALL LETTER R,48164,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",16790,15746,3930,5874,2168,3173,7,125,255,84,12
hay,Latn,hay_Latn,Haya,g,Ll,LATIN SMALL LETTER G,40022,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",13586,13423,2995,5130,1836,2436,9,126,341,131,9
hay,Latn,hay_Latn,Haya,w,Ll,LATIN SMALL LETTER W,37332,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",12691,12514,2838,4545,1602,2493,38,166,264,175,6
hay,Latn,hay_Latn,Haya,t,Ll,LATIN SMALL LETTER T,33483,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",11330,10975,2558,4093,1495,2335,39,133,365,152,8
hay,Latn,hay_Latn,Haya,h,Ll,LATIN SMALL LETTER H,32354,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",11086,10759,2481,3956,1485,2179,45,98,186,70,9
hay,Latn,hay_Latn,Haya,y,Ll,LATIN SMALL LETTER Y,31929,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",10658,10573,2459,3775,1414,2505,24,83,239,191,8
hay,Latn,hay_Latn,Haya,l,Ll,LATIN SMALL LETTER L,24707,11,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2023,2024",8371,8161,1860,2824,1208,1767,18,90,251,141,16
