iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency
krj,Latn,krj_Latn,Kinaray-A,a,Ll,LATIN SMALL LETTER A,1071314,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",12715,9521,6008,3046,769495,9725,195572,638,14988,35859,13747
krj,Latn,krj_Latn,Kinaray-A, ,Zs,SPACE,880294,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",11233,8287,5146,2717,627285,8531,160592,618,13170,30689,12026
krj,Latn,krj_Latn,Kinaray-A,n,Ll,LATIN SMALL LETTER N,543270,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",6339,4521,3033,1508,382185,4946,105997,389,7941,19952,6459
krj,Latn,krj_Latn,Kinaray-A,g,Ll,LATIN SMALL LETTER G,412107,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",4803,3449,2075,1156,290155,3864,79946,306,5953,15203,5197
krj,Latn,krj_Latn,Kinaray-A,i,Ll,LATIN SMALL LETTER I,260042,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",3201,2337,1454,766,189131,2450,44709,225,3765,8476,3528
krj,Latn,krj_Latn,Kinaray-A,k,Ll,LATIN SMALL LETTER K,209044,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2574,2060,1166,612,149563,1894,37886,117,3091,6964,3117
krj,Latn,krj_Latn,Kinaray-A,o,Ll,LATIN SMALL LETTER O,181289,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2569,1694,1295,466,122567,1947,37771,192,3199,6758,2831
krj,Latn,krj_Latn,Kinaray-A,u,Ll,LATIN SMALL LETTER U,179786,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2006,1549,860,291,128799,1595,33571,90,2369,6495,2161
krj,Latn,krj_Latn,Kinaray-A,s,Ll,LATIN SMALL LETTER S,174565,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2221,1842,1050,612,123365,1970,32204,128,2772,5875,2526
krj,Latn,krj_Latn,Kinaray-A,t,Ll,LATIN SMALL LETTER T,157464,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",2158,1419,849,435,112660,1729,28170,133,2387,5313,2211
krj,Latn,krj_Latn,Kinaray-A,m,Ll,LATIN SMALL LETTER M,152966,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",1963,1468,783,546,109104,1478,27625,117,2395,5021,2466
krj,Latn,krj_Latn,Kinaray-A,l,Ll,LATIN SMALL LETTER L,121419,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",1472,1315,669,444,91910,1273,17738,82,1745,3123,1648
krj,Latn,krj_Latn,Kinaray-A,d,Ll,LATIN SMALL LETTER D,115274,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",1408,1052,784,346,81440,1137,21808,102,1513,4058,1626
krj,Latn,krj_Latn,Kinaray-A,r,Ll,LATIN SMALL LETTER R,115029,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",1600,1251,696,458,84776,1332,17947,160,2034,3101,1674
krj,Latn,krj_Latn,Kinaray-A,p,Ll,LATIN SMALL LETTER P,106189,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",1339,966,597,257,78026,1205,17169,99,1684,3283,1564
krj,Latn,krj_Latn,Kinaray-A,y,Ll,LATIN SMALL LETTER Y,97568,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",1305,947,769,301,71956,884,15683,76,1424,2851,1372
krj,Latn,krj_Latn,Kinaray-A,b,Ll,LATIN SMALL LETTER B,86585,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",972,834,592,295,64624,796,13832,67,1106,2342,1125
krj,Latn,krj_Latn,Kinaray-A,h,Ll,LATIN SMALL LETTER H,61107,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",792,577,387,194,45253,659,9606,49,941,1773,876
krj,Latn,krj_Latn,Kinaray-A,e,Ll,LATIN SMALL LETTER E,58545,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",1114,1090,347,427,39999,1059,9723,163,1496,1579,1548
krj,Latn,krj_Latn,Kinaray-A,.,Po,FULL STOP,57230,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",783,571,400,204,43910,525,7919,29,689,1346,854
krj,Latn,krj_Latn,Kinaray-A,w,Ll,LATIN SMALL LETTER W,48987,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",605,417,263,155,35416,445,8935,13,648,1499,591
krj,Latn,krj_Latn,Kinaray-A,",",Po,COMMA,40989,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",568,465,285,101,28416,445,8164,22,608,1416,499
krj,Latn,krj_Latn,Kinaray-A,-,Pd,HYPHEN-MINUS,28852,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",377,325,167,90,21007,333,4866,21,470,891,305
krj,Latn,krj_Latn,Kinaray-A,A,Lu,LATIN CAPITAL LETTER A,15133,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",214,164,53,32,10475,118,2989,28,374,414,272
krj,Latn,krj_Latn,Kinaray-A,M,Lu,LATIN CAPITAL LETTER M,11737,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",146,126,73,71,8960,113,1652,9,169,251,167
krj,Latn,krj_Latn,Kinaray-A,N,Lu,LATIN CAPITAL LETTER N,11443,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",107,91,105,25,8573,84,1950,12,126,261,109
krj,Latn,krj_Latn,Kinaray-A,S,Lu,LATIN CAPITAL LETTER S,10858,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",174,190,58,49,8065,94,1596,23,220,212,177
krj,Latn,krj_Latn,Kinaray-A,P,Lu,LATIN CAPITAL LETTER P,10846,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",153,82,52,22,7224,110,2491,28,211,357,116
krj,Latn,krj_Latn,Kinaray-A,K,Lu,LATIN CAPITAL LETTER K,9652,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",153,100,72,34,6689,88,1892,4,156,322,142
krj,Latn,krj_Latn,Kinaray-A,c,Ll,LATIN SMALL LETTER C,8225,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",134,229,52,70,6087,191,818,30,324,97,193
krj,Latn,krj_Latn,Kinaray-A,D,Lu,LATIN CAPITAL LETTER D,7846,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",108,37,83,13,5272,58,1611,11,153,369,131
krj,Latn,krj_Latn,Kinaray-A,G,Lu,LATIN CAPITAL LETTER G,7525,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",106,43,58,19,4851,59,1771,7,115,369,127
krj,Latn,krj_Latn,Kinaray-A,“,Pi,LEFT DOUBLE QUOTATION MARK,7200,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",30,22,48,26,4987,38,1909,2,62,22,54
krj,Latn,krj_Latn,Kinaray-A,”,Pf,RIGHT DOUBLE QUOTATION MARK,7058,11,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023",30,22,62,27,4972,37,1778,1,54,22,53
