iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2016_frequency,year_2017_frequency,year_2019_frequency
cjp,Latn,cjp_Latn,Cabécar, ,Zs,SPACE,238461,5,"2013,2014,2016,2017,2019",224057,9232,1523,3180,469
cjp,Latn,cjp_Latn,Cabécar,a,Ll,LATIN SMALL LETTER A,153332,5,"2013,2014,2016,2017,2019",143867,6236,1002,1925,302
cjp,Latn,cjp_Latn,Cabécar,i,Ll,LATIN SMALL LETTER I,98426,5,"2013,2014,2016,2017,2019",92646,3696,617,1231,236
cjp,Latn,cjp_Latn,Cabécar,e,Ll,LATIN SMALL LETTER E,93308,5,"2013,2014,2016,2017,2019",87673,3749,559,1153,174
cjp,Latn,cjp_Latn,Cabécar,k,Ll,LATIN SMALL LETTER K,93257,5,"2013,2014,2016,2017,2019",87475,3646,669,1315,152
cjp,Latn,cjp_Latn,Cabécar,̱,Mn,COMBINING MACRON BELOW,66472,5,"2013,2014,2016,2017,2019",62309,2618,506,935,104
cjp,Latn,cjp_Latn,Cabécar,ä,Ll,LATIN SMALL LETTER A WITH DIAERESIS,55378,5,"2013,2014,2016,2017,2019",51910,2191,358,812,107
cjp,Latn,cjp_Latn,Cabécar,s,Ll,LATIN SMALL LETTER S,52471,5,"2013,2014,2016,2017,2019",49270,1986,348,737,130
cjp,Latn,cjp_Latn,Cabécar,j,Ll,LATIN SMALL LETTER J,42462,5,"2013,2014,2016,2017,2019",39842,1751,297,526,46
cjp,Latn,cjp_Latn,Cabécar,t,Ll,LATIN SMALL LETTER T,40548,5,"2013,2014,2016,2017,2019",37973,1719,252,470,134
cjp,Latn,cjp_Latn,Cabécar,w,Ll,LATIN SMALL LETTER W,37130,5,"2013,2014,2016,2017,2019",34778,1557,245,440,110
cjp,Latn,cjp_Latn,Cabécar,r,Ll,LATIN SMALL LETTER R,31257,5,"2013,2014,2016,2017,2019",29424,1179,204,392,58
cjp,Latn,cjp_Latn,Cabécar,l,Ll,LATIN SMALL LETTER L,29617,5,"2013,2014,2016,2017,2019",27718,1195,194,451,59
cjp,Latn,cjp_Latn,Cabécar,n,Ll,LATIN SMALL LETTER N,26426,5,"2013,2014,2016,2017,2019",24826,1024,177,345,54
cjp,Latn,cjp_Latn,Cabécar,b,Ll,LATIN SMALL LETTER B,22619,5,"2013,2014,2016,2017,2019",21272,817,153,319,58
cjp,Latn,cjp_Latn,Cabécar,u,Ll,LATIN SMALL LETTER U,22098,5,"2013,2014,2016,2017,2019",20657,934,163,306,38
cjp,Latn,cjp_Latn,Cabécar,",",Po,COMMA,17156,5,"2013,2014,2016,2017,2019",16135,612,135,232,42
cjp,Latn,cjp_Latn,Cabécar,y,Ll,LATIN SMALL LETTER Y,13710,5,"2013,2014,2016,2017,2019",12928,419,71,273,19
cjp,Latn,cjp_Latn,Cabécar,o,Ll,LATIN SMALL LETTER O,13506,5,"2013,2014,2016,2017,2019",12704,502,95,149,56
cjp,Latn,cjp_Latn,Cabécar,m,Ll,LATIN SMALL LETTER M,12912,5,"2013,2014,2016,2017,2019",12091,524,110,141,46
cjp,Latn,cjp_Latn,Cabécar,.,Po,FULL STOP,12629,5,"2013,2014,2016,2017,2019",11837,534,62,162,34
cjp,Latn,cjp_Latn,Cabécar,h,Ll,LATIN SMALL LETTER H,11830,5,"2013,2014,2016,2017,2019",11134,470,82,132,12
cjp,Latn,cjp_Latn,Cabécar,J,Lu,LATIN CAPITAL LETTER J,10161,5,"2013,2014,2016,2017,2019",9570,436,36,89,30
cjp,Latn,cjp_Latn,Cabécar,d,Ll,LATIN SMALL LETTER D,8883,5,"2013,2014,2016,2017,2019",8338,342,61,112,30
cjp,Latn,cjp_Latn,Cabécar,p,Ll,LATIN SMALL LETTER P,5348,5,"2013,2014,2016,2017,2019",4989,255,35,68,1
cjp,Latn,cjp_Latn,Cabécar,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,4844,5,"2013,2014,2016,2017,2019",4534,168,45,95,2
cjp,Latn,cjp_Latn,Cabécar,c,Ll,LATIN SMALL LETTER C,4428,5,"2013,2014,2016,2017,2019",4158,208,20,21,21
cjp,Latn,cjp_Latn,Cabécar,ö,Ll,LATIN SMALL LETTER O WITH DIAERESIS,4183,5,"2013,2014,2016,2017,2019",3893,180,42,64,4
cjp,Latn,cjp_Latn,Cabécar,1,Nd,DIGIT ONE,4178,5,"2013,2014,2016,2017,2019",3909,167,27,61,14
cjp,Latn,cjp_Latn,Cabécar,S,Lu,LATIN CAPITAL LETTER S,4049,5,"2013,2014,2016,2017,2019",3781,156,23,73,16
cjp,Latn,cjp_Latn,Cabécar,2,Nd,DIGIT TWO,3094,5,"2013,2014,2016,2017,2019",2910,122,17,36,9
cjp,Latn,cjp_Latn,Cabécar,á,Ll,LATIN SMALL LETTER A WITH ACUTE,2832,5,"2013,2014,2016,2017,2019",2647,127,16,34,8
cjp,Latn,cjp_Latn,Cabécar,:,Po,COLON,2631,5,"2013,2014,2016,2017,2019",2470,128,11,18,4
cjp,Latn,cjp_Latn,Cabécar,à,Ll,LATIN SMALL LETTER A WITH GRAVE,2552,5,"2013,2014,2016,2017,2019",2410,94,24,23,1
cjp,Latn,cjp_Latn,Cabécar,A,Lu,LATIN CAPITAL LETTER A,2237,5,"2013,2014,2016,2017,2019",2090,83,8,33,23
cjp,Latn,cjp_Latn,Cabécar,í,Ll,LATIN SMALL LETTER I WITH ACUTE,2182,5,"2013,2014,2016,2017,2019",2032,90,10,31,19
cjp,Latn,cjp_Latn,Cabécar,3,Nd,DIGIT THREE,2141,5,"2013,2014,2016,2017,2019",2017,90,17,14,3
cjp,Latn,cjp_Latn,Cabécar,K,Lu,LATIN CAPITAL LETTER K,1963,5,"2013,2014,2016,2017,2019",1845,61,14,42,1
cjp,Latn,cjp_Latn,Cabécar,ë,Ll,LATIN SMALL LETTER E WITH DIAERESIS,1952,5,"2013,2014,2016,2017,2019",1838,71,6,35,2
cjp,Latn,cjp_Latn,Cabécar,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,1867,5,"2013,2014,2016,2017,2019",1769,75,8,12,3
cjp,Latn,cjp_Latn,Cabécar,4,Nd,DIGIT FOUR,1537,5,"2013,2014,2016,2017,2019",1451,55,17,11,3
cjp,Latn,cjp_Latn,Cabécar,—,Pd,EM DASH,1470,4,"2013,2014,2016,2017",1394,72,3,1,0
cjp,Latn,cjp_Latn,Cabécar,I,Lu,LATIN CAPITAL LETTER I,1414,5,"2013,2014,2016,2017,2019",1301,73,12,16,12
cjp,Latn,cjp_Latn,Cabécar,B,Lu,LATIN CAPITAL LETTER B,1297,5,"2013,2014,2016,2017,2019",1205,57,6,22,7
cjp,Latn,cjp_Latn,Cabécar,5,Nd,DIGIT FIVE,1211,5,"2013,2014,2016,2017,2019",1138,50,9,11,3
cjp,Latn,cjp_Latn,Cabécar,?,Po,QUESTION MARK,1197,4,"2013,2014,2016,2017",1126,45,4,22,0
cjp,Latn,cjp_Latn,Cabécar,é,Ll,LATIN SMALL LETTER E WITH ACUTE,1188,5,"2013,2014,2016,2017,2019",1097,58,11,12,10
cjp,Latn,cjp_Latn,Cabécar,¿,Po,INVERTED QUESTION MARK,1186,4,"2013,2014,2016,2017",1116,44,4,22,0
cjp,Latn,cjp_Latn,Cabécar,6,Nd,DIGIT SIX,1022,5,"2013,2014,2016,2017,2019",962,40,7,11,2
cjp,Latn,cjp_Latn,Cabécar,7,Nd,DIGIT SEVEN,954,5,"2013,2014,2016,2017,2019",895,39,7,11,2
cjp,Latn,cjp_Latn,Cabécar,Y,Lu,LATIN CAPITAL LETTER Y,934,4,"2013,2014,2016,2017",874,27,6,27,0
cjp,Latn,cjp_Latn,Cabécar,“,Pi,LEFT DOUBLE QUOTATION MARK,919,5,"2013,2014,2016,2017,2019",858,42,10,6,3
cjp,Latn,cjp_Latn,Cabécar,8,Nd,DIGIT EIGHT,897,5,"2013,2014,2016,2017,2019",840,38,7,10,2
cjp,Latn,cjp_Latn,Cabécar,9,Nd,DIGIT NINE,845,5,"2013,2014,2016,2017,2019",792,35,6,10,2
cjp,Latn,cjp_Latn,Cabécar,0,Nd,DIGIT ZERO,841,5,"2013,2014,2016,2017,2019",786,35,6,12,2
cjp,Latn,cjp_Latn,Cabécar,Ñ,Lu,LATIN CAPITAL LETTER N WITH TILDE,827,5,"2013,2014,2016,2017,2019",779,40,1,6,1
cjp,Latn,cjp_Latn,Cabécar,g,Ll,LATIN SMALL LETTER G,773,5,"2013,2014,2016,2017,2019",699,52,7,13,2
cjp,Latn,cjp_Latn,Cabécar,”,Pf,RIGHT DOUBLE QUOTATION MARK,727,5,"2013,2014,2016,2017,2019",684,35,1,4,3
cjp,Latn,cjp_Latn,Cabécar,C,Lu,LATIN CAPITAL LETTER C,725,4,"2013,2014,2016,2017",696,11,3,15,0
cjp,Latn,cjp_Latn,Cabécar,M,Lu,LATIN CAPITAL LETTER M,710,5,"2013,2014,2016,2017,2019",653,36,3,11,7
cjp,Latn,cjp_Latn,Cabécar,P,Lu,LATIN CAPITAL LETTER P,674,2,"2013,2014",661,13,0,0,0
cjp,Latn,cjp_Latn,Cabécar,;,Po,SEMICOLON,544,4,"2013,2014,2016,2017",517,23,2,2,0
cjp,Latn,cjp_Latn,Cabécar,v,Ll,LATIN SMALL LETTER V,491,5,"2013,2014,2016,2017,2019",458,22,1,4,6
cjp,Latn,cjp_Latn,Cabécar,E,Lu,LATIN CAPITAL LETTER E,463,5,"2013,2014,2016,2017,2019",406,44,1,1,11
cjp,Latn,cjp_Latn,Cabécar,T,Lu,LATIN CAPITAL LETTER T,448,5,"2013,2014,2016,2017,2019",416,22,2,7,1
cjp,Latn,cjp_Latn,Cabécar,!,Po,EXCLAMATION MARK,413,5,"2013,2014,2016,2017,2019",381,15,6,10,1
cjp,Latn,cjp_Latn,Cabécar,¡,Po,INVERTED EXCLAMATION MARK,378,5,"2013,2014,2016,2017,2019",346,13,6,12,1
cjp,Latn,cjp_Latn,Cabécar,‘,Pi,LEFT SINGLE QUOTATION MARK,359,4,"2013,2014,2016,2017",334,16,5,4,0
cjp,Latn,cjp_Latn,Cabécar,’,Pf,RIGHT SINGLE QUOTATION MARK,351,4,"2013,2014,2016,2017",327,15,5,4,0
cjp,Latn,cjp_Latn,Cabécar,z,Ll,LATIN SMALL LETTER Z,293,4,"2013,2014,2017,2019",272,8,0,1,12
cjp,Latn,cjp_Latn,Cabécar,f,Ll,LATIN SMALL LETTER F,289,4,"2013,2014,2017,2019",270,14,0,3,2
cjp,Latn,cjp_Latn,Cabécar,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,264,3,"2013,2014,2019",239,17,0,0,8
cjp,Latn,cjp_Latn,Cabécar,D,Lu,LATIN CAPITAL LETTER D,261,5,"2013,2014,2016,2017,2019",245,8,1,1,6
cjp,Latn,cjp_Latn,Cabécar,G,Lu,LATIN CAPITAL LETTER G,229,2,"2013,2014",222,7,0,0,0
cjp,Latn,cjp_Latn,Cabécar,W,Lu,LATIN CAPITAL LETTER W,182,4,"2013,2014,2016,2019",169,10,1,0,2
cjp,Latn,cjp_Latn,Cabécar,H,Lu,LATIN CAPITAL LETTER H,166,3,"2013,2014,2017",155,10,0,1,0
cjp,Latn,cjp_Latn,Cabécar,F,Lu,LATIN CAPITAL LETTER F,164,4,"2013,2014,2017,2019",138,23,0,1,2
cjp,Latn,cjp_Latn,Cabécar,L,Lu,LATIN CAPITAL LETTER L,163,3,"2013,2014,2017",156,5,0,2,0
cjp,Latn,cjp_Latn,Cabécar,R,Lu,LATIN CAPITAL LETTER R,124,3,"2013,2014,2019",116,4,0,0,4
cjp,Latn,cjp_Latn,Cabécar,N,Lu,LATIN CAPITAL LETTER N,121,5,"2013,2014,2016,2017,2019",115,1,2,1,2
cjp,Latn,cjp_Latn,Cabécar,q,Ll,LATIN SMALL LETTER Q,89,3,"2013,2014,2019",80,3,0,0,6
cjp,Latn,cjp_Latn,Cabécar,V,Lu,LATIN CAPITAL LETTER V,88,3,"2013,2014,2017",84,2,0,2,0
cjp,Latn,cjp_Latn,Cabécar,O,Lu,LATIN CAPITAL LETTER O,82,4,"2013,2014,2016,2019",72,7,1,0,2
cjp,Latn,cjp_Latn,Cabécar,',Po,APOSTROPHE,55,2,"2013,2014",51,4,0,0,0
cjp,Latn,cjp_Latn,Cabécar,Z,Lu,LATIN CAPITAL LETTER Z,42,2,"2013,2019",39,0,0,0,3
cjp,Latn,cjp_Latn,Cabécar,x,Ll,LATIN SMALL LETTER X,40,3,"2013,2014,2017",38,1,0,1,0
cjp,Latn,cjp_Latn,Cabécar,),Pe,RIGHT PARENTHESIS,26,3,"2013,2016,2019",24,0,1,0,1
cjp,Latn,cjp_Latn,Cabécar,(,Ps,LEFT PARENTHESIS,26,3,"2013,2016,2019",24,0,1,0,1
cjp,Latn,cjp_Latn,Cabécar,É,Lu,LATIN CAPITAL LETTER E WITH ACUTE,24,1,2013,24,0,0,0,0
cjp,Latn,cjp_Latn,Cabécar,U,Lu,LATIN CAPITAL LETTER U,13,2,"2013,2019",10,0,0,0,3
cjp,Latn,cjp_Latn,Cabécar,è,Ll,LATIN SMALL LETTER E WITH GRAVE,6,2,"2013,2016",5,0,1,0,0
cjp,Latn,cjp_Latn,Cabécar,Á,Lu,LATIN CAPITAL LETTER A WITH ACUTE,5,2,"2013,2014",4,1,0,0,0
cjp,Latn,cjp_Latn,Cabécar,Ä,Lu,LATIN CAPITAL LETTER A WITH DIAERESIS,5,1,2013,5,0,0,0,0
cjp,Latn,cjp_Latn,Cabécar,Q,Lu,LATIN CAPITAL LETTER Q,3,1,2013,3,0,0,0,0
