iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2021_frequency,year_2022_frequency,year_2024_frequency
dop,Latn,dop_Latn,Lukpa, ,Zs,SPACE,495273,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",238215,12069,3137,3740,74930,1887,65000,81193,14439,663
dop,Latn,dop_Latn,Lukpa,a,Ll,LATIN SMALL LETTER A,182191,7,"2013,2014,2015,2016,2017,2018,2019",148080,7363,1365,2126,23175,34,48,0,0,0
dop,Latn,dop_Latn,Lukpa,ɑ,Ll,LATIN SMALL LETTER ALPHA,144980,6,"2017,2018,2019,2021,2022,2024",0,0,0,0,24523,1306,44725,63098,10886,442
dop,Latn,dop_Latn,Lukpa,t,Ll,LATIN SMALL LETTER T,132014,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",62603,3326,909,1005,19902,502,17588,22152,3849,178
dop,Latn,dop_Latn,Lukpa,ɩ,Ll,LATIN SMALL LETTER IOTA,119791,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",58010,2999,619,875,17748,476,15718,19671,3498,177
dop,Latn,dop_Latn,Lukpa,n,Ll,LATIN SMALL LETTER N,111946,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",51665,2631,704,804,16091,465,14925,20860,3644,157
dop,Latn,dop_Latn,Lukpa,ɛ,Ll,LATIN SMALL LETTER OPEN E,96066,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",43613,2350,385,660,14284,337,13007,18252,3063,115
dop,Latn,dop_Latn,Lukpa,l,Ll,LATIN SMALL LETTER L,93336,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",42019,2109,516,657,13609,404,12494,18057,3319,152
dop,Latn,dop_Latn,Lukpa,ɔ,Ll,LATIN SMALL LETTER OPEN O,92387,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",45431,2195,456,699,13952,309,12309,14319,2579,138
dop,Latn,dop_Latn,Lukpa,ʋ,Ll,LATIN SMALL LETTER V WITH HOOK,83755,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",39073,2031,339,606,12092,327,11621,14739,2772,155
dop,Latn,dop_Latn,Lukpa,p,Ll,LATIN SMALL LETTER P,80477,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",39678,2168,351,595,11143,293,10846,12843,2473,87
dop,Latn,dop_Latn,Lukpa,k,Ll,LATIN SMALL LETTER K,76826,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",34811,1785,295,527,11080,314,10681,14603,2604,126
dop,Latn,dop_Latn,Lukpa,s,Ll,LATIN SMALL LETTER S,76028,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",37193,1859,512,620,11686,275,9744,11928,2137,74
dop,Latn,dop_Latn,Lukpa,m,Ll,LATIN SMALL LETTER M,65235,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",31130,1541,302,545,10529,252,8340,10736,1791,69
dop,Latn,dop_Latn,Lukpa,ɣ,Ll,LATIN SMALL LETTER GAMMA,59790,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",28445,1435,232,375,8757,222,8037,10412,1796,79
dop,Latn,dop_Latn,Lukpa,́,Mn,COMBINING ACUTE ACCENT,52594,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",20955,1110,192,314,7929,186,8422,11356,2043,87
dop,Latn,dop_Latn,Lukpa,i,Ll,LATIN SMALL LETTER I,52103,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",22865,1023,583,451,7922,184,6999,10457,1549,70
dop,Latn,dop_Latn,Lukpa,ə,Ll,LATIN SMALL LETTER SCHWA,50025,9,"2013,2014,2015,2016,2017,2018,2019,2021,2022",37797,1956,337,609,6354,255,250,1914,553,0
dop,Latn,dop_Latn,Lukpa,e,Ll,LATIN SMALL LETTER E,40436,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",19820,1039,582,353,6250,188,4809,6089,1261,45
dop,Latn,dop_Latn,Lukpa,y,Ll,LATIN SMALL LETTER Y,36151,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",15339,770,255,264,5171,146,5293,7586,1271,56
dop,Latn,dop_Latn,Lukpa,.,Po,FULL STOP,31648,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",13985,763,189,219,4572,139,3967,6756,1015,43
dop,Latn,dop_Latn,Lukpa,ǝ,Ll,LATIN SMALL LETTER TURNED E,29484,6,"2017,2018,2019,2021,2022,2024",0,0,0,0,5526,97,10604,11476,1692,89
dop,Latn,dop_Latn,Lukpa,u,Ll,LATIN SMALL LETTER U,26491,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",12200,676,352,204,4167,101,2979,4799,997,16
dop,Latn,dop_Latn,Lukpa,w,Ll,LATIN SMALL LETTER W,24301,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",10974,568,116,173,3451,102,3143,4788,955,31
dop,Latn,dop_Latn,Lukpa,ŋ,Ll,LATIN SMALL LETTER ENG,22717,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",9961,477,95,123,3106,93,3071,4941,820,30
dop,Latn,dop_Latn,Lukpa,",",Po,COMMA,21506,10,"2013,2014,2015,2016,2017,2018,2019,2021,2022,2024",10413,512,99,150,3244,71,2531,3809,644,33
