iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2022_frequency,year_2023_frequency,year_2024_frequency
smk,Latn,smk_Latn,Bolinao,a,Ll,LATIN SMALL LETTER A,329683,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",1647,262238,31455,9125,20883,1126,769,2269,171
smk,Latn,smk_Latn,Bolinao, ,Zs,SPACE,296478,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",1609,242059,24628,7901,16695,944,600,1890,152
smk,Latn,smk_Latn,Bolinao,n,Ll,LATIN SMALL LETTER N,207560,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",1091,167913,18514,5429,11921,762,443,1360,127
smk,Latn,smk_Latn,Bolinao,i,Ll,LATIN SMALL LETTER I,125706,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",762,100699,11376,3793,7486,424,270,797,99
smk,Latn,smk_Latn,Bolinao,o,Ll,LATIN SMALL LETTER O,76658,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",366,58724,8211,3013,4827,316,264,867,70
smk,Latn,smk_Latn,Bolinao,t,Ll,LATIN SMALL LETTER T,71784,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",384,55235,7719,2585,4485,339,221,767,49
smk,Latn,smk_Latn,Bolinao,s,Ll,LATIN SMALL LETTER S,69657,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",406,54730,6820,2652,3992,242,189,580,46
smk,Latn,smk_Latn,Bolinao,m,Ll,LATIN SMALL LETTER M,61162,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",269,49607,5283,1483,3654,215,124,482,45
smk,Latn,smk_Latn,Bolinao,k,Ll,LATIN SMALL LETTER K,57855,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",326,47626,4617,1213,3528,183,86,259,17
smk,Latn,smk_Latn,Bolinao,r,Ll,LATIN SMALL LETTER R,51392,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",229,38931,5631,2304,3285,211,231,523,47
smk,Latn,smk_Latn,Bolinao,y,Ll,LATIN SMALL LETTER Y,51098,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",257,39853,4938,1635,3717,176,120,369,33
smk,Latn,smk_Latn,Bolinao,g,Ll,LATIN SMALL LETTER G,43717,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",134,30440,6536,2346,3283,184,182,572,40
smk,Latn,smk_Latn,Bolinao,e,Ll,LATIN SMALL LETTER E,42797,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",210,30216,6070,2427,2814,238,181,602,39
smk,Latn,smk_Latn,Bolinao,u,Ll,LATIN SMALL LETTER U,39300,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",195,30369,4017,1568,2394,178,129,423,27
smk,Latn,smk_Latn,Bolinao,',Po,APOSTROPHE,35389,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",217,27736,3565,958,2300,171,96,324,22
smk,Latn,smk_Latn,Bolinao,p,Ll,LATIN SMALL LETTER P,34368,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",141,27098,3598,1150,1897,141,76,236,31
smk,Latn,smk_Latn,Bolinao,l,Ll,LATIN SMALL LETTER L,32199,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",114,22242,4488,1724,2733,192,159,508,39
smk,Latn,smk_Latn,Bolinao,b,Ll,LATIN SMALL LETTER B,31764,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",115,22956,3999,1440,2527,120,173,416,18
smk,Latn,smk_Latn,Bolinao,d,Ll,LATIN SMALL LETTER D,24030,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",80,17162,3304,1107,1991,97,61,211,17
smk,Latn,smk_Latn,Bolinao,w,Ll,LATIN SMALL LETTER W,22827,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",137,17965,2312,634,1486,83,52,151,7
smk,Latn,smk_Latn,Bolinao,.,Po,FULL STOP,18206,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",85,11336,3224,1166,1851,102,98,322,22
smk,Latn,smk_Latn,Bolinao,",",Po,COMMA,14692,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",107,12829,874,286,486,33,20,46,11
smk,Latn,smk_Latn,Bolinao,-,Pd,HYPHEN-MINUS,6240,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",16,3977,1169,397,465,32,38,141,5
smk,Latn,smk_Latn,Bolinao,S,Lu,LATIN CAPITAL LETTER S,6081,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",59,4744,562,237,374,22,19,58,6
smk,Latn,smk_Latn,Bolinao,1,Nd,DIGIT ONE,5438,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",54,4735,263,127,191,18,8,38,4
smk,Latn,smk_Latn,Bolinao,D,Lu,LATIN CAPITAL LETTER D,4548,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",31,3716,395,115,221,23,12,34,1
smk,Latn,smk_Latn,Bolinao,h,Ll,LATIN SMALL LETTER H,4081,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",1,1144,1550,670,424,51,51,181,9
smk,Latn,smk_Latn,Bolinao,A,Lu,LATIN CAPITAL LETTER A,4017,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",15,2860,634,124,321,13,11,36,3
smk,Latn,smk_Latn,Bolinao,M,Lu,LATIN CAPITAL LETTER M,3899,8,"2014,2017,2018,2019,2020,2021,2022,2023",33,3056,352,74,313,10,3,58,0
smk,Latn,smk_Latn,Bolinao,K,Lu,LATIN CAPITAL LETTER K,3779,8,"2014,2017,2018,2019,2020,2021,2022,2023",34,3270,258,40,151,8,2,16,0
smk,Latn,smk_Latn,Bolinao,2,Nd,DIGIT TWO,3580,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",26,3158,161,76,133,6,3,15,2
smk,Latn,smk_Latn,Bolinao,P,Lu,LATIN CAPITAL LETTER P,3512,9,"2014,2017,2018,2019,2020,2021,2022,2023,2024",22,2794,323,127,150,14,16,62,4
smk,Latn,smk_Latn,Bolinao,J,Lu,LATIN CAPITAL LETTER J,2974,8,"2014,2017,2018,2019,2020,2021,2022,2023",54,2663,106,69,72,4,1,5,0
