iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2019_frequency
kql,Latn,kql_Latn,Kyenele, ,Zs,SPACE,935,1,2019,935
kql,Latn,kql_Latn,Kyenele,a,Ll,LATIN SMALL LETTER A,920,1,2019,920
kql,Latn,kql_Latn,Kyenele,k,Ll,LATIN SMALL LETTER K,470,1,2019,470
kql,Latn,kql_Latn,Kyenele,ɨ,Ll,LATIN SMALL LETTER I WITH STROKE,459,1,2019,459
kql,Latn,kql_Latn,Kyenele,e,Ll,LATIN SMALL LETTER E,430,1,2019,430
kql,Latn,kql_Latn,Kyenele,l,Ll,LATIN SMALL LETTER L,334,1,2019,334
kql,Latn,kql_Latn,Kyenele,u,Ll,LATIN SMALL LETTER U,326,1,2019,326
kql,Latn,kql_Latn,Kyenele,n,Ll,LATIN SMALL LETTER N,322,1,2019,322
kql,Latn,kql_Latn,Kyenele,i,Ll,LATIN SMALL LETTER I,304,1,2019,304
kql,Latn,kql_Latn,Kyenele,v,Ll,LATIN SMALL LETTER V,288,1,2019,288
kql,Latn,kql_Latn,Kyenele,m,Ll,LATIN SMALL LETTER M,249,1,2019,249
kql,Latn,kql_Latn,Kyenele,t,Ll,LATIN SMALL LETTER T,203,1,2019,203
kql,Latn,kql_Latn,Kyenele,s,Ll,LATIN SMALL LETTER S,157,1,2019,157
kql,Latn,kql_Latn,Kyenele,o,Ll,LATIN SMALL LETTER O,156,1,2019,156
kql,Latn,kql_Latn,Kyenele,ŋ,Ll,LATIN SMALL LETTER ENG,148,1,2019,148
kql,Latn,kql_Latn,Kyenele,w,Ll,LATIN SMALL LETTER W,135,1,2019,135
kql,Latn,kql_Latn,Kyenele,b,Ll,LATIN SMALL LETTER B,125,1,2019,125
kql,Latn,kql_Latn,Kyenele,.,Po,FULL STOP,111,1,2019,111
kql,Latn,kql_Latn,Kyenele,d,Ll,LATIN SMALL LETTER D,107,1,2019,107
kql,Latn,kql_Latn,Kyenele,g,Ll,LATIN SMALL LETTER G,104,1,2019,104
kql,Latn,kql_Latn,Kyenele,",",Po,COMMA,91,1,2019,91
kql,Latn,kql_Latn,Kyenele,y,Ll,LATIN SMALL LETTER Y,78,1,2019,78
kql,Latn,kql_Latn,Kyenele,p,Ll,LATIN SMALL LETTER P,70,1,2019,70
kql,Latn,kql_Latn,Kyenele,f,Ll,LATIN SMALL LETTER F,63,1,2019,63
kql,Latn,kql_Latn,Kyenele,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,62,1,2019,62
kql,Latn,kql_Latn,Kyenele,j,Ll,LATIN SMALL LETTER J,59,1,2019,59
kql,Latn,kql_Latn,Kyenele,J,Lu,LATIN CAPITAL LETTER J,56,1,2019,56
kql,Latn,kql_Latn,Kyenele,1,Nd,DIGIT ONE,46,1,2019,46
kql,Latn,kql_Latn,Kyenele,D,Lu,LATIN CAPITAL LETTER D,41,1,2019,41
kql,Latn,kql_Latn,Kyenele,G,Lu,LATIN CAPITAL LETTER G,25,1,2019,25
kql,Latn,kql_Latn,Kyenele,3,Nd,DIGIT THREE,24,1,2019,24
kql,Latn,kql_Latn,Kyenele,4,Nd,DIGIT FOUR,24,1,2019,24
kql,Latn,kql_Latn,Kyenele,2,Nd,DIGIT TWO,24,1,2019,24
kql,Latn,kql_Latn,Kyenele,K,Lu,LATIN CAPITAL LETTER K,23,1,2019,23
kql,Latn,kql_Latn,Kyenele,W,Lu,LATIN CAPITAL LETTER W,21,1,2019,21
kql,Latn,kql_Latn,Kyenele,-,Pd,HYPHEN-MINUS,18,1,2019,18
kql,Latn,kql_Latn,Kyenele,“,Pi,LEFT DOUBLE QUOTATION MARK,16,1,2019,16
kql,Latn,kql_Latn,Kyenele,”,Pf,RIGHT DOUBLE QUOTATION MARK,16,1,2019,16
kql,Latn,kql_Latn,Kyenele,S,Lu,LATIN CAPITAL LETTER S,16,1,2019,16
kql,Latn,kql_Latn,Kyenele,*,Po,ASTERISK,14,1,2019,14
kql,Latn,kql_Latn,Kyenele,M,Lu,LATIN CAPITAL LETTER M,13,1,2019,13
kql,Latn,kql_Latn,Kyenele,Ŋ,Lu,LATIN CAPITAL LETTER ENG,12,1,2019,12
kql,Latn,kql_Latn,Kyenele,8,Nd,DIGIT EIGHT,10,1,2019,10
kql,Latn,kql_Latn,Kyenele,5,Nd,DIGIT FIVE,10,1,2019,10
kql,Latn,kql_Latn,Kyenele,V,Lu,LATIN CAPITAL LETTER V,10,1,2019,10
kql,Latn,kql_Latn,Kyenele,L,Lu,LATIN CAPITAL LETTER L,9,1,2019,9
kql,Latn,kql_Latn,Kyenele,r,Ll,LATIN SMALL LETTER R,9,1,2019,9
kql,Latn,kql_Latn,Kyenele,(,Ps,LEFT PARENTHESIS,8,1,2019,8
kql,Latn,kql_Latn,Kyenele,),Pe,RIGHT PARENTHESIS,8,1,2019,8
kql,Latn,kql_Latn,Kyenele,7,Nd,DIGIT SEVEN,8,1,2019,8
kql,Latn,kql_Latn,Kyenele,9,Nd,DIGIT NINE,7,1,2019,7
kql,Latn,kql_Latn,Kyenele,6,Nd,DIGIT SIX,6,1,2019,6
kql,Latn,kql_Latn,Kyenele,0,Nd,DIGIT ZERO,6,1,2019,6
kql,Latn,kql_Latn,Kyenele,Y,Lu,LATIN CAPITAL LETTER Y,4,1,2019,4
kql,Latn,kql_Latn,Kyenele,N,Lu,LATIN CAPITAL LETTER N,4,1,2019,4
kql,Latn,kql_Latn,Kyenele,B,Lu,LATIN CAPITAL LETTER B,4,1,2019,4
kql,Latn,kql_Latn,Kyenele,!,Po,EXCLAMATION MARK,3,1,2019,3
kql,Latn,kql_Latn,Kyenele,?,Po,QUESTION MARK,3,1,2019,3
kql,Latn,kql_Latn,Kyenele,A,Lu,LATIN CAPITAL LETTER A,3,1,2019,3
kql,Latn,kql_Latn,Kyenele,+,Sm,PLUS SIGN,2,1,2019,2
kql,Latn,kql_Latn,Kyenele,T,Lu,LATIN CAPITAL LETTER T,2,1,2019,2
kql,Latn,kql_Latn,Kyenele,’,Pf,RIGHT SINGLE QUOTATION MARK,1,1,2019,1
kql,Latn,kql_Latn,Kyenele,‘,Pi,LEFT SINGLE QUOTATION MARK,1,1,2019,1
kql,Latn,kql_Latn,Kyenele,P,Lu,LATIN CAPITAL LETTER P,1,1,2019,1
