iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2015_frequency,year_2016_frequency,year_2017_frequency,year_2018_frequency,year_2019_frequency,year_2020_frequency,year_2021_frequency,year_2023_frequency
nas,Latn,nas_Latn,Naasioi,a,Ll,LATIN SMALL LETTER A,442609,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",194648,8004,8099,65,23609,190197,763,5907,600,10717
nas,Latn,nas_Latn,Naasioi, ,Zs,SPACE,383444,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",159848,6390,6553,47,19515,176017,592,4891,606,8985
nas,Latn,nas_Latn,Naasioi,n,Ll,LATIN SMALL LETTER N,323490,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",142914,5763,6169,46,16993,138186,581,4507,486,7845
nas,Latn,nas_Latn,Naasioi,o,Ll,LATIN SMALL LETTER O,287561,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",125666,4907,5422,33,15269,123903,579,4112,409,7261
nas,Latn,nas_Latn,Naasioi,i,Ll,LATIN SMALL LETTER I,236393,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",104128,4156,4279,21,12776,101183,222,3290,373,5965
nas,Latn,nas_Latn,Naasioi,e,Ll,LATIN SMALL LETTER E,233691,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",99106,3873,3942,23,11308,106737,393,2726,393,5190
nas,Latn,nas_Latn,Naasioi,k,Ll,LATIN SMALL LETTER K,163386,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",73146,3047,3162,25,8703,68387,341,2253,245,4077
nas,Latn,nas_Latn,Naasioi,u,Ll,LATIN SMALL LETTER U,151481,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",65956,2812,2748,19,8507,65041,317,1932,292,3857
nas,Latn,nas_Latn,Naasioi,r,Ll,LATIN SMALL LETTER R,144089,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",60146,2387,2416,15,7342,66047,205,1816,184,3531
nas,Latn,nas_Latn,Naasioi,t,Ll,LATIN SMALL LETTER T,128533,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",54973,2121,2194,18,6548,57713,185,1655,202,2924
nas,Latn,nas_Latn,Naasioi,g,Ll,LATIN SMALL LETTER G,118582,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",53274,2142,2438,17,6520,49374,160,1601,217,2839
nas,Latn,nas_Latn,Naasioi,m,Ll,LATIN SMALL LETTER M,94839,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",41256,1656,1792,12,5529,40639,173,1313,164,2305
nas,Latn,nas_Latn,Naasioi,ꞌ,Ll,LATIN SMALL LETTER SALTILLO,92980,5,"2017,2018,2020,2021,2023",0,0,0,0,8635,76794,0,2358,284,4909
nas,Latn,nas_Latn,Naasioi,',Po,APOSTROPHE,92372,8,"2013,2014,2015,2016,2017,2018,2019,2020",81527,3585,3326,27,1109,2178,394,226,0,0
nas,Latn,nas_Latn,Naasioi,p,Ll,LATIN SMALL LETTER P,71744,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",32077,1232,1372,13,3828,30169,147,980,103,1823
nas,Latn,nas_Latn,Naasioi,s,Ll,LATIN SMALL LETTER S,45724,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",14591,559,553,6,1994,26711,32,435,58,785
nas,Latn,nas_Latn,Naasioi,d,Ll,LATIN SMALL LETTER D,40025,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",16818,591,651,4,1796,18673,43,539,33,877
nas,Latn,nas_Latn,Naasioi,-,Pd,HYPHEN-MINUS,35186,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",15648,589,669,8,1883,14842,30,538,35,944
nas,Latn,nas_Latn,Naasioi,v,Ll,LATIN SMALL LETTER V,35176,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",15027,613,607,1,1588,15951,63,434,48,844
nas,Latn,nas_Latn,Naasioi,b,Ll,LATIN SMALL LETTER B,32471,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",13708,562,573,6,1414,14967,27,430,41,743
nas,Latn,nas_Latn,Naasioi,.,Po,FULL STOP,26392,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",11284,451,516,3,1253,11882,48,321,32,602
nas,Latn,nas_Latn,Naasioi,",",Po,COMMA,24654,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",10513,405,408,2,1165,11227,53,300,32,549
nas,Latn,nas_Latn,Naasioi,T,Lu,LATIN CAPITAL LETTER T,13977,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",4991,223,227,1,677,7382,18,158,11,289
nas,Latn,nas_Latn,Naasioi,E,Lu,LATIN CAPITAL LETTER E,11314,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",4278,206,209,2,422,5771,27,104,10,285
nas,Latn,nas_Latn,Naasioi,1,Nd,DIGIT ONE,10793,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",3833,133,227,2,729,5393,15,140,27,294
nas,Latn,nas_Latn,Naasioi,K,Lu,LATIN CAPITAL LETTER K,10734,10,"2013,2014,2015,2016,2017,2018,2019,2020,2021,2023",4136,111,205,2,1017,4709,32,176,35,311
nas,Latn,nas_Latn,Naasioi,h,Ll,LATIN SMALL LETTER H,9616,4,"2013,2014,2017,2018",983,7,0,0,49,8577,0,0,0,0
nas,Latn,nas_Latn,Naasioi,l,Ll,LATIN SMALL LETTER L,8313,7,"2013,2014,2015,2017,2018,2020,2023",1784,52,19,0,241,6096,0,28,0,93
nas,Latn,nas_Latn,Naasioi,J,Lu,LATIN CAPITAL LETTER J,7417,8,"2013,2014,2015,2017,2018,2020,2021,2023",2744,150,75,0,428,3750,0,77,12,181
nas,Latn,nas_Latn,Naasioi,2,Nd,DIGIT TWO,7081,9,"2013,2014,2015,2017,2018,2019,2020,2021,2023",2751,98,117,0,376,3476,13,84,8,158
nas,Latn,nas_Latn,Naasioi,N,Lu,LATIN CAPITAL LETTER N,6958,9,"2013,2014,2015,2017,2018,2019,2020,2021,2023",2209,95,126,0,457,3849,2,72,14,134
