iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2014_frequency,year_2022_frequency,year_2024_frequency
moc,Latn,moc_Latn,Mocoví,a,Ll,LATIN SMALL LETTER A,5590,3,"2014,2022,2024",3720,597,1273
moc,Latn,moc_Latn,Mocoví, ,Zs,SPACE,4228,3,"2014,2022,2024",2730,559,939
moc,Latn,moc_Latn,Mocoví,i,Ll,LATIN SMALL LETTER I,2001,3,"2014,2022,2024",1252,159,590
moc,Latn,moc_Latn,Mocoví,',Po,APOSTROPHE,1999,3,"2014,2022,2024",1401,228,370
moc,Latn,moc_Latn,Mocoví,e,Ll,LATIN SMALL LETTER E,1948,3,"2014,2022,2024",1290,198,460
moc,Latn,moc_Latn,Mocoví,o,Ll,LATIN SMALL LETTER O,1650,3,"2014,2022,2024",1000,232,418
moc,Latn,moc_Latn,Mocoví,n,Ll,LATIN SMALL LETTER N,1456,3,"2014,2022,2024",941,104,411
moc,Latn,moc_Latn,Mocoví,q,Ll,LATIN SMALL LETTER Q,1318,3,"2014,2022,2024",874,99,345
moc,Latn,moc_Latn,Mocoví,c,Ll,LATIN SMALL LETTER C,1232,3,"2014,2022,2024",782,149,301
moc,Latn,moc_Latn,Mocoví,u,Ll,LATIN SMALL LETTER U,1221,3,"2014,2022,2024",793,92,336
moc,Latn,moc_Latn,Mocoví,s,Ll,LATIN SMALL LETTER S,988,3,"2014,2022,2024",695,203,90
moc,Latn,moc_Latn,Mocoví,l,Ll,LATIN SMALL LETTER L,976,3,"2014,2022,2024",601,195,180
moc,Latn,moc_Latn,Mocoví,t,Ll,LATIN SMALL LETTER T,899,3,"2014,2022,2024",548,84,267
moc,Latn,moc_Latn,Mocoví,m,Ll,LATIN SMALL LETTER M,836,3,"2014,2022,2024",581,89,166
moc,Latn,moc_Latn,Mocoví,h,Ll,LATIN SMALL LETTER H,591,3,"2014,2022,2024",361,38,192
moc,Latn,moc_Latn,Mocoví,x,Ll,LATIN SMALL LETTER X,591,3,"2014,2022,2024",419,45,127
moc,Latn,moc_Latn,Mocoví,r,Ll,LATIN SMALL LETTER R,511,3,"2014,2022,2024",331,59,121
moc,Latn,moc_Latn,Mocoví,g,Ll,LATIN SMALL LETTER G,431,3,"2014,2022,2024",284,29,118
moc,Latn,moc_Latn,Mocoví,ỹ,Ll,LATIN SMALL LETTER Y WITH TILDE,402,3,"2014,2022,2024",271,27,104
moc,Latn,moc_Latn,Mocoví,",",Po,COMMA,362,3,"2014,2022,2024",234,53,75
moc,Latn,moc_Latn,Mocoví,.,Po,FULL STOP,304,3,"2014,2022,2024",192,49,63
moc,Latn,moc_Latn,Mocoví,p,Ll,LATIN SMALL LETTER P,269,3,"2014,2022,2024",170,15,84
moc,Latn,moc_Latn,Mocoví,d,Ll,LATIN SMALL LETTER D,245,3,"2014,2022,2024",164,30,51
moc,Latn,moc_Latn,Mocoví,C,Lu,LATIN CAPITAL LETTER C,235,3,"2014,2022,2024",147,35,53
moc,Latn,moc_Latn,Mocoví,ñ,Ll,LATIN SMALL LETTER N WITH TILDE,224,3,"2014,2022,2024",147,16,61
moc,Latn,moc_Latn,Mocoví,y,Ll,LATIN SMALL LETTER Y,178,3,"2014,2022,2024",119,13,46
moc,Latn,moc_Latn,Mocoví,á,Ll,LATIN SMALL LETTER A WITH ACUTE,139,3,"2014,2022,2024",93,9,37
moc,Latn,moc_Latn,Mocoví,j,Ll,LATIN SMALL LETTER J,137,3,"2014,2022,2024",109,10,18
moc,Latn,moc_Latn,Mocoví,>,Sm,GREATER-THAN SIGN,124,1,2024,0,0,124
moc,Latn,moc_Latn,Mocoví,J,Lu,LATIN CAPITAL LETTER J,115,2,"2014,2022",88,27,0
moc,Latn,moc_Latn,Mocoví,1,Nd,DIGIT ONE,110,3,"2014,2022,2024",76,15,19
moc,Latn,moc_Latn,Mocoví,v,Ll,LATIN SMALL LETTER V,81,3,"2014,2022,2024",49,13,19
moc,Latn,moc_Latn,Mocoví,:,Po,COLON,81,3,"2014,2022,2024",58,4,19
moc,Latn,moc_Latn,Mocoví,2,Nd,DIGIT TWO,80,3,"2014,2022,2024",53,11,16
moc,Latn,moc_Latn,Mocoví,ó,Ll,LATIN SMALL LETTER O WITH ACUTE,64,3,"2014,2022,2024",31,23,10
moc,Latn,moc_Latn,Mocoví,ú,Ll,LATIN SMALL LETTER U WITH ACUTE,58,2,"2014,2022",55,3,0
moc,Latn,moc_Latn,Mocoví,—,Pd,EM DASH,56,2,"2014,2022",55,1,0
moc,Latn,moc_Latn,Mocoví,Q,Lu,LATIN CAPITAL LETTER Q,51,3,"2014,2022,2024",32,2,17
moc,Latn,moc_Latn,Mocoví,3,Nd,DIGIT THREE,50,3,"2014,2022,2024",39,6,5
moc,Latn,moc_Latn,Mocoví,S,Lu,LATIN CAPITAL LETTER S,46,3,"2014,2022,2024",29,13,4
moc,Latn,moc_Latn,Mocoví,N,Lu,LATIN CAPITAL LETTER N,46,3,"2014,2022,2024",23,2,21
moc,Latn,moc_Latn,Mocoví,í,Ll,LATIN SMALL LETTER I WITH ACUTE,46,3,"2014,2022,2024",19,21,6
moc,Latn,moc_Latn,Mocoví,M,Lu,LATIN CAPITAL LETTER M,44,3,"2014,2022,2024",28,9,7
moc,Latn,moc_Latn,Mocoví,4,Nd,DIGIT FOUR,43,3,"2014,2022,2024",37,3,3
moc,Latn,moc_Latn,Mocoví,A,Lu,LATIN CAPITAL LETTER A,33,3,"2014,2022,2024",7,21,5
moc,Latn,moc_Latn,Mocoví,5,Nd,DIGIT FIVE,28,3,"2014,2022,2024",22,3,3
moc,Latn,moc_Latn,Mocoví,¿,Po,INVERTED QUESTION MARK,27,2,"2014,2024",22,0,5
moc,Latn,moc_Latn,Mocoví,?,Po,QUESTION MARK,27,2,"2014,2024",22,0,5
moc,Latn,moc_Latn,Mocoví,b,Ll,LATIN SMALL LETTER B,27,3,"2014,2022,2024",2,22,3
moc,Latn,moc_Latn,Mocoví,E,Lu,LATIN CAPITAL LETTER E,26,2,"2014,2022",15,11,0
moc,Latn,moc_Latn,Mocoví,é,Ll,LATIN SMALL LETTER E WITH ACUTE,26,3,"2014,2022,2024",18,7,1
moc,Latn,moc_Latn,Mocoví,8,Nd,DIGIT EIGHT,26,3,"2014,2022,2024",18,3,5
moc,Latn,moc_Latn,Mocoví,0,Nd,DIGIT ZERO,24,3,"2014,2022,2024",18,2,4
moc,Latn,moc_Latn,Mocoví,6,Nd,DIGIT SIX,23,3,"2014,2022,2024",18,2,3
moc,Latn,moc_Latn,Mocoví,9,Nd,DIGIT NINE,23,3,"2014,2022,2024",15,2,6
moc,Latn,moc_Latn,Mocoví,7,Nd,DIGIT SEVEN,22,3,"2014,2022,2024",14,3,5
moc,Latn,moc_Latn,Mocoví,-,Pd,HYPHEN-MINUS,18,3,"2014,2022,2024",14,2,2
moc,Latn,moc_Latn,Mocoví,I,Lu,LATIN CAPITAL LETTER I,18,3,"2014,2022,2024",9,6,3
moc,Latn,moc_Latn,Mocoví,z,Ll,LATIN SMALL LETTER Z,15,2,"2014,2022",4,11,0
moc,Latn,moc_Latn,Mocoví,f,Ll,LATIN SMALL LETTER F,15,3,"2014,2022,2024",5,1,9
moc,Latn,moc_Latn,Mocoví,Ỹ,Lu,LATIN CAPITAL LETTER Y WITH TILDE,14,2,"2014,2024",13,0,1
moc,Latn,moc_Latn,Mocoví,Ñ,Lu,LATIN CAPITAL LETTER N WITH TILDE,14,3,"2014,2022,2024",7,1,6
moc,Latn,moc_Latn,Mocoví,D,Lu,LATIN CAPITAL LETTER D,14,3,"2014,2022,2024",5,8,1
moc,Latn,moc_Latn,Mocoví,;,Po,SEMICOLON,14,2,"2014,2024",8,0,6
moc,Latn,moc_Latn,Mocoví,P,Lu,LATIN CAPITAL LETTER P,10,2,"2014,2024",8,0,2
moc,Latn,moc_Latn,Mocoví,L,Lu,LATIN CAPITAL LETTER L,10,3,"2014,2022,2024",5,3,2
moc,Latn,moc_Latn,Mocoví,(,Ps,LEFT PARENTHESIS,9,3,"2014,2022,2024",6,2,1
moc,Latn,moc_Latn,Mocoví,),Pe,RIGHT PARENTHESIS,9,3,"2014,2022,2024",6,2,1
moc,Latn,moc_Latn,Mocoví,W,Lu,LATIN CAPITAL LETTER W,8,1,2024,0,0,8
moc,Latn,moc_Latn,Mocoví,B,Lu,LATIN CAPITAL LETTER B,8,3,"2014,2022,2024",3,4,1
