iso_639_3,script,language_code,language_name,character,unicode_category,unicode_name,total_frequency_all_time,time_periods_with_data_count,time_periods_list,year_2013_frequency,year_2014_frequency,year_2017_frequency,year_2020_frequency,year_2023_frequency
pkb,Latn,pkb_Latn,Pokomo,a,Ll,LATIN SMALL LETTER A,22860,5,"2013,2014,2017,2020,2023",427,621,21655,118,39
pkb,Latn,pkb_Latn,Pokomo, ,Zs,SPACE,21103,5,"2013,2014,2017,2020,2023",420,482,20017,136,48
pkb,Latn,pkb_Latn,Pokomo,u,Ll,LATIN SMALL LETTER U,10614,5,"2013,2014,2017,2020,2023",231,231,10076,57,19
pkb,Latn,pkb_Latn,Pokomo,i,Ll,LATIN SMALL LETTER I,9798,5,"2013,2014,2017,2020,2023",186,232,9291,67,22
pkb,Latn,pkb_Latn,Pokomo,n,Ll,LATIN SMALL LETTER N,8911,5,"2013,2014,2017,2020,2023",180,155,8507,49,20
pkb,Latn,pkb_Latn,Pokomo,w,Ll,LATIN SMALL LETTER W,6936,5,"2013,2014,2017,2020,2023",141,100,6658,30,7
pkb,Latn,pkb_Latn,Pokomo,e,Ll,LATIN SMALL LETTER E,6534,5,"2013,2014,2017,2020,2023",138,152,6177,55,12
pkb,Latn,pkb_Latn,Pokomo,k,Ll,LATIN SMALL LETTER K,6478,5,"2013,2014,2017,2020,2023",113,147,6163,38,17
pkb,Latn,pkb_Latn,Pokomo,m,Ll,LATIN SMALL LETTER M,6359,5,"2013,2014,2017,2020,2023",116,146,6056,19,22
pkb,Latn,pkb_Latn,Pokomo,y,Ll,LATIN SMALL LETTER Y,5133,5,"2013,2014,2017,2020,2023",95,128,4863,37,10
pkb,Latn,pkb_Latn,Pokomo,h,Ll,LATIN SMALL LETTER H,4149,5,"2013,2014,2017,2020,2023",82,81,3954,27,5
pkb,Latn,pkb_Latn,Pokomo,o,Ll,LATIN SMALL LETTER O,3746,5,"2013,2014,2017,2020,2023",93,85,3500,48,20
pkb,Latn,pkb_Latn,Pokomo,s,Ll,LATIN SMALL LETTER S,2728,5,"2013,2014,2017,2020,2023",70,51,2575,26,6
pkb,Latn,pkb_Latn,Pokomo,d,Ll,LATIN SMALL LETTER D,2253,5,"2013,2014,2017,2020,2023",69,55,2112,10,7
pkb,Latn,pkb_Latn,Pokomo,b,Ll,LATIN SMALL LETTER B,2115,5,"2013,2014,2017,2020,2023",31,43,2027,8,6
pkb,Latn,pkb_Latn,Pokomo,z,Ll,LATIN SMALL LETTER Z,2059,5,"2013,2014,2017,2020,2023",54,45,1940,16,4
pkb,Latn,pkb_Latn,Pokomo,t,Ll,LATIN SMALL LETTER T,1967,5,"2013,2014,2017,2020,2023",54,25,1868,15,5
pkb,Latn,pkb_Latn,Pokomo,",",Po,COMMA,1663,5,"2013,2014,2017,2020,2023",26,35,1597,4,1
pkb,Latn,pkb_Latn,Pokomo,g,Ll,LATIN SMALL LETTER G,1541,5,"2013,2014,2017,2020,2023",39,34,1450,15,3
pkb,Latn,pkb_Latn,Pokomo,.,Po,FULL STOP,1458,5,"2013,2014,2017,2020,2023",31,51,1361,10,5
pkb,Latn,pkb_Latn,Pokomo,̯,Mn,COMBINING INVERTED BREVE BELOW,1107,4,"2013,2014,2017,2020",32,39,1029,7,0
pkb,Latn,pkb_Latn,Pokomo,f,Ll,LATIN SMALL LETTER F,1099,5,"2013,2014,2017,2020,2023",15,17,1050,12,5
pkb,Latn,pkb_Latn,Pokomo,j,Ll,LATIN SMALL LETTER J,1077,4,"2013,2014,2017,2020",22,33,1018,4,0
pkb,Latn,pkb_Latn,Pokomo,v,Ll,LATIN SMALL LETTER V,1059,5,"2013,2014,2017,2020,2023",13,81,947,16,2
